@relation census1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.07162,-0.20837,0.1952,0.13131,1.22013,-0.09049,-1.09117,1.15594,5.0
0.0681,0.03561,-1.01605,-0.33937,1.20486,-0.02321,-0.3703,0.26559,4.0
-0.11535,-0.24533,0.56729,0.68449,-0.2875,-0.57997,-1.15463,1.53284,2.0
-0.11422,-0.24533,0.33628,0.18825,-0.41082,-0.0349,-0.66884,1.53284,3.0
-0.08525,-0.18892,-0.89655,-0.41574,2.72779,0.49549,0.27928,1.05041,6.0
0.24365,0.26626,0.49304,0.34967,-0.38305,1.41733,0.38007,-0.76966,10.0
0.10522,-0.12389,0.06246,-1.25372,-0.40181,-0.40841,-0.6041,-0.49164,9.0
-0.09799,0.01158,1.45014,2.73952,-0.38168,3.99861,3.03478,0.40215,10.0
-0.09114,-0.11468,0.4472,-0.81494,-0.41082,-0.94433,0.77903,-0.97981,6.0
0.09043,-0.13256,0.14451,0.27777,1.0026,-0.3876,-0.25032,0.6997,6.0
-0.11623,-0.24533,-0.69878,1.34307,-0.41082,-1.23406,-0.57937,-1.48234,5.0
0.03007,2.60327,0.17284,1.80734,-0.35648,0.37195,-0.50355,-0.8793,10.0
0.12566,-0.01814,-0.02459,-0.0899,-0.34838,0.65087,-0.34029,-0.26891,5.0
-0.0945,-0.19596,0.45436,0.2989,-0.39844,0.11499,-0.06058,0.52778,8.0
-0.09018,-0.24533,-0.40737,-0.32183,-0.40039,-0.74069,-0.72928,1.15594,6.0
-0.10725,-0.1454,0.88086,1.75444,-0.41082,1.64391,1.24442,0.02525,8.0
-0.11146,-0.24533,-0.39722,-0.8872,-0.41082,-0.37067,-0.88051,-1.48234,2.0
-0.04108,-0.19735,-1.15486,-0.77671,1.87978,-0.14043,-0.58733,1.2948,3.0
-0.11687,-0.24533,0.26484,-3.0497,-0.41082,-1.23406,-1.67682,-1.48234,2.0
-0.07406,-0.20967,0.24618,-0.43342,-0.40424,0.00644,0.47899,0.32677,7.0
-0.00597,-0.09146,1.01165,1.27523,-0.37489,0.00296,0.22548,0.36369,10.0
0.05327,0.13038,0.77925,0.82138,-0.38398,1.26214,0.52872,-1.00937,9.0
-0.10613,-0.24533,-1.46661,-1.36262,-0.41082,-0.1848,0.53064,0.67136,1.0
-0.07078,-0.21301,-0.11018,-0.16526,1.25199,0.09833,-0.13556,0.52778,5.0
-0.11563,-0.24533,0.39234,0.10725,-0.41082,-1.23406,0.0933,-1.48234,2.0
-0.10669,-0.20951,-0.17264,0.36721,-0.41082,0.56467,0.44784,0.32677,2.0
-0.1109,-0.24533,0.16151,-1.2223,-0.41082,0.40115,-1.03605,0.9298,3.0
-0.05883,-0.21785,-0.33943,-0.85305,-0.41082,-0.39309,0.40561,1.03031,3.0
-0.05462,-0.14822,0.18224,0.07669,-0.39718,0.17185,0.56771,-0.95025,7.0
0.42113,-0.11138,0.28715,0.2464,-0.39539,0.46764,-0.55156,-0.37148,7.0
-0.09823,-0.21126,-0.81713,0.60668,-0.41082,0.23763,0.96501,1.03031,7.0
