@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.19568,-0.20428,3.29127,1.6661,0.56669,2.45834,1.991,1.997,0.53891,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.49672,0.49196,2.35665,2.16169,-0.10522,-0.35996,0.31918,1.0
-0.3666,-0.43846,-1.28997,-0.97236,-0.80421,-0.67939,-0.49727,-0.76613,-0.51898,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14817,0.38014,1.05107,5.0
0.70174,-0.405,0.74172,0.45492,-0.11253,3.51501,5.02796,1.63405,-0.14157,1.1145,2.07845,2.72159,1.84243,-0.05737,3.67006,3.74356,2.64297,3.35122,-0.13544,-0.64117,-0.55284,1.0
-0.29163,-0.405,-0.06325,1.14343,1.32691,0.36921,0.34686,0.18778,-0.01773,-0.12913,-0.27455,-0.31269,-0.30259,-0.16248,-0.20742,-0.0713,0.65029,0.14494,-0.13862,-0.59162,0.87375,2.0
-0.32912,-0.43846,-1.16632,-0.87687,-0.69827,-0.11476,-0.22868,-0.43391,-0.44819,0.92607,0.94796,0.96035,0.67012,-0.19752,-0.03445,0.06335,0.27973,-0.24877,-0.14021,-0.64681,1.08027,2.0
0.66425,2.0706,0.76988,1.32938,1.76311,0.20788,-0.38216,2.68034,5.33655,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.60195,0.19933,0.20518,0.80295,-0.14021,-0.01509,-0.78589,1.0
-0.31038,-0.43846,-0.49848,-0.33913,-0.13122,-0.43741,-0.34379,-0.67735,-0.38643,0.58501,0.10534,0.27934,0.22481,-0.19752,0.85636,0.36674,-0.49383,-0.24396,-0.12749,-0.6444,-0.71238,3.0
-0.21666,-0.405,0.65847,-0.21349,-0.21846,2.05907,3.82891,-0.69013,-0.56446,-0.31756,-0.35343,-0.34977,-0.30259,-0.19752,-0.10724,-0.13503,1.20186,1.26091,-0.12431,-0.57792,-0.53304,1.0
-0.31038,-0.43846,-0.85719,-0.76128,-0.67335,0.20788,-0.0752,-0.41098,-0.39936,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.39409,-0.36706,0.80237,-0.0039,-0.14817,0.82452,1.17848,2.0
-0.25415,-0.33809,0.12713,-0.24867,-0.06268,-0.0341,0.0399,0.08256,0.64436,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.49317,0.12066,0.20777,-0.11795,-0.07995,0.68097,3.0
-0.19792,-0.405,0.71111,0.64589,-0.07514,-0.51807,-0.15194,-0.47732,-0.48993,-0.09145,-0.26141,-0.30651,-0.30259,-0.02234,-0.28021,-0.18888,-0.60369,-0.70689,-0.14817,-0.6315,-0.79656,3.0
-0.32912,-0.405,-0.00142,-0.39944,-0.29947,-0.11476,0.30657,-0.32399,-0.54895,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.45727,0.00338,-0.00673,-0.14817,-0.43731,-0.55555,3.0
0.51431,1.76951,0.04449,-0.18333,-0.29324,-0.67939,-0.49727,0.49764,-0.30245,-0.27988,-0.34028,-0.34359,-0.30259,1.27401,-0.51012,-0.50215,-0.7708,-0.46553,-0.14419,-0.6448,-0.50733,3.0
-0.29163,-0.37155,-0.16364,0.08302,-0.13122,-0.51807,-0.42053,-0.34144,-0.25887,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.43034,-0.54181,-0.52521,-0.13862,-0.49855,0.71434,4.0
-0.31038,-0.405,0.07449,-0.30898,-0.26208,-0.59873,-0.4589,-0.73882,0.55949,0.47384,-0.05108,-0.20763,-0.30259,-0.09241,-0.4813,-0.4842,-0.67291,-0.66553,-0.13703,-0.61498,0.45359,4.0
-0.1042,-0.33809,-1.09837,-0.91708,-0.76682,-0.19542,-0.22868,-0.47759,-0.59702,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,0.13115,-0.28228,-0.14817,2.20641,1.23089,5.0
0.64551,1.86988,-0.35891,-0.33913,-0.28077,-0.43741,-0.30542,-0.08866,-0.43268,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.65745,0.5301,-0.47539,-0.57547,4.56784,-0.67501,-3.14704,1.0
-0.2354,-0.27119,-0.6509,-0.3341,-0.49264,-0.51807,-0.4589,-0.59008,-0.43575,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.52908,-0.67588,-0.74673,3.19996,-0.67179,-3.14706,1.0
0.17694,0.8328,1.19531,0.19359,0.15542,-0.35675,-0.03683,0.47722,0.92761,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.06645,0.09027,-0.24816,0.02767,-0.11476,0.69963,0.01021,2.0
-0.3666,-0.43846,-1.14612,-0.75123,-0.53626,-0.67939,-0.49727,-0.55842,-0.26833,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82323,-0.87914,-0.14021,-0.31846,1.02671,4.0
-0.34786,-0.43846,-0.10181,-0.43462,-0.43656,-0.59873,-0.4589,0.08088,0.03671,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.02177,-0.17093,-0.66129,-0.45401,-0.13624,-0.25561,-0.74506,4.0
-0.34786,-0.43846,-0.33748,-0.2738,-0.13122,-0.43741,-0.38216,-0.75978,-0.63709,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.43932,-0.49986,-0.53149,-0.13862,-0.5751,0.12756,5.0
-0.12295,-0.07046,0.74294,-0.14313,0.35482,-0.67939,-0.49727,-0.4679,0.45975,0.09698,-0.03794,-0.20145,-0.30259,-0.02234,-0.39481,-0.26877,-0.80925,-0.75558,-0.14578,-0.6307,-0.77901,3.0
-0.17918,-0.405,1.56994,1.56558,1.75065,-0.35675,-0.19031,2.13664,1.42097,1.1861,3.20171,1.57431,0.35961,-0.05737,0.33817,1.27153,-0.17806,-0.18019,-0.14817,-0.60532,-0.67165,2.0
-0.14169,-0.37155,0.77661,0.67605,0.29874,0.61119,-0.15194,-0.29681,-0.14445,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,3.36736,2.58564,0.71672,0.90201,-0.12908,-0.13958,0.48192,2.0
0.51431,1.80297,-0.18873,-0.48487,-0.44279,-0.51807,-0.38216,0.2043,-0.41924,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.53895,-0.5201,-0.46141,-0.56814,-0.13703,-0.48163,0.48755,4.0
-0.16043,-0.07046,0.97127,0.76651,-0.31816,-0.67939,-0.49727,-0.35693,-0.3205,0.47384,0.14609,-0.04078,-0.05239,-0.05737,-0.35157,-0.35853,-0.81974,-0.79537,-0.13226,-0.65809,-0.78273,3.0
-0.3666,-0.43846,-1.30895,-0.96231,-0.80421,-0.67939,-0.49727,-0.81826,-0.63518,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82472,-0.88212,-0.14339,3.18502,1.29216,5.0
-0.31038,-0.43846,-0.76965,0.75646,-0.57365,-0.51807,-0.42053,-0.29001,-0.59274,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.40341,-0.38624,0.07897,-0.13862,0.16178,1.04189,3.0
1.07659,2.80659,1.29631,2.17368,1.92512,1.98244,-0.11357,0.29329,0.41986,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,1.407,1.05072,2.0172,2.04022,-0.14817,-0.33538,-0.78517,1.0
-0.14169,-0.37155,-1.03165,-0.56528,-0.66089,-0.59873,-0.4589,0.84363,-0.59905,-0.16682,-0.06423,0.0272,0.0685,-0.12745,-0.52454,-0.51113,-0.65019,-0.71788,-0.13067,-0.60048,0.96677,3.0
-0.06672,-0.33809,1.40466,0.37451,0.3112,0.04656,0.27204,-0.17654,-0.26811,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,1.02069,0.77515,0.21392,0.33814,-0.12987,-0.47881,-0.75106,1.0
-0.3666,-0.43846,-0.92942,-0.54518,-0.63596,-0.67939,-0.49727,-0.02452,0.59986,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.34058,-0.82498,-0.87285,-0.13067,-0.52957,0.94859,5.0
-0.02923,-0.33809,0.6199,1.25902,1.31445,3.19236,0.50034,-0.02709,-0.4793,-0.27988,-0.32714,-0.23853,-0.19576,-0.12745,-0.52454,-0.51113,3.12191,2.7397,-0.12908,-0.35553,0.50193,1.0
1.47019,1.66915,0.18283,0.46497,0.41714,2.54707,3.64665,1.4129,0.2647,0.17235,0.75078,1.15192,0.87816,0.04774,0.02321,-0.11618,2.21647,2.74598,-0.14419,-0.5328,-0.54521,1.0
-0.12295,-0.27119,-0.72068,-0.21851,-0.31816,-0.59873,-0.42053,0.357,-0.547,1.93793,1.18129,1.78412,1.85213,-0.12745,-0.32346,0.50991,-0.61068,-0.106,-0.13703,-0.60733,-0.85404,4.0
-0.31038,-0.405,0.28996,-0.23862,0.06195,-0.0341,-0.22868,-0.32984,-0.57359,-0.20451,-0.30084,-0.26943,-0.25199,-0.02234,-0.59661,-0.55601,-0.01218,-0.13254,-0.13226,-0.64359,0.93717,3.0
-0.32912,-0.43846,-0.74088,-0.55523,-0.57365,0.28855,0.19338,0.64615,-0.22346,0.3231,-0.12996,-0.24471,-0.30259,-0.12745,-0.55337,-0.51113,0.68001,0.17426,-0.14498,-0.6178,1.13321,2.0
0.58928,1.73606,1.96232,0.42477,0.38598,-0.11476,0.69411,0.60575,0.28057,-0.43062,-0.39286,-0.36831,-0.30259,0.54,0.61636,0.63109,0.07557,0.30562,-0.14021,-0.41556,-0.7769,2.0
-0.34786,-0.43846,-0.54806,0.52025,-0.03152,-0.67939,-0.49727,-0.79515,-0.48996,-0.35525,-0.36657,-0.35595,-0.30259,-0.16248,-0.5822,-0.54703,-0.82498,-0.84877,-0.14021,-0.65608,-0.64141,4.0
-0.19792,-0.43846,-0.5756,-0.37431,-0.41163,1.0145,0.34686,0.02736,0.40646,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.0088,0.12618,0.92997,1.09887,-0.12272,-0.003,1.01197,2.0
-0.3666,-0.43846,-1.33098,-1.02764,-0.87898,-0.67939,-0.49727,-0.82093,-0.64924,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14817,2.40745,1.30836,5.0
-0.34786,-0.43846,-1.02491,-0.55021,-0.62973,-0.67939,-0.49727,-0.00772,-0.45928,0.0593,-0.07738,-0.21999,-0.30259,-0.19752,-0.5822,-0.54703,-0.82323,-0.83725,-0.14817,-0.65084,-0.68982,5.0
-0.19792,-0.405,-0.31055,-0.41954,-0.39294,-0.0341,0.2682,-0.38744,-0.41422,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.5201,0.0906,-0.10705,-0.12431,-0.38494,0.47721,4.0
-0.17918,-0.13737,-1.05736,-0.62056,-0.49264,-0.51807,-0.15194,-0.72797,-0.53637,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.49462,-0.62992,-0.13544,-0.37084,-0.757,5.0
0.45808,1.23425,0.1002,-0.57533,-0.41163,-0.27609,-0.30542,-0.66221,-0.32418,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.53806,-0.00344,-0.34825,-0.13703,-0.21412,0.72994,4.0
0.027,-0.20428,0.03653,-0.26877,-0.14368,-0.51807,-0.38216,-0.68344,-0.35349,0.0593,-0.22197,-0.28797,-0.30259,-0.05737,1.27727,0.61089,-0.51385,-0.03097,-0.1418,-0.58114,-0.83424,3.0
-0.1042,0.16372,-1.10694,-0.76631,-0.71697,0.12722,-0.11357,-0.42757,-0.48381,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.43932,0.82509,-0.06867,-0.14658,-0.55213,1.15018,2.0
-0.2354,-0.37155,0.00838,-0.26374,0.13673,-0.35675,-0.22868,-0.75584,0.05811,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,1.03222,0.46727,-0.32856,-0.19537,-0.13624,-0.03967,-0.60488,4.0
-0.02923,0.06336,0.24588,0.81677,0.03079,-0.19542,-0.03683,-0.02869,0.62752,0.8507,0.27755,0.01484,-0.19295,-0.09241,1.69528,1.37386,0.40908,0.5041,-0.14817,-0.61539,-0.83971,2.0
-0.32912,-0.405,-1.20488,-0.88692,-0.81667,-0.19542,0.88404,-0.40606,-0.43894,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.4842,-0.63795,-0.64668,-0.1418,1.01871,1.16938,5.0
-0.21666,-0.27119,-0.2224,-0.28887,-0.36178,-0.59873,-0.4589,-0.40294,-0.45247,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.57096,0.20696,-0.49112,-0.56814,-0.13226,-0.55939,-0.72141,4.0
-0.08546,-0.00355,-0.39013,-0.24867,-0.43033,-0.43741,-0.19031,-0.47956,-0.50857,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,2.64015,1.47753,-0.28967,-0.1426,-0.1426,-0.24755,-0.57866,3.0
