@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.70174,1.40152,-0.72435,-0.52005,-0.44279,-0.67939,-0.49727,-0.73604,-0.42044,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.18799,-0.75506,-0.79223,-0.14498,-0.33135,-0.84226,4.0
-0.3666,-0.43846,0.49747,-0.19339,0.17411,-0.59873,-0.4589,0.37755,1.85991,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.25384,-0.01744,-0.81624,-0.74197,-0.13385,-0.1706,0.1155,4.0
-0.14169,-0.33809,0.59725,0.43482,0.16788,1.25648,0.73056,-0.16686,-0.19252,0.92607,0.90852,0.88001,0.40304,0.04774,-0.03445,-0.18799,2.22171,1.73028,-0.14498,-0.63674,-0.52905,1.0
-0.08546,-0.07046,0.38606,-0.118,0.13673,0.28855,0.11664,-0.46465,0.26367,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.25066,-0.32263,0.49647,0.82766,-0.14658,-0.44094,-0.67268,1.0
-0.17918,-0.17082,-0.20955,-0.26877,-0.4054,-0.27609,-0.0752,-0.33831,-0.48563,1.15595,2.35976,2.24482,1.30871,0.0127,0.42898,0.57723,0.34528,1.36531,-0.12828,-0.58557,-0.62275,2.0
-0.1042,0.26408,1.28468,-0.35923,-0.13122,-0.67939,-0.49727,-0.80404,-0.63679,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13544,1.13756,0.9563,4.0
-0.29163,-0.43846,0.85802,1.08815,1.24591,0.60716,-0.34379,1.44777,4.4898,14.91504,10.65311,5.68202,0.86733,-0.05737,0.22357,-0.03629,0.40986,0.59939,-0.14339,-0.6593,-0.7561,1.0
0.42059,0.49826,0.65173,0.0981,-0.3057,0.36921,0.11664,-0.14755,0.09283,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.23625,-0.25082,0.77964,0.44547,-0.12113,0.53686,0.04174,3.0
-0.25415,-0.27119,-0.51623,-0.64067,-0.38047,-0.67939,-0.49727,-0.81,-0.30208,-0.27988,-0.34028,-0.34359,-0.30259,-0.12745,-0.26508,-0.34058,-0.76905,-0.81107,-0.14817,-0.64319,-0.47221,4.0
-0.34786,-0.405,0.91006,0.08302,0.04326,-0.59873,-0.19031,0.09606,1.65042,0.96187,0.3551,0.20518,0.30057,0.32628,1.25925,1.19972,-0.78688,-0.686,-0.13783,-0.65688,-0.75781,3.0
-0.32912,-0.43846,-0.16486,-0.25872,-0.1873,-0.59873,-0.4589,-0.26497,-0.33474,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.38501,-0.65831,-0.65024,-0.1259,-0.53642,-0.62465,4.0
0.10197,0.73244,-0.84495,-0.64569,-0.63596,-0.67939,-0.49727,0.9493,0.99805,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.43932,-0.82323,-0.87809,-0.13703,-0.30114,1.02014,5.0
-0.27289,-0.43846,-0.47032,0.41471,-0.16861,-0.27609,-0.15194,0.74738,-0.42445,-0.43062,-0.39286,-0.36831,-0.30259,-0.02234,-0.49571,-0.49317,0.19006,0.89515,-0.14817,-0.46068,-0.70852,3.0
-0.1042,-0.37155,-0.20893,0.22877,-0.25585,-0.19946,-0.19223,0.59099,-0.55466,-0.39293,-0.37972,-0.36213,-0.30259,0.49795,-0.05319,-0.03046,-0.08909,0.02285,-0.13385,-0.58759,-0.78601,3.0
-0.08546,-0.23773,1.14206,0.55543,0.18035,-0.19542,-0.19031,0.08918,0.26428,0.62458,-0.01165,-0.18909,-0.30259,0.46817,-0.51012,-0.4842,0.39684,-0.09066,-0.13226,-0.59202,0.46894,2.0
-0.32912,-0.43846,-0.6056,-0.69092,-0.59234,-0.11476,-0.22868,-0.67284,-0.56363,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.45564,0.15311,-0.08734,-0.1472,-0.13385,-0.34546,-0.61491,3.0
-0.34786,-0.43846,-0.52663,-0.68087,-0.64842,-0.51807,-0.42053,-0.77629,-0.16378,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.10652,-0.25082,-0.70612,-0.71683,-0.14021,1.23063,0.95579,5.0
-0.27289,-0.30464,-1.19754,-0.73615,-0.62973,-0.59873,-0.42053,-0.74997,-0.12921,2.50887,1.53949,0.54012,-0.30259,0.04774,-0.33715,-0.35853,-0.63795,-0.75872,-0.14817,-0.65124,1.00785,4.0
-0.34786,-0.43846,-1.08429,-0.87687,-0.55495,-0.59873,-0.4589,-0.81821,-0.40886,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.66767,-0.79642,-0.14817,1.69153,1.27013,5.0
0.1582,-0.405,1.46526,0.87707,0.18035,1.82112,1.34447,-0.168,-0.23187,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.80159,0.45829,2.36504,2.11876,-0.12431,-0.41475,0.71379,1.0
0.81419,2.27132,-0.18322,0.06795,-0.31193,-0.35675,0.0399,1.99697,-0.07905,0.36078,0.56674,0.68226,0.50425,0.81854,0.44123,0.59294,-0.02442,0.33657,-0.09886,-0.62909,0.61125,2.0
-0.27289,-0.43846,-1.02614,-0.52005,-0.66712,0.04656,-0.15194,-0.62678,-0.52708,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.24466,-0.25191,-0.13862,-0.33981,0.93309,5.0
-0.16043,-0.17082,-0.45746,-0.314,-0.21223,-0.51807,-0.4589,0.0091,0.89729,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.27949,-0.23287,-0.63271,-0.5493,-0.1259,0.26048,0.53149,4.0
-0.21666,-0.405,-0.87004,-0.35923,-0.54249,-0.59873,-0.4589,-0.32771,-0.52805,-0.39293,-0.37972,-0.36213,-0.30259,1.30905,1.52231,1.16741,-0.69913,-0.25506,3.42264,-0.6734,-3.14705,1.0
2.72596,4.37893,0.67989,0.11318,-0.13745,0.77251,0.0399,-0.35266,-0.15487,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.52772,0.23389,0.32692,0.45803,-0.1084,-0.5187,-0.04866,2.0
-0.34786,-0.43846,0.03164,-0.33913,0.2115,-0.59873,-0.42053,-0.50687,-0.59922,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.78653,-0.78699,-0.11954,-0.37769,0.73423,4.0
-0.3666,-0.43846,-0.8327,-0.72108,-0.66712,-0.67939,-0.49727,-0.31374,-0.57572,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.51113,-0.82323,-0.37652,-0.13783,-0.40186,-0.70004,5.0
-0.29163,-0.37155,-1.05185,-0.82159,-0.64842,-0.59873,-0.4589,-0.60656,-0.41446,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.34058,-0.0349,-0.70113,-0.14419,-0.41677,-0.68495,5.0
-0.2354,-0.33809,0.08979,0.6861,2.08091,0.04656,-0.26705,-0.21866,0.13274,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.53895,-0.50215,0.27973,-0.03516,-0.14578,-0.29792,-0.74159,3.0
-0.3666,-0.43846,-0.0914,-0.58538,-0.19353,-0.67939,-0.49727,-0.43981,-0.5324,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.81974,-0.87181,-0.13067,-0.44215,0.94384,4.0
-0.31038,-0.405,-0.96737,-0.55021,-0.34932,-0.0341,-0.42053,-0.54602,-0.46953,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.1223,-0.27181,-0.14498,2.21729,1.27201,5.0
-0.25415,-0.43846,1.49893,1.26405,0.80971,1.16372,0.07444,0.71144,1.11507,1.14276,0.66533,-0.0244,-0.30259,-0.16248,-0.4676,-0.4667,2.94641,1.22703,-0.13783,-0.62224,-0.4973,1.0
-0.34786,-0.43846,0.21344,-0.07277,0.00587,-0.27609,-0.42053,0.00742,-0.45902,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.36003,-0.50218,-0.13544,0.2351,0.88059,3.0
0.08322,-0.37155,0.25384,0.42477,0.59162,1.66383,0.23367,0.09281,-0.23299,0.40035,-0.05043,0.46751,0.30873,-0.09241,-0.4813,-0.00757,1.39615,1.41986,-0.13544,-0.6037,-0.50943,2.0
-0.32912,-0.405,-0.80822,-0.69092,-0.59857,-0.67939,-0.49727,-0.79944,-0.51164,-0.31756,-0.35343,-0.34977,-0.30259,-0.12745,-0.40922,-0.43932,-0.84771,-0.74092,-0.13783,-0.62304,-0.74485,5.0
-0.27289,-0.405,-0.61356,-0.2738,-0.46771,-0.59873,-0.4589,0.09903,0.02436,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.67186,0.23389,-0.66592,-0.3671,-0.11317,0.13156,0.54299,4.0
0.17694,0.66553,-0.78434,-0.44467,-0.21223,1.09516,0.07827,-0.56126,-0.50619,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.49317,0.63282,0.46222,-0.14339,2.19312,1.29368,3.0
1.09534,2.17096,0.86904,-0.03257,0.24266,1.82112,0.4236,-0.13926,0.09856,0.77533,0.68505,2.45586,1.70187,-0.12745,-0.27949,-0.3316,1.40541,1.66536,-0.14817,-0.64681,-0.60656,1.0
-0.2354,-0.43846,-0.48623,0.32928,-0.21223,0.93384,-0.03683,4.66085,-0.36767,-0.05376,-0.1431,-0.25089,-0.30259,0.15285,-0.49571,-0.47522,1.28655,0.64023,-0.1084,-0.57429,0.88272,2.0
-0.32912,-0.405,-0.9031,-0.70097,-0.7045,-0.59873,-0.4589,-0.80665,-0.60326,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.52908,-0.71434,-0.74568,-0.14817,-0.18672,0.99868,5.0
0.72048,0.66553,0.91985,-0.17328,-0.05021,0.85318,0.30849,0.16872,0.18058,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.49571,-0.46625,0.68525,0.7596,-0.12749,-0.2262,0.51012,2.0
-0.32912,-0.405,-1.11674,-0.706,-0.85406,-0.0341,-0.19031,0.65178,-0.56135,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.40296,0.52916,-0.16129,-0.14498,3.89208,1.31968,3.0
-0.34786,-0.43846,-1.19019,-0.87185,-0.42409,-0.67939,-0.49727,-0.44384,-0.06439,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.45727,-0.7638,-0.86134,-0.13067,-0.31161,0.92027,5.0
0.68299,2.13751,-0.39074,-0.26877,-0.18107,-0.27609,-0.22868,-0.68371,-0.28393,1.37453,0.73566,0.44588,0.43256,-0.02234,-0.23697,-0.30512,-0.23216,-0.315,-0.14817,-0.6025,-0.86807,2.0
1.02036,1.80297,0.67928,1.57061,-0.01283,1.33311,0.49842,0.44081,-0.47677,0.99767,1.71958,4.37438,4.04621,1.83109,1.61889,1.71944,2.02524,3.07923,-0.14817,-0.67622,-0.71464,1.0
-0.2354,-0.43846,-0.63988,-0.68087,-0.75436,0.69185,0.23175,-0.27975,-0.46919,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.13535,-0.13413,1.8459,0.76588,-0.13226,0.06549,1.12989,2.0
-0.25415,-0.37155,-0.01305,-0.16826,0.25512,0.85318,0.07827,-0.47012,0.84599,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.1097,-0.05334,0.82334,0.90306,-0.13385,-0.4216,-0.73829,2.0
-0.19792,-0.43846,0.23058,0.862,0.08688,-0.43741,-0.38216,0.24931,-0.24641,1.18987,1.14514,3.25923,2.59305,0.04774,0.29708,1.58031,-0.05238,0.90201,0.86184,-0.67824,-3.14703,1.0
-0.16043,-0.07046,0.75824,1.65102,0.7474,-0.59873,-0.4589,1.94948,3.39856,0.24772,-0.12996,-0.24471,-0.30259,-0.09241,0.22501,-0.04437,-0.67466,-0.49485,-0.13544,-0.59444,-0.67294,2.0
-0.32912,-0.405,-0.5401,-0.30898,-0.54249,0.04656,0.34686,0.57989,-0.22317,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.43034,0.25875,-0.15663,-0.14498,2.6242,1.20753,3.0
