@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.34786,-0.43846,-0.07916,-0.16323,-0.09383,-0.67939,-0.49727,-0.69149,-0.40707,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.44829,-0.79876,-0.80898,-0.14021,-0.00623,-0.6825,4.0
0.08322,0.79934,-0.6662,-0.57031,-0.31193,-0.67939,-0.49727,-0.42339,-0.46811,0.39658,0.00084,-0.18322,-0.30259,0.39635,-0.53895,-0.5201,-0.80951,-0.80929,-0.12908,-0.64278,0.26136,4.0
-0.3666,-0.43846,-1.17244,-0.05267,-0.57365,-0.67939,-0.49727,0.441,1.41583,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.82323,-0.88228,-0.13544,-0.17906,0.98976,5.0
-0.27289,-0.30464,-0.90677,-0.22857,-0.13122,-0.67939,-0.49727,-0.47456,-0.30037,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.40922,-0.42137,-0.78827,-0.676,4.87004,-0.673,-3.14706,1.0
0.19568,0.33099,2.73668,0.5303,0.27382,1.66383,1.07972,0.11507,-0.21141,1.45744,0.79284,0.67824,0.50594,1.17241,-0.06256,-0.1063,1.35411,2.68525,-0.13783,-0.63311,-0.74673,1.0
-0.2354,-0.43846,0.1608,-0.12805,-0.29947,0.28855,-0.0752,-0.41319,-0.33474,0.24772,0.1198,1.09013,0.68418,-0.16248,0.32591,0.06335,0.63981,0.55541,-0.14339,-0.66091,-0.52338,2.0
-0.12295,-0.00355,-0.16608,-0.314,-0.18107,-0.67939,-0.49727,0.23902,1.44688,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.13607,-0.26024,-0.82175,-0.60657,-0.14578,-0.14321,-0.73322,4.0
-0.12295,-0.20428,-0.77394,-0.49492,-0.46148,-0.35675,-0.22868,-0.65947,-0.453,-0.05376,0.02779,1.0963,1.07214,-0.09241,-0.30832,-0.34956,-0.52259,0.66641,-0.14817,-0.561,-0.85769,4.0
-0.32912,-0.405,-0.87555,-0.90703,-0.75436,-0.67939,-0.49727,-0.7345,-0.38933,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.43932,-0.82323,-0.88228,-0.14817,1.14642,1.18549,5.0
0.64551,1.2677,0.46197,0.41471,-0.15615,-0.27609,-0.38216,0.08038,-0.43429,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.33555,-0.35348,-0.13067,-0.41153,-0.84219,3.0
-0.31038,-0.37155,-0.47705,-0.44467,-0.03152,-0.67939,-0.49727,0.90465,1.9135,5.36169,5.18271,5.74969,5.76055,-0.09241,2.9133,3.5021,-0.78862,-0.756,-0.13226,-0.65608,-0.85301,2.0
-0.31038,-0.405,0.82986,0.22877,0.2302,-0.0341,0.19146,0.68318,0.45551,3.29274,1.40475,1.34628,1.03292,1.27051,-0.07841,-0.06322,0.06447,0.09253,-0.13067,-0.64641,-0.80241,2.0
1.47019,3.81021,-0.99553,-0.78641,-0.66089,-0.35675,-0.42053,-0.7719,-0.51911,-0.43062,-0.39286,-0.36831,-0.30259,-0.05737,-0.52454,-0.51113,-0.3408,-0.46867,-0.1418,-0.57026,-0.83659,4.0
0.68299,2.00369,0.24895,-0.11298,0.00587,-0.51807,-0.07712,-0.11022,-0.46517,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.51158,-0.52696,-0.58097,-0.12749,-0.2673,0.46869,3.0
-0.3666,-0.43846,-1.1149,0.12323,-0.51756,-0.67939,-0.49727,0.30858,1.2372,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.56778,-0.53806,-0.82323,-0.87181,-0.13703,-0.20525,0.98923,5.0
-0.08546,-0.43846,-0.49909,-0.80651,-0.6235,0.68379,1.638,-0.63211,-0.46908,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.1094,-0.24364,1.17241,0.87525,-0.14419,-0.43812,-0.64659,3.0
1.05785,-0.405,0.8213,0.72128,0.30497,-0.0341,0.34494,7.29395,-0.36822,0.58501,0.07971,-0.04758,-0.0753,1.44569,2.58249,12.53209,-0.00362,0.74154,-0.14021,-0.59605,-0.72102,1.0
-0.29163,-0.43846,-0.30688,-0.29892,-0.04398,0.04656,-0.42053,-0.39315,-0.12434,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.50215,-0.09608,-0.24668,-0.13703,1.20524,0.9449,3.0
-0.2354,-0.43846,0.56971,0.96753,1.20852,1.90178,-0.19031,0.1887,-0.24354,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,1.77948,1.38159,-0.13703,2.39738,1.28644,1.0
-0.32912,-0.405,-1.22753,-0.9221,-0.7045,-0.51807,-0.4589,-0.44647,-0.56989,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.5086,-0.62574,-0.14658,2.28497,1.29808,5.0
0.25191,0.26408,0.16386,-0.01246,-0.23092,1.57913,0.57708,1.83229,-0.02678,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,0.23943,0.03642,1.47358,1.52923,-0.12749,0.11907,-0.56679,1.0
1.28276,1.53533,0.46687,0.54538,0.67885,0.44987,0.65382,0.4354,2.10953,2.1697,3.52443,4.17384,5.88228,0.18788,0.88808,1.18536,1.01911,1.41195,-0.14817,-0.64399,-0.69583,1.0
-0.3666,-0.43846,0.06714,-0.38939,-0.37424,-0.67939,-0.49727,-0.52516,-0.28711,0.13467,-0.12996,-0.24471,-0.30259,-0.02234,-0.40922,-0.42137,-0.81974,-0.86552,-0.14658,-0.60491,-0.4762,4.0
0.19568,0.89971,0.96821,-0.01749,-0.12499,-0.43741,-0.34379,-0.32166,-0.36078,-0.31756,-0.35343,-0.34977,-0.30259,-0.12745,-0.42364,-0.41194,-0.34132,-0.4939,-0.14021,-0.60129,-0.61184,3.0
-0.31038,-0.43846,0.62051,0.41974,0.47945,0.12722,0.2682,-0.49021,0.08669,0.73576,0.3814,-0.0105,-0.30259,-0.19752,-0.43805,-0.45727,1.51405,0.29007,-0.14817,-0.59121,-0.81642,2.0
-0.25415,-0.43846,-0.52112,-0.05267,0.23643,0.93384,-0.30542,-0.27539,-0.31805,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.7744,0.51667,-0.13862,0.1368,1.04273,2.0
-0.32912,-0.37155,-1.241,-0.69092,-0.69204,-0.67939,-0.49727,0.29499,1.13481,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.36598,-0.27775,-0.82498,-0.88228,-0.13226,0.92403,1.18235,4.0
1.02036,-0.405,0.17304,0.84692,0.38598,-0.27609,0.53871,2.49967,-0.17893,0.39847,0.19868,0.35473,0.25686,-0.16248,-0.12093,-0.2598,-0.31633,-0.40793,-0.14419,-0.62183,-0.56825,2.0
-0.19792,-0.13737,-1.29793,-0.96231,-0.8229,-0.67939,-0.49727,-0.80817,-0.60134,-0.43062,-0.39286,-0.36831,-0.30259,-0.02234,-0.59661,-0.55601,-0.82323,-0.88018,-0.14817,-0.54247,1.01692,5.0
-0.34786,-0.405,-0.76108,-0.64067,-0.56118,-0.35675,-0.38216,-0.04247,-0.5653,-0.12913,-0.24826,-0.30033,-0.30259,0.11781,-0.56778,-0.53806,-0.40084,-0.35223,-0.14817,-0.60652,-0.73837,5.0
-0.27289,-0.43846,-0.01795,-0.55523,-0.24339,-0.51807,0.15501,-0.60908,-0.32862,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.36598,-0.36751,-0.46315,-0.64354,-0.14021,-0.46189,-0.57414,4.0
-0.27289,-0.405,-1.15897,-0.84672,-0.6235,-0.59873,-0.4589,-0.73731,-0.41436,0.24584,-0.07803,-0.2203,-0.30259,-0.05737,-0.51012,-0.50215,-0.68917,-0.76647,-0.14817,-0.64117,0.97548,5.0
-0.3666,-0.43846,-1.01206,-0.58036,-0.54249,-0.67939,-0.49727,-0.80849,-0.54883,-0.20451,-0.31399,-0.33123,-0.30259,-0.16248,-0.59661,-0.55601,-0.81624,-0.8739,-0.14498,-0.60411,1.01653,4.0
-0.2354,-0.37155,-0.6711,-0.29892,-0.42409,0.61119,-0.0752,0.5463,-0.49059,1.79284,1.93385,1.55361,1.34764,-0.12745,0.44123,0.18901,0.1731,0.27374,-0.1418,-0.61418,-0.72872,3.0
-0.32912,-0.37155,1.54056,0.32928,0.7287,-0.43741,-0.26705,1.59414,0.14459,1.11827,1.54344,2.29426,9.94265,-0.12745,4.55943,4.55276,-0.57249,-0.35013,-0.14578,-0.64359,-0.73659,2.0
-0.34786,-0.43846,-0.63682,0.15841,-0.33062,-0.19542,0.30849,2.2525,0.94176,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.45727,-0.50685,-0.57233,-0.13544,-0.51467,1.01832,4.0
15.67724,6.78762,-0.51562,-0.66077,-0.79174,-0.27609,-0.34379,-0.66243,-0.37252,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.42681,0.09027,-0.46315,-0.53359,-0.14339,0.5562,1.22545,2.0
-0.32912,-0.43846,-0.94717,-0.83164,-0.7045,-0.59873,-0.19031,-0.74749,-0.58525,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.5988,-0.7583,-0.14817,-0.4075,-0.6751,5.0
-0.27289,-0.405,-0.84801,-0.58538,-0.53003,-0.51807,-0.34379,-0.64733,-0.56932,2.73499,2.07845,1.50417,1.35608,-0.16248,0.58537,0.21594,-0.3408,-0.04982,-0.1418,-0.65044,-0.72534,4.0
0.21442,1.03352,-0.32953,-0.55021,-0.5051,-0.35675,-0.34379,-0.56567,-0.33352,0.73576,0.01398,-0.17704,-0.30259,0.22292,-0.32346,-0.26922,-0.32979,-0.44144,-0.14817,-0.62345,-0.48108,3.0
