@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.34786,-0.405,-0.81618,-0.81154,-0.69204,-0.67939,-0.49727,-0.79866,-0.502,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.56778,-0.53806,-0.84071,-0.82155,-0.13226,-0.55375,-0.75738,5.0
0.00825,-0.43846,0.24711,-0.47985,-0.03775,-0.51807,-0.42053,-0.75281,-0.24717,0.69995,1.17143,0.86765,1.47977,-0.16248,1.23402,1.29307,-0.45441,0.10411,-0.14817,-0.63674,-0.73439,3.0
-0.14169,-0.30464,-0.10916,0.2941,0.34859,0.44987,-0.30542,-0.42986,-0.52807,-0.05376,-0.06423,0.20023,0.07974,-0.16248,-0.52454,-0.51113,0.33566,0.35332,-0.13544,-0.64077,-0.8734,2.0
-0.21666,-0.405,0.24221,1.02282,1.18359,1.09516,0.19338,-0.09913,0.22381,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,1.11871,0.52113,1.85813,1.42766,-0.14021,-0.31242,-0.74148,2.0
-0.32912,-0.405,0.70376,-0.05769,-0.04398,-0.67939,-0.49727,-0.76683,-0.53959,-0.12913,-0.23512,-0.29415,-0.29697,-0.05737,-0.22184,-0.32263,-0.77779,-0.75662,-0.12431,-0.52554,-0.02716,4.0
-0.08546,-0.37155,0.05061,0.26897,0.29874,-0.0341,-0.42053,-0.3984,-0.06832,-0.20451,-0.31399,-0.33123,-0.30259,-0.09241,1.13312,0.59294,-0.17125,0.12609,-0.14419,-0.61418,-0.59302,3.0
-0.34786,-0.405,-1.18591,-0.13308,-0.61727,-0.67939,-0.49727,0.48014,1.44701,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13862,1.59161,1.1963,5.0
0.85168,1.56879,0.05184,-0.2738,-0.31193,-0.35675,-0.38216,-0.03541,-0.309,0.21004,-0.03794,-0.20763,-0.30259,-0.02234,-0.00562,-0.14311,-0.24641,-0.10113,-0.14658,-0.41918,-0.76096,3.0
3.19453,0.53171,3.09355,1.23892,1.10259,0.04656,1.11042,-0.28541,0.05847,1.4499,1.52241,0.77279,0.23324,0.36131,-0.25138,-0.34103,0.53371,0.04447,-0.13067,-0.63835,-0.00329,1.0
-0.31038,-0.43846,0.10877,-0.14816,-0.42409,-0.11476,0.15693,-0.29014,-0.32772,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.23553,-0.32218,0.18936,-0.01862,-0.14021,-0.49452,-0.6159,3.0
-0.31038,-0.43846,0.2973,0.65594,0.629,0.20788,0.11473,2.34486,1.10718,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.97168,1.25358,0.34877,0.48651,-0.13385,-0.46954,-0.68364,1.0
-0.3666,-0.43846,-1.16203,-0.74621,-0.65465,-0.67939,-0.49727,-0.81584,-0.55939,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13226,-0.45826,0.90806,5.0
-0.16043,-0.23773,1.35202,-0.12805,0.09311,0.76848,0.42168,-0.46509,-0.21938,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.52908,1.45479,0.6851,-0.12113,-0.3519,0.49501,1.0
0.027,-0.43846,1.98742,0.89215,0.4296,-0.59873,-0.42053,1.73199,1.17772,2.77267,3.53758,3.09856,1.63159,0.7835,3.95835,3.2768,-0.60299,-0.32835,-0.13703,-0.65809,-0.76323,1.0
-0.2354,-0.33809,-1.16815,-0.91708,-0.79174,0.20788,-0.15194,-0.69801,-0.50462,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.35084,-0.25935,-0.06986,-0.14872,-0.14817,0.37329,1.05948,4.0
0.45808,1.53533,0.55808,0.48005,0.28628,-0.11476,-0.15194,0.1554,-0.46217,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.25066,-0.22389,-0.16775,-0.14616,-0.14817,-0.49815,-0.82024,3.0
-0.29163,-0.405,1.15369,0.94743,1.18982,0.04656,-0.30542,0.03829,0.44831,-0.35525,-0.36657,-0.35595,-0.30259,0.04774,0.98898,0.45829,0.15038,0.50306,-0.13703,-0.61539,-0.59372,2.0
0.85168,-0.23773,0.13815,-0.22354,-0.15615,-0.51807,-0.38216,-0.65983,-0.11,0.73576,0.93218,0.47678,0.20527,-0.02234,0.94285,0.46503,-0.41876,-0.00778,-0.14817,-0.57268,-0.69078,2.0
2.20116,3.84367,-0.66375,-0.20846,-0.06891,-0.43741,-0.38216,-0.49135,-0.04085,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.28672,-0.30933,-0.36814,-0.14817,-0.41515,-0.80019,4.0
-0.19792,-0.37155,-0.47399,-0.15821,-0.04398,2.14376,0.50034,0.92933,-0.59853,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.50215,1.56622,1.52504,-0.14021,0.58521,1.22854,2.0
-0.3666,-0.43846,-1.19386,-0.77636,-0.79174,-0.67939,-0.49727,0.60112,-0.31741,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.81948,-0.88107,-0.14339,2.30754,1.27962,5.0
-0.34786,-0.405,0.10326,-0.42959,-0.3057,-0.51807,-0.38216,-0.78413,-0.64476,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.52772,0.15311,-0.55754,-0.32521,-0.13862,0.32817,0.18815,5.0
-0.25415,-0.43846,-0.313,0.02272,-0.17484,-0.35675,-0.30542,-0.09275,-0.47299,-0.05376,-0.16939,-0.26325,-0.30259,0.50321,-0.22184,-0.16106,-0.26214,-0.26029,-0.1426,-0.62385,-0.53371,4.0
-0.29163,-0.405,-1.0543,-0.76128,-0.77928,-0.51807,-0.38216,-0.23324,-0.58448,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.45616,-0.55139,-0.13703,1.82246,0.94053,5.0
-0.32912,-0.43846,0.32669,-0.0778,-0.00659,-0.59873,-0.4589,-0.57779,0.39755,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.03445,-0.08027,-0.62047,-0.70113,-0.13544,-0.50661,0.51295,4.0
0.57054,1.76951,0.04082,-0.31903,-0.36801,0.12722,-0.11357,0.00984,-0.12179,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.43034,0.3916,0.39939,-0.13544,-0.42724,0.49601,3.0
-0.12295,-0.30464,0.22997,0.09307,0.56669,-0.27609,-0.03683,0.02752,2.36525,0.8507,0.46158,0.08282,-0.16203,0.0127,0.96015,1.06867,-0.21145,-0.07495,-0.12908,-0.56744,0.11018,2.0
0.19568,0.89971,-0.68334,-0.35421,-0.24962,-0.43741,-0.11357,-0.37115,-0.46859,-0.43062,-0.39286,-0.36831,-0.30259,-0.09241,-0.45247,-0.46625,-0.39324,-0.49799,-0.14658,-0.10211,-0.72105,4.0
-0.27289,-0.405,-0.76537,-0.25872,-0.37424,0.76445,-0.07712,0.81439,-0.57913,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4676,-0.47567,1.35595,0.43358,-0.14021,3.86065,1.29191,2.0
-0.32912,-0.43846,-1.12224,-0.81656,-0.6235,-0.67939,-0.49727,-0.67604,-0.40336,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.3667,-0.36796,-0.73977,-0.7539,-0.14021,-0.54972,-0.56332,5.0
-0.3666,-0.43846,-0.50031,-0.7261,-0.34309,-0.67939,-0.49727,-0.78723,-0.532,-0.35525,-0.35343,-0.34977,-0.30259,-0.19752,-0.52454,-0.51113,-0.82323,-0.84354,-0.14817,-0.61901,-0.61741,4.0
-0.31038,-0.37155,0.11244,0.57553,0.47945,-0.51807,-0.11357,0.06161,1.51229,-0.43062,-0.39286,-0.36831,-0.30259,0.22292,0.19618,0.00949,-0.48413,-0.20479,-0.13862,-0.54529,0.12691,3.0
