@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.68299,1.16734,-0.08161,0.48005,0.20527,0.04656,0.95694,0.55924,0.30236,-0.43062,-0.39286,-0.36831,-0.30259,0.15285,0.62645,0.80567,-0.14144,-0.18961,4.4724,-0.67582,-3.14704,1.0
-0.14169,-0.43846,0.60705,-0.03759,-0.14368,2.95038,4.79774,0.24092,-0.27413,0.17235,0.56674,0.36091,0.2681,0.04774,0.12411,-0.04437,1.76899,2.26326,-0.14021,-0.64883,-0.59412,1.0
0.08322,0.8328,-0.07732,-0.48487,-0.38047,-0.67939,-0.49727,-0.60576,-0.4093,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.81974,-0.86343,-0.14021,-0.48969,-0.493,4.0
0.64551,-0.27119,-0.01121,0.03277,0.20527,-0.43741,-0.38216,-0.22547,-0.11457,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.38039,-0.47804,-0.13226,-0.15006,0.48385,4.0
-0.02923,-0.00355,3.19456,1.55051,0.23643,0.85318,1.65143,2.36258,-0.17255,-0.39293,-0.36657,-0.35595,-0.30259,-0.19752,-0.22184,-0.30468,0.71846,0.54389,-0.14658,-0.55818,-0.75548,1.0
-0.14169,-0.27119,0.54216,0.76651,0.66639,1.49847,0.30849,-0.21443,-0.39642,-0.27988,-0.34028,-0.34359,-0.30259,0.0127,-0.49571,-0.49317,1.18342,1.38368,-0.14021,-0.58074,-0.71618,1.0
-0.14169,-0.33809,-0.13364,-0.24364,-0.33686,1.25648,0.07827,-0.70401,1.11694,1.60441,0.86908,0.22495,-0.30259,-0.16248,1.57997,2.1099,0.67127,0.79625,-0.13067,-0.57147,0.49953,2.0
-0.34786,-0.43846,0.06714,-0.2939,0.18035,-0.67939,-0.49727,-0.43545,-0.5364,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.29708,0.51215,-0.84771,-0.86238,-0.13226,0.9055,0.93136,4.0
-0.21666,-0.30464,0.03102,1.01779,0.90941,0.53053,-0.03683,3.46683,6.07334,-0.43062,-0.39286,-0.36831,-0.30259,21.17469,2.24303,2.81004,0.82334,1.6863,-0.13703,0.81082,-0.68437,1.0
-0.34786,-0.43846,0.68234,0.21369,-0.13745,-0.43741,-0.15194,-0.46732,-0.51272,0.13467,-0.06423,-0.09022,0.06569,-0.19752,0.93132,0.39546,-0.49112,0.09468,-0.13862,-0.64842,-0.54252,3.0
0.30814,1.46843,-1.13449,-0.84672,-0.7232,-0.51807,-0.42053,-0.7081,-0.54409,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.06822,-0.75034,-0.13385,-0.29993,0.92243,4.0
0.36437,1.16734,0.4283,0.12323,0.5293,0.36921,-0.34379,-0.36169,-0.58171,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.14976,-0.01744,0.28847,0.17217,-0.12908,1.11298,0.92886,3.0
-0.34786,-0.405,-0.78251,-0.81154,-0.63596,-0.67939,-0.49727,-0.43177,0.04552,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82149,-0.88228,-0.14658,2.68947,1.20621,4.0
-0.32912,-0.405,-1.0849,-0.50497,-0.6235,-0.35675,-0.4589,1.05639,-0.61522,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.50161,-0.59118,-0.14339,2.02471,1.21482,5.0
0.10197,0.76589,-0.77577,-0.49492,-0.65465,-0.43741,-0.30542,0.1947,-0.42138,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.41239,-0.37576,-0.4027,-0.14021,-0.47639,0.99739,3.0
-0.17918,-0.13737,0.35178,0.0579,-0.22469,-0.59873,-0.4589,-0.20197,-0.47688,-0.05376,-0.24826,-0.30651,-0.30259,0.08277,-0.33787,-0.33205,-0.51996,-0.43935,-0.14419,-0.59645,-0.82743,3.0
0.23317,-0.30464,0.57338,-0.14313,-0.06268,1.33715,0.53871,0.5867,-0.00758,-0.27988,-0.32714,-0.33741,-0.30259,0.04774,-0.26508,-0.24184,1.23062,1.22976,-0.11158,-0.18672,0.49093,2.0
0.00825,-0.43846,0.24711,-0.47985,-0.03775,-0.51807,-0.42053,-0.75281,-0.24717,0.69995,1.17143,0.86765,1.47977,-0.16248,1.23402,1.29307,-0.45441,0.10411,-0.14817,-0.63674,-0.73439,3.0
-0.34786,-0.43846,0.04755,-0.73113,-0.13745,-0.67939,-0.49727,-0.80359,-0.59899,0.28541,-0.12996,-0.24471,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.86448,-0.13703,-0.58638,0.91797,5.0
-0.27289,-0.30464,0.02001,-0.39441,-0.21223,-0.59873,-0.4589,-0.72826,-0.32477,0.47384,0.21182,-0.13965,-0.30259,0.46817,-0.4813,-0.4842,-0.66592,-0.75244,-0.13703,-0.62345,0.90595,4.0
-0.34786,-0.43846,-1.12102,-0.67082,-0.65465,-0.43741,-0.34379,-0.16344,-0.5661,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.53307,-0.61841,-0.13862,-0.28663,0.93641,5.0
-0.19792,-0.43846,1.19103,2.05809,2.65419,1.40168,-0.07904,0.92137,1.35991,-0.31756,-0.22329,-0.0862,0.05163,-0.19752,-0.29607,-0.36886,1.42822,1.45017,-0.14498,-0.62949,-0.62577,1.0
-0.21666,-0.43846,0.21589,0.81677,1.12751,1.73642,-0.22868,0.04973,-0.53743,-0.05376,-0.23512,-0.29415,-0.30259,-0.12745,-0.59661,-0.55601,1.67984,1.32253,-0.14021,-0.63996,0.97703,2.0
-0.31038,-0.405,-0.06937,-0.57031,-0.43656,-0.59873,-0.4589,-0.79701,-0.31527,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.66242,-0.79013,-0.14021,0.60172,0.78034,5.0
0.40185,1.6357,-0.70109,-0.22354,-0.37424,-0.67939,-0.49727,-0.43033,-0.57082,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.51113,-0.71486,-0.77547,-0.14817,-0.32692,-0.62298,4.0
0.73922,-0.43846,2.33573,0.67605,-0.39294,5.35813,9.03758,1.16711,-0.43776,-0.16682,0.24994,1.14883,1.0526,-0.16248,-0.2658,-0.32308,4.14647,4.06472,-0.13067,-0.63593,-0.57947,1.0
-0.25415,-0.405,-0.14099,0.40466,0.56046,1.09516,-0.0752,-0.33258,-0.49067,-0.31756,-0.35343,-0.34977,-0.30259,0.15285,-0.5822,-0.53806,0.98415,0.74808,-0.14498,-0.57832,0.94168,2.0
-0.04798,0.33099,-1.27405,-0.99246,-0.85406,-0.59873,-0.22868,-0.75113,-0.5924,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.78653,-0.84563,-0.14658,0.97318,1.16951,4.0
-0.3666,-0.43846,-1.29854,-0.97738,-0.83536,-0.67939,-0.49727,-0.81831,-0.66472,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.81974,-0.84772,-0.14021,3.27285,1.2847,5.0
3.36322,7.22253,-1.07939,-0.66579,-0.57365,-0.59873,-0.38216,-0.81555,-0.56019,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.61348,-0.56396,-0.14658,-0.42361,-0.69787,5.0
-0.32912,-0.405,0.98596,-0.314,-0.14992,-0.11476,-0.19031,-0.50403,0.14146,-0.20451,-0.30084,-0.33123,-0.30259,-0.05737,-0.42364,-0.43887,0.14907,-0.1172,-0.14339,-0.61982,-0.73219,3.0
-0.3666,-0.43846,-0.90677,-0.80149,-0.56742,-0.67939,-0.49727,-0.73536,0.39191,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.73673,-0.14021,1.87967,1.23509,4.0
-0.08546,0.0299,-0.0357,-0.1381,-0.38047,-0.67939,-0.49727,0.27333,1.14366,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82498,-0.87495,-0.13067,0.59931,0.0451,5.0
0.58928,1.06698,1.79827,1.34446,1.74441,2.14376,0.23175,0.0261,-0.02519,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,2.14655,1.80881,-0.12749,0.32535,0.74865,1.0
-0.3666,-0.43846,0.12713,-0.40949,-0.48018,-0.67939,-0.49727,-0.79056,-0.504,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.84596,-0.88228,-0.14339,-0.14401,1.00911,3.0
-0.2354,-0.33809,2.89522,0.76651,0.44206,-0.0341,-0.0752,0.13205,-0.02495,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.67186,0.31468,0.41432,0.64232,-0.12908,-0.09889,0.14622,2.0
-0.32912,-0.405,-1.241,-0.88692,-0.79174,-0.67939,-0.49727,-0.8161,-0.63591,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.81799,-0.8739,-0.13226,-0.49734,0.92887,5.0
-0.04798,0.33099,-1.06532,-0.60549,-0.59857,-0.43741,-0.38216,-0.2109,-0.61305,-0.12913,0.17239,0.30529,0.18095,-0.02234,-0.36598,-0.2957,-0.44218,-0.49589,-0.13067,-0.65568,0.89022,4.0
-0.27289,-0.43846,-0.30259,-0.56026,-0.59234,1.25648,0.07827,-0.49395,-0.57811,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.53806,0.88976,0.77217,-0.14498,0.02762,1.00726,3.0
-0.2354,-0.405,-0.22852,0.04784,-0.25585,0.92577,0.30466,2.2124,0.17108,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.00778,0.00724,1.39947,0.99049,-0.10999,2.428,1.25092,1.0
0.06448,0.19717,0.58317,0.44989,0.21773,-0.11476,-0.0752,0.89094,0.63644,0.69995,0.61932,0.63282,0.64482,0.04774,-0.39481,-0.42137,0.3042,0.20253,-0.12749,-0.65568,0.47334,2.0
-0.34786,-0.405,-1.20978,-0.23862,-0.68581,-0.67939,-0.49727,0.37406,1.16629,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.51113,-0.8235,-0.86783,-0.13862,1.61095,1.19112,5.0
1.02036,2.23787,0.31628,-0.03257,0.04326,-0.11476,-0.15194,0.19518,0.03843,0.73576,1.1287,1.59903,1.75402,0.53649,2.53925,1.71046,0.19705,0.62552,-0.1418,-0.64802,-0.7807,2.0
-0.31038,-0.37155,0.15345,-0.35923,-0.1873,-0.35675,-0.22868,-0.78394,-0.30529,0.09698,-0.15625,-0.26325,-0.30259,-0.12745,0.28267,0.01846,-0.2936,-0.43621,-0.14021,-0.60411,-0.47012,3.0
-0.3666,-0.43846,-0.62213,-0.72108,-0.44902,-0.67939,-0.49727,-0.79958,-0.45914,-0.35525,-0.36657,-0.35595,-0.30259,-0.19752,-0.52454,-0.51113,-0.82673,-0.8184,-0.14817,-0.6178,-0.6669,5.0
2.70722,5.68364,-0.24321,-0.18333,0.01833,-0.51807,-0.34379,-0.61858,-0.03594,0.47384,0.71134,1.52271,1.56411,-0.12745,1.49348,1.94833,-0.09259,-0.28542,-0.14578,-0.64399,-0.61751,2.0
-0.21666,-0.43846,0.57032,1.3143,1.64471,2.46641,-0.11357,0.18969,-0.5032,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.46625,2.39825,1.95331,-0.13067,-0.41435,1.02155,1.0
0.04574,-0.03701,-0.18751,0.47,-0.49887,0.61119,0.11664,0.00816,-0.56719,-0.16682,-0.2877,-0.31887,-0.30259,0.0127,-0.4813,-0.44829,1.01562,0.7418,-0.13862,-0.56583,0.9859,2.0
-0.21666,-0.23773,0.60582,0.58056,0.33613,-0.35675,-0.19031,0.41403,-0.3417,-0.24219,-0.31399,-0.33123,-0.30259,-0.09241,1.72411,1.81369,0.03501,0.18997,-0.14021,-0.55979,-0.78939,2.0
0.36437,-0.43846,0.69703,0.16846,-0.19353,3.1117,4.721,0.1372,-0.47356,0.47384,1.2503,1.30642,1.01029,-0.19752,1.01781,1.0956,2.10984,2.41928,-0.13385,-0.64923,-0.54817,1.0
-0.02923,-0.37155,0.6352,-0.19339,-0.31193,0.69185,0.99915,0.71507,0.33745,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.47522,1.33724,0.924,-0.11476,0.32656,0.5299,2.0
0.27065,1.23425,0.17916,-0.01749,-0.43656,-0.51807,-0.4589,1.30781,-0.64878,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,2.34393,3.0883,-0.43694,0.04128,-0.14021,-0.31282,0.17727,3.0
