@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.19792,-0.43846,0.63827,0.66097,0.46699,0.60716,0.30657,0.18579,-0.447,2.0133,1.91611,2.09867,1.76526,0.2562,-0.02147,0.00814,0.91747,1.27342,-0.14817,-0.64158,-0.84111,2.0
-0.25415,-0.405,1.04656,2.28927,2.57941,0.36517,-0.34379,0.95323,2.19213,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.22256,-0.28717,0.34877,0.16049,-0.13226,-0.51144,-0.55546,2.0
0.00825,0.56517,-0.64845,-0.26374,-0.11876,-0.51807,-0.30542,-0.4972,-0.46367,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.34956,-0.59775,-0.52521,-0.12749,-0.16255,-0.60135,4.0
-0.17918,-0.405,0.92597,0.78661,0.63523,0.60716,-0.03875,-0.2286,-0.09086,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.47522,0.5913,0.41023,-0.13862,-0.44295,0.46658,2.0
-0.32912,-0.37155,-1.27589,-1.00251,-0.83536,-0.67939,-0.49727,-0.76691,-0.31256,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82297,-0.88212,-0.14817,2.1065,1.26798,5.0
-0.3666,-0.43846,-0.76292,-0.4899,-0.6048,-0.67939,-0.49727,-0.06756,-0.54371,0.17047,-0.1569,-0.25738,-0.30259,0.43138,-0.52454,-0.51113,-0.80776,-0.75076,-0.14817,-0.62022,-0.75093,5.0
-0.25415,-0.27119,-0.36442,-0.80651,-0.48641,-0.43741,-0.11357,-0.70205,-0.48818,0.24772,-0.09052,-0.25707,-0.30259,0.11781,-0.49571,-0.47522,-0.3775,-0.3294,-0.14817,-0.60934,-0.72715,4.0
-0.34786,-0.43846,-0.92146,-0.72108,-0.48641,-0.67939,-0.49727,-0.80353,-0.54079,-0.12913,-0.2877,-0.31887,-0.30259,-0.16248,-0.51012,-0.50215,-0.82323,-0.85296,-0.14817,-0.58396,-0.73956,5.0
-0.2354,-0.43846,-0.51562,-0.59544,-0.49264,-0.51807,-0.42053,-0.43816,-0.50522,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.16735,0.35956,-0.51734,-0.48228,-0.14658,-0.43248,-0.73824,4.0
-0.31038,-0.43846,0.01756,0.23379,0.629,-0.43741,-0.11357,-0.18178,-0.31776,-0.24219,-0.30084,-0.32505,-0.30259,-0.16248,0.05204,0.09925,-0.38974,-0.36605,-0.13226,-0.61901,-0.53783,3.0
0.73922,1.80297,-0.30198,-0.43964,-0.34932,-0.59873,-0.4589,0.11163,-0.46619,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.23625,-0.11618,0.72895,-0.42155,-0.13385,0.08281,1.04454,2.0
-0.31038,-0.43846,0.23548,-0.41451,-0.43033,-0.43741,-0.11357,-0.76323,-0.48266,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.33715,-0.39444,-0.53482,-0.42259,-0.14817,-0.45423,-0.73007,4.0
-0.2354,-0.30464,0.63153,2.63102,-0.24962,-0.35675,-0.26705,9.23377,-0.38529,-0.43062,-0.39286,-0.36831,-0.30259,-0.05737,0.13853,0.12618,-0.24116,-0.06867,-0.1426,0.27378,-0.56827,2.0
-0.34786,-0.405,-1.28079,-0.97236,-0.74812,-0.67939,-0.49727,-0.79194,-0.46823,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82297,-0.87683,-0.14658,2.23421,1.28251,5.0
-0.31038,-0.405,-0.38951,-0.706,-0.53626,-0.43741,-0.30542,-0.80653,-0.63228,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.53806,-0.37689,-0.5794,-0.14658,-0.16214,0.98347,4.0
-0.32912,-0.43846,0.41728,-0.0979,0.00587,-0.35675,-0.03683,-0.69461,-0.52478,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,-0.28661,-0.39851,-0.11158,-0.52957,-0.6291,3.0
