@relation computer2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.32912,-0.43846,0.06592,0.078,0.35482,-0.51807,-0.15194,-0.25181,0.2026,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.04742,-0.20504,-0.51122,-0.22108,4.6076,-0.67461,-3.14705,1.0
0.88916,1.13389,-0.26097,0.79666,-0.03775,0.20788,0.07827,1.51145,3.22382,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.35839,0.2507,5.97548,-0.67542,-3.14704,1.0
-0.2354,-0.37155,-0.12323,-0.28385,-0.41786,-0.35675,-0.30542,-0.21742,-0.41916,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,0.1688,0.14548,-0.12938,-0.09202,-0.14817,-0.38333,-0.72741,4.0
-0.31038,-0.405,0.11489,-0.47985,-0.16238,-0.67939,-0.4589,-0.78983,-0.5356,-0.39293,-0.37972,-0.36213,-0.30259,-0.16248,-0.52454,-0.51113,-0.75681,-0.8006,-0.14021,-0.26931,0.92756,4.0
-0.14169,-0.43846,0.96147,1.54548,1.79426,1.74045,0.19338,0.03202,-0.30017,0.51153,0.17239,-0.10258,-0.30259,-0.19752,-0.52454,-0.51113,1.71131,1.74808,-0.13385,-0.6174,-0.7678,1.0
-0.2354,-0.405,0.58929,0.84189,1.44531,0.04656,-0.38216,0.23201,3.55573,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,1.13673,0.69437,0.06857,0.11463,-0.14021,-0.48244,-0.70923,1.0
0.23317,0.96662,0.01511,0.15841,0.38598,0.85318,-0.22868,-0.16063,-0.43784,0.02161,-0.23512,-0.29415,-0.30259,0.32803,-0.51012,-0.4842,0.9457,0.80463,-0.14817,-0.62788,-0.72165,2.0
-0.27289,-0.30464,-0.20465,0.26897,-0.0876,-0.51807,-0.42053,-0.79465,-0.47422,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.35157,-0.38546,-0.69039,-0.42364,-0.14817,-0.20888,-0.84612,4.0
-0.25415,-0.37155,1.6838,-0.10795,0.36729,-0.43741,-0.26705,0.32759,2.80599,1.29916,0.60421,1.4019,0.80844,-0.12745,0.52555,0.19664,-0.44672,0.33604,-0.12749,-0.65366,-0.76134,1.0
-0.3666,-0.43846,-1.16326,-0.87687,-0.62973,-0.67939,-0.49727,-0.70061,-0.4,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.49317,-0.83171,-0.87898,-0.14658,0.03044,1.04898,3.0
-0.29163,-0.43846,-0.48684,-0.62056,-0.55495,-0.27609,0.15501,-0.70325,-0.65513,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.1097,-0.05334,-0.48763,-0.3315,-0.14021,-0.54569,0.13001,4.0
-0.34786,-0.43846,-1.13388,-0.86682,-0.69204,-0.43741,-0.30542,-0.3958,-0.62297,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,-0.32681,-0.0739,-0.14339,-0.12467,1.00889,3.0
-0.25415,-0.405,-0.15507,-0.11298,0.03079,-0.59873,-0.34379,-0.44375,0.67565,-0.20451,-0.30084,-0.32505,-0.30259,-0.09241,-0.4813,-0.46625,-0.66242,-0.64982,-0.13703,-0.61861,0.49073,4.0
-0.3666,-0.43846,-0.78128,-0.69595,-0.71074,-0.67939,-0.49727,-0.39723,-0.61994,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.25066,-0.12515,-0.80226,-0.88228,-0.14658,1.60088,1.19695,5.0
1.69511,3.81021,1.75664,0.30918,0.13673,-0.67939,-0.49727,0.17208,0.896,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.04886,0.10823,-0.81974,-0.64772,-0.1259,-0.10413,-0.00499,3.0
-0.29163,-0.43846,-0.00387,0.12323,0.39221,0.69185,-0.22868,-0.32843,-0.5404,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.68176,0.35855,-0.13862,2.0513,1.18335,3.0
-0.27289,-0.43846,-0.25607,0.18856,0.40467,1.74045,-0.19031,0.08104,-0.40177,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.06328,0.10823,1.63265,1.22976,-0.11954,-0.05457,1.01789,2.0
-0.27289,-0.33809,0.80293,0.17851,0.16165,-0.67939,-0.49727,-0.40475,0.91427,0.54921,0.42215,0.08282,-0.21544,-0.12745,-0.36598,-0.3316,-0.82498,-0.68437,-0.1259,-0.63755,0.45418,3.0
-0.34786,-0.43846,-0.41155,-0.19339,-0.46771,-0.67939,-0.49727,-0.30956,-0.57588,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.53806,-0.79177,-0.83097,-0.13703,1.73786,0.91787,5.0
-0.34786,-0.43846,-0.09263,-0.59041,-0.41786,-0.43741,0.07827,-0.02382,-0.40253,-0.12913,-0.26141,-0.30651,-0.30259,-0.09241,-0.43805,-0.44829,-0.5558,-0.64354,-0.13544,-0.61418,1.00542,4.0
-0.34786,-0.43846,-0.92514,-0.70097,-0.63596,-0.67939,-0.49727,-0.37029,-0.50271,-0.12913,-0.16873,-0.22586,-0.25466,-0.12745,-0.55337,-0.52908,-0.82297,-0.88212,-0.14658,-0.65809,0.98997,5.0
-0.01049,-0.00355,-0.03998,-0.16826,-0.31193,1.74449,3.42411,-0.11779,-0.46279,0.36267,0.51613,0.41807,0.18194,-0.02234,0.67474,0.74822,0.86372,1.15023,-0.14021,-0.65527,-0.51659,1.0
0.08322,-0.20428,-0.47644,0.26395,0.04326,-0.11476,-0.0752,-0.25321,-0.28436,4.92076,4.01081,3.03676,2.73924,0.0127,1.03222,1.34693,0.05074,0.73552,-0.14658,-0.63231,-0.81373,2.0
-0.32912,-0.43846,-0.96737,-0.67585,-0.43033,-0.59873,-0.38216,-0.50561,-0.13937,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.34033,0.39546,-0.67466,-0.70427,-0.13624,-0.45585,-0.63633,5.0
-0.31038,-0.405,-0.79842,-0.62559,-0.26208,-0.51807,-0.22868,-0.60993,0.25148,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.62921,-0.6205,-0.13385,-0.33176,0.50236,4.0
-0.21666,-0.23773,0.72519,0.26395,-0.23715,-0.67939,-0.49727,0.69947,-0.48171,-0.12913,-0.26141,-0.30651,-0.30259,-0.09241,-0.55337,-0.52908,-0.77779,-0.83097,1.37877,-0.6734,-3.14705,1.0
0.00825,-0.405,0.37321,0.02272,0.11803,1.0145,0.73056,-0.2171,0.24463,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.17859,-0.2957,1.56098,0.94075,-0.13385,-0.53239,0.48969,2.0
-0.34786,-0.43846,-1.22447,-0.80149,-0.56742,-0.67939,-0.49727,-0.77745,-0.59349,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.51113,-0.82498,-0.88228,-0.14021,-0.56503,0.98828,4.0
-0.3666,-0.43846,-1.21957,-0.85677,-0.68581,-0.51807,-0.42053,-0.79661,-0.61553,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.71311,-0.7671,-0.14021,0.56667,0.90097,5.0
-0.31038,-0.37155,-0.84066,-0.7261,-0.47395,-0.59873,-0.4589,-0.80096,-0.53317,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.49317,-0.65368,-0.69275,-0.14419,0.5151,-0.74535,5.0
-0.02923,-0.20428,-0.01856,-0.20344,-0.09383,0.36517,-0.00038,-0.25414,0.32,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,0.32788,0.0884,-0.13862,-0.45141,0.49538,3.0
-0.17918,-0.13737,-0.57316,-0.37431,-0.39917,-0.67939,-0.49727,-0.31634,-0.34463,-0.24219,-0.18254,-0.21381,-0.16765,0.85357,-0.55337,-0.52908,-0.78128,-0.65505,-0.14021,-0.65688,-0.60509,4.0
0.79545,2.37169,-0.77883,-0.70097,-0.59857,-0.67939,-0.49727,-0.4378,-0.11861,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.39376,-0.76788,-0.13385,-0.18551,1.22382,5.0
-0.34786,-0.405,2.9901,2.79686,5.30251,-0.67939,-0.49727,-0.75958,-0.32572,-0.24219,-0.30084,-0.32505,-0.30259,-0.16248,-0.20742,-0.30468,-0.8075,-0.36081,-0.13624,-0.62143,-0.73564,1.0
-0.12295,-0.17082,1.22775,-0.02251,0.0121,-0.59873,-0.4589,0.15249,-0.20659,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.83042,0.70963,-0.62746,-0.41526,-0.13544,-0.198,0.1638,3.0
0.43934,1.53533,0.94433,-0.15821,-0.10006,0.04656,0.22983,0.18833,-0.31795,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.15048,-0.12605,0.3174,0.25243,-0.14817,-0.5473,-0.73375,2.0
-0.29163,-0.37155,-0.77761,-0.73615,-0.61727,-0.59873,-0.42053,-0.39899,-0.44998,-0.16682,-0.2877,-0.30651,-0.27167,0.57328,-0.55337,-0.5201,-0.69039,-0.59642,-0.13862,-0.65487,0.46239,5.0
-0.06672,0.33099,-0.81801,-0.35923,-0.41786,-0.67939,-0.49727,-0.28321,0.26477,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.53806,-0.80925,-0.87809,-0.13067,-0.12709,1.01429,4.0
-0.17918,-0.405,1.35569,0.01266,0.08688,-0.51807,-0.42053,-0.16266,0.72595,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,-0.51559,-0.64039,-0.13226,-0.27455,0.12022,3.0
-0.27289,-0.405,1.82643,0.44989,1.05897,-0.76006,-0.49727,0.07381,3.90902,0.36267,0.00215,-0.18878,-0.30259,-0.05737,0.44339,0.64006,-0.77919,-0.70165,-0.14021,-0.5888,-0.81168,1.0
6.00595,-0.43846,0.7154,0.08805,0.26759,0.36921,-0.26705,-0.22732,-0.27624,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.39444,0.27973,0.13552,-0.13385,0.89623,0.90184,2.0
-0.3666,-0.43846,-1.31446,-1.01759,-0.76682,-0.67939,-0.49727,-0.81406,-0.48457,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.53806,-0.82323,-0.88228,-0.14817,2.36797,1.3051,5.0
-0.32912,-0.43846,-1.0849,-0.76128,-0.53626,0.12722,-0.11357,-0.42339,-0.27236,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.44829,0.78664,-0.07778,-0.13385,-0.2673,1.08464,2.0
-0.31038,-0.43846,-0.54194,0.04784,0.20527,0.53053,-0.34379,0.44898,-0.54955,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.43355,0.24232,-0.13862,2.23824,1.29181,3.0
-0.34786,-0.405,-1.26426,-0.96733,-0.78551,-0.67939,-0.49727,-0.79337,-0.60821,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14498,2.27007,1.27341,5.0
-0.16043,-0.07046,1.01412,1.18866,1.02781,-0.59873,-0.49727,0.73287,-0.40289,-0.12913,-0.15625,-0.25707,-0.30259,1.65941,-0.40922,-0.40341,-0.77604,-0.79851,-0.13226,-0.62868,-0.45852,2.0
-0.02923,-0.37155,2.67179,5.8826,7.4461,1.41781,-0.11357,3.63268,6.77295,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.46625,1.4124,1.54389,-0.14817,-0.34828,-0.64165,1.0
-0.34786,-0.43846,1.11206,0.23379,0.39221,-0.67939,-0.34379,1.71464,1.65872,1.82676,1.18129,0.37172,-0.30259,-0.19752,-0.39553,-0.42181,-0.68217,-0.55746,-0.11476,-0.58517,-0.76986,2.0
2.78219,-0.03701,-0.39135,-0.08785,-0.63596,1.57913,0.57708,4.09136,-0.50636,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.34058,1.90358,1.27583,-0.11954,2.36434,1.26691,2.0
1.26402,3.34185,-0.22852,1.15851,0.15542,-0.51807,-0.38216,1.94026,4.46287,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,2.48808,2.85492,-0.4282,-0.02574,4.52012,-0.67622,-3.14704,1.0
0.00825,0.13026,-0.18567,-0.15318,-0.28077,0.12722,-0.11357,-0.33859,-0.33481,0.32121,0.02713,-0.17704,-0.30259,0.15285,-0.40994,-0.36796,0.13246,0.74259,-0.12908,-0.57228,-0.73422,2.0
-0.17918,0.06336,-1.27712,-0.96231,-0.74812,-0.67939,-0.49727,-0.75687,-0.44858,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82297,-0.88212,-0.14498,0.10859,1.04904,3.0
