@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.10192,-0.18022,-1.26309,1.6784,-0.41082,-0.12715,0.87168,1.28158,3.0
-0.11362,-0.24533,0.41552,0.07611,-0.34,-0.51457,0.37684,-1.48234,2.0
-0.05575,-0.21985,-0.21532,0.20455,-0.40156,1.18731,-0.5031,0.67136,4.0
-0.11571,-0.24533,-0.36298,0.44659,-0.41082,-1.23406,0.06561,-1.48234,2.0
0.03912,-0.0371,0.39301,-0.16552,-0.01407,-0.4405,0.58355,0.52778,5.0
-0.09394,-0.1247,-1.01375,0.52362,-0.33833,-0.24166,-0.55269,0.02525,4.0
-0.11755,-0.24533,1.18564,3.25298,-0.41082,-1.23406,0.029,-1.48234,1.0
0.06041,-0.06755,-1.00825,-0.94597,-0.39311,-0.30941,1.0301,0.49637,4.0
-0.11675,-0.24533,-1.31367,-2.72585,-0.41082,-1.23406,0.8079,-1.48234,1.0
-0.11178,-0.04118,0.09862,-0.0991,-0.36216,-0.14392,-0.74088,0.32677,1.0
-0.08657,-0.2069,0.64925,0.91975,-0.32786,-1.01139,-0.44583,0.40215,4.0
0.72229,0.27322,-0.45953,-1.24122,-0.38624,-0.07626,0.36355,-0.34088,4.0
-0.10541,-0.17558,-1.37799,-0.37958,-0.41082,-0.36571,0.29155,0.67136,2.0
-0.11018,-0.24533,-0.5413,-0.24,-0.41082,-0.53778,-0.89459,0.52778,1.0
-0.0147,-0.21829,-0.00884,-0.2977,-0.38298,-0.10031,-0.36628,0.02525,3.0
-0.10609,-0.24533,-0.16072,0.12047,-0.41082,-1.23406,0.18109,-1.48234,2.0
-0.11615,-0.24533,-0.21143,-0.96891,-0.41082,1.16425,0.07019,-1.48234,1.0
-0.11038,-0.24533,-0.57242,-0.08411,-0.41082,-0.6806,-0.24905,-1.48234,2.0
-0.01563,-0.14437,-0.93694,-0.82038,-0.24226,0.18376,-0.1286,0.67779,1.0
-0.11398,-0.24533,-0.13941,0.26356,-0.41082,-0.93427,-0.5913,1.53284,1.0
-0.07663,-0.23418,-1.85414,1.89888,6.6369,1.36083,-0.19119,0.02525,3.0
0.03323,-0.1435,0.82757,-0.65814,-0.35003,-0.02772,0.06823,0.45599,3.0
-0.06356,0.35848,1.17583,1.5468,-0.40022,0.06339,1.57701,-0.38591,5.0
0.25283,0.06027,-1.28537,1.82737,-0.3729,-0.49551,-2.34389,-0.41244,5.0
-0.11559,-0.24533,-0.28764,-1.81561,-0.41082,-0.57997,-0.84976,1.53284,1.0
-0.03242,-0.23142,-1.13038,-1.92989,-0.38055,-0.19843,0.48458,0.73937,2.0
-0.10961,-0.24533,-0.82229,-0.85189,-0.41082,-0.78438,-1.22637,0.52778,1.0
-0.10709,-0.24533,-0.66433,0.21449,-0.41082,0.45886,-0.92741,0.77905,1.0
-0.09298,-0.20909,0.11309,1.16945,-0.41082,1.33555,-0.75496,-0.8793,4.0
-0.09242,-0.18381,-0.13234,-0.82148,-0.27458,0.56467,0.84592,0.8628,3.0
-0.09759,-0.22885,0.98371,1.37738,-0.39654,0.56467,0.0021,0.67136,4.0
-0.09679,-0.21298,0.72775,0.08569,-0.41082,0.75075,0.2134,0.40215,3.0
-0.08204,-0.13865,-0.45105,0.72649,3.47518,-0.17598,-0.53057,0.32677,3.0
0.02586,-0.20097,-1.02316,1.45454,-0.24104,-0.15612,-1.01057,0.87895,2.0
-0.10869,-0.24533,2.41891,-0.53272,-0.37889,0.56467,-0.04334,-0.8793,5.0
-0.03827,0.07666,1.38452,-2.1499,-0.37471,-0.54883,1.8118,-1.48234,5.0
-0.1107,-0.20044,-0.06414,0.68449,-0.41082,0.20493,-0.19211,-1.48234,3.0
-0.11354,-0.24533,0.02806,-0.08472,-0.41082,-0.98596,1.27866,-1.48234,3.0
-0.10873,-0.24533,0.41023,-0.5497,-0.41082,0.26488,-0.1819,1.53284,2.0
-0.10957,-0.20359,-0.07014,0.75687,-0.41082,1.76382,0.60866,0.9298,2.0
-0.10096,-0.17843,0.21037,-0.34698,0.13806,1.96368,0.03309,-0.35165,3.0
-0.06376,-0.14543,-0.1535,-0.65771,-0.41082,-0.28528,0.18845,0.15088,3.0
-0.02701,-0.08999,1.14296,-0.75934,-0.37603,-1.11989,-0.19119,-0.7587,5.0
-0.07583,-0.14675,-0.04133,-0.96198,-0.41082,-0.17046,-0.86363,-1.12761,5.0
-0.11098,-0.24533,0.91623,0.91992,-0.28233,-1.23406,-0.25274,-1.48234,4.0
-0.08112,-0.15668,0.59138,0.08656,0.30286,-0.69105,0.12057,0.77905,4.0
-0.0832,-0.21636,-0.85742,0.14827,-0.41082,1.33555,0.93034,-0.27627,4.0
-0.11178,-0.24533,-0.65596,-1.81411,-0.41082,0.16495,-0.79483,1.53284,1.0
-0.10432,-0.18521,0.03406,-0.67007,-0.41082,0.09833,-0.39215,0.32677,2.0
