@relation census1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.06957,-0.21839,0.53277,1.41947,-0.35121,0.78052,0.40805,0.24062,3.0
-0.11354,-0.24533,0.4787,1.36162,-0.41082,1.96368,-0.01864,1.53284,3.0
-0.10128,-0.22207,0.95476,0.199,0.88328,-0.0349,-0.53592,0.24062,3.0
-0.10809,0.16915,-0.73309,0.0405,0.84611,-0.7544,-0.88886,1.53284,2.0
-0.10897,-0.24533,-0.45904,0.40132,-0.37786,-0.60841,-1.5467,0.02525,3.0
-0.0711,-0.12978,0.3827,-0.59313,-0.39851,0.15444,-0.70543,-0.38591,4.0
-0.07751,-0.11569,0.98258,0.61114,-0.3894,1.89005,-0.43342,-1.20823,4.0
-0.0705,-0.02668,-0.16826,1.38364,-0.41082,1.06831,-0.7428,-1.10544,5.0
-0.11226,-0.24533,2.85128,0.96109,-0.35784,-0.57997,-0.42293,1.53284,4.0
-0.11591,-0.24533,-0.4621,-0.13276,-0.41082,-0.43462,-0.00663,1.53284,1.0
-0.10865,-0.24533,-0.18884,-0.36311,-0.41082,-0.85538,-0.19647,1.53284,2.0
-0.11486,-0.24533,0.22593,0.46998,-0.41082,-1.23406,-0.33715,-1.48234,1.0
0.21239,0.00637,0.27682,-0.54596,-0.30833,-0.4441,-1.54446,-0.00267,4.0
-0.08949,-0.20364,0.2309,-0.80591,-0.38029,-0.65069,-0.6709,-0.47728,4.0
-0.05026,0.39526,1.9774,1.97895,-0.3853,2.87732,3.00433,-1.03006,5.0
-0.11246,-0.24533,-0.72244,-1.15449,-0.41082,2.24735,0.10156,1.13082,1.0
-0.08525,-0.18892,-0.89655,-0.41574,2.72779,0.49549,0.27928,1.05041,3.0
