@relation census2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.06949,-0.3816,-0.38088,0.58252,0.63811,-0.11229,0.65912,0.46083,-0.0402,-0.35241,-0.81737,-0.35031,0.30431,-0.71699,-0.68543,-0.19012,8.0
0.05173,0.00715,-0.23254,-0.28512,-0.05291,-0.34636,-0.3429,-0.87192,0.42987,0.59143,-0.59664,-0.14738,-0.10519,0.72912,-0.62586,-0.42703,5.0
-0.10535,0.21241,-0.32482,1.22382,0.79611,-0.96435,-0.35527,-1.56614,0.73443,0.11541,2.02555,-0.34087,0.28078,-0.04711,-0.17124,0.52778,6.0
-0.10746,-0.86279,1.24617,0.05708,1.22457,0.11577,-0.35527,-0.17705,0.63007,0.0254,-0.41407,1.14619,0.05747,0.25888,0.04146,0.32677,5.0
-0.05205,-0.22533,-0.3831,-0.30896,-0.0569,-0.548,0.36134,-0.56451,0.72655,0.62262,-0.33234,-0.38473,-0.22375,1.54549,-0.07195,-1.10544,8.0
-0.09853,-1.20599,-0.42394,0.89563,1.87509,-0.50341,0.43416,-0.53178,-0.34394,-0.75263,-0.20673,-0.41082,0.32971,0.79388,-0.54227,0.12576,3.0
-0.11552,0.94947,-0.42394,0.64851,-0.50725,0.54618,-0.35527,0.5389,1.87609,-0.23495,-0.46069,-0.41082,0.32971,-0.98623,-1.19221,1.53284,4.0
-0.11113,1.2625,-0.41037,0.63712,-0.32695,0.89429,-0.35527,0.69833,-0.7037,-0.47871,0.67751,-0.41082,0.32971,0.13376,0.2882,1.53284,8.0
-0.10576,0.40633,-0.3846,-0.48716,-0.02713,-0.09874,-0.35527,-0.69377,1.07331,0.20335,-0.76659,-0.38921,0.14835,-6e-05,-0.452,-1.48234,7.0
0.44497,-0.06327,-0.35361,-0.36996,-0.38927,0.25228,-0.10674,0.21552,0.05064,0.8961,-0.65799,-0.32475,-2.81275,1.65746,0.86182,-0.44262,10.0
0.01033,0.43526,-0.38804,-1.02828,-0.98915,0.98032,-0.3328,1.27523,-0.28159,-0.05707,-0.1676,-0.37489,0.04252,-0.56102,-0.02879,0.36369,10.0
-0.11033,-0.57539,-0.35046,-0.35999,-0.56244,0.43196,-0.35527,0.2903,0.2527,-0.13509,-0.64641,-0.30615,0.32971,-1.36941,0.71117,-1.48234,9.0
-0.06608,-0.92424,-0.42394,0.70327,1.0371,-0.56926,0.05117,-0.85305,-0.0359,0.02697,-0.14711,-0.41082,0.30926,-0.07683,-0.56416,1.03031,3.0
-0.09055,6.13547,0.26956,-0.2779,1.30098,-4.14555,6.35928,-0.55903,-0.7037,-0.77986,0.5166,-0.41082,0.12553,-0.06396,-0.13863,0.67136,1.0
-0.06248,0.18584,-0.41856,-0.77163,-1.08931,1.10412,-0.35527,1.38364,-0.03737,-0.37786,-0.84709,-0.41082,-0.75832,-0.18378,1.44738,-1.10544,9.0
-0.08643,0.77043,-0.35815,0.6367,0.29152,-1.37476,0.32526,-1.12307,0.09493,1.6992,1.02193,-0.36712,-0.07782,1.92136,-0.65712,0.17115,10.0
1.07133,-0.41083,0.21913,0.03148,0.0227,-0.79971,0.03523,-1.21285,0.53876,1.0258,-0.25213,0.18365,-0.93256,0.36014,-0.1127,-0.01874,4.0
-0.04696,-1.13795,4.44121,0.21406,0.89516,0.44358,-0.35527,-0.21263,0.12808,-0.65353,-0.25192,4.46588,0.26301,-0.20011,1.00926,0.71052,2.0
-0.10257,-0.07087,-0.29167,-1.08008,-0.91853,1.00098,-0.35527,1.31227,-0.7037,-0.21581,-0.79631,-0.257,0.24902,-0.96718,-0.06581,1.53284,7.0
-0.09226,-0.30549,-0.00671,-0.15588,0.03934,0.54377,-0.35527,0.13102,-0.07529,-0.52877,0.31632,-0.00964,-3.58241,0.54932,0.87785,1.03031,2.0
-0.10622,-0.95138,-0.25258,1.74354,1.8202,-0.82262,0.19999,-1.01383,-0.7037,-0.40538,-0.54407,-0.29668,0.3031,0.35562,-0.24323,0.32677,7.0
-0.02946,-0.01133,1.87731,-0.22189,-0.15364,0.5424,-0.175,0.57801,-0.13868,-0.26402,-0.02775,2.04206,-0.5737,-0.21927,1.12363,0.48408,5.0
0.0297,-0.01809,0.34349,-0.32644,-0.0875,-0.34123,-0.35527,-0.82551,-0.01524,0.94484,-0.59679,0.40184,-0.02662,0.2543,-0.63011,-1.00626,9.0
-0.11027,0.12365,-0.39963,0.31183,-0.06493,0.37327,-0.35527,0.12768,0.23441,-0.15404,0.27747,-0.37659,0.28184,0.15008,-0.47588,0.52778,1.0
-0.11523,0.69927,-0.42394,-1.92299,-1.81735,1.75886,-0.35527,2.85089,-0.7037,-1.12498,-1.04345,-0.41082,0.32971,-2.2761,-1.19221,-1.48234,9.0
-0.10368,-0.83855,-0.42394,-0.69135,-0.38988,0.47305,-0.35527,0.24723,-0.16801,-0.38572,-0.39485,-0.41082,0.27504,0.17352,0.10708,0.24062,4.0
-0.07971,-0.02104,-0.39804,-0.35593,-0.40123,0.57048,-0.30782,0.34777,0.3584,-0.42877,-0.57676,-0.38757,0.30803,-0.79276,-0.46922,-0.35165,8.0
-0.10852,0.03251,-0.42394,0.35451,0.18394,0.36785,-0.35527,0.21449,0.03897,-0.35631,-0.4723,-0.41082,0.32971,0.67184,-0.05924,0.77905,1.0
2.61459,-0.03934,-0.33804,-0.38184,-0.34638,-0.37994,-0.0979,-0.71683,-0.1607,1.19406,-0.58394,-0.31156,-1.3185,2.33173,0.09976,-0.67077,10.0
-0.02639,0.55536,-0.35626,-1.52923,-1.43491,0.68625,-0.01816,1.14795,0.0857,0.10055,-0.2473,-0.35322,0.28943,-0.34678,-0.51588,-0.85418,8.0
-0.08445,-0.9671,1.00687,0.08787,0.81997,-0.0141,0.40138,0.09176,0.02068,-0.5835,-0.10147,1.12186,0.28042,0.32182,0.56752,0.52778,3.0
0.35867,0.58779,-0.29347,-0.73744,-1.02721,1.24053,-0.26149,1.79916,0.41046,0.04605,-0.83363,-0.22083,-0.73992,1.86465,1.81033,-0.47728,10.0
-0.10722,-0.03337,1.89427,-0.40433,0.45423,0.22097,-0.35527,-0.20647,0.03617,0.78943,0.90687,1.85639,-0.2366,1.32124,1.29137,0.32677,4.0
-0.11554,-1.18748,-0.42394,-0.78162,-1.1818,0.92086,-0.35527,1.4436,1.87609,-0.23495,-0.35267,-0.41082,0.19807,-1.63903,0.19567,-0.47728,4.0
-0.10848,0.72097,-0.42394,0.83107,0.00729,0.39365,-0.35527,0.36721,0.01186,-0.1375,-0.40122,-0.41082,0.32971,-0.77846,-0.82211,0.32677,2.0
-0.11403,0.7138,-0.17854,0.64115,2.41618,-0.28687,-0.35527,-1.06634,-0.7037,-0.60465,0.04833,-0.13572,0.25275,0.00843,0.60829,-1.48234,1.0
-0.09738,0.30781,-0.41919,-0.29847,-0.54938,0.74576,-0.35527,0.60668,0.10481,-0.5671,0.40643,-0.41082,0.22657,-0.42668,0.53946,1.03031,7.0
-0.08505,-0.45432,-0.42394,0.64472,0.99646,-0.02552,-0.15089,-0.53685,-0.48389,-0.74582,-0.3656,-0.41082,0.32971,-0.35798,-0.45777,1.28158,3.0
0.03006,1.35814,-0.38265,-1.14574,-0.95886,-6.34776,7.49071,-2.20364,0.38505,5.99611,-0.47676,-0.38765,0.251,0.98299,-0.40394,-0.14226,9.0
-0.09371,0.65124,-0.34294,-0.25936,-0.21287,-0.97978,0.75771,-0.81494,-0.11137,0.15226,0.69103,-0.41082,0.26926,0.32806,-0.61253,-0.97981,6.0
-0.09201,-1.52648,-0.42394,4.56111,1.90089,-1.28652,-0.35527,-1.33766,-0.7037,0.09137,3.72819,-0.41082,0.20977,2.64625,-1.19221,-0.0049,10.0
-0.10978,-0.66795,3.68716,0.05233,0.4085,0.26021,-0.35527,-0.29276,0.17551,-0.66999,0.04298,3.69465,0.19511,-0.88423,-0.452,1.53284,1.0
-0.10107,0.24192,-0.24548,-0.50371,-0.88182,1.17451,-0.35527,1.82727,-0.24346,-0.8868,-0.76388,-0.24292,0.30622,-1.88511,0.19567,1.19782,9.0
-0.07781,0.37413,-0.40666,-1.14762,-1.26004,1.0112,-0.35527,1.44488,0.1324,-0.07933,-0.71322,-0.40319,0.26571,-1.27031,0.57183,-0.27627,7.0
-0.11098,-0.20057,-0.27759,0.20908,0.15401,0.38324,-0.35527,0.20466,-0.7037,-0.45855,-0.35372,-0.26988,0.32971,-1.18565,0.11403,-1.48234,7.0
-0.02271,-0.58509,0.05047,0.28211,1.02882,-0.40439,0.52649,-0.26044,-0.14488,-0.4089,-0.42892,0.03767,0.27268,0.61868,-0.34937,0.02525,4.0
-0.06545,-1.09976,2.50347,0.8133,1.63419,-0.83214,0.79023,-0.7164,0.18214,0.09748,-0.20759,2.47065,0.29957,0.04418,0.02867,0.42198,4.0
-0.08935,-0.10534,-0.33436,0.14102,0.4616,-4.22548,4.83898,-1.68544,-0.7037,2.87054,0.34922,-0.35131,0.31306,0.41263,-0.53695,0.60509,5.0
0.07524,-0.37975,1.18519,0.22083,0.76437,-0.50676,0.60655,-0.33937,0.22692,-0.1326,-0.27622,1.20486,-0.35454,0.53447,0.37757,0.26559,4.0
-0.08012,-0.98778,-0.41609,1.60164,2.10754,-0.71145,-0.0264,-1.21723,0.17947,-0.48512,0.02061,-0.39793,0.29365,-1.28583,0.07671,0.62829,3.0
-0.10468,0.88179,-0.41669,-0.49878,-0.4865,0.13741,-0.35527,-0.1591,0.39779,0.30007,-0.86139,-0.41082,0.02057,0.2115,-0.99742,0.52778,6.0
-0.11085,0.46255,-0.42394,-0.61523,-0.48372,0.75725,-0.35527,0.71332,1.41591,-0.75934,0.00047,-0.41082,-0.10293,0.953,1.0284,-1.48234,2.0
-0.05793,1.20352,-0.11198,-0.7173,-0.92742,-1.17992,-0.35527,-1.77799,-0.0661,1.34974,-0.338,-0.10456,0.21041,0.67309,-0.96968,-0.62086,9.0
-0.07608,-1.48034,2.83812,0.06919,1.01569,0.10593,0.04773,-0.20304,-0.50918,-0.45392,-0.29337,2.60487,0.31978,0.09564,0.44059,0.52778,3.0
-0.11267,-0.29579,-0.3897,-0.84877,-1.19281,0.86616,-0.35527,0.79739,-0.7037,-0.8834,-0.4732,-0.41082,0.25824,-0.97387,0.19567,1.53284,4.0
-0.06977,-0.13299,1.36815,-0.86496,-0.66081,0.34273,-0.32289,0.13131,1.00269,0.49397,0.05312,1.22013,0.22522,0.8468,0.14016,1.15594,5.0
-0.11245,-0.57901,-0.40742,0.03955,0.15338,-0.69932,-0.0958,-1.2223,1.61658,0.47603,0.04396,-0.41082,0.32971,0.88875,-0.43518,0.9298,3.0
-0.07321,-0.45322,-0.4195,0.60183,0.69804,-0.65041,0.1616,-0.87544,0.58938,0.15761,-0.52837,-0.41082,0.26372,0.51591,-0.39913,0.46866,6.0
-0.1162,-2.50027,0.09237,2.48239,3.99191,-1.80333,-0.35527,-2.406,-0.7037,0.5452,1.31672,0.119,0.32971,-0.4795,-0.452,-1.48234,6.0
-0.0434,-1.03538,2.05645,0.76251,1.60934,-0.55384,0.48902,-0.77671,-0.3959,-0.50554,0.04872,1.87978,0.08888,0.69037,0.5356,1.2948,3.0
-0.11727,0.55536,-0.42394,3.28943,1.63615,-0.67279,-0.35527,-1.38536,-0.7037,-1.12498,0.91594,-0.41082,0.32971,0.68086,-1.19221,1.53284,2.0
0.06798,0.45962,-0.41747,-1.32188,-1.33063,0.34605,-0.35527,0.22645,0.40275,0.78367,-0.74623,-0.40597,0.26647,0.2871,-0.6711,-0.51135,8.0
0.04667,0.02929,-0.27782,-0.13102,-0.61018,0.9827,-0.35527,1.3396,-0.55096,-0.28186,-0.77664,-0.24366,0.16084,-1.87123,-0.3782,-0.07201,10.0
-0.09349,0.21313,-0.29945,0.29048,-0.44901,0.60049,-0.35527,0.79247,-0.11492,-0.05854,0.76678,-0.29268,0.26962,0.06055,-0.11772,1.24568,8.0
-0.07798,0.34403,-0.4165,0.43285,-0.39819,-0.41014,-0.29686,-0.59313,0.64614,0.97066,-0.602,-0.39851,0.22639,0.78493,-0.49313,-0.38591,8.0
0.10205,-0.00056,1.08584,-0.67452,-0.37127,0.27804,-0.05334,0.27777,0.35366,0.10619,0.0012,1.0026,0.02718,0.77012,0.31955,0.6997,6.0
-0.04267,0.49887,0.35691,-1.07716,-1.21557,0.52459,-0.35527,0.68638,0.73065,1.02572,-0.79514,0.50287,-0.588,-0.57908,-0.07972,-0.97981,10.0
-0.09773,0.95579,-0.40944,-1.12143,-1.24614,0.80945,-0.35527,1.16513,-0.29777,0.27549,-0.85195,-0.39601,0.08114,-1.47381,-0.29196,-0.47728,9.0
-0.09826,1.07195,-0.18092,-0.97651,-0.72403,0.47068,-0.35527,0.53827,0.94044,0.78943,0.3558,-0.1859,-0.76096,0.36253,0.42699,1.53284,6.0
-0.11537,1.68112,-0.42394,-0.6693,-0.50725,0.54951,-0.35527,0.54728,2.01941,0.75398,-0.20693,-0.41082,0.32971,-0.57572,-0.18284,-1.48234,1.0
-0.11177,0.6257,-0.42394,0.16442,0.08094,0.37871,-0.35527,0.139,-0.7037,-0.57355,-0.03522,-0.41082,0.32971,-0.17492,0.39394,0.02525,5.0
-0.11538,0.85701,-0.42394,0.29331,-0.58749,0.42212,-0.35527,0.38812,1.87609,-0.23495,-0.14433,-0.41082,-1.11835,-0.85462,0.6583,-1.48234,3.0
-0.08744,-0.67713,-0.40454,0.31643,0.58591,-0.20795,-0.35527,-0.65778,1.07466,-0.05129,-0.62409,-0.40271,0.30702,-0.27093,-0.62955,0.02525,7.0
-0.11434,-0.40729,-0.42394,1.82161,1.33613,-0.48834,-0.35527,-1.15449,-0.7037,-0.60465,0.77432,-0.41082,0.32971,-0.37564,-0.13478,1.13082,2.0
-0.09113,-0.95587,-0.41661,1.58965,1.66924,-1.11532,0.20165,-1.44124,0.47741,-0.14701,-0.16644,-0.4022,0.31765,0.01575,-0.64547,0.83703,3.0
-0.09421,0.25202,-0.40741,-0.23052,-0.61098,0.86935,-0.35527,0.86145,-0.36272,-0.71324,-0.83472,-0.38594,0.27751,-1.10845,-0.1001,-0.47728,7.0
-0.11303,-0.95702,-0.42394,0.22269,1.04727,-0.17129,-0.35527,-0.8872,-0.7037,-0.47038,0.26776,-0.41082,0.32971,0.25296,0.01903,-1.48234,2.0
-0.10304,-0.44323,1.06869,-0.63715,-0.22726,0.37044,-0.35527,0.199,-0.22432,-0.21536,-0.16427,0.88328,0.32971,0.17289,0.15947,0.24062,6.0
0.191,0.32919,-0.3466,-1.5695,-1.65619,0.86265,-0.35527,1.25235,-0.19944,0.69656,-0.61141,-0.33074,-0.12588,-1.10825,-0.11935,-0.99991,10.0
-0.11786,0.20679,-0.42394,2.93433,0.92394,-1.48188,-0.35527,-1.11252,-0.7037,5.31716,1.31672,-0.41082,0.32971,2.52142,1.0284,-1.48234,1.0
