@relation census2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.09887,0.16806,-0.00982,-0.40675,-0.57655,1.21396,-0.35527,1.71221,-0.7037,-0.91182,-0.83021,-0.08024,0.32971,-1.38731,-0.58659,-1.48234,6.0
-0.08143,-1.14471,-0.40768,0.41308,1.20187,-0.51414,1.04196,0.35866,0.41667,0.11191,-0.77102,-0.39447,0.2954,-0.74378,-0.56736,-0.8793,9.0
-0.1178,2.15593,0.11695,-1.78337,-2.14403,0.84692,-0.35527,0.55664,-0.7037,-1.12498,2.86303,0.00992,-0.84732,2.61332,4.35932,1.53284,1.0
-0.11447,0.67242,-0.39922,-0.13566,0.50872,0.32459,-0.35527,0.05756,1.18154,-0.14937,0.21531,-0.41082,0.32971,-0.47259,-0.22673,1.53284,2.0
1.57853,-0.17679,-0.30238,-0.80652,-0.94966,-0.11683,-0.25661,-0.32133,-0.30665,0.77923,-0.43291,-0.28523,0.18031,-0.37961,-0.79192,-0.67746,9.0
-0.04809,-0.27269,-0.39967,0.57934,0.38331,0.48043,-0.35527,0.3357,-0.49265,-0.48787,-0.56586,-0.39157,0.28124,-0.32365,-0.32075,0.80504,4.0
0.11626,-0.44761,-0.37125,-0.13825,-0.45456,0.58947,0.2412,1.24758,-0.7037,-0.59495,-0.75819,-0.37078,0.27744,-1.92369,-0.06161,0.17115,10.0
-0.09957,1.0322,-0.41864,-1.04274,-1.44538,1.00843,-0.35527,1.32547,-0.25195,-0.18983,-0.58797,-0.41082,0.16834,0.32606,-0.04756,-1.48234,8.0
-0.11332,-0.53898,-0.40468,1.68427,0.92394,-0.02817,-0.35527,-0.51556,-0.7037,-0.44402,0.07379,-0.41082,-2.69186,-0.02401,0.73876,1.53284,2.0
-0.0739,-0.13265,1.79974,-0.54104,-0.56957,0.84299,-0.35527,0.85976,-0.3348,-0.61591,0.88004,1.61449,0.3203,-0.33074,0.545,0.9298,6.0
-0.11038,-0.08606,-0.42394,1.01233,0.88011,-0.18431,-0.32304,-0.62919,0.09656,-0.71084,1.91833,-0.41082,0.28887,0.79682,-0.10898,-0.47728,3.0
-0.08659,-1.53853,2.82453,0.6376,1.02038,-0.23626,0.27907,-0.41574,-0.7037,-0.45608,0.03194,2.72779,0.28024,-0.23262,0.43182,1.05041,6.0
-0.1179,1.30229,-0.42394,-0.55745,-2.14403,0.07636,-0.35527,-0.83967,-0.7037,1.29082,0.62255,-0.41082,0.32971,4.74772,2.50881,1.53284,1.0
0.08658,0.25121,0.50287,-0.66007,-0.77365,0.23125,-0.27057,0.36122,0.21678,0.99877,-0.05178,0.43427,-0.29657,0.33823,0.22311,-0.22601,8.0
-0.1111,-0.53303,-0.42394,-0.08398,0.14524,0.76986,-0.35527,0.713,-0.7037,-1.12498,-0.24188,-0.41082,0.32971,0.01202,0.49739,0.02525,4.0
-0.05914,0.07834,-0.40532,-0.12178,-0.70021,0.1439,-0.35527,0.07669,1.29059,0.5091,-0.54866,-0.39718,0.21522,0.34487,-0.01586,-0.95025,7.0
-0.10265,0.45049,-0.41761,-1.26543,-1.27371,0.94873,-0.35527,1.12848,-0.7037,-0.07994,-0.58908,-0.41082,0.2735,-0.93918,0.82653,-1.48234,7.0
-0.11778,-2.58175,-0.42394,-0.29704,1.38413,1.11918,-0.35527,0.96109,-0.7037,-1.12498,-0.4534,-0.41082,0.32971,1.4553,4.35932,-1.48234,1.0
-0.11733,1.73178,-0.42394,-2.03701,-2.14403,1.24504,-0.35527,1.61592,-0.7037,0.48555,3.67688,-0.41082,0.32971,2.16605,1.58355,-1.48234,6.0
-0.10614,0.34417,-0.42394,-0.05943,-0.18394,0.34925,-0.35527,0.22948,-0.06506,0.41736,-0.30634,-0.41082,0.29712,-0.72976,0.29925,0.02525,7.0
-0.10597,0.85846,-0.41594,-1.46663,-1.62263,1.31192,-0.35527,2.08761,0.12708,0.45144,-0.73392,-0.41082,-0.56055,-1.57264,1.94561,-1.48234,6.0
-0.10669,-0.34842,-0.42394,-0.19106,0.03438,0.39175,-0.35527,0.23734,0.67218,0.41774,-0.84879,-0.41082,0.15418,-0.96819,0.6583,0.02525,4.0
-0.11455,0.85356,-0.42394,1.1764,0.04398,0.10371,-0.35527,-0.18485,-0.7037,0.10488,0.15537,-0.41082,0.32971,-0.02541,-0.02347,1.53284,4.0
0.0212,-0.19271,-0.41027,0.19078,0.14247,-0.01525,-0.35527,-0.50883,-0.21652,0.35038,-0.70664,-0.39502,0.25513,-0.47597,-0.72674,-0.60291,9.0
-0.11382,-0.70553,-0.42394,1.83936,1.84616,0.01277,-0.35527,-0.53935,-0.7037,-1.12498,0.49208,-0.41082,0.32971,-0.2081,-0.49827,0.9298,1.0
-0.11091,-0.47371,1.99988,-0.01092,0.29146,0.72334,-0.35527,0.45179,-0.7037,-0.74919,-0.09938,1.65546,0.27412,0.03737,1.33121,0.02525,3.0
-0.09377,-0.6941,1.58984,0.38469,0.73937,0.16229,-0.35527,-0.27438,0.21535,-0.54368,-0.23425,1.34378,0.20465,0.42117,0.36916,0.77905,5.0
-0.11402,-0.28682,-0.42394,1.13264,0.44029,-0.11068,-0.35527,-0.85842,-0.7037,-1.12498,-0.07351,-0.41082,0.17696,0.53523,-0.62282,0.77905,3.0
-0.05701,-0.09095,-0.38798,-0.58044,-0.70601,-1.56945,2.43011,-0.12572,-0.54312,0.89709,0.11629,-0.36981,0.02653,0.55462,0.06067,-0.19012,7.0
-0.04578,-0.06971,-0.42394,0.28893,0.21327,-0.03993,-0.17437,-0.42687,-0.10503,-0.53978,-0.26738,-0.41082,0.31952,-0.81212,-0.65377,0.65747,6.0
-0.10433,0.48833,-0.40978,0.36634,0.671,0.34144,-0.35527,-0.0868,-0.7037,-0.67282,0.29903,-0.39169,0.32971,0.13733,-0.5974,0.77905,2.0
-0.11651,0.08713,-0.42394,-0.18203,-0.35438,0.84117,-0.35527,1.10434,-0.7037,0.28424,-0.15282,-0.41082,0.32971,0.82167,1.0284,1.53284,3.0
-0.10237,-1.52132,-0.42394,1.45227,1.92243,-0.43011,-0.35527,-0.91408,-0.31622,-0.59026,-0.01295,-0.41082,0.29016,0.10201,-0.74209,1.53284,4.0
-0.10713,-1.19675,2.58066,-0.03724,0.59916,0.435,-0.35527,-0.04956,-0.02292,-0.89011,-0.48811,2.14719,0.32971,0.18711,0.25602,-1.48234,2.0
-0.10741,0.19157,-0.40586,-0.35842,-1.06206,0.86128,-0.35527,0.96109,-0.7037,-0.21441,-0.8305,-0.38331,0.32971,-1.32221,0.47325,-1.48234,9.0
-0.11403,0.60817,-0.42394,-0.36316,0.00147,0.68779,-0.35527,0.61731,1.25694,-0.11034,-0.26394,-0.41082,0.02956,-1.11218,3.03753,0.02525,3.0
-0.11039,-0.17488,-0.42394,-0.06977,-0.07233,0.25716,-0.35527,-0.03735,-0.7037,0.54934,-0.35055,-0.41082,0.32971,-0.15365,0.08191,-1.48234,5.0
-0.02248,1.02137,-0.12971,-1.01572,-1.01203,-0.19612,0.26406,0.05443,-0.28079,0.74263,-0.50211,-0.21642,0.20886,-0.21237,-0.91463,-0.53018,10.0
-0.08519,-0.87969,-0.42394,1.66265,1.69605,-1.04154,0.78924,-0.9881,-0.28786,-0.73046,0.26704,-0.41082,0.32971,-0.02704,-0.41456,0.59709,3.0
-0.11657,-0.65122,-0.42394,-0.50737,0.12407,0.42212,-0.35527,0.10725,-0.7037,-0.46182,-0.04969,-0.41082,0.32971,-1.09777,1.0284,-1.48234,2.0
-0.09538,-0.73978,-0.38486,-1.05968,-0.71312,0.46399,-0.35527,0.0838,-0.34461,-0.19583,-0.77467,-0.38462,0.0915,-0.03195,-0.22994,-0.47728,5.0
-0.10574,0.83446,-0.36892,-0.78386,-1.12137,0.73967,-0.35527,0.80884,2.03845,-0.17893,-0.63298,-0.33579,0.25974,-0.87839,0.35705,-1.48234,7.0
-0.00229,-1.63218,3.51808,-0.16416,0.61349,0.33932,-0.10618,0.04533,-0.49234,-0.63887,-0.41344,3.41601,0.32252,-0.21144,0.57534,-0.07526,5.0
-0.10978,-0.34173,0.72441,-0.5077,0.34304,0.74008,-0.35527,0.79739,-0.7037,-0.48077,-0.41407,0.81533,0.28207,-0.94938,0.60829,0.52778,6.0
-0.0781,-0.41027,-0.41897,-0.33418,-0.02314,-0.01543,-0.35527,-0.43342,0.01713,0.08736,-0.79834,-0.40424,0.24695,0.22932,-0.59783,0.32677,7.0
-0.10772,1.14934,-0.42394,-0.38106,-1.21827,1.20356,-0.35527,1.75444,-0.7037,-0.60465,-0.86532,-0.41082,0.32971,-1.45942,1.48784,0.02525,8.0
-0.11748,0.55536,-0.42394,-0.61663,-0.12794,0.25616,-0.35527,-0.87241,-0.7037,-1.12498,0.53,-0.41082,0.32971,0.2115,4.35932,1.53284,1.0
-0.07813,-1.54233,-0.41648,5.73655,2.2048,-0.89152,-0.35527,-0.95161,-0.18052,-0.47067,0.81332,-0.40605,0.18955,0.78741,-0.93198,-0.02674,8.0
-0.11343,0.22955,-0.38462,-0.15616,-0.2979,0.19373,-0.35527,-0.0447,-0.7037,-0.15171,-0.40984,-0.35936,0.32971,-0.32275,-0.68753,-1.48234,4.0
-0.09014,-0.77762,-0.42394,0.73961,0.82797,-0.27824,-0.01234,-0.42104,0.04464,-0.04924,-0.56457,-0.41082,0.27879,-0.52757,-0.66628,1.53284,6.0
0.09751,0.70525,-0.36807,-1.15763,-1.1854,1.23407,-0.21149,1.80734,-0.17177,-0.20742,-0.76505,-0.35648,-5.43537,0.23901,3.18609,-0.8793,10.0
-0.01631,-0.50214,-0.34523,-0.0216,0.13838,-1.33099,1.28512,-0.98108,0.19157,-0.0182,-0.28066,-0.39449,0.30687,-0.11479,-0.41827,0.8628,4.0
-0.08987,5.6953,0.39685,-0.22769,1.80085,-4.39524,6.21769,-1.23114,-0.34851,-0.75736,0.1254,-0.08688,0.32971,0.73271,-0.93519,-0.47728,6.0
-0.10438,-1.57976,0.82598,0.22753,1.28428,-0.39192,-0.13223,-0.56683,0.72743,0.10937,-0.16815,0.77256,0.28102,0.24445,-0.48849,0.02525,5.0
-0.10902,-0.62043,-0.42394,2.91848,3.03829,-1.3775,0.80634,-1.36262,-0.7037,-0.65524,0.30522,-0.41082,0.32971,-0.18829,-0.9214,0.67136,1.0
-0.09395,-1.38113,2.9095,-0.03466,0.68626,-0.06792,0.08361,-0.42304,-0.7037,-0.40538,-0.19927,2.69133,0.24784,0.67121,0.40105,0.88673,4.0
-0.03065,1.05925,-0.3816,-0.84999,-0.87228,0.83312,-0.17557,1.13869,1.58733,0.28944,-0.60074,-0.37123,-3.16519,1.49905,2.56054,-0.47728,6.0
-0.09653,-0.8942,-0.42394,1.6315,1.99889,-0.79906,0.31446,-1.01015,-0.08027,-0.3722,-0.60002,-0.41082,0.3138,-0.04857,-0.27243,0.02525,4.0
-0.10248,0.2885,-0.0607,-1.84906,-1.78335,1.31522,-0.35527,1.9718,-0.7037,-0.17967,-0.87075,-0.07763,0.20542,-2.20785,1.31493,0.52778,8.0
-0.0926,0.17905,-0.3968,0.06468,-0.08762,-0.21716,-0.35527,-0.80591,0.13299,0.36643,-0.57141,-0.38029,-0.60957,0.85021,-0.3075,-0.47728,7.0
-0.01118,-0.71776,0.76315,0.88028,1.25678,-0.27906,0.22342,-0.51125,-0.4184,-0.43601,0.3174,0.74441,-0.70389,0.1751,0.43314,0.70107,3.0
-0.11001,-1.00761,-0.42394,1.34651,1.681,-0.94739,0.84812,-1.50794,-0.7037,-0.96159,-0.17391,-0.41082,0.32971,-0.67225,0.85309,1.53284,1.0
-0.11408,0.98218,-0.42394,0.62621,-0.91041,1.06096,-0.35527,1.3606,-0.7037,-0.81469,-0.47375,-0.41082,0.32971,-0.34607,0.2882,-1.48234,5.0
-0.03837,-0.66539,-0.40638,-0.52848,-0.16052,0.37528,0.34744,0.95984,-0.16917,-0.36889,-0.60651,-0.39132,0.28607,-1.25157,-0.58128,-0.95025,10.0
-0.11107,1.0017,-0.42394,-1.58232,-1.40592,1.00458,-0.35527,0.75431,-0.7037,0.1465,0.54967,-0.41082,0.32971,3.18108,1.24505,-1.48234,7.0
-0.0098,0.02324,-0.42024,-0.01218,-0.12889,-0.22184,-0.13496,-0.505,0.4691,0.62439,-0.75366,-0.4083,0.15369,0.59245,-0.39016,-0.55459,7.0
-0.07177,-0.88541,-0.40029,0.85931,0.87651,-1.50394,0.06686,-1.95237,0.34407,0.27577,-0.45784,-0.38693,0.24283,1.14201,-0.82364,-1.2504,10.0
-0.09712,-0.32285,-0.42394,0.57902,0.38962,0.19741,-0.35527,-0.17522,-0.37417,-0.78393,0.05072,-0.41082,0.22882,0.27434,-0.36976,0.96749,3.0
-0.11797,5.50869,-0.42394,0.25242,0.56994,-1.76892,-0.35527,-3.0497,-0.7037,-1.12498,1.40413,-0.41082,0.32971,0.4879,-1.19221,-1.48234,2.0
-0.0958,-0.53362,-0.3974,-0.48554,-0.51429,1.07616,-0.35527,1.34307,-0.7037,-0.74065,-0.6989,-0.39727,0.29181,-2.00374,-1.19221,0.52778,9.0
-0.10335,-0.43184,-0.42394,-0.05046,-0.05498,0.05121,-0.35527,-0.6628,-0.21107,-0.36018,-0.46454,-0.41082,0.25429,-0.4104,0.07913,-0.72854,5.0
-0.10107,-0.49398,-0.40092,0.41411,0.61414,0.0045,-0.35527,-0.22535,0.11154,0.49225,0.73961,-0.38108,0.32971,0.3793,-0.84306,1.53284,8.0
-0.09589,0.45023,-0.36621,-1.09572,-1.25142,0.53308,-0.23904,0.84159,2.21718,0.13466,-0.62349,-0.35754,0.03161,-0.77557,-0.16588,1.53284,5.0
-0.10546,0.62815,1.42857,-1.93609,-1.89731,1.48011,-0.35527,2.18284,0.05921,-0.86178,-0.75844,1.5095,0.25185,-2.05081,2.50881,0.52778,8.0
0.03815,-1.0524,1.33366,0.35185,0.80437,-0.27411,-0.01422,-0.53962,0.08764,-0.04096,-0.42552,1.22957,0.25845,0.9213,-0.1637,-0.5097,5.0
-0.02005,0.15887,1.5757,0.37472,0.58218,-0.69792,0.64971,-0.54425,0.3722,0.45972,0.50835,1.48222,-0.09261,0.83011,0.57766,0.50494,5.0
0.82184,0.70704,1.14332,-1.39879,-1.2106,1.05512,-0.00898,1.54839,0.03027,-0.16944,-0.80491,1.71856,-5.54609,2.61313,3.282,-0.70063,10.0
