@relation census2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.00819,-0.45552,-0.41839,0.02793,0.22634,-0.4203,-0.00213,-0.7294,-0.01312,0.17545,-0.64787,-0.40242,0.10359,-0.104,-0.47933,-0.1632,6.0
-0.10735,-1.25369,-0.42394,2.4318,2.62028,-1.35323,1.48003,-0.73985,0.66259,-0.41792,-0.69496,-0.41082,0.32971,-0.74848,-0.81583,0.02525,1.0
-0.04359,0.07561,-0.39039,-0.46364,-0.2163,-0.57553,-0.32014,-1.05983,1.22796,1.29082,-0.26277,-0.37558,0.27057,0.44531,-0.40152,1.12168,8.0
-0.10055,0.01265,-0.42394,0.02914,-0.21591,0.30243,-0.35527,-0.05171,-0.29692,-0.56363,-0.33676,-0.41082,0.22592,-0.60019,-0.29196,-0.35165,4.0
-0.04892,-0.04661,-0.38493,-0.44078,-0.55851,0.52958,-0.35527,0.52944,-0.26408,-0.02541,-0.72143,-0.36672,0.29606,-0.62758,-0.51416,-0.09072,7.0
-0.07493,-0.15985,-0.41241,-0.88199,-0.78162,0.78791,-0.35527,0.69253,-0.31429,-0.55402,-0.4959,-0.41082,0.30984,-0.14686,0.02403,-0.47728,7.0
-0.09911,-1.82198,-0.41877,1.83714,1.87722,-1.23278,0.56598,-1.45721,0.34291,-0.34264,-0.09183,-0.39809,0.3119,0.38663,-0.56492,0.02525,1.0
-0.1093,-0.2946,-0.42394,-0.22072,-0.22058,0.32436,-0.35527,-0.0723,1.04688,-0.06807,-0.41407,-0.41082,0.24038,-0.72135,-0.52603,1.53284,6.0
-0.07298,-0.44295,-0.38199,0.28218,0.39819,-0.2897,0.66752,0.19138,0.03407,0.46586,-0.68462,-0.34353,0.30147,-0.48638,-0.51519,0.02525,7.0
-0.07634,-0.34741,-0.41679,0.08207,0.13608,-0.04523,-0.24299,-0.29423,-0.0041,0.41372,-0.71034,-0.40444,0.30293,-0.44572,-0.87994,-0.47728,6.0
-0.11103,0.52367,-0.42394,-0.60587,-0.72138,1.08613,-0.35527,1.38599,-0.7037,-0.74496,-0.58908,-0.41082,0.21729,-0.32061,0.32184,1.53284,4.0
-0.09727,-1.00088,-0.39557,-0.40474,0.00952,0.55376,-0.35527,0.47835,0.84011,-0.05974,-0.70308,-0.39674,0.17215,-0.61927,0.28302,-1.48234,4.0
0.03556,-0.07973,-0.03164,-0.02663,0.05731,0.1968,-0.34502,-0.16552,-0.10227,-0.027,-0.72627,-0.01407,0.24275,-0.29057,-0.3812,0.52778,9.0
-0.1106,-0.37438,2.54065,-0.3498,1.29497,-0.12303,-0.35527,-0.9808,1.22796,-0.45855,0.27665,2.76024,0.28042,0.28528,0.6583,0.9298,1.0
-0.11718,0.55536,-0.42394,1.5534,2.16817,-0.78267,-0.35527,-1.43497,-0.7037,-0.35631,0.08943,-0.41082,0.32971,1.60456,-0.53909,-1.48234,3.0
-0.11327,0.51016,0.91271,1.04322,0.28919,0.13336,-0.35527,-0.11744,-0.7037,-0.46182,-0.25201,0.85139,0.00275,0.18171,-1.19221,-1.48234,5.0
-0.0747,-0.47658,0.70486,0.66555,0.69868,-2.61436,3.34355,-0.96951,0.06897,-0.12534,-0.00829,0.91398,0.30014,0.10021,-0.55294,0.82339,3.0
0.01637,0.53947,0.11511,-1.59789,-1.54913,0.9014,-0.15233,1.433,0.19188,-0.0079,-0.45554,0.1647,-1.49477,-0.77616,0.5386,0.34967,7.0
0.3949,0.48672,1.06985,-0.30515,-0.03772,-0.85292,0.80861,-0.65775,0.27958,0.52274,-0.07678,0.83327,0.1975,0.28349,-0.10544,-0.51078,6.0
-0.11479,-0.14319,1.77578,-0.17527,-0.22952,0.24378,-0.35527,-0.44746,-0.7037,-0.77267,-0.48811,2.12236,0.32971,0.06517,-0.60784,-1.48234,2.0
-0.08126,0.21048,0.25053,-0.66564,-0.37292,0.93142,-0.34115,0.91948,0.05921,-0.24765,0.15401,0.2664,0.0572,0.67352,2.6986,0.72879,3.0
-0.09346,-2.80583,5.9975,-0.35181,0.17759,0.30492,-0.31328,-0.23467,-0.07225,-0.63481,-0.53975,6.55739,0.3136,1.1709,0.09561,-1.48234,4.0
-0.11542,-0.35836,-0.42394,0.91925,1.25466,-0.26403,-0.35527,-0.56683,1.40452,-0.03397,-0.56178,-0.41082,0.32971,-0.44848,-0.18284,-1.48234,2.0
-0.07655,0.5667,-0.40717,-0.54076,-1.23774,0.08611,-0.35527,-0.06559,-0.1714,0.89511,-0.70569,-0.40434,0.10336,0.13987,-0.2503,0.52778,9.0
-0.06845,-0.52837,-0.3878,0.95709,1.07612,-0.52841,0.07038,-0.9759,-0.27808,-0.21949,0.50907,-0.37976,-4.5496,1.06727,-0.26265,1.36986,3.0
-0.01132,-0.77934,-0.41362,0.2646,0.42936,-0.28003,-0.35527,-0.81687,0.28352,0.26011,-0.44672,-0.39401,0.28269,1.58438,-0.31348,0.06832,5.0
-0.11015,1.60485,-0.42394,-1.27288,-1.32353,-2.47266,-0.35527,-2.12011,0.10985,5.75154,6.30411,-0.41082,0.12214,3.33988,-0.65712,1.03031,10.0
-0.11449,-0.20836,-0.42394,-0.59402,-0.00193,0.69588,-0.35527,0.56352,-0.7037,-0.43475,-0.49879,-0.41082,0.22762,-0.84095,-1.19221,-1.48234,3.0
-0.09462,-1.79349,4.02001,0.1001,0.52351,0.23722,0.29393,0.2559,-0.32665,-0.53961,0.42783,4.14202,0.31047,0.26804,0.95479,0.953,2.0
-0.05358,-1.14919,3.54949,0.28659,0.71926,-0.0728,-0.00674,-0.42321,-0.347,-0.40712,-0.36835,3.50592,0.2751,-0.18769,0.17825,0.12576,5.0
-0.0919,-0.13284,-0.34088,-0.85437,-1.06555,0.89902,-0.35527,1.271,0.83768,-0.16777,-0.82592,-0.33209,0.25105,-1.00364,-0.55165,-1.48234,7.0
-0.10162,0.82265,-0.42394,0.14771,-0.21255,0.802,-0.35527,0.51341,1.01116,-0.53335,0.17857,-0.41082,-0.45784,-0.51458,0.19567,1.1021,5.0
-0.05742,0.66445,-0.41407,-0.94112,-0.82913,0.6864,-0.35527,0.79024,0.08636,-0.12556,-0.42157,-0.40121,0.06094,-0.08033,-0.23314,0.35299,6.0
-0.11203,-0.43184,-0.42394,-0.70437,-0.90608,0.02607,-0.35527,-0.18485,1.60294,0.46661,0.25045,-0.41082,0.27086,0.75448,-0.82211,0.9298,7.0
-0.05088,0.41811,-0.41948,-1.06382,-0.84137,0.6855,-0.35527,0.78939,1.0845,0.32922,-0.42288,-0.41082,0.25801,-0.38201,-0.39546,-1.48234,8.0
-0.11578,1.07247,-0.42394,0.42135,-0.33986,0.28382,-0.35527,-0.30873,-0.7037,-1.12498,0.36723,-0.41082,0.32971,-0.38896,-1.19221,1.53284,1.0
-0.10656,0.13787,-0.40715,0.19978,0.12096,0.31107,-0.35527,0.13405,-0.10411,-0.29755,-0.68248,-0.38894,0.26852,-0.4543,-0.53355,-1.0516,8.0
-0.0958,1.24645,-0.41067,-0.50213,-0.88749,0.30321,-0.05429,0.4208,-0.7037,0.35389,0.2699,-0.39722,-2.04785,1.51027,1.28052,-0.14226,4.0
-0.11051,0.88153,-0.42394,-1.09725,-1.05425,0.70854,-0.35527,0.68449,2.67672,0.23565,-0.77974,-0.41082,0.27221,-0.44167,-0.02347,-1.48234,6.0
-0.07995,0.80218,-0.41612,-0.88316,-0.95951,0.24541,-0.35527,0.30462,0.28154,0.71055,-0.58315,-0.40363,0.09844,-1.4913,-0.57193,-0.47728,10.0
0.11546,1.38573,0.17228,-0.22605,0.08675,-0.99491,1.64504,-0.05704,0.03131,-0.20575,0.32446,0.01552,0.1028,-0.00341,0.4041,0.87406,4.0
-0.09096,0.1151,-0.4203,0.2202,0.51909,0.17729,0.38915,0.6823,0.22551,-0.21667,-0.62988,-0.41082,0.32971,-0.74296,-0.26098,-1.48234,6.0
-0.00538,-0.64831,0.71032,0.15221,0.6298,-0.14507,-0.02724,-0.40997,-0.31723,-0.39167,-0.33224,0.6113,0.30341,0.3785,-0.22104,0.09378,5.0
-0.11701,1.02127,-0.42394,0.42405,-1.06398,-0.49329,-0.35527,-0.3805,8.86039,1.34974,0.49789,-0.41082,-0.15833,-1.05769,-1.19221,-1.48234,1.0
-0.089,-0.71818,0.19575,0.40268,0.74021,-0.04652,0.2596,-0.05473,0.10095,-0.43097,0.3068,0.35238,-3.39299,-0.00139,0.35127,0.62829,4.0
-0.09626,-0.64136,-0.39235,-0.5639,-0.60325,-0.39763,0.80239,0.08569,0.80158,-0.08632,-0.54566,-0.41082,0.2721,-0.7564,-0.04078,0.40215,6.0
-0.1069,0.61671,-0.40667,-0.17357,0.07262,0.46314,-0.35527,0.23734,-0.05874,-0.56871,-0.35267,-0.41082,0.32971,-0.72894,-0.47588,1.53284,4.0
0.03638,0.20953,-0.35382,1.04055,-0.53724,0.4881,-0.35527,0.8361,0.14793,0.56445,-0.0873,-0.35213,0.18968,-0.40352,0.16366,-0.65713,8.0
0.12845,0.8523,-0.39421,-0.72848,-0.7294,-3.45393,2.83906,-1.94156,-0.35882,3.57489,-0.52996,-0.38943,0.30155,1.21449,-0.74219,0.18394,7.0
-0.11464,-0.23807,-0.42394,-0.58623,-0.70663,0.45414,-0.35527,0.48257,3.60539,1.47666,-0.64594,-0.41082,0.32971,-0.94065,2.50881,-1.48234,3.0
-0.1166,1.78079,-0.42394,0.29331,1.14494,-0.4855,-0.35527,-1.07133,-0.7037,0.15129,0.32697,-0.41082,-0.04783,-0.71132,-1.19221,0.02525,1.0
-0.1122,0.78051,-0.40809,-0.4017,-0.17442,0.63984,-0.35527,0.50272,0.6034,-0.44855,-0.39843,-0.41082,0.32971,-0.46834,-0.20527,0.02525,5.0
0.59754,0.61455,0.73747,-1.80436,-1.70481,1.0624,-0.35049,1.60249,0.3544,0.49402,-0.43843,0.79731,-0.11065,-1.46153,1.13913,-0.55625,10.0
0.07459,0.1978,-0.40519,0.08095,-0.16195,-0.1745,0.13817,-0.18811,0.01331,0.18059,-0.093,-0.38757,-0.22318,0.5983,-0.17895,-0.75646,7.0
-0.04018,-0.3927,-0.41881,1.61782,0.24074,-0.46387,-0.11003,-0.51532,0.23441,0.2873,0.47891,-0.40771,0.17304,1.44033,-0.47331,-0.79136,7.0
-0.06331,0.31391,-0.37477,-0.57144,-1.05521,0.577,-0.35527,0.80726,0.33132,0.73697,-0.27799,-0.35688,0.30707,-0.11949,-0.48527,-0.2408,10.0
-0.11479,-1.15926,-0.42394,0.3279,0.30251,0.39665,-0.35527,-0.16047,-0.7037,-0.76518,0.4738,-0.41082,0.32971,-0.87683,-0.63706,0.52778,3.0
-0.11256,-0.32048,-0.42394,0.99122,0.56994,0.2452,-0.35527,-0.22577,-0.7037,-1.12498,-0.03912,-0.41082,0.27015,0.02625,-0.76517,1.53284,2.0
-0.09642,0.41541,-0.28751,-0.83427,-1.30399,0.85503,-0.35527,1.22438,0.40401,0.21258,0.58882,-0.28959,0.32971,-1.24154,-0.13478,-0.97981,9.0
0.34001,-0.35858,1.37964,-0.13651,0.17158,-0.08733,0.17922,-0.18832,-0.14462,-0.13042,-0.08638,1.31389,-0.27653,0.47285,0.17909,0.08637,5.0
-0.11344,-0.3783,-0.42394,-1.48217,-1.94582,1.31246,-0.35527,1.83664,1.49928,0.01506,0.15978,-0.41082,0.21729,-1.91028,3.85463,-1.48234,8.0
-0.0951,-0.5215,-0.29949,-0.07294,0.12255,-0.38361,-0.23172,-0.82148,1.16358,0.64661,-0.53314,-0.27458,0.20266,-0.0014,-0.25462,0.8628,5.0
-0.06826,-0.00348,-0.41594,3.11896,0.81839,-0.2423,-0.35527,-0.38216,0.33505,0.12932,-0.4406,-0.40134,-0.36599,0.80988,1.03929,0.52778,8.0
-0.11403,1.13631,-0.26777,-0.61424,-0.78704,0.89967,-0.35527,1.50678,3.03085,-0.15866,-0.14821,-0.13834,0.32971,-0.92508,0.39394,0.52778,5.0
-0.11276,-0.80323,-0.42394,-0.30813,0.49783,0.91635,-0.35527,0.99337,-0.7037,-0.8868,-0.42235,-0.41082,0.32971,-0.60679,-0.22673,1.53284,5.0
0.01683,0.72951,-0.35186,-0.85787,-0.99172,-0.42349,-0.27748,-0.59939,0.6892,1.99861,-0.38927,-0.34984,0.19893,0.36085,-0.67355,-1.41222,10.0
