@relation census2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.10711,-0.04873,-0.41514,0.37274,0.02159,0.40348,-0.35527,0.07791,-0.7037,-1.01727,-0.75207,-0.41082,0.29784,-0.45647,0.0035,0.02525,4.0
0.07524,-0.37975,1.18519,0.22083,0.76437,-0.50676,0.60655,-0.33937,0.22692,-0.1326,-0.27622,1.20486,-0.35454,0.53447,0.37757,0.26559,4.0
-0.0831,-0.10968,-0.40975,2.64159,0.79852,-1.31658,-0.35527,-1.4518,-0.5492,0.50078,4.19658,-0.39954,0.25087,2.22723,-1.06661,-0.08912,9.0
-0.11385,0.9107,-0.42394,-0.3075,0.07568,0.32656,-0.35527,-0.31004,-0.7037,-0.84077,0.37265,-0.41082,-0.00659,-0.19718,-0.70947,0.02525,1.0
0.06659,-0.06846,-0.14684,-0.29939,-0.17405,0.2406,0.04289,0.22954,0.00798,-0.41909,0.44187,-0.14633,-1.71074,0.65424,0.27834,0.04881,3.0
-0.09468,0.17619,-0.42394,-0.0684,0.02546,0.45723,-0.35527,0.20466,0.26213,-0.51409,-0.44796,-0.41082,0.24757,-0.45059,-0.01461,-0.62086,5.0
-0.10804,0.14735,-0.41437,0.19004,0.24121,0.23745,-0.35527,-0.17678,-0.7037,-0.52954,-0.19621,-0.38563,0.25925,0.2115,-0.57537,0.77905,3.0
-0.01883,-0.20886,4.74631,-1.52989,-1.31936,-0.70683,2.26123,1.36935,0.10536,0.48002,-0.44163,4.78876,-1.15656,1.11171,1.51114,0.27652,7.0
-0.09609,-0.17642,0.10918,-0.54124,-0.48023,-0.01481,-0.35527,-0.35803,0.55717,0.0169,0.20741,0.03765,0.28145,1.62704,-0.37979,-0.19012,6.0
-0.11444,0.0906,-0.42394,1.23119,0.64804,0.38268,-0.35527,0.18349,-0.7037,-0.52103,-0.26962,-0.41082,0.15105,-0.31864,-1.19221,1.53284,2.0
-0.11678,-1.8786,-0.42394,0.53437,0.48893,0.78935,-0.35527,0.91432,-0.7037,-1.12498,0.55667,-0.41082,0.32971,-0.25229,2.50881,0.02525,3.0
-0.10731,-0.58926,-0.42394,-0.0384,0.47765,0.46268,-0.35527,0.12047,-0.7037,-0.65687,-0.75832,-0.41082,0.32971,-0.77352,-1.19221,-1.48234,4.0
-0.1134,0.32401,-0.42394,1.26255,1.24055,0.09227,-0.35527,-0.48725,-0.7037,-0.89011,1.00887,-0.41082,0.26023,-0.08593,-0.36976,0.9298,2.0
4.25493,0.27491,-0.30108,-0.49634,-0.82718,-0.12198,-0.21117,-0.31214,0.33785,1.29286,1.14789,-0.27853,-0.46705,1.43766,-0.16073,-0.41829,9.0
-0.11654,-0.63294,-0.42394,0.12854,-0.65326,0.63482,-0.35527,0.44659,-0.7037,-0.43475,-1.04345,-0.41082,0.32971,-1.20999,-0.33813,-1.48234,3.0
-0.10093,0.77171,0.54711,-0.57989,-0.32443,0.91954,-0.35527,1.01699,-0.7037,-0.46505,0.59344,0.44399,0.1833,1.12429,0.44059,-0.19012,5.0
-0.05437,0.17315,-0.34713,-1.00499,-1.08477,-2.21374,3.49287,-0.10566,-0.39223,0.29879,-0.66208,-0.35401,0.31381,-0.18856,-0.80489,-0.47728,10.0
-0.09409,-0.72013,0.57551,0.08453,0.28639,-0.05533,-0.35527,-0.63565,-0.11492,-0.26168,-0.08791,0.48056,0.19451,0.4935,-0.0819,0.67136,3.0
-0.11013,-0.12416,-0.42394,2.06839,2.00675,-1.07901,0.67769,-1.34997,-0.7037,-0.98347,1.09521,-0.41082,0.32971,-0.12662,-0.30396,-0.27627,2.0
-0.09299,-0.62828,-0.4082,0.59192,0.54595,-0.15974,-0.35527,-0.62463,-0.7037,-0.00846,-0.53945,-0.39114,0.27466,-0.42012,-0.52686,-0.8793,5.0
-0.103,-0.02672,-0.42394,-0.27714,-0.48294,0.65754,-0.35527,0.73676,-0.18501,-0.14076,-0.63714,-0.41082,0.0121,-0.42457,-0.19293,-1.48234,7.0
-0.11839,-2.58175,-0.42394,-0.79418,0.79611,1.87433,-0.35527,3.25298,-0.7037,-1.12498,-1.04345,-0.41082,0.32971,-2.2761,-1.19221,-1.48234,5.0
-0.10104,-0.02962,-0.41245,0.08648,-0.04955,0.10599,0.09593,0.05854,-0.7037,-0.67603,-0.49274,-0.41082,0.30757,-0.78354,-0.87193,-0.27627,6.0
-0.08194,-1.0776,0.32358,0.25175,1.12966,-0.43298,0.8315,0.08656,-0.27373,-0.45746,-0.52494,0.30286,0.24195,-0.1262,-0.66169,0.77905,7.0
0.04007,-0.98797,0.58251,0.07443,-0.31477,-1.44197,-0.1561,-2.00653,-0.41342,1.672,-0.55135,0.5135,0.23448,0.09829,-0.9033,-0.39997,8.0
-0.09828,-0.30235,-0.42394,-0.82676,-0.56538,1.36524,-0.35527,1.65617,-0.7037,-0.94016,0.20934,-0.41082,-9.62037,1.27846,3.61911,1.53284,1.0
-0.11467,0.7399,-0.39796,-0.96476,-0.88397,0.83785,-0.35527,1.34307,1.47479,0.37819,-0.4534,-0.33134,0.32971,-1.11004,1.98009,0.02525,8.0
-0.10697,0.14366,-0.42394,-0.69958,0.06671,0.1731,0.37297,0.70194,-0.01089,-0.52743,-0.27716,-0.41082,0.1883,0.04997,-0.21253,-0.8793,4.0
0.14852,-0.17577,-0.41942,0.07818,0.17269,-0.47084,0.041,-0.81306,-0.25828,0.33486,-0.316,-0.40777,0.3084,0.52966,-0.55675,-0.55459,6.0
-0.0536,-1.16792,-0.38677,0.04019,-0.18972,-1.39421,-0.35527,-2.1499,-0.7037,1.28229,-0.75247,-0.37471,0.1883,0.06059,-1.00056,-1.48234,10.0
-0.10022,0.12651,1.11316,-0.25565,-0.43685,0.92544,-0.35527,0.92225,0.24576,-0.79741,-0.28651,0.99197,0.20858,-0.11538,1.17402,1.53284,4.0
-0.09884,-1.08812,-0.42394,0.28972,0.93143,-0.59822,0.72689,-0.3682,-0.31157,-0.44855,-0.27986,-0.41082,0.32971,1.41415,-0.32816,0.67136,6.0
-0.09515,-0.57449,-0.41964,0.22929,-0.11512,0.30621,-0.35527,0.10762,-0.07427,-0.20209,0.03088,-0.41082,0.26547,-0.45021,-0.36362,0.69529,5.0
-0.11282,-0.15195,-0.42394,0.46844,1.34832,-0.29563,-0.35527,-1.13273,0.50657,-0.70743,-0.00601,-0.41082,0.32971,-0.3899,0.44059,0.02525,1.0
-0.11262,0.15317,-0.42394,4.97386,0.76671,-0.41693,-0.35527,-0.43828,-0.7037,-0.47457,2.89677,-0.41082,-0.43989,2.92905,-1.19221,0.02525,4.0
-0.06615,-0.94911,-0.4009,0.32909,0.41207,-0.24458,0.23768,-0.28164,-0.26012,0.0228,-0.27799,-0.39464,0.15617,-0.65218,-0.25171,0.52778,6.0
-0.10391,-0.38838,-0.42394,-0.02578,0.238,0.29458,-0.35527,-0.05091,-0.7037,-0.24651,-0.71219,-0.41082,0.32971,-0.72369,-0.59527,1.53284,4.0
-0.11159,0.69235,-0.2648,-0.84302,-1.05605,0.88505,-0.35527,0.91992,-0.7037,-0.71994,-0.51007,-0.28233,0.2698,-0.50527,0.6583,-1.48234,8.0
-0.11804,-2.77188,-0.42394,-2.03701,-2.14403,1.87433,-0.35527,3.25298,-0.7037,-1.12498,1.53128,-0.41082,0.32971,0.43765,-1.19221,1.53284,7.0
-0.0835,-1.18446,-0.24308,0.95161,1.35111,-0.4596,0.05046,-0.86397,0.09903,-0.50187,-0.2229,-0.22047,0.31947,0.15105,-0.11905,0.24062,3.0
-0.11707,0.39365,-0.42394,3.34434,1.81616,-0.98018,-0.35527,-1.55998,-0.7037,-0.44855,1.45555,-0.41082,0.32971,0.57732,-1.19221,1.53284,1.0
-0.11378,1.0549,-0.42394,-0.4142,-0.17104,0.51154,-0.35527,0.14715,1.12868,0.13937,-0.54217,-0.41082,0.32971,-0.49295,0.04146,1.53284,5.0
0.01241,0.56627,-0.30181,-0.96217,-1.01436,1.01932,-0.29697,1.27013,0.44243,-0.05736,-0.56495,-0.27981,-3.4094,0.44342,2.61847,-0.55833,10.0
0.06398,-0.01998,-0.39253,-0.41408,-0.4994,-1.6262,1.38996,-0.94597,-0.17415,1.55453,-0.54244,-0.39311,0.2554,0.49621,-0.81543,0.49637,7.0
-0.09454,0.80339,-0.41975,0.5257,-0.85158,0.45733,-0.35527,0.54273,0.22994,0.05608,6.03236,-0.39946,-0.01966,1.2016,0.51595,0.95852,7.0
-0.09506,0.80884,-0.27832,-1.55498,-1.70359,1.4106,-0.35527,2.2091,-0.3068,-0.64573,-0.64094,-0.28051,0.16769,-1.98685,1.8359,0.40215,10.0
-0.10101,0.21585,-0.42394,-0.83184,-0.32015,0.90451,-0.35527,0.99719,0.84011,-0.23728,-0.06606,-0.41082,0.06712,1.07777,1.29137,-0.35165,3.0
-0.10905,-0.42342,-0.39214,0.72706,1.15034,0.0217,-0.35527,-0.88515,-0.7037,-0.99077,1.25293,-0.38243,-1.13924,1.39927,0.58976,-1.48234,2.0
0.03277,0.50657,-0.3096,-0.72647,-0.5631,0.31231,-0.35527,0.03848,-0.04961,0.62391,-0.68734,-0.24776,0.20454,0.27339,-0.52163,0.17601,9.0
-0.09808,0.04337,-0.42394,-1.03205,-0.87673,0.96867,-0.35527,1.16945,0.14506,-0.31971,-0.70839,-0.41082,0.30805,-0.29745,-0.32704,0.02525,5.0
0.27199,0.18769,0.18598,-0.86012,-0.68468,0.56462,-0.3492,0.6193,-0.05212,0.15706,-0.43443,0.23765,0.21334,-0.64549,-0.18239,-0.39113,8.0
-0.1091,0.20231,-0.42394,-0.6583,-0.53528,0.51863,-0.35527,0.26775,-0.7037,-0.41445,-0.66277,-0.41082,0.28767,-0.07939,-0.93987,-0.8793,5.0
0.00709,0.53641,0.17333,-0.9888,-0.89644,-0.22431,-0.35527,-0.20795,2.35582,2.41548,-0.34172,0.23328,-1.25427,1.31494,0.03261,-0.8123,8.0
-0.10571,-0.9111,-0.39258,0.25746,0.68156,-0.55346,-0.109,-0.79733,2.67672,0.81877,0.16326,-0.39026,0.32971,-0.34961,-0.29499,0.02525,5.0
-0.01191,-1.13736,2.507,0.38001,0.96159,-0.41562,0.49648,-0.38302,-0.55628,-0.29852,0.4048,2.38565,0.05514,0.45298,0.10825,0.27934,5.0
0.50043,0.61499,-0.32562,-1.02197,-1.01135,0.66616,-0.2583,0.83831,0.75512,0.45536,-0.67814,-0.31928,-1.08838,0.22787,0.6593,-1.24763,10.0
