@relation census2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.06193,0.3156,-0.41684,-0.33057,-0.215,-0.11699,-0.27621,-0.42817,0.23633,0.84407,3.70101,-0.40592,0.27489,1.07771,-0.23543,-0.35165,10.0
-0.02768,0.23824,-0.39627,-0.66439,-0.69948,0.36866,-0.22488,0.33362,-0.61272,0.47584,-0.79602,-0.37431,0.274,-0.65742,-0.52524,-1.16495,10.0
-0.11198,-0.0982,-0.42394,-0.10946,-1.04638,0.44677,-0.35527,0.33844,-0.7037,-0.14749,6.50031,-0.41082,0.27188,1.39029,-0.18284,-1.48234,8.0
-0.10578,-0.54505,-0.40819,0.47526,-0.22314,0.73697,-0.35527,0.61661,-0.7037,-1.02123,-0.84499,-0.41082,0.32971,-0.59529,-0.06309,-1.48234,6.0
0.4007,-0.09308,-0.37842,-0.43132,-0.42244,0.43118,-0.21686,0.3467,-0.42487,-0.11224,-0.73744,-0.35487,0.23722,-0.84755,-0.75442,-0.1118,9.0
-0.1154,-0.12662,-0.42394,0.12444,0.46942,-0.0713,-0.35527,-0.30339,1.54992,0.43002,0.01622,-0.41082,0.32971,-0.22002,-1.19221,-1.48234,1.0
0.03161,0.22075,-0.41992,-0.87346,-0.68415,1.06887,-0.03267,1.51554,-0.41227,-0.73536,-0.1913,-0.41082,-9.19916,1.52342,2.04371,0.46866,2.0
-0.0555,-0.47574,-0.40958,0.55161,0.35103,-1.75321,0.25854,-1.92111,0.40287,1.30446,-0.43189,-0.40348,-0.39922,1.78117,-0.80213,0.1623,9.0
-0.11658,0.19058,-0.42394,0.94965,2.39982,-1.15016,-0.35527,-2.47673,-0.7037,-0.56129,0.84469,-0.41082,0.16296,0.112,-1.19221,0.52778,4.0
-0.05038,0.73702,-0.38557,-1.07651,-1.30134,0.28499,-0.35527,0.47695,0.94283,1.8027,-0.27587,-0.35075,-0.13563,0.1864,0.29885,-0.47728,10.0
-0.07443,-0.6861,-0.41938,0.22541,0.51109,-0.13524,-0.28963,-0.56683,0.28903,0.15937,-0.68329,-0.41082,0.29594,-0.02272,-0.58707,-0.72854,8.0
-0.11047,0.73226,-0.42394,-0.4017,-0.19884,0.14733,-0.35527,0.00974,2.07078,-0.00824,0.2943,-0.41082,0.28251,0.20143,-0.14475,1.53284,2.0
-0.009,-0.1098,0.54571,-0.3784,-0.05678,-0.23784,0.60359,0.24405,0.35001,0.09544,-0.14496,0.54193,0.17224,0.0672,0.21142,0.66179,6.0
-0.11715,-2.51355,-0.42394,0.52971,-0.21958,0.2327,-0.35527,-0.02114,-0.7037,-0.15866,-0.29813,-0.41082,0.32971,-0.11582,-1.19221,-1.48234,3.0
-0.10886,-0.37889,-0.42394,-0.16691,-0.05636,0.37508,-0.35527,-0.02756,-0.7037,-0.72708,-0.5855,-0.41082,0.29047,-0.54963,-0.67976,-1.48234,6.0
-0.11173,0.45056,-0.40919,0.42652,1.13435,-0.256,-0.35527,-1.00681,-0.7037,-0.41668,0.45375,-0.41082,0.32971,0.18958,-0.01103,0.52778,1.0
0.10919,0.5585,0.08755,-1.33279,-1.31833,0.6645,-0.33215,0.8643,0.67004,0.67864,-0.67444,0.09312,-0.05195,-0.19372,0.43624,-0.95336,8.0
-0.10995,0.66621,-0.42394,0.75168,0.99491,-0.19365,-0.35527,-1.03185,-0.7037,-0.24268,-0.46545,-0.41082,0.28621,-0.57032,-0.86565,1.53284,4.0
-0.0716,0.50463,-0.20536,-0.48146,-0.54032,0.87707,-0.22067,1.15563,-0.7037,-0.70633,-0.74438,-0.2211,0.30317,-1.20269,-0.24222,-0.19012,7.0
0.44406,-0.45197,-0.41554,0.11531,0.13711,-0.59324,0.08645,-0.7498,0.02897,0.88113,-0.67366,-0.40547,0.29368,0.14719,-0.22992,-0.13822,7.0
-0.11519,0.91024,-0.42394,0.60612,0.46942,0.3367,-0.35527,0.12768,1.52429,-0.74065,0.00552,-0.41082,0.21602,-1.52228,-0.0819,1.53284,1.0
-0.07203,0.3813,-0.40448,-0.04134,-0.16243,-0.52863,0.48236,-0.45732,0.78413,0.10125,-0.63961,-0.39876,0.27066,0.06694,-0.62573,-0.72854,6.0
-0.07286,0.04971,-0.2742,-0.95898,-1.06491,1.06706,-0.35527,1.38396,0.09575,-0.29755,-0.52503,-0.265,0.11554,-0.29896,0.74371,0.96749,7.0
-0.11015,0.01644,-0.42394,0.23291,0.56994,0.41775,-0.35527,0.24553,0.18347,-0.51283,-0.51896,-0.41082,0.32971,-0.74527,-0.26695,-1.48234,6.0
-0.10951,-0.36732,-0.39053,1.17974,1.38413,0.13982,-0.35527,-0.19812,-0.7037,-0.60264,-0.46196,-0.35559,0.29108,-0.59967,-0.87498,1.53284,4.0
-0.107,-0.72425,2.50544,0.23607,0.43127,0.69855,-0.35527,0.55664,-0.7037,-0.75195,-0.24878,2.19248,0.32971,-0.51719,1.55371,1.53284,4.0
1.54516,0.3859,0.17492,-1.14326,-1.18886,-3.39669,1.66174,-2.36628,-0.21891,4.82623,-0.5387,0.18481,0.11451,1.16059,-0.56904,-0.22441,9.0
-0.1086,-0.2349,-0.42394,1.15072,1.24055,-0.41225,-0.35527,-1.0443,-0.7037,-0.7822,0.2974,-0.41082,0.32971,-0.28602,-0.34894,1.17811,1.0
-0.09817,-0.8706,-0.41407,1.63963,2.41077,-1.07048,0.84647,-1.09583,-0.35106,-0.57751,0.53942,-0.41082,-0.15614,0.55038,-0.30122,1.1021,3.0
-0.10758,-0.3571,-0.42394,-0.12628,0.30352,0.28803,-0.35527,0.05597,0.71706,0.22297,-0.65008,-0.41082,0.32971,-0.22901,-0.88379,0.02525,5.0
-0.11452,-0.92441,-0.42394,0.12036,0.41085,0.35454,-0.35527,-0.02114,-0.7037,-0.48077,-0.14821,-0.41082,0.32971,-0.92508,1.42027,-1.48234,3.0
0.20363,0.14737,2.01545,-1.0426,-0.67113,0.28376,-0.15997,0.10939,0.26849,0.28915,0.90772,1.90977,-0.06716,1.39818,0.31171,-0.16663,7.0
-0.10022,0.20448,-0.41296,-0.44099,-0.51433,0.48749,-0.35527,0.1785,0.16577,-0.30007,0.55608,-0.41082,-4.83904,0.37642,0.15147,0.14122,6.0
-0.11217,-0.56504,-0.37661,1.75068,2.08977,-1.09232,-0.35527,-1.85969,2.31267,0.436,-0.1256,-0.41082,0.17579,0.45335,-0.28584,1.53284,2.0
-0.11532,0.55536,-0.42394,-0.10241,0.35231,0.50889,-0.35527,0.35664,-0.7037,-1.12498,0.21531,-0.41082,0.32971,-0.00172,0.04146,0.32677,3.0
-0.00971,-0.95215,0.5114,0.53742,1.20544,-0.65371,0.04627,-1.08141,-0.00528,-0.23783,-0.29213,0.40913,0.30055,0.42207,-0.38589,0.62829,4.0
-0.11699,1.47804,-0.42394,0.03438,-0.30644,0.76382,-0.35527,0.67461,-0.7037,-1.12498,0.18795,-0.41082,0.07959,-0.97822,0.04146,-1.48234,2.0
0.08792,0.35237,-0.40689,1.4676,0.10717,-0.1977,-0.27494,-0.0543,0.12358,0.89573,2.05024,-0.39633,-0.07217,1.51161,-0.08889,-0.86908,9.0
-0.09492,-0.27126,-0.42394,0.07964,0.37609,0.42648,-0.35527,0.21688,-0.38695,-0.41468,-0.36406,-0.41082,0.29738,-0.07195,-0.17358,1.53284,3.0
-0.03515,-1.04089,-0.18269,-0.15681,0.49685,-2.15825,2.97849,-0.54049,-0.39166,0.04127,-0.35187,-0.25904,0.31378,0.79121,-0.45512,-0.06343,5.0
-0.09283,0.14794,-0.36918,-0.29822,-0.80422,0.83418,-0.31432,1.10667,-0.38437,-0.13348,-0.81831,-0.38752,0.29712,-1.24389,-0.01461,0.67136,10.0
-0.1156,0.55536,0.9764,0.33335,-0.50725,0.05782,-0.35527,-0.11744,3.90957,-0.32919,2.97521,0.68309,0.32971,1.95955,0.19567,0.32677,3.0
-0.10603,-0.24414,-0.39178,0.693,0.58561,0.04145,-0.35527,-0.45547,-0.13207,-0.53335,-0.5233,-0.38996,0.32971,-0.32303,-0.88802,1.53284,2.0
-0.08436,-0.53121,-0.01202,0.31952,0.40539,0.00211,-0.29367,-0.4472,-0.28024,-0.17535,-0.1233,0.1067,0.28649,-0.02126,-0.54311,0.24062,5.0
0.15699,0.09214,-0.26879,-1.16326,-0.98283,0.41535,-0.09826,0.52838,0.33903,0.14471,-0.40847,-0.27992,0.1513,-0.00372,0.49702,-0.68043,7.0
-0.10927,2.01866,-0.4131,-0.83689,-0.93401,-0.96828,-0.32689,-1.08186,0.76494,2.42182,5.49323,-0.38403,-0.11994,2.36666,-0.49827,0.67136,5.0
-0.1088,-0.07988,0.17467,-0.48831,-0.45389,0.63928,-0.35527,0.89073,1.87609,0.06173,-0.17836,0.18522,0.32971,0.13221,-0.01103,-1.48234,6.0
0.22688,-0.3863,0.9846,-0.311,-0.06984,0.19947,-0.09539,0.17347,0.23049,0.16422,-0.07919,0.95578,-0.21016,0.48394,0.44423,-0.48274,7.0
-0.06807,-1.41182,-0.41398,3.16608,2.20253,-2.32345,1.91343,-1.1986,1.20381,1.22535,1.34001,-0.40585,0.21151,1.17424,-0.9745,-0.5097,8.0
-0.10802,-0.55372,-0.41438,2.24925,3.13395,-1.48551,0.8959,-1.62579,-0.7037,-0.79012,0.12982,-0.41082,0.32971,0.29059,0.30483,0.02525,1.0
0.11529,-1.19925,-0.40114,0.83548,0.55473,-0.58596,0.65798,-0.4356,-0.44211,-0.30145,-0.57792,-0.40127,0.29133,-0.37106,-0.70645,0.26841,8.0
-0.10465,-0.73034,-0.33704,0.05476,0.42191,-0.05136,-0.20365,-0.55616,-0.15603,-0.18025,-0.22461,-0.23101,-0.14538,0.76994,-0.39913,0.67136,4.0
-0.0991,0.27373,-0.4136,0.30119,0.5075,0.18443,0.28098,0.5946,1.06264,0.01763,-0.69531,-0.41082,0.26211,-0.12306,0.69942,0.02525,6.0
-0.03052,-0.10474,-0.41137,0.34663,0.31436,-0.27902,0.03953,-0.23489,-0.44685,0.64731,-0.72093,-0.40145,0.0501,0.09399,-0.61431,0.02525,10.0
-0.1086,0.14825,-0.22162,0.29686,0.79611,0.22184,-0.35527,-0.14392,-0.00347,-0.8834,0.11074,-0.232,0.32971,0.41425,-0.72307,0.02525,4.0
-0.00151,-0.20765,-0.21766,0.05238,0.43968,-0.18113,0.22959,-0.12054,0.00411,-0.29249,-0.24113,-0.21364,0.27389,-0.0283,-0.23774,-0.21791,6.0
-0.11537,-1.0207,-0.42394,1.05521,1.84433,-0.05268,-0.35527,0.24488,-0.7037,0.56608,0.27622,-0.41082,0.20465,-0.43046,-0.70947,-1.48234,5.0
-0.10858,-0.49672,-0.40374,0.38804,-0.12794,0.66563,-0.35527,0.67683,0.05625,-0.60062,1.01633,-0.41082,0.25215,0.27934,0.2882,1.05676,1.0
-0.11491,0.62099,-0.42394,0.45906,0.0796,1.03176,-0.35527,1.26003,-0.7037,-1.12498,-0.11789,-0.41082,0.22096,-0.44698,-1.19221,0.9298,4.0
-0.09626,-0.64136,-0.39235,-0.5639,-0.60325,-0.39763,0.80239,0.08569,0.80158,-0.08632,-0.54566,-0.41082,0.2721,-0.7564,-0.04078,0.40215,6.0
-0.0834,-0.82009,-0.20355,0.5453,1.26083,-0.54497,0.41628,-0.66029,-0.49512,-0.44136,-0.0064,-0.16733,0.29778,0.93941,-0.56373,0.9298,4.0
0.33025,-0.08293,-0.35939,-0.44873,-0.35621,-0.07337,0.49176,0.21658,0.58485,0.23337,-0.58702,-0.35411,-2.29411,0.98225,1.09241,-0.71251,8.0
0.12918,-1.17487,-0.15798,0.33015,0.28234,-1.15912,0.57885,-1.23837,-0.39419,0.20981,-0.31339,-0.1932,0.28376,0.59755,-0.76945,0.60031,7.0
0.09056,6.13993,2.3445,-2.02618,-2.08437,-3.32939,6.77812,3.10599,-0.7037,-1.09285,-0.90208,2.79676,-0.65413,-0.13888,1.77442,-1.48234,3.0
-0.11646,-1.39102,3.73544,0.86596,2.89621,-0.51421,-0.35527,-1.68643,-0.7037,-0.54185,0.68513,4.02866,0.32971,0.35165,-0.33813,-1.48234,1.0
-0.10067,-0.25757,-0.42394,-0.67485,-0.2061,0.69809,-0.35527,0.59499,-0.27467,-0.90296,-0.09566,-0.41082,0.30781,0.66201,-0.20839,0.32677,5.0
0.19751,0.23817,-0.3501,-1.20782,-1.10419,0.67191,-0.27114,0.8648,-0.29455,0.37129,-0.77546,-0.32226,0.11814,-1.0555,-0.50448,-0.79136,10.0
0.54834,0.54001,-0.38533,-0.76133,-0.81692,0.11119,-0.16026,-0.09177,0.07974,0.41225,-0.5794,-0.37063,0.00677,0.27087,-0.20129,-0.32603,7.0
-0.07298,-0.44295,-0.38199,0.28218,0.39819,-0.2897,0.66752,0.19138,0.03407,0.46586,-0.68462,-0.34353,0.30147,-0.48638,-0.51519,0.02525,7.0
-0.11121,0.52288,-0.42394,-0.02995,-0.61321,0.85809,-0.35527,1.0096,-0.7037,-0.76708,-0.80013,-0.41082,0.22384,-2.23764,-1.19221,-1.48234,10.0
-0.11362,-0.31606,-0.42394,0.57141,0.64136,0.43706,-0.35527,0.1913,-0.7037,-0.60862,-0.25122,-0.41082,0.32971,-0.55392,-0.78099,0.02525,3.0
-0.11596,-0.92093,-0.42394,0.08312,-0.43685,0.17155,-0.35527,-0.4493,-0.7037,-0.08433,-0.1256,-0.41082,0.32971,-0.4104,-1.19221,1.53284,2.0
-0.06892,1.37586,-0.37327,-1.37168,-1.66571,-0.12769,-0.35527,-0.34494,-0.41536,0.98885,-0.43919,-0.36348,0.10166,0.13788,-0.93723,-0.1118,9.0
-0.11493,0.02812,-0.42394,0.05179,-0.42297,1.02822,-0.35527,1.26003,-0.7037,-1.12498,-0.65008,-0.41082,0.22096,-0.72135,0.04146,-1.48234,5.0
0.17413,-0.31764,-0.22838,-0.07016,-0.2319,-0.49542,0.02881,-0.62767,0.66738,0.88976,-0.62404,-0.21816,0.04597,0.65601,-0.48122,-0.66002,8.0
-0.10228,-0.57236,0.75772,0.16783,0.37609,-0.55822,0.30859,-0.66455,-0.7037,0.21214,-0.29547,0.63711,0.23664,0.00908,0.15896,1.53284,5.0
-0.04851,-0.35252,-0.36936,-0.33428,-0.21366,-0.9986,-0.35527,-1.63308,0.3307,1.06489,0.14406,-0.36279,-1.15301,1.68529,-0.61135,-0.40549,8.0
-0.08733,-1.24512,1.89,0.52604,0.82689,0.11134,-0.23719,-0.22769,-0.7037,-0.61134,-0.32037,1.85358,0.30633,-0.59355,-0.25043,1.53284,5.0
-0.01086,-0.98157,1.29304,0.28991,1.06339,0.04315,-0.06189,-0.20632,-0.49579,-0.4794,-0.4493,1.18958,0.28373,-0.39495,0.23743,0.52778,5.0
-0.05134,-0.02218,-0.34911,-0.4003,-0.29155,0.33913,-0.20642,0.15754,0.2527,-0.21758,-0.44498,-0.33667,0.14059,-0.03428,-0.2579,-0.71251,10.0
