@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
1.37611,-0.09749,-0.12073,-0.4971,-0.12079,-0.79073,-0.76029,0.90842,-0.48181,0.69319,-0.36979,-0.52087,-0.71748,1.36324,1.00279,-0.11589,-0.36213,-0.46822,0.31386,0.38384,0.23841,1.26024,-0.88709,-0.37536,-0.76465,-1.22154,-1.44786,0.76652,0.32399,1.82573,-1.46125,0.70158,1.0
0.82197,0.06965,-0.83884,0.30143,-1.42114,-0.5065,1.43908,-0.51881,1.90039,-0.74443,1.09648,-0.1432,-1.15786,1.47522,-0.98309,-0.10893,-1.12131,-0.88583,0.04397,-0.03407,1.70127,0.02043,1.37837,-1.06501,1.66736,0.6157,-0.28663,1.27105,-1.63959,1.21494,0.51312,-0.00206,5.0
-0.99135,-1.4923,-0.80401,0.59883,-0.11657,-0.97886,-0.44385,-0.39298,-0.8329,-0.40146,1.38874,-0.72156,-0.80722,0.36538,3.70026,-0.79864,1.32595,2.51225,-0.67722,1.05717,1.6992,-1.21938,-1.39496,-0.00823,0.03886,0.00329,-0.36745,0.12052,0.16216,-0.61743,-0.36718,-0.7057,3.0
1.57997,-1.37699,-0.09975,-0.8379,0.51519,-0.18636,1.1478,1.59505,-0.59502,0.0407,1.0075,-0.91942,0.02512,-0.34947,-0.59758,-0.99343,-1.46848,-0.84927,0.50408,0.1677,-0.70124,1.26024,-1.64509,1.44349,1.36376,0.6157,-1.72254,0.11768,-1.11401,-1.22821,-0.34761,1.40521,1.0
1.45582,1.2964,-0.54083,0.47341,0.30336,0.80133,0.46022,-0.1508,-0.63157,1.5683,1.25106,0.81359,1.64296,1.64806,-0.82816,-0.98506,-0.58709,-0.80141,1.4947,-1.49744,0.06944,-0.59947,-1.3693,-0.0824,-1.187,0.00329,-1.16487,0.76702,-0.13373,-0.61743,0.50572,-1.40934,9.0
-1.42816,0.20911,-0.33343,-0.99572,-0.40915,0.39129,0.76139,1.04663,1.44836,-0.83652,-0.91485,0.55284,-1.59093,-0.72853,-0.95257,0.99758,0.94203,0.7073,0.93519,1.0319,0.36487,-1.21938,1.33696,1.27566,-1.25093,0.6157,1.69283,1.29585,1.16113,-1.22821,-0.69888,-0.00206,7.0
-1.18357,-0.54298,-0.30728,0.342,-1.62155,-0.47429,-0.19806,-1.54699,-0.37772,-0.74571,0.0343,-0.94351,0.97841,0.27473,-0.19043,0.92276,1.02079,2.08102,1.40312,1.32905,0.04979,-1.21938,0.34731,-0.49738,0.91506,-0.60912,-1.63459,-1.18475,-0.26413,0.60415,-0.46826,0.70158,5.0
1.4155,0.72407,0.41713,-0.88865,-1.44949,-0.8369,-0.29503,-0.79225,-0.02755,-0.48105,-1.38557,1.63176,0.64255,1.32066,-0.50986,-0.57188,-1.18705,-0.87315,1.4374,-0.23578,-1.57879,0.02043,-1.58332,1.18214,-1.48173,0.00329,-1.20731,-1.43996,-0.72124,1.82573,1.57357,1.40521,9.0
1.63386,1.71686,2.12911,-0.83516,1.39456,2.73474,0.5145,-0.32987,-0.78815,-0.93053,1.3168,-0.49978,-0.86013,0.43395,-0.60215,0.82132,-0.53626,2.26199,-0.27633,1.39826,1.36983,1.88014,-0.40307,1.39377,-1.47488,-0.60912,-1.31389,-1.2814,0.93228,-1.22821,1.22796,1.40521,9.0
-0.29652,-1.34312,0.17955,-0.72601,1.47551,-0.7001,0.3502,1.43242,0.52712,0.12651,-1.49509,2.0437,0.61671,1.40202,2.02634,0.62468,-1.69752,-0.08173,-0.98761,0.5888,-0.75217,-1.21938,0.44532,-1.34098,-0.88396,0.6157,-1.29003,1.28311,-1.02751,1.21494,1.16675,1.40521,6.0
-1.04529,1.15442,3.81111,-0.97213,1.29946,-0.61548,0.91543,0.56183,-0.87202,1.12361,0.54811,0.22639,0.29985,-1.45929,0.752,-0.62266,1.40695,0.08927,-0.73061,0.78291,-0.73161,0.64034,-1.19619,-1.53717,-1.43316,-0.60912,-0.96657,0.77103,0.44982,-0.00664,0.44972,-0.7057,8.0
0.64268,0.46389,-0.88329,1.29921,-0.22686,-0.03396,-1.61632,-0.90785,-0.5058,1.25709,-0.22173,-0.78317,-0.1143,-1.13741,-0.35759,-0.05627,0.69958,-0.24784,0.03992,-0.71777,1.40167,1.88014,-1.02327,1.4085,1.34885,1.84053,-0.05315,1.30469,-0.80623,0.60415,0.72009,0.70158,2.0
1.38172,-0.77465,-0.07663,-0.66332,1.25802,-0.18551,-1.39515,-1.36323,0.57964,-0.49868,0.29965,0.37239,1.40575,0.9718,-0.01384,-0.66974,0.12434,0.47246,-1.52466,0.77649,0.29386,-0.59947,1.21036,-1.35858,-1.69036,-0.60912,0.87838,1.03385,1.50784,1.21494,-0.38279,1.40521,6.0
-1.14674,-0.52878,-0.95881,-0.66367,-0.87131,-0.85242,-0.69102,0.48076,0.00397,-0.65231,-0.68044,-0.34965,0.61373,1.07218,-0.16696,0.17286,-1.10533,1.12761,0.48844,1.39463,0.7919,-1.21938,1.67999,-0.18552,1.50652,-1.22154,-0.99337,0.23117,0.89527,-0.00664,-0.13378,-1.40934,7.0
-1.62393,-1.39974,2.14456,-0.10427,1.27735,-0.6076,-1.49674,-0.81675,1.61012,-0.8521,-0.56563,-0.86862,1.63899,-0.39156,1.19984,0.28922,1.4045,2.80147,-1.16542,1.40109,-0.89591,1.26024,-1.54759,-1.3995,-0.3541,0.6157,0.8403,0.0779,-0.16594,1.21494,1.38387,-0.00206,9.0
-1.10428,0.80813,-0.30746,-0.78991,0.24018,-0.92292,-1.64548,-0.61386,-0.62529,0.2611,0.32395,0.34947,-1.04999,0.88423,-0.9646,0.19151,0.97596,2.14086,1.28746,-0.16037,-1.59822,1.26024,0.73922,-0.36065,-0.48243,0.6157,-1.64272,-0.94577,0.95103,-0.61743,-0.97114,0.70158,8.0
-1.13504,-0.29511,-0.98027,-0.34124,1.03075,-0.63058,0.31178,1.60807,3.08788,0.49109,-1.54803,0.37686,-0.92283,-0.88982,-0.13175,-0.49674,-1.46943,-0.75306,1.32551,0.50108,1.32197,0.02043,-0.72906,-1.25522,0.22417,-0.60912,0.79592,1.58061,0.35116,0.60415,0.99526,1.40521,3.0
-0.418,1.11153,-0.11575,0.22717,-0.18841,-0.00503,0.47717,-1.33662,-0.76729,0.21311,-0.44498,1.89225,1.15583,-0.8226,-0.71649,-0.0015,1.625,-0.11282,-0.60749,1.60262,-0.76761,0.02043,1.51732,0.52023,-0.78591,0.00329,1.41597,-1.45167,-0.03023,-1.22821,1.48373,-1.40934,10.0
0.13668,0.54979,0.35537,0.15839,1.51977,-0.98248,-1.51088,0.41095,0.34511,0.90035,0.39143,-0.93875,1.2618,-0.74942,-0.28222,-0.48159,-1.57491,-0.60874,-0.26293,0.3526,0.72481,1.88014,0.38029,0.30393,1.60746,-0.60912,1.01555,0.29893,-0.37228,1.82573,-1.26873,1.40521,2.0
0.58848,-0.13464,3.84654,-0.18133,0.69949,-0.50623,1.56276,-1.50895,1.81537,-0.09776,1.72977,-0.69583,-0.47383,1.10291,-0.68152,-0.6759,-1.37487,-0.03616,-1.48669,1.32852,0.76716,1.88014,0.73968,1.33335,1.25113,-0.60912,1.51155,-0.8449,0.82956,-0.61743,1.45369,0.70158,3.0
1.39241,-1.51119,-0.76188,-0.32231,-1.63097,1.18658,-0.46278,-0.64787,-0.83352,0.6562,-1.31092,0.14334,0.47185,-0.81927,1.02685,-0.90635,0.85006,0.40348,0.23103,-1.00854,0.23281,-1.21938,0.37715,-1.4365,0.11117,2.45294,1.64789,-1.45706,-1.03954,-0.61743,0.99055,1.40521,10.0
-0.84636,-1.66261,-0.03903,-0.61678,0.63365,-0.71301,-1.71597,0.43276,1.09443,-0.50636,0.95199,0.67486,0.00017,0.03469,0.1826,-0.64318,-0.45057,-0.8413,-0.53019,0.0761,-0.2521,0.02043,0.58688,-1.10754,1.15418,0.6157,0.94477,-1.54859,1.60831,-0.61743,-1.4334,-0.7057,8.0
-0.77434,0.85878,-0.40626,1.37375,1.57749,-0.18466,1.50946,-1.41856,1.04419,-0.3154,0.43715,-0.26355,1.7175,-0.53815,-0.26262,-0.90293,-0.20703,-0.84552,-1.49479,0.61185,1.16511,2.50005,-0.57044,-1.28954,-1.45047,1.22812,0.29959,0.46199,1.41396,-1.22821,1.26977,1.40521,4.0
1.58123,-0.68002,-0.87886,0.95178,1.02352,-0.04428,1.29687,1.39759,0.69271,2.19924,0.91319,-0.90456,-0.04053,-0.71248,-0.67191,0.90461,1.59449,-0.60351,-0.12743,0.06466,1.43704,-0.59947,1.55426,-1.28038,0.70193,2.45294,0.77292,-1.03486,-1.67922,-1.22821,1.69226,1.40521,1.0
-0.11408,-1.50509,0.27514,0.84514,-1.50652,1.83459,1.22948,-1.30229,-0.25081,-0.86921,-0.39358,-0.45711,-1.42644,1.09634,0.38211,-0.39336,0.19303,-0.66166,-1.33633,-0.23104,0.03268,-0.59947,-0.30842,-0.80678,1.0288,-0.60912,-1.40824,-1.13892,1.52679,-0.00664,-0.47741,-1.40934,10.0
1.58548,0.55314,-0.70009,1.6928,0.63039,0.47903,1.58894,1.51873,1.51932,-0.97417,0.50624,0.08209,-1.07142,-0.28262,-0.94052,3.87367,-0.56198,-0.67352,1.47149,0.21623,0.5473,-1.21938,0.77915,0.01979,-0.62902,0.6157,1.45722,-1.12904,0.1911,-0.00664,1.53753,0.70158,6.0
-0.8724,1.47362,-0.05156,0.0772,-1.62345,-0.62475,1.67524,-0.9084,0.75815,-0.34586,-0.30525,-0.19483,-0.17749,-0.2426,-0.02656,0.70755,-0.91936,-0.78795,-0.84744,1.2001,-0.60109,1.88014,-0.61663,0.81229,1.4039,0.00329,-0.27391,1.66912,-0.39847,-0.00664,0.97862,0.70158,2.0
-1.2097,-1.28514,-0.1004,-0.71215,0.73525,-0.85043,1.25402,0.4693,-0.32565,0.83101,-0.24796,-0.0052,-0.72917,1.71037,4.73965,-0.92747,0.29725,-0.3611,-1.00246,-0.54459,1.68374,-1.21938,0.49775,0.94543,-0.13309,1.22812,-1.199,-0.19887,-0.38025,1.21494,-0.52947,1.40521,4.0
