@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-1.44444,0.58183,-0.92421,-0.42683,-1.21566,0.24749,0.83803,-0.12462,-0.40033,1.49951,0.72733,-0.24559,0.39043,-1.07483,0.90407,0.65603,1.56617,0.11558,0.73258,0.39475,1.57269,0.02043,0.17018,-1.39299,0.94247,0.00329,1.10679,0.97944,-1.13432,-0.61743,-0.15853,-1.40934,8.0
0.93523,-0.85348,-0.94206,0.75284,-1.40979,-0.59768,1.35359,0.04236,-0.97652,-0.00105,1.27274,1.79762,0.60275,-1.12576,-0.23027,-0.49855,-0.67455,-0.73191,0.32121,0.42057,-1.55106,1.26024,-0.50614,-1.42539,-1.35518,1.22812,0.27887,-1.00398,-0.60262,1.21494,-0.40767,0.70158,9.0
1.5607,-1.64101,-0.61791,0.16351,1.72093,-0.32687,1.4118,-1.00312,-0.63268,-0.77302,-0.37688,-0.87973,-0.12505,-0.88681,-0.92419,-0.61729,-0.25111,0.03951,0.68879,0.07233,0.43198,1.26024,0.91801,-0.44919,0.54771,0.6157,-0.99031,-0.14695,-0.30018,1.21494,1.05239,-0.00206,5.0
0.85065,1.07009,-0.70744,1.17916,1.06071,3.33936,0.16312,0.88822,-0.83719,-0.25602,-0.28056,-0.74867,1.69303,-1.15742,-0.3693,-0.94814,-0.20711,-0.44544,-1.78623,0.54656,1.19497,0.02043,0.21535,-1.51842,-1.39585,-1.22154,0.1355,-0.53468,-0.28905,-0.61743,1.46886,-1.40934,4.0
-1.03545,0.36945,0.81386,1.11921,-0.87791,-0.47179,1.3019,0.94125,-0.38484,0.65636,-1.36206,-0.76028,1.30792,-1.11999,-0.46027,-0.91759,-0.6532,-0.85788,-0.88553,1.68632,0.75831,0.02043,1.30176,-0.34153,-1.18624,1.22812,-1.21582,1.19404,1.06688,1.82573,-0.21249,1.40521,3.0
0.67825,-1.03405,-0.18118,0.64318,-0.58146,-0.15037,-0.59779,0.39125,-1.00981,-0.83828,-0.27874,-0.39844,1.23886,-0.91705,-0.40943,0.53932,-1.34395,-0.96911,-0.25808,-0.41813,1.53459,1.26024,-1.65145,0.26601,1.49216,0.00329,1.52148,0.21308,1.49734,-1.22821,-1.45299,1.40521,1.0
0.72354,1.07958,-0.35323,-0.86391,0.51522,0.6685,-1.24435,0.82376,-0.0225,-0.69246,-0.19777,-0.98119,-1.41186,-0.77446,2.53297,0.16745,-1.37255,-0.28491,0.86215,-0.58824,1.0723,0.02043,-0.02549,-0.37983,-0.86278,-0.60912,1.57889,-0.785,0.87466,-1.22821,0.21146,-0.7057,1.0
-1.28796,-1.34228,-0.62922,-0.71546,-0.14247,0.31389,0.02096,0.24534,-0.71531,-0.60802,1.34322,0.44183,0.46599,1.10002,0.63571,-0.77086,1.24789,2.28198,0.31325,-0.9947,-1.45371,-1.21938,-0.53573,-0.36828,0.69613,0.6157,1.36483,1.62347,0.13111,-1.22821,1.70233,1.40521,8.0
0.96031,0.61933,-0.41659,-0.22431,0.9314,-0.4901,-1.3339,-0.26419,-0.90415,-0.51105,1.06012,-0.91165,1.17491,1.51941,0.05241,2.47133,-1.24979,-0.35761,-1.30271,1.69046,-0.90071,-0.59947,-1.26521,0.84807,-0.40296,-0.60912,1.37461,0.61305,0.00416,-0.00664,0.14678,1.40521,2.0
-1.11912,-1.46517,-0.17761,-0.8124,-1.27602,-0.43414,-0.70746,1.13186,-0.8665,0.24131,0.26786,0.34117,0.37087,-0.75183,1.55063,-0.15328,-1.50516,-0.36711,0.59261,1.09145,-1.00878,-1.21938,0.23044,-1.35319,1.61348,-1.22154,1.28226,0.78183,1.6725,-0.00664,-0.6054,-0.7057,5.0
1.64987,1.10105,0.20919,-0.58335,-0.48791,-0.8846,0.5149,0.16588,-0.39619,-0.87875,-0.01737,-0.71557,-0.57942,-1.22779,-0.62041,-0.88331,0.96692,-0.88055,0.38593,0.91913,0.52394,1.26024,-0.85031,1.31356,1.22737,-0.60912,1.71172,0.6083,-1.35142,0.60415,-0.05056,0.70158,2.0
0.1906,-1.65885,1.44527,-0.93073,-0.71677,-0.75045,0.03612,0.21165,-0.99414,-0.62763,0.24206,-0.4883,0.87757,-0.94382,1.09832,-0.34447,1.696,-0.90794,-1.47895,-0.70569,0.0821,-0.59947,0.88884,0.90378,0.95152,2.45294,-0.04621,-1.25622,1.08355,-0.61743,-0.69074,1.40521,2.0
0.30847,1.20233,0.4087,-0.48884,0.04157,0.63668,1.11195,-0.69351,-0.24939,-0.66971,-1.11474,-0.03704,-0.76701,0.9427,-0.63445,-0.84067,0.20156,-0.25308,-0.94128,-0.59117,-0.63993,-1.21938,-0.40881,-1.56884,-1.282,-0.60912,0.27558,-1.6439,-0.49913,2.43652,-1.31123,1.40521,10.0
0.01896,1.36051,0.66955,-0.2736,0.2538,0.73846,0.85097,1.41064,-0.78138,-0.67404,0.15348,0.27652,-0.78418,1.27882,0.05352,-0.55707,-1.01833,-0.70463,0.35875,1.08082,0.42426,-1.21938,-1.06387,-0.97575,-1.2452,0.00329,0.86914,0.96131,-0.20264,-1.22821,0.46342,-1.40934,9.0
-0.27823,-1.03123,-0.84887,1.99382,0.41768,-0.40838,0.35941,-0.07659,1.28546,-0.89622,-1.42515,-0.68487,-0.08502,-1.48513,1.60734,2.66025,0.72511,0.58608,0.17032,0.62753,-1.24085,-0.59947,-1.55231,0.76359,0.16132,-1.22154,1.41964,-1.00608,0.72861,1.82573,1.50957,0.70158,1.0
-0.01072,-1.50968,-0.76836,1.76478,-1.62822,0.32687,-1.28378,0.08819,5.47825,-0.78997,0.94586,-0.90671,1.31022,1.39724,0.58072,-0.75647,-0.78655,-0.87328,0.44085,-0.68329,-0.64924,0.02043,0.35495,-1.57697,0.58008,0.00329,-1.41025,0.30194,0.56461,-0.00664,0.11832,-0.00206,3.0
-1.68457,0.00436,-0.2294,-0.42558,1.41017,-0.29371,-1.46297,-0.5709,-0.35891,-0.43241,1.48088,-0.67735,-0.37503,-0.42866,-0.34792,-0.56648,0.35552,1.80481,-0.4496,-1.57681,-0.98526,0.64034,-0.66476,-0.06886,-0.1587,0.00329,0.39223,-0.56568,-1.23244,1.21494,-1.49473,-0.00206,6.0
-0.35713,-1.10746,0.08745,0.79533,1.2308,-0.36027,1.05471,0.34261,-0.72609,-0.9615,-1.08609,-0.49124,0.29358,1.55264,-0.7976,0.05618,-1.06715,0.28014,0.79085,-0.81159,-1.3951,1.88014,1.25044,0.78609,-0.94207,1.22812,0.08332,1.06444,0.34385,-0.61743,-0.82465,0.70158,3.0
-0.0999,0.59202,-0.86142,-0.22733,-0.47086,3.97049,0.28813,0.54092,-0.58218,-0.68957,0.78908,0.13762,1.719,1.50408,0.28565,0.13938,-0.01223,-0.82484,0.97266,-1.59637,-0.23605,0.02043,0.24356,-1.49134,1.0119,-1.22154,-1.02568,-0.88043,0.76699,0.60415,-1.16499,-0.00206,10.0
1.63395,-0.27688,-0.78073,1.00192,1.52006,0.44968,-0.87084,0.65466,-0.05393,2.12986,-1.25753,-0.46572,1.52735,1.36973,-0.18177,0.24599,1.28194,-0.44694,2.07212,-1.3848,1.5398,-1.21938,0.04361,-1.33827,0.86112,0.00329,-0.58421,0.10613,0.52738,-1.22821,-1.30989,-1.40934,7.0
0.22715,1.5832,-0.56427,-0.576,-1.25838,-0.93261,0.97498,0.39329,2.10439,-0.38996,-1.54067,-0.85382,-0.02018,-0.72473,-0.34263,0.35034,1.25569,-0.25256,-0.05253,-1.68353,-1.49538,-1.21938,-0.98037,-1.58258,0.76751,-0.60912,-1.24747,0.96824,0.53828,-0.00664,1.09722,-1.40934,2.0
0.96387,0.81827,-0.08431,0.31665,1.3751,-0.8161,0.9667,1.34917,-0.3321,-0.86528,-0.91199,-0.95163,-0.23165,-0.55525,1.50776,-0.70982,0.67342,0.07483,-0.4406,-1.17927,-1.47056,-1.21938,-1.44866,-0.77764,-0.97651,0.00329,-1.03555,1.41043,-1.06017,0.60415,-1.43971,-0.7057,6.0
0.97107,1.19073,-0.60447,3.20131,-1.31714,5.83102,-0.95793,-0.33817,0.41578,-0.75272,0.86921,-0.6167,-0.28316,-1.31911,-0.47253,-0.58343,-0.29761,-0.62359,-1.38693,0.39635,1.22777,0.02043,-1.16939,-1.34814,-1.1054,-0.60912,1.54397,-1.19904,1.67927,-0.61743,-0.25623,0.70158,10.0
-1.08336,0.0327,0.44678,-0.15439,-1.7258,-0.43022,-1.08486,0.58988,-0.87956,1.04827,-0.75731,0.32743,1.65544,-0.64709,-0.79671,-0.84175,-1.44908,0.6957,0.0851,-0.83042,1.42799,-1.21938,-0.56842,0.5572,0.59165,0.00329,-1.31886,0.03479,0.22458,2.43652,1.59356,1.40521,7.0
