@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
1.47816,1.57754,-0.65126,1.21104,0.47669,1.00888,1.36241,1.33468,-0.10503,-0.08405,0.19358,-0.78922,1.41921,0.11361,0.39383,2.11571,-1.67001,1.61501,-1.49111,1.01841,1.48379,0.02043,0.66996,-0.80681,0.32959,-1.22154,0.67115,-0.67947,0.75571,-1.22821,1.50009,1.40521,8.0
-1.00775,-0.53833,-0.49588,-0.39649,-0.06163,0.41607,-0.39667,0.65293,0.75442,-0.56509,0.66458,-0.66681,-1.23665,-0.60238,1.84175,-0.43023,-0.5675,-0.7546,-1.72353,0.58441,-0.35687,0.64034,-0.4087,0.91874,0.7114,-0.60912,-1.43676,-0.75754,0.69495,-0.61743,-0.03213,-0.7057,4.0
1.01231,0.38014,0.93844,0.96128,-1.21091,-0.1732,-1.08168,1.11036,-0.69333,-0.44068,-1.44696,-0.4037,0.90029,1.49787,-0.22909,-0.23398,-0.46698,-0.88981,-0.16497,0.02438,1.55786,0.02043,-1.39845,1.15662,-1.02812,-0.60912,-0.32323,-0.48924,-1.29891,-0.61743,1.23273,-0.7057,8.0
-0.97935,1.66909,0.13175,-0.91748,1.67285,-0.82416,1.3725,-1.31541,1.30627,-0.75356,-0.10318,2.45384,0.55511,0.56653,1.45775,0.93912,0.80713,1.74842,-1.1375,-0.38638,-0.58939,-0.59947,-1.55934,-0.40881,1.00659,-0.60912,0.79545,-1.69922,0.92751,0.60415,-0.20329,0.70158,9.0
-0.41827,-0.54062,0.5973,-0.96444,1.40676,-0.17189,-1.6044,0.55522,-0.75777,0.54868,-0.76101,0.17324,-1.47279,1.69708,-0.95852,3.84471,-1.72245,-0.81817,0.90076,1.11846,0.0085,-0.59947,1.32836,0.5597,0.84225,0.6157,-0.33692,0.53271,1.02717,1.21494,-0.37606,-0.00206,5.0
1.55488,-0.31122,0.92788,-0.3594,1.10339,-0.27008,-1.38025,-1.03407,0.79903,1.30074,-0.18283,0.1808,-0.95057,1.45654,-0.98552,-0.67418,0.24928,-0.54543,1.53214,0.55023,-0.33023,-1.21938,-0.14624,0.15861,1.17487,-1.22154,1.25954,1.36102,0.27634,0.60415,1.21712,-0.7057,4.0
1.31962,-0.38424,0.35507,0.03658,-1.17448,-0.57651,0.12752,0.34827,-0.38865,-0.43694,-1.10956,-0.75329,-1.54656,1.571,0.97321,-0.78716,-0.09431,-0.23412,0.18481,0.12955,-0.67577,1.88014,-0.77445,-1.68063,0.29083,1.22812,0.65328,-0.61291,-1.50267,1.21494,-1.28462,0.70158,3.0
-0.39954,-1.27591,-0.78455,-0.64116,-1.57006,-0.94607,-0.7436,-0.05805,1.88631,-0.85532,0.57923,-0.27716,-0.46082,0.17679,0.24225,-0.01706,1.70116,-0.01287,0.35136,0.95611,-1.47024,2.50005,0.5502,0.22437,-1.57791,-1.22154,1.20332,0.46663,-0.87528,-0.00664,-1.39918,1.40521,1.0
-1.66112,-1.35891,-0.351,-0.02382,0.28303,-0.38396,-1.31363,-0.01288,3.85496,-0.10242,-1.59396,-0.5301,0.75748,0.38697,-0.99621,-0.36365,-1.68489,-0.77855,0.67539,-1.66657,0.8132,-1.21938,-1.35855,1.31064,-0.86457,-1.22154,0.08319,0.58245,-0.57887,0.60415,1.35391,1.40521,1.0
-0.55861,0.65097,-0.24394,-0.77718,1.72551,-0.02456,-1.7233,1.32123,-0.55378,-0.65736,-0.67835,-0.30451,-1.15665,-0.90607,0.06618,-0.39171,1.20302,3.02413,0.57978,-0.9084,-0.44344,-1.21938,0.60302,-0.4287,1.15753,0.00329,-1.52736,0.80544,1.09512,-0.61743,1.2066,-1.40934,8.0
-0.07222,-1.1756,-0.49479,-0.30967,0.43336,-0.87048,1.61901,-0.51642,0.87653,0.45014,-0.07798,-0.8013,-0.83146,-1.63863,2.71795,-0.17417,1.27249,-0.02176,0.49587,1.53536,0.67329,2.50005,-1.56508,0.62693,-0.02088,1.84053,0.17411,-0.94357,-1.03465,-0.00664,-1.50041,1.40521,2.0
-0.86193,1.24866,-0.59159,1.72871,-0.44922,-0.20021,-1.19303,1.72437,-0.4834,-0.92913,-1.05149,-0.36784,0.98044,0.57899,-0.23931,0.51528,-0.27493,-0.89223,-0.30469,0.88039,-1.4849,-0.59947,1.63629,0.39298,-1.27588,0.00329,1.58401,-0.33135,-1.21741,-0.61743,1.43725,-0.7057,5.0
-0.81808,-0.12107,-0.71685,-0.74794,-1.39115,-0.65504,1.61957,0.56952,0.34346,0.83205,-1.01522,-0.83153,-1.6464,0.6709,0.10431,-0.38895,1.24004,-0.84928,1.26856,0.78106,-0.57404,0.02043,-0.10709,-1.39018,-0.85286,-1.22154,0.00959,0.9784,0.18927,-0.61743,-0.4815,-0.00206,2.0
-1.37575,-0.27375,-0.89806,0.09976,1.66799,0.53369,-1.7171,0.6254,-1.00112,0.00162,-1.34116,-0.80718,-1.15453,0.20679,-0.85805,-0.54717,0.55426,-0.60577,-0.11679,1.42295,0.03838,-1.21938,0.10549,0.25341,1.23609,-1.22154,-0.05744,-0.97059,-0.30455,-1.22821,0.29979,-0.00206,2.0
-0.68142,1.18208,-0.77871,-0.05629,0.86898,0.00761,-0.47165,1.33642,-0.84193,-0.79613,1.11401,2.08108,-0.5178,-1.30976,-0.77054,-0.63368,0.29186,-0.64074,-2.02195,1.21283,0.95406,-1.21938,-0.88191,1.35981,-0.22227,0.6157,0.21178,-0.94885,-1.1138,0.60415,-1.66925,-0.7057,10.0
-0.62169,-0.11458,-0.75965,1.85681,-1.52811,0.78308,-0.93364,-1.42241,0.08378,-0.73065,1.17099,0.79089,-1.42504,-1.67697,0.03002,-0.73375,1.45014,0.67053,0.47809,-0.41658,-0.854,1.88014,-0.53998,0.11945,0.40386,1.22812,-1.66161,-0.76863,-0.43241,0.60415,0.0112,0.70158,9.0
0.74262,-0.88395,-0.617,-0.68498,1.56052,-0.28565,0.51759,-0.7533,0.09763,0.18495,1.55863,-0.69284,-1.61492,-0.82241,-0.26736,0.06996,1.03964,-0.91466,-0.17805,0.42096,0.1679,1.26024,-0.95765,-0.8447,-0.17507,0.6157,0.52467,-0.32874,0.83141,-0.00664,-1.08895,-0.00206,1.0
-0.08009,-1.2261,-0.94901,-0.93358,1.04869,-0.42225,-0.56784,-0.7252,-0.68205,-0.76523,-0.27782,-0.61845,1.46401,-0.78859,0.36991,-0.51699,-0.9174,-0.586,0.43276,-0.40766,-0.4309,1.26024,-0.34048,-0.23441,1.05973,1.22812,-1.11176,0.55837,-1.08272,0.60415,-0.81182,-0.00206,3.0
-0.10662,-0.07295,-0.39817,-0.65683,-0.27389,0.45544,-1.09699,-1.28581,2.10509,0.68637,1.48462,-0.51449,0.08353,-0.06609,-0.47957,0.03331,-1.51346,-0.87345,0.50063,0.11117,-0.06447,1.88014,-0.68637,-0.63249,1.42939,0.00329,0.79079,-0.07221,-0.70833,1.21494,1.28228,0.70158,6.0
0.044,1.02968,2.41541,0.06664,1.51475,-0.99382,-0.62201,-1.11859,-0.63701,3.42535,-0.04891,-0.7347,-0.53035,-0.99038,-0.22351,0.0831,-0.9358,0.17146,0.3646,-0.25392,0.25069,0.64034,1.27628,0.96008,-0.99447,0.6157,1.23103,0.04574,1.55835,-0.00664,1.19088,1.40521,3.0
-1.4434,-1.18422,1.78893,1.43523,-1.41746,-0.82653,-0.5168,0.02022,-0.22535,-0.4034,0.5955,0.94072,0.54529,1.25695,2.17427,-0.88202,1.70641,4.03201,1.07368,0.67888,0.76445,2.50005,0.0838,0.17687,1.60134,-0.60912,-0.62752,-0.97034,-1.62647,-1.22821,-1.32922,1.40521,10.0
0.19741,0.19147,-0.2149,-0.62977,0.21115,-0.09616,-1.23236,0.74346,-0.67674,-0.80301,0.41957,0.22015,1.46375,-0.21423,-0.76352,0.662,-0.9328,0.78161,0.76836,-1.25476,0.22908,0.64034,0.78128,0.81159,-1.09455,0.00329,0.10826,0.66529,0.04992,-0.61743,1.72791,-0.7057,7.0
0.28529,0.32472,-0.03702,2.74246,1.29121,-0.0793,1.00257,-1.5158,-0.99961,-0.93817,-0.12914,-0.64213,-0.28654,0.48795,-0.20462,-0.9082,0.68008,-0.66124,-1.41242,-0.86859,-0.29678,-1.21938,-0.69163,0.37433,0.30302,1.22812,-1.23987,-0.33956,1.14189,0.60415,-0.44344,-0.00206,2.0
-1.50637,1.41569,-0.94578,1.49434,0.85606,-0.00259,-0.59904,0.9881,-0.99335,-0.26361,-1.58558,0.31889,-0.93037,-0.10599,-0.95629,0.39326,0.58384,2.22404,-0.75787,1.44475,-1.19094,-1.21938,0.46294,0.98755,-1.07511,-0.60912,-1.18366,1.16528,1.11092,-1.22821,1.46841,-1.40934,6.0
1.26149,0.8087,-0.41161,0.92191,-1.68983,-0.98472,1.21084,-1.41272,-0.51988,-0.58256,-1.31083,1.68121,-0.91609,0.47482,-0.93308,-0.52609,-0.03178,-0.08559,-0.51699,0.25618,-0.79736,0.02043,1.03994,-1.11465,-0.38026,-1.22154,0.20832,0.73847,0.74107,-0.00664,-0.44175,-1.40934,10.0
0.79388,1.48732,1.80155,-0.88434,-0.71181,-0.2161,-1.10557,1.70021,2.06259,-0.94535,-1.41035,1.73092,-1.23242,1.28516,-0.81677,0.39317,-1.3619,-0.00712,1.83385,0.76654,-1.07005,-0.59947,0.9595,0.13426,-0.30304,0.6157,-0.23162,-0.71928,-1.24643,-0.61743,-1.15137,-0.00206,7.0
