@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-1.58931,1.71624,-0.68334,-0.34881,-1.17469,-0.15791,0.78594,1.56151,0.0062,2.56975,0.79478,0.24104,0.7768,0.30645,-0.91816,-0.09468,0.27943,-0.63061,-1.09274,-1.65744,0.65987,1.88014,0.79703,-1.35738,1.57101,0.00329,-1.18818,-1.62296,0.42231,1.21494,-0.69721,0.70158,5.0
0.30593,1.64748,-0.82684,-0.83694,-0.0531,-0.83316,-0.72201,-1.38795,-1.00237,-0.69189,1.61129,-0.71834,1.23763,-0.80859,-0.64444,-0.58342,-1.69199,0.52832,-1.49896,1.46775,0.95601,-1.21938,1.05041,1.44133,-0.91838,0.6157,-0.47456,-0.77995,-0.64267,-0.61743,-0.00936,-0.00206,8.0
-1.17173,1.45632,0.38612,-0.40899,-1.17555,0.18292,0.05267,0.6707,-0.9636,-0.22991,0.79958,-0.57943,-1.59624,-1.09136,-0.17188,0.0217,-1.33165,-0.5549,1.17047,-0.43316,1.63427,0.64034,0.76437,-0.89725,-1.2723,-0.60912,0.91182,-1.43354,1.36125,-0.00664,-1.51268,-0.7057,4.0
-1.10126,1.66017,-0.86115,-0.63946,-0.86174,-0.32919,0.22442,0.66633,-0.46722,0.54076,1.20463,0.14593,1.30034,1.66007,2.50669,0.86625,1.61718,0.95536,-0.50403,0.61859,0.85334,1.26024,-1.10302,-0.24078,1.58912,0.00329,0.43924,0.14134,-0.38095,1.82573,-0.63916,1.40521,8.0
0.32445,0.64754,-0.19303,-0.35151,-1.61642,-0.82746,0.74547,-1.07986,-0.8,-0.50583,1.24389,1.75227,-0.23395,0.73659,-0.80504,0.38642,-1.69677,0.34177,0.24334,-1.51183,1.22306,0.64034,1.2747,1.35695,1.42526,-0.60912,1.19261,-1.42956,-1.66321,-0.00664,-0.02597,-0.7057,9.0
0.81866,0.84069,0.45043,-0.18153,0.36597,-0.13017,0.76034,0.71474,-0.59041,0.20281,1.68182,-0.27076,0.1093,-0.97424,-0.79451,3.45945,-1.55192,0.27397,-0.32533,0.25844,0.19019,0.64034,0.2106,1.32395,-0.74318,1.22812,0.68561,1.10222,1.53589,-0.00664,-0.38037,-0.00206,5.0
-0.63108,0.51004,-0.7274,-0.02367,1.32141,-0.88941,-1.71219,-1.48677,-0.95047,-0.3498,0.96941,0.36829,1.54669,-1.69075,-0.89882,-0.67615,-1.49705,-0.96341,-0.43867,-0.2478,-0.96518,0.64034,1.11451,-0.50791,-0.62397,0.6157,0.70164,-1.34506,-0.17739,-1.22821,1.02048,-0.7057,4.0
-0.83849,-1.19314,-0.85578,-0.44125,0.95475,0.27174,1.69887,-0.0924,1.5968,0.86959,-1.2174,-0.662,1.25415,-0.87581,2.31384,-0.97442,0.98842,-0.78896,0.18628,-0.91742,-1.64107,-0.59947,0.4341,-1.47972,1.7352,1.84053,1.63985,0.63963,0.89534,-0.61743,1.64205,1.40521,3.0
-1.57657,1.03159,-0.40615,0.15828,-0.84512,-0.48982,-1.30194,-0.21067,-0.73838,3.67877,-0.76905,-0.2923,-0.07866,-0.42323,0.44781,-0.92143,-1.35533,-0.86408,1.29248,0.42849,0.86329,-1.21938,-1.07407,0.0973,-0.86863,0.00329,1.2836,1.00119,1.1837,-0.61743,0.4372,1.40521,1.0
0.01262,-0.47604,-0.61983,-0.48436,-0.15308,-0.94895,-1.15735,1.3322,0.6373,-0.12376,1.57728,-0.85168,-0.61755,-1.4623,-0.90316,-0.64234,-1.17357,-0.5215,0.74793,-0.68479,1.08344,0.02043,0.76044,0.69527,0.09513,0.6157,-1.18027,0.99238,0.93722,-0.00664,-0.92964,-0.7057,1.0
0.53572,1.09375,-0.24201,0.65363,-0.60334,0.14675,1.50906,-0.06232,-0.82709,1.79808,-0.8979,2.62094,0.21198,-1.07086,1.51637,-0.74273,0.66913,-0.16545,-1.32913,-0.72111,-0.98915,-1.21938,1.41384,-1.04457,-0.18014,-0.60912,-1.16147,0.90471,1.34514,-1.22821,1.16258,-1.40934,8.0
0.29758,-0.81167,0.00889,-0.97573,1.73938,-0.99561,1.67697,1.07702,-0.47347,-0.18563,-0.68648,-0.57939,-1.33375,0.85285,-0.06352,1.60604,-0.5694,-0.94251,1.06484,0.14209,-1.51629,0.02043,-1.61446,0.81787,0.38883,-0.60912,-1.3328,0.14023,1.36706,-0.00664,1.30265,-1.40934,2.0
-0.84784,-1.40684,-0.53159,-0.18897,-1.65328,-0.8203,-0.84872,0.27078,0.89471,-0.28602,0.58603,1.13882,-0.903,-1.37291,0.31584,-0.91906,-1.00274,0.36625,1.45029,-1.22654,-0.64031,0.02043,0.85372,1.52076,-1.05345,0.6157,-1.22646,-0.86352,-1.02713,-0.00664,-0.689,-0.00206,5.0
-0.41942,-0.39219,0.87348,-0.27972,0.72447,-0.35422,0.18224,0.85498,-0.99313,1.04096,0.61146,-0.99057,0.93493,1.04035,-0.42529,0.47181,-1.2907,-0.79028,-1.362,-0.80052,0.18833,-0.59947,1.41693,-0.84531,-0.44143,-1.22154,-1.67821,1.44111,1.48464,-1.22821,-0.11384,-1.40934,2.0
-1.41013,-0.29095,0.0354,1.21247,-0.90449,-0.60655,1.4871,0.0287,-0.97962,-0.86978,-0.13238,-0.89564,-0.11575,-1.55743,-0.81029,0.15405,-0.2468,-0.91894,0.52069,-1.36835,-0.26763,-0.59947,1.60758,-1.04321,-0.23354,1.22812,1.06304,-1.02364,-1.42265,1.21494,0.89527,1.40521,2.0
1.04258,-0.2141,0.58653,-0.2455,-0.84977,-0.87924,1.53246,-0.49954,-0.39454,-0.71944,-0.38632,3.79512,-0.59633,0.14245,0.75082,-0.94287,0.49819,5.29122,0.96532,-1.69397,1.54106,-1.21938,-0.32885,0.27319,0.71692,1.22812,-1.65828,-0.07798,0.25842,-0.00664,1.60699,-0.00206,10.0
-0.19146,0.16423,-0.21088,-0.44889,-1.57684,-0.5949,0.22167,0.55172,-0.62978,-0.48664,-1.35208,-0.66915,0.5355,1.49996,-0.7156,1.22857,-0.66057,-0.33162,-1.33439,0.8683,0.82591,0.64034,0.61013,-1.4199,-1.71869,1.22812,0.2526,-1.52276,-0.94511,-1.22821,0.80638,0.70158,9.0
-1.35479,1.23248,0.18868,-0.46719,-0.54099,-0.2266,-1.67689,0.28815,0.12389,0.42385,-1.20738,-0.727,0.79777,0.87503,-0.6284,-0.35703,-0.81696,-0.88492,-0.80732,0.24724,1.06623,0.64034,1.71911,-0.319,-0.52923,-0.60912,0.30222,-0.43829,1.54782,-0.61743,-1.00687,-0.7057,1.0
-0.7863,0.65807,0.42182,-0.86863,-0.03364,-0.78766,0.8363,-1.21679,2.38746,1.90293,1.62662,-0.19911,1.47741,0.14707,3.81526,-0.94078,0.84649,1.1956,0.55975,-1.18852,0.64809,-1.21938,-1.18647,1.09631,0.26434,0.6157,0.85148,0.136,-1.1227,-1.22821,1.04327,-0.7057,3.0
-0.69229,1.51264,-0.68373,-0.57335,-1.20494,0.14642,0.05969,1.43163,-0.42927,-0.61649,0.46798,-0.3058,1.66963,-0.12615,-0.8668,-0.48834,-0.17321,-0.54238,-0.69959,-1.55409,-1.3715,-1.21938,-1.31281,1.28329,-0.2745,0.6157,0.64502,-1.06703,0.63367,-0.61743,0.89999,-0.7057,6.0
-1.31726,-1.24603,0.07394,-0.98717,-0.67808,-0.21096,0.07649,-0.3696,-0.71077,-0.67167,1.65978,0.0745,1.37296,1.24526,-0.70621,-0.27331,-1.17858,0.14658,1.62262,-0.89921,-1.55329,0.64034,-0.33222,-0.61712,0.00444,0.6157,0.51691,0.33763,-0.60602,-0.00664,-0.65108,-0.00206,3.0
0.13661,-1.6569,-0.39263,-0.46135,-0.41212,0.0209,-0.88536,1.66618,-0.65217,-0.64276,-1.26107,-0.55562,-0.29548,-0.63342,-0.90531,-0.97938,-0.58255,0.90249,-0.71033,-0.85666,-1.61301,1.88014,1.48252,-0.99775,-0.30452,0.6157,0.87701,1.15092,1.20188,0.60415,1.55782,0.70158,10.0
-1.40034,0.58192,-0.16841,-0.49481,-0.8064,-0.28927,-0.13933,1.58397,-0.99881,0.58566,1.33187,-0.11343,1.27903,-0.34,-0.58231,-0.82979,-0.61113,-0.40678,-0.98478,1.2949,0.28786,0.02043,0.44133,0.71896,-0.54732,0.00329,1.0413,-1.33245,-1.61548,-0.00664,1.00898,-0.00206,7.0
0.31767,0.52409,0.04493,-0.57178,0.46581,-0.66202,-0.22626,-0.00524,-0.67597,0.0775,1.64235,-0.78813,1.14868,-0.65101,0.32223,0.3462,0.33662,-0.73954,-0.47159,-1.60698,0.12471,0.02043,0.6888,-0.75391,-0.89591,0.00329,-1.64362,-0.78284,-1.01337,1.21494,-0.97418,-0.00206,2.0
0.36937,0.74731,-0.13933,-0.74537,-0.9584,0.2618,1.68285,-0.94687,3.12849,-0.56828,0.57025,0.44015,-0.24852,0.90349,-0.89301,2.20081,1.55922,-0.64353,0.02285,-1.29765,-0.85446,1.26024,-0.4829,1.6721,-1.29309,-1.22154,-0.79663,-0.84972,0.61716,-1.22821,1.26704,-0.00206,6.0
-1.68053,-0.24282,1.32354,0.71726,-0.94488,0.07978,1.33412,1.0165,0.44584,-0.88637,0.71717,3.50151,1.39291,-0.55639,0.74582,-0.03737,-0.75689,1.89974,-0.90201,-0.12592,1.11081,1.26024,-0.95909,-0.72628,0.68648,0.6157,-0.99147,0.32025,-0.51851,0.60415,1.60159,1.40521,10.0
1.34019,-1.31028,-0.2858,-0.36723,-0.24924,-0.72066,-0.60713,-0.5536,-0.66543,-0.22496,-0.43464,1.87579,1.18603,-1.05583,-0.12624,2.09891,-0.28128,-0.55028,-2.15047,0.65353,-0.2493,1.88014,0.93376,0.30136,0.33296,0.6157,0.29578,-1.20283,0.69288,1.21494,-1.55925,0.70158,7.0
