@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.28524,-0.32513,-0.29744,1.18925,-0.69887,0.43686,-1.70994,-0.28664,1.64513,-0.67865,-1.60406,0.28843,0.61982,0.96296,-0.92035,0.33966,0.63189,-0.73633,-0.41146,-1.02592,1.28716,0.02043,0.34701,0.67415,0.68633,-0.60912,-1.27032,1.22418,1.09864,0.60415,-1.17083,-0.00206,9.0
-0.78174,1.06133,-0.24624,0.88674,-0.47974,0.41067,0.24195,-0.49844,-0.74758,-0.02966,1.52353,-0.13353,0.60629,0.35075,1.13875,-0.77376,0.59122,1.21942,1.09648,0.52954,0.42304,-0.59947,1.26818,0.95195,-1.62868,0.00329,0.73985,-0.3095,1.65891,-0.00664,-0.30238,-1.40934,8.0
-0.09266,0.6582,0.53794,-0.76294,-1.68632,-0.63075,-1.60493,-1.66522,-0.0932,-0.90567,0.14331,-0.29681,1.70771,-0.92248,-0.97618,3.70674,-0.04002,0.97891,0.54825,-0.749,-0.52065,-0.59947,0.31306,0.10933,-1.00802,-1.22154,-0.35864,-0.27031,0.42895,-1.22821,0.66815,-0.00206,3.0
-0.50015,0.6719,-0.47284,-0.56851,0.05689,-0.31082,-0.13674,-0.60779,-0.01014,-0.82294,-0.96919,0.21733,-0.05598,1.38777,-0.75264,-0.44452,-0.01276,0.4881,-2.00588,0.41255,0.46067,0.64034,-1.54251,1.61477,-0.33498,0.6157,1.19308,1.47536,-1.17434,-0.61743,-0.67608,-0.7057,10.0
-0.21246,-0.52709,0.33903,0.35833,-0.5702,-0.97522,-0.23183,-0.42003,1.39317,-0.40148,-0.64135,-0.40113,-0.28585,-1.12265,-1.00507,0.1362,1.13641,-0.69024,-0.50006,-1.02977,0.21599,2.50005,-0.78904,0.63522,1.11733,-1.22154,-0.77225,-0.82291,0.30178,-0.61743,-0.93127,1.40521,2.0
0.64197,1.16292,-0.9237,1.32372,1.32327,-0.12502,-1.68491,-0.24554,-0.14414,-0.13472,0.40715,-0.48884,1.46004,0.90713,-0.63622,-0.83015,-1.14646,-0.7823,1.59551,1.56605,-0.55025,0.02043,0.59166,-0.06975,-1.71222,0.00329,1.6144,-1.71715,0.36035,-0.61743,-0.33541,0.70158,3.0
-0.19086,0.12839,-0.3166,0.8482,-0.63646,0.07506,0.76387,-0.78043,-0.17342,0.27742,1.14074,-0.48327,0.80375,-0.07237,-0.45987,-0.67191,1.44959,0.84209,-0.15727,1.32572,-1.15616,0.02043,-0.5662,-0.18906,-1.5806,2.45294,-1.42883,-0.31727,1.58211,1.21494,0.72006,1.40521,10.0
0.82842,1.31301,0.92573,-0.72353,-0.79834,-0.31679,-1.40668,-0.58841,-0.33406,0.3329,0.95998,-0.20561,-1.3224,1.53073,0.29674,-0.97711,0.16071,1.46094,-0.40203,-0.51284,-0.74983,0.64034,0.16745,0.12766,1.16081,-0.60912,0.72597,0.53838,-1.4482,-1.22821,-0.96606,-0.7057,8.0
-1.54258,-1.32598,-0.71747,-0.26943,1.35732,-0.87728,0.62012,-0.74563,-0.10311,-0.95736,1.26403,-0.96045,-0.80112,0.46688,-0.3243,-0.06096,-0.40752,0.35999,0.95595,0.20654,0.08945,0.64034,1.56918,0.5496,0.1293,0.00329,1.09198,0.25241,0.065,-1.22821,-1.61191,-0.00206,4.0
0.28235,-1.54013,-0.85018,-0.71745,0.5494,0.22391,-0.79431,-0.8698,-0.5729,0.01622,0.80036,-0.8651,-0.71834,-0.43394,-0.13628,-0.26216,0.89202,1.82199,-0.01305,-1.00728,-0.29982,-1.21938,-1.18428,-0.13224,-0.0803,-1.22154,-0.65452,0.76064,1.19561,0.60415,-1.13374,0.70158,1.0
0.80222,0.05464,-0.40985,1.09854,-0.46675,1.30253,-0.82407,1.12023,0.18914,0.73871,-1.57155,-0.64351,-0.22045,-1.6678,-0.91629,0.23711,0.15692,1.13415,0.23771,1.21353,-0.60905,-1.21938,-1.3813,-1.09667,-1.66868,-1.22154,-1.70171,-1.23911,1.08155,-0.61743,0.41087,-1.40934,10.0
1.40171,-1.55942,-0.31316,0.04024,0.72038,0.13985,0.47185,0.6098,-0.67463,-0.57423,-1.00834,0.71515,1.27091,0.41687,-0.36822,-0.41104,-0.95388,-0.20036,1.85965,1.48253,1.45551,-0.59947,0.35655,-0.4146,1.52169,0.00329,0.52937,-0.28148,1.65503,2.43652,-1.60413,1.40521,6.0
1.34385,1.62597,-0.91024,0.46723,1.20194,-0.72976,-0.30929,-1.61705,-0.16252,1.01101,0.16944,-0.07802,-1.68129,1.47649,-0.76624,0.8253,-0.26776,-0.87684,-0.50914,0.74088,-0.37396,1.26024,1.15362,-1.31236,1.08282,-1.22154,-0.1989,0.79842,1.44936,1.82573,0.93333,1.40521,2.0
1.48754,1.6051,-0.47694,-0.67114,-0.05284,-0.56996,0.93264,0.01648,-0.86271,2.52724,-0.51285,-0.40942,-0.19761,-1.46762,0.29364,-0.87494,-1.25507,-0.49522,-0.66707,-1.17461,0.14882,1.26024,1.46191,-0.50086,-1.45832,1.22812,-1.07179,0.02286,1.32441,-0.00664,-0.99743,-0.00206,4.0
