@relation bank2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.06773,-1.54306,1.51783,1.25047,-0.27096,-0.82499,-0.86044,-0.68651,-0.48,0.67334,-0.0352,1.20387,1.04609,-0.40943,2.24669,0.25256,-0.41002,1.22038,0.95532,-1.35978,-0.27029,0.64034,-1.35964,-0.11355,-1.08662,0.6157,-1.47303,1.12989,1.59604,-0.61743,0.06344,-0.7057,8.0
0.20454,0.80277,0.02198,1.11542,-1.57347,-0.78098,-1.44838,-0.41276,-0.25723,-0.91373,1.13484,-0.49461,0.15448,-0.43123,0.71351,0.13151,1.36182,-0.31145,1.7058,0.13938,1.51856,-0.59947,-0.36139,-0.91998,-0.88102,0.00329,-1.4467,0.65333,-0.36103,-1.22821,0.31656,-0.00206,3.0
-0.1703,0.61779,-0.39587,-0.83404,1.34734,3.76057,1.65546,1.6423,-0.72467,-0.46428,0.37123,1.87866,-0.30207,-0.48105,-0.98747,1.51997,0.1405,1.71171,-0.22966,-0.65584,1.72477,-0.59947,-1.27019,1.16397,1.00042,0.6157,-1.4932,-0.45674,1.07702,0.60415,1.23191,-0.7057,10.0
-0.88874,-1.4579,-0.23801,1.91603,0.95488,-0.3413,0.60735,0.73934,-0.43465,-0.51852,0.66992,-0.95424,0.28447,0.43567,-0.43899,-0.49518,-0.02048,-0.80009,0.79719,0.22635,-1.62052,0.02043,0.44208,1.48782,0.13653,-1.22154,-1.52381,-1.30025,-1.34053,1.82573,0.34027,1.40521,2.0
0.38225,-0.89671,0.91043,2.03872,-0.70689,-0.74071,1.6018,1.33979,-0.55095,0.28327,1.24421,-0.88308,1.58901,0.51474,-0.78564,-0.93458,1.43934,-0.33387,1.4417,1.25049,-0.37656,0.64034,-1.59848,1.35289,-0.19132,0.00329,-0.90755,0.58807,-0.78323,0.60415,0.22029,-0.7057,3.0
1.71361,-1.46429,-0.7248,-0.45771,0.8532,2.06296,-0.06784,0.46435,-0.9578,-0.66704,-1.71802,0.88648,0.14636,-0.38056,-0.42005,0.67159,-1.68116,-0.72142,0.32946,0.65102,-0.47956,0.64034,-0.3403,0.43742,-1.36925,0.00329,-0.6488,-0.60802,1.2141,1.82573,1.25547,1.40521,10.0
-0.54188,0.48791,-0.50724,-0.88333,-0.25245,1.00774,-1.54204,-0.6319,-0.99056,-0.13057,-0.2038,-0.01168,-0.63462,1.60192,-0.5219,-0.96987,1.25211,2.67262,-0.87617,0.40985,0.27545,1.26024,-0.27588,-1.15483,1.58614,1.22812,-1.12808,0.709,-0.00305,1.21494,0.99973,-0.00206,8.0
1.22647,1.12605,-0.57807,-0.46282,-1.39262,0.47735,1.12148,1.62046,-0.19979,-0.69832,0.67676,-0.1411,-0.01185,1.37969,-0.22613,-0.75269,-0.09306,-0.08831,1.41998,-0.74431,-0.56583,-1.21938,0.42516,-1.58159,0.3757,1.22812,-0.64512,1.005,-1.08502,1.82573,0.76918,1.40521,4.0
0.73364,-1.49007,1.21057,-0.47112,-0.35527,-0.17547,0.40761,-0.56136,-0.92442,0.06333,0.32025,-0.8216,1.10202,1.70352,-0.37694,-0.60556,-0.56677,-0.71302,-0.64159,-0.57957,0.13329,1.88014,1.62382,0.42111,0.21385,0.00329,1.43499,-1.04498,1.16077,-1.22821,0.41435,0.70158,1.0
-0.68704,-0.31883,0.35363,-0.07658,-1.16844,-0.32571,0.06741,-1.48042,0.35871,2.75071,0.20867,-0.96934,0.39688,1.07722,-0.41679,-0.53695,0.52156,3.98953,-0.61429,0.92886,-0.51824,-1.21938,-1.64844,0.42177,-0.87992,-1.22154,-0.41381,-0.4583,-0.25387,-1.22821,-0.53824,0.70158,10.0
1.36426,1.48117,-0.36204,-0.92731,0.24854,-0.54979,-1.72028,-1.27305,1.07925,-0.4483,-0.80565,1.15916,0.22301,-0.37041,-0.97801,0.15897,1.3393,-0.86411,-0.16003,-0.13481,0.70919,-0.59947,-1.59465,1.29205,0.86201,0.6157,-0.89498,-0.3339,-1.22471,-0.00664,1.25364,-0.00206,6.0
-0.50737,-1.27327,-0.33871,-0.65356,0.47484,-0.38959,-1.51104,-1.7157,1.1096,1.5734,1.62518,-0.97322,-1.58172,0.77406,0.0898,-0.485,-0.22427,-0.34758,0.49758,0.28632,-0.27664,-0.59947,0.69328,0.85413,0.19926,-1.22154,-1.33422,-1.42305,1.42092,-0.61743,-0.31848,-0.7057,2.0
-0.75818,-0.44384,-0.86277,-0.64013,-1.70191,-0.21357,0.92171,-1.51654,-0.7418,-0.15294,0.66224,-0.46172,1.62416,-1.38256,1.78939,0.55003,-1.18495,-0.27307,-0.53656,0.79072,-0.1861,0.02043,0.69246,1.34512,0.10822,-1.22154,0.23267,-0.12577,-0.41943,0.60415,0.20104,-0.7057,4.0
