@relation computer1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.25415,-0.27119,-0.40665,-0.57031,-0.35555,-0.67939,-0.49727,-0.32572,-0.50683,3.05681,-0.673,-3.14706,1.0
-0.02923,0.06336,-0.51378,-0.12805,-0.29324,-0.43741,-0.38216,-0.26213,0.23908,-0.12113,-0.10775,0.65109,4.0
-0.32912,-0.405,-0.00142,-0.39944,-0.29947,-0.11476,0.30657,-0.32399,-0.54895,-0.14817,-0.43731,-0.55555,3.0
-0.34786,-0.405,-1.11306,-0.89195,-0.67335,-0.67939,-0.49727,-0.78124,0.32536,-0.14658,1.56663,1.20408,5.0
0.30814,1.13389,-1.17489,-0.85677,-0.67335,-0.43741,-0.42053,-0.81363,-0.60291,-0.13226,-0.0856,0.92461,4.0
-0.17918,-0.43846,0.68785,0.78159,0.0121,2.14376,3.91524,0.32501,-0.48597,-0.14498,-0.65084,-0.57622,1.0
-0.32912,-0.405,-1.30589,-1.00251,-0.83536,-0.67939,-0.49727,-0.79019,-0.601,-0.14817,2.47876,1.30975,5.0
-0.2354,-0.405,-0.22852,0.04784,-0.25585,0.92577,0.30466,2.2124,0.17108,-0.10999,2.428,1.25092,1.0
0.66425,1.30116,3.12906,11.52135,14.54983,-0.43741,-0.42053,-0.65682,-0.25068,-0.12908,-0.64883,-0.84571,2.0
-0.3666,-0.43846,-0.92942,-0.54518,-0.63596,-0.67939,-0.49727,-0.02452,0.59986,-0.13067,-0.52957,0.94859,5.0
0.19568,0.89971,0.96821,-0.01749,-0.12499,-0.43741,-0.34379,-0.32166,-0.36078,-0.14021,-0.60129,-0.61184,3.0
-0.3666,-0.43846,-0.08161,-0.61051,-0.19353,-0.67939,-0.49727,0.80855,-0.59754,-0.1259,-0.4212,0.90115,2.0
-0.17918,-0.405,1.41385,2.08322,2.14322,2.62773,0.11664,0.85751,-0.33824,-0.14578,-0.62224,-0.78441,1.0
-0.32912,-0.405,-1.22753,-0.9221,-0.7045,-0.51807,-0.4589,-0.44647,-0.56989,-0.14658,2.28497,1.29808,5.0
-0.27289,-0.43846,-0.47032,0.41471,-0.16861,-0.27609,-0.15194,0.74738,-0.42445,-0.14817,-0.46068,-0.70852,3.0
0.36437,-0.43846,0.69703,0.16846,-0.19353,3.1117,4.721,0.1372,-0.47356,-0.13385,-0.64923,-0.54817,1.0
-0.3666,-0.43846,-1.17244,-0.05267,-0.57365,-0.67939,-0.49727,0.441,1.41583,-0.13544,-0.17906,0.98976,5.0
0.62677,-0.20428,2.0823,0.50518,0.11803,3.67633,4.79774,0.87018,-0.37588,-0.14817,-0.22419,-0.52176,1.0
1.28276,1.97024,2.30879,0.61071,0.44206,0.77251,1.45958,0.67722,0.76586,-0.12113,-0.41354,0.01987,1.0
-0.2354,-0.405,0.38423,0.74138,-0.13122,1.5751,1.34064,2.97814,-0.28876,-0.1426,-0.48969,-0.69402,2.0
