@relation computer1-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.16043,0.06336,-1.24222,-0.83164,-0.72943,-0.67939,-0.49727,0.23588,-0.44313,-0.14498,3.00372,1.27801,5.0
-0.25415,-0.43846,-0.4544,-0.51,-0.77305,0.76848,0.42168,-0.25435,-0.55124,-0.14339,3.95855,1.31428,2.0
0.25191,0.26408,0.16386,-0.01246,-0.23092,1.57913,0.57708,1.83229,-0.02678,-0.12749,0.11907,-0.56679,1.0
-0.3666,-0.43846,-1.09103,-0.83164,-0.06268,-0.51807,-0.38216,-0.43673,0.50582,-0.14658,-0.59081,1.01474,5.0
0.57054,1.76951,0.04082,-0.31903,-0.36801,0.12722,-0.11357,0.00984,-0.12179,-0.13544,-0.42724,0.49601,3.0
-0.08546,-0.37155,0.05061,0.26897,0.29874,-0.0341,-0.42053,-0.3984,-0.06832,-0.14419,-0.61418,-0.59302,3.0
0.00825,-0.43846,0.24711,-0.47985,-0.03775,-0.51807,-0.42053,-0.75281,-0.24717,-0.14817,-0.63674,-0.73439,3.0
-0.27289,-0.43846,0.30649,-0.06272,-0.05021,-0.19542,-0.03683,0.306,-0.27641,-0.13385,-0.34546,-0.62359,3.0
0.85168,1.56879,0.05184,-0.2738,-0.31193,-0.35675,-0.38216,-0.03541,-0.309,-0.14658,-0.41918,-0.76096,3.0
0.19568,0.89971,-0.68334,-0.35421,-0.24962,-0.43741,-0.11357,-0.37115,-0.46859,-0.14658,-0.10211,-0.72105,4.0
-0.08546,-0.00355,-0.2928,-0.05769,0.23643,-0.43741,-0.34379,1.30583,1.67447,-0.14817,-0.07915,-0.56753,2.0
-0.34786,-0.405,-0.6509,-0.8819,-0.56742,-0.67939,-0.49727,-0.79549,-0.24665,-0.14817,2.6383,1.21097,5.0
-0.04798,-0.13737,0.03959,-0.51,-0.206,-0.11476,-0.22868,-0.695,-0.07758,-0.13544,0.03084,0.7419,4.0
-0.1042,-0.33809,1.56994,0.34938,0.21773,0.69185,-0.0752,0.72611,-0.32528,-0.12749,-0.62425,0.70671,2.0
-0.31038,-0.43846,-0.68212,-0.41954,-0.26208,-0.0341,-0.42053,-0.4992,-0.45225,-0.14021,-0.45504,-0.61437,4.0
-0.3666,-0.43846,-0.78128,-0.69595,-0.71074,-0.67939,-0.49727,-0.39723,-0.61994,-0.14658,1.60088,1.19695,5.0
-0.19792,-0.405,0.71111,0.64589,-0.07514,-0.51807,-0.15194,-0.47732,-0.48993,-0.14817,-0.6315,-0.79656,3.0
-0.21666,-0.33809,1.09798,0.90723,1.45154,-0.27609,-0.22868,0.26216,-0.1422,-0.13385,0.11706,0.52841,2.0
1.05785,-0.37155,1.90723,0.21369,0.92811,-0.27609,-0.11357,-0.08244,3.31613,-0.14817,-0.52836,-0.77926,1.0
0.96414,1.23425,0.41851,1.04794,0.93434,-0.19542,-0.11357,0.68069,-0.24542,-0.1259,-0.58356,-0.81266,2.0
-0.25415,-0.405,-0.74823,-0.65072,-0.39294,-0.43741,-0.03683,-0.66936,-0.02647,-0.13385,-0.2959,0.51299,4.0
-0.04798,-0.30464,0.9425,0.63082,1.12128,1.25245,0.19146,1.50277,2.27111,-0.10204,-0.52474,0.51366,1.0
-0.31038,-0.43846,0.2973,0.65594,0.629,0.20788,0.11473,2.34486,1.10718,-0.13385,-0.46954,-0.68364,1.0
-0.2354,-0.405,0.11366,0.22374,-0.16861,-0.0341,-0.22868,5.16136,-0.4168,-0.13624,-0.66937,-0.56043,1.0
0.04574,0.13026,-0.25301,-0.36426,-0.24962,-0.43741,-0.38216,-0.23213,-0.2689,-0.14419,-0.66132,-0.85174,3.0
-0.16043,-0.17082,0.10081,0.6861,0.7287,0.36921,-0.34379,1.26959,-0.08694,-0.14817,-0.63835,-0.81427,2.0
-0.34786,-0.405,-1.31752,-1.01759,-0.86029,-0.67939,-0.49727,-0.79344,-0.60329,-0.14817,2.21648,1.29663,5.0
