@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.13945,0.76589,-1.19509,-0.80651,-0.68581,-0.51807,-0.42053,-0.80184,-0.52641,-0.43062,-0.39286,-0.36831,-0.30259,-0.09241,-0.52454,-0.51113,-0.71836,-0.73359,-0.13226,-0.51064,0.91163,9.0
-0.25415,-0.405,1.78725,1.31933,1.2646,0.93384,-0.30542,-0.20138,-0.30413,0.62458,0.15924,-0.12112,-0.30259,-0.12745,-0.46688,-0.44829,0.79712,0.74389,-0.11635,-0.6166,-0.45315,2.0
0.10197,-0.13737,1.14328,0.17348,-0.09383,0.93384,1.22936,0.22473,-0.37984,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.90249,0.50318,1.61866,1.17007,-0.1259,0.34912,0.46592,2.0
-0.31038,-0.43846,0.85741,0.11318,0.01833,-0.11476,-0.19031,0.65734,0.02812,2.35813,1.85498,1.82552,2.46654,0.0127,3.67006,3.03444,-0.16425,-0.0226,-0.14021,-0.65124,-0.75477,3.0
-0.3666,-0.43846,-1.28936,-0.96733,-0.79798,-0.67939,-0.49727,-0.81999,-0.63044,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88123,-0.1418,0.95465,1.07334,8.0
-0.16043,-0.17082,0.21711,-0.34918,-0.19353,-0.51807,-0.42053,-0.75403,-0.51987,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.4842,-0.67116,-0.70322,-0.14339,0.04574,-0.85242,8.0
-0.04798,0.33099,-1.24222,-0.82662,-0.79798,-0.67939,-0.49727,0.27804,-0.60007,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.77779,-0.86971,-0.14339,2.17821,1.29263,10.0
0.53305,-0.37155,-0.68701,-0.23862,-0.21223,-0.67939,-0.49727,4.75973,-0.31451,1.37453,1.28645,0.78515,0.55317,0.43138,2.71222,12.57652,-0.70839,-0.72568,-0.12828,-0.64601,-0.72123,5.0
-0.25415,-0.405,0.07265,0.50518,0.39221,-0.35675,-0.34379,1.16255,1.73483,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.13535,-0.17003,-0.36352,-0.42469,-0.11954,-0.34908,0.64595,4.0
-0.31038,-0.405,-1.04756,-0.68087,-0.69204,0.20788,-0.0752,0.12188,-0.43285,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.43079,0.85297,0.3141,-0.1418,3.77162,1.2802,4.0
-0.34786,-0.43846,-0.32646,-0.56528,-0.18107,-0.59873,-0.4589,-0.61832,-0.47398,-0.01608,-0.19568,-0.24471,-0.27729,0.36306,-0.36598,-0.3316,-0.63096,-0.53882,-0.12431,-0.65004,-0.65063,7.0
-0.31038,-0.405,0.28996,-0.23862,0.06195,-0.0341,-0.22868,-0.32984,-0.57359,-0.20451,-0.30084,-0.26943,-0.25199,-0.02234,-0.59661,-0.55601,-0.01218,-0.13254,-0.13226,-0.64359,0.93717,6.0
-0.32912,-0.405,-1.2863,-0.9422,-0.80421,-0.67939,-0.49727,-0.77666,-0.64188,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.51113,-0.81974,-0.85087,-0.14817,2.15645,1.22989,9.0
-0.17918,-0.30464,-0.48195,-0.46477,-0.51133,-0.19542,-0.15194,0.92795,0.71692,-0.05376,0.73763,1.00979,0.72916,-0.16248,1.5079,2.01117,-0.30933,-0.3315,-0.12431,-0.61821,0.4991,6.0
0.23317,1.06698,-0.61539,0.03779,0.87826,0.04656,-0.15194,1.61028,0.39326,2.76702,1.81094,0.80956,-0.09498,3.89298,-0.33787,-0.29615,0.55459,-0.08825,-0.13067,-0.63432,1.14082,2.0
-0.25415,-0.43846,0.25996,-0.37933,-0.16861,-0.35675,-0.42053,0.51092,-0.5897,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,2.60339,2.77414,-0.35828,-0.18071,-0.13385,0.89261,0.92416,5.0
-0.14169,-0.43846,0.60705,-0.03759,-0.14368,2.95038,4.79774,0.24092,-0.27413,0.17235,0.56674,0.36091,0.2681,0.04774,0.12411,-0.04437,1.76899,2.26326,-0.14021,-0.64883,-0.59412,1.0
-0.29163,-0.37155,-0.37972,0.5102,0.34236,-0.59873,-0.42053,-0.29524,0.06076,-0.43062,-0.39286,-0.36831,-0.30259,-0.05737,-0.55337,-0.5201,-0.63271,-0.46238,-0.13703,-0.51104,0.48239,8.0
0.30814,-0.20428,1.91947,2.3345,1.45154,1.57913,0.19338,1.76276,-0.32632,-0.12913,-0.12996,-0.20145,-0.23231,-0.12745,0.68627,1.23922,1.27432,2.18473,-0.09886,-0.47962,-0.0847,1.0
-0.31038,-0.405,-0.76353,1.23389,-0.14368,-0.59873,-0.4589,3.37532,3.80973,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.53806,-0.66941,-0.73568,4.21791,-0.673,-3.14706,1.0
-0.08546,-0.00355,-0.84984,-0.45974,-0.31193,-0.0341,-0.11357,-0.58904,-0.54697,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.49317,0.04375,0.05384,-0.14817,-0.15449,-0.842,7.0
-0.17918,-0.20428,-0.58295,-0.32908,-0.38047,0.04656,0.27012,0.7197,0.47392,0.36078,-0.07738,-0.21999,-0.30259,0.43314,-0.56778,-0.52908,0.15213,0.39102,-0.10999,-0.6037,0.63261,5.0
0.66425,1.60224,0.66642,1.79676,0.0121,0.12722,0.11664,0.2188,-0.41683,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.02003,0.14413,0.3846,0.4863,-0.13544,-0.21774,0.49328,3.0
-0.34786,-0.43846,0.03898,0.02774,0.09311,-0.51807,-0.03875,-0.44063,0.19926,0.24584,-0.01231,-0.1894,-0.30259,-0.19752,0.2524,0.14278,-0.73627,-0.65254,-0.14419,-0.59565,-0.53523,4.0
-0.25415,-0.43846,-0.88963,-0.73615,-0.47395,-0.11476,-0.11357,-0.63619,-0.24842,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.1223,-0.23411,-0.14817,-0.5195,-0.62958,8.0
-0.27289,-0.43846,0.1914,1.22887,1.23344,1.41781,-0.26705,0.55078,0.25011,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,1.2446,0.92295,-0.13067,0.0808,1.02265,3.0
-0.34786,-0.43846,-1.27467,-0.98241,-0.81044,-0.59873,-0.4589,-0.82006,-0.63282,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.59705,-0.78558,-0.14817,-0.04168,1.08366,10.0
-0.3666,-0.43846,-0.92085,-0.91708,-0.74189,-0.67939,-0.49727,-0.80499,-0.29272,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82498,-0.88228,-0.14817,2.02874,1.24463,10.0
-0.32912,-0.43846,-0.01856,-0.22354,-0.19977,-0.59873,-0.42053,-0.69863,-0.5115,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.03301,-0.19606,-0.55151,-0.47814,-0.14021,-0.16577,-0.59891,8.0
-0.34786,-0.43846,0.82497,-0.53513,-0.07514,-0.67939,-0.49727,-0.65597,0.29905,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.82323,-0.88228,-0.13703,0.54814,0.75785,9.0
-0.21666,-0.27119,-0.97288,-0.83667,-0.69827,-0.51807,-0.42053,-0.4279,-0.48266,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.53806,-0.47635,-0.59401,-0.1426,-0.40186,-0.68456,8.0
-0.34786,-0.405,2.45387,0.31923,0.08688,-0.67939,-0.49727,-0.76604,-0.48233,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82175,-0.82186,-0.14021,-0.28462,-0.59478,5.0
1.62013,2.84004,1.10778,0.1182,0.27382,-0.11476,0.46197,0.2066,0.16543,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.33715,-0.36751,0.1294,0.26746,-0.14578,-0.32773,-0.77259,3.0
-0.31038,-0.405,-0.98084,-0.78138,-0.61727,-0.0341,-0.15194,-0.78705,-0.60014,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.2971,-0.30427,-0.14339,-0.47277,1.02276,7.0
-0.21666,-0.405,0.08857,0.18856,0.45453,1.41781,0.11664,-0.45822,-0.2683,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.5201,1.16769,0.92295,-0.12272,-0.36479,0.50562,4.0
-0.32912,-0.405,-0.87555,-0.90703,-0.75436,-0.67939,-0.49727,-0.7345,-0.38933,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.43932,-0.82323,-0.88228,-0.14817,1.14642,1.18549,9.0
-0.29163,-0.37155,-0.21261,0.01769,-0.14992,-0.51807,-0.19223,-0.33264,-0.51745,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.25283,-0.33295,-0.57904,-0.60594,-0.14817,-0.39783,-0.49694,6.0
-0.31038,-0.405,-0.21689,-0.31903,-0.34932,-0.51807,-0.03683,-0.62044,-0.41838,-0.01608,0.01464,-0.0346,-0.11424,-0.12745,-0.51012,-0.49317,-0.40198,-0.59537,-0.14578,-0.63593,-0.58363,6.0
