@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.02923,-0.37155,2.67179,5.8826,7.4461,1.41781,-0.11357,3.63268,6.77295,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.46625,1.4124,1.54389,-0.14817,-0.34828,-0.64165,1.0
-0.17918,-0.405,1.35569,0.01266,0.08688,-0.51807,-0.42053,-0.16266,0.72595,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,-0.51559,-0.64039,-0.13226,-0.27455,0.12022,5.0
-0.32912,-0.405,-1.15469,-0.59041,-0.74812,-0.43741,-0.34379,0.04063,0.10967,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.42137,-0.56279,-0.62678,-0.12908,-0.00099,1.02026,8.0
-0.34786,-0.43846,0.03898,-0.27882,-0.43033,-0.43741,-0.38216,-0.58319,-0.26448,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.43519,-0.60584,-0.14658,-0.50903,1.01845,6.0
-0.19792,-0.405,-0.53704,-0.23862,-0.5051,-0.67939,-0.49727,-0.07156,-0.548,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.8075,-0.87285,-0.13703,0.20609,0.87811,8.0
-0.34786,-0.405,-1.28079,-0.97236,-0.74812,-0.67939,-0.49727,-0.79194,-0.46823,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82297,-0.87683,-0.14658,2.23421,1.28251,10.0
0.17694,0.89971,-0.24505,-0.46477,-0.37424,-0.43741,-0.15194,-0.78853,-0.48726,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.4684,-0.55872,-0.12749,-0.64359,-0.52376,5.0
-0.32912,-0.43846,0.41728,-0.0979,0.00587,-0.35675,-0.03683,-0.69461,-0.52478,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,-0.28661,-0.39851,-0.11158,-0.52957,-0.6291,5.0
-0.06672,-0.30464,-0.19792,0.0981,-0.19353,-0.59873,-0.4589,1.38032,-0.12938,3.33796,3.83992,3.96373,2.78141,0.11781,0.47006,2.17274,-0.45092,0.67269,-0.14817,-0.65245,-0.78436,3.0
-0.34786,-0.43846,0.00409,0.25389,0.47945,-0.51807,-0.38216,-0.79085,-0.50604,-0.35525,-0.36657,-0.31887,-0.21825,-0.19752,-0.53895,-0.5201,-0.67466,-0.57547,-0.14817,-0.64923,-0.74329,6.0
-0.16043,-0.405,-0.20955,-0.55021,-0.38671,-0.67939,-0.49727,-0.60003,-0.50862,-0.12913,-0.2877,-0.31887,-0.30259,-0.02234,-0.5822,-0.54703,-0.82149,-0.88123,-0.14817,-0.57752,0.99644,9.0
-0.29163,-0.43846,-0.48684,-0.62056,-0.55495,-0.27609,0.15501,-0.70325,-0.65513,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.1097,-0.05334,-0.48763,-0.3315,-0.14021,-0.54569,0.13001,8.0
-0.12295,-0.00355,-1.1149,0.3142,-0.46771,-0.67939,-0.49727,1.18941,2.73324,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88123,-0.13544,1.60893,1.20003,10.0
-0.34786,-0.43846,-1.00165,-0.706,-0.71697,-0.67939,-0.49727,-0.41678,-0.55474,-0.31756,-0.34028,-0.34359,-0.30259,-0.16248,-0.4813,-0.4842,-0.81449,-0.82469,0.8857,-0.67179,-3.14706,1.0
0.73922,1.80297,-0.30198,-0.43964,-0.34932,-0.59873,-0.4589,0.11163,-0.46619,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.23625,-0.11618,0.72895,-0.42155,-0.13385,0.08281,1.04454,3.0
0.23317,1.03352,-1.31874,-1.01759,-0.87275,-0.67939,-0.49727,-0.79346,-0.61767,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82149,-0.88228,-0.14817,2.33131,1.30345,10.0
-0.27289,-0.30464,-0.20465,0.26897,-0.0876,-0.51807,-0.42053,-0.79465,-0.47422,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.35157,-0.38546,-0.69039,-0.42364,-0.14817,-0.20888,-0.84612,7.0
-0.21666,-0.23773,0.72519,0.26395,-0.23715,-0.67939,-0.49727,0.69947,-0.48171,-0.12913,-0.26141,-0.30651,-0.30259,-0.09241,-0.55337,-0.52908,-0.77779,-0.83097,1.37877,-0.6734,-3.14705,1.0
-0.16043,-0.07046,1.01412,1.18866,1.02781,-0.59873,-0.49727,0.73287,-0.40289,-0.12913,-0.15625,-0.25707,-0.30259,1.65941,-0.40922,-0.40341,-0.77604,-0.79851,-0.13226,-0.62868,-0.45852,4.0
-0.31038,-0.405,-0.79842,-0.62559,-0.26208,-0.51807,-0.22868,-0.60993,0.25148,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.62921,-0.6205,-0.13385,-0.33176,0.50236,8.0
-0.31038,-0.405,0.03347,-0.19339,-0.23715,-0.59873,-0.4589,-0.69848,-0.41838,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.41239,-0.80401,-0.78909,-0.13544,-0.48364,0.49198,9.0
-0.27289,-0.37155,-1.09164,-0.80149,-0.66089,-0.51807,-0.42053,-0.77514,-0.41466,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.68864,-0.76291,-0.14578,-0.48002,-0.6905,9.0
-0.29163,-0.405,0.22936,-0.32405,-0.43033,-0.59873,-0.4589,-0.62617,-0.61236,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,1.57997,0.79939,-0.69563,-0.06553,-0.11795,0.3882,0.09847,6.0
-0.32912,-0.43846,-0.85107,-0.42959,-0.42409,0.04656,-0.34379,0.62157,1.11255,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.38591,-0.04373,-0.16453,-0.13385,-0.28261,1.01498,7.0
-0.32912,-0.43846,-0.96737,-0.67585,-0.43033,-0.59873,-0.38216,-0.50561,-0.13937,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.34033,0.39546,-0.67466,-0.70427,-0.13624,-0.45585,-0.63633,9.0
1.26402,3.34185,-0.22852,1.15851,0.15542,-0.51807,-0.38216,1.94026,4.46287,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,2.48808,2.85492,-0.4282,-0.02574,4.52012,-0.67622,-3.14704,1.0
-0.21666,-0.30464,-0.05529,-0.58036,-0.49887,0.28855,0.11664,-0.65178,-0.52544,-0.09145,-0.26141,0.33001,0.45927,-0.12745,-0.20742,-0.31365,0.34265,0.45803,-0.13226,-0.66373,-0.63499,6.0
-0.27289,-0.43846,-0.25607,0.18856,0.40467,1.74045,-0.19031,0.08104,-0.40177,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.06328,0.10823,1.63265,1.22976,-0.11954,-0.05457,1.01789,3.0
0.30814,1.30116,-0.87249,-0.64569,-0.35555,-0.67939,-0.49727,-0.33933,0.08424,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.80925,-0.84249,-0.13703,-0.07351,0.49684,9.0
-0.25415,-0.27119,-0.36442,-0.80651,-0.48641,-0.43741,-0.11357,-0.70205,-0.48818,0.24772,-0.09052,-0.25707,-0.30259,0.11781,-0.49571,-0.47522,-0.3775,-0.3294,-0.14817,-0.60934,-0.72715,7.0
-0.02923,-0.20428,-0.01856,-0.20344,-0.09383,0.36517,-0.00038,-0.25414,0.32,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,0.32788,0.0884,-0.13862,-0.45141,0.49538,5.0
-0.17918,-0.27119,-0.01183,0.97256,0.26759,-0.35675,-0.11357,1.71935,3.78428,0.43615,0.1198,-0.04078,-0.20701,0.18788,-0.51012,-0.47522,-0.43868,-0.50427,3.58964,-0.6734,-3.14705,1.0
-0.25415,-0.37155,1.6838,-0.10795,0.36729,-0.43741,-0.26705,0.32759,2.80599,1.29916,0.60421,1.4019,0.80844,-0.12745,0.52555,0.19664,-0.44672,0.33604,-0.12749,-0.65366,-0.76134,2.0
-0.3666,-0.43846,-1.03532,-0.85677,-0.78551,-0.67939,-0.49727,-0.75137,-0.61673,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.51113,-0.82323,-0.88123,-0.14021,1.13957,0.9563,10.0
-0.04798,-0.33809,0.84088,-0.05267,0.0121,0.04656,-0.11357,0.2498,-0.05781,0.5869,0.35642,0.61428,0.68136,0.18788,-0.40922,-0.38546,0.27448,0.46013,-0.13067,-0.64641,0.471,4.0
1.45145,3.24149,-0.57254,0.08302,0.12426,-0.35675,-0.11357,0.16712,-0.18399,-0.05376,-0.23512,-0.29415,-0.30259,-0.02234,-0.4813,-0.4842,-0.32332,-0.41945,-0.14817,-0.63029,-0.49807,5.0
-0.3666,-0.43846,-1.25202,-0.8819,-0.78551,-0.67939,-0.49727,-0.70502,-0.61204,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14817,2.18828,1.22964,10.0
6.00595,-0.43846,0.7154,0.08805,0.26759,0.36921,-0.26705,-0.22732,-0.27624,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.39444,0.27973,0.13552,-0.13385,0.89623,0.90184,4.0
0.21442,-0.03701,1.40772,1.058,0.77232,1.17179,0.46005,2.07329,0.14923,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.19373,-0.22434,2.07925,1.49394,-0.10045,0.34831,0.01556,2.0
2.78219,-0.03701,-0.39135,-0.08785,-0.63596,1.57913,0.57708,4.09136,-0.50636,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.34058,1.90358,1.27583,-0.11954,2.36434,1.26691,3.0
-0.17918,-0.30464,0.87394,0.00764,0.1118,-0.27609,-0.34379,0.00334,0.11553,-0.43062,-0.39286,-0.36831,-0.30259,0.85182,0.65528,0.32186,-0.0245,-0.22616,-0.14021,-0.1279,-0.5163,4.0
-0.2354,-0.405,0.58929,0.84189,1.44531,0.04656,-0.38216,0.23201,3.55573,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,1.13673,0.69437,0.06857,0.11463,-0.14021,-0.48244,-0.70923,2.0
0.43934,1.53533,0.94433,-0.15821,-0.10006,0.04656,0.22983,0.18833,-0.31795,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.15048,-0.12605,0.3174,0.25243,-0.14817,-0.5473,-0.73375,3.0
-0.2354,-0.30464,-0.82352,-0.62559,-0.43656,-0.35675,0.30849,0.08164,0.35548,2.81036,1.44748,1.09013,0.32152,1.34408,0.75835,1.00584,-0.58901,-0.53568,-0.14419,-0.64238,-0.80188,6.0
