@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.08546,-0.27119,2.11413,0.08302,-0.03152,-0.0341,-0.11357,1.05563,-0.16934,1.60064,0.93218,1.00701,0.63174,1.06204,0.59763,0.30391,0.73778,0.5095,-0.1259,-0.6456,0.30069,2.0
1.07659,2.80659,1.29631,2.17368,1.92512,1.98244,-0.11357,0.29329,0.41986,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,1.407,1.05072,2.0172,2.04022,-0.14817,-0.33538,-0.78517,1.0
-0.31038,-0.43846,0.61562,0.01266,-0.13745,-0.59873,-0.34379,-0.7032,-0.18149,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.5822,-0.54703,-0.66417,-0.7095,-0.13862,0.28828,0.75149,7.0
-0.12295,-0.27119,-0.72068,-0.21851,-0.31816,-0.59873,-0.42053,0.357,-0.547,1.93793,1.18129,1.78412,1.85213,-0.12745,-0.32346,0.50991,-0.61068,-0.106,-0.13703,-0.60733,-0.85404,7.0
-0.17918,-0.43846,0.68785,0.78159,0.0121,2.14376,3.91524,0.32501,-0.48597,1.18987,2.94604,3.03676,2.56775,0.0127,2.12772,1.59826,1.74277,3.23917,-0.14498,-0.65084,-0.57622,1.0
-0.21666,-0.405,1.32815,0.67605,0.99042,0.28451,0.03799,1.38432,1.65591,1.26147,1.49611,2.66597,2.32078,-0.09241,0.84195,1.17279,0.4325,1.09892,-0.14498,-0.62627,-0.75304,2.0
-0.21666,-0.33809,0.29853,0.14333,-0.04398,0.28855,0.0399,-0.01829,-0.51177,-0.31756,-0.34028,-0.34359,-0.30259,0.04774,0.06645,-0.13413,0.72196,0.8308,-0.14817,-0.57671,-0.47421,4.0
-0.34786,-0.43846,-0.2524,-0.44467,-0.51133,-0.67939,-0.49727,-0.56361,-0.51215,-0.24219,-0.27455,-0.31269,-0.30259,0.0127,-0.53895,-0.5201,-0.82848,-0.74511,-0.1426,-0.62949,-0.76917,8.0
-0.17918,-0.405,1.41385,2.08322,2.14322,2.62773,0.11664,0.85751,-0.33824,0.66227,0.18553,-0.0964,-0.30259,-0.05737,-0.51012,-0.50215,2.88593,2.69048,-0.14578,-0.62224,-0.78441,1.0
-0.08546,-0.00355,-0.39013,-0.24867,-0.43033,-0.43741,-0.19031,-0.47956,-0.50857,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,2.64015,1.47753,-0.28967,-0.1426,-0.1426,-0.24755,-0.57866,5.0
-0.3666,-0.43846,-1.28936,-0.96733,-0.79798,-0.67939,-0.49727,-0.81999,-0.63044,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88123,-0.1418,0.95465,1.07334,8.0
-0.31038,-0.405,0.28996,-0.23862,0.06195,-0.0341,-0.22868,-0.32984,-0.57359,-0.20451,-0.30084,-0.26943,-0.25199,-0.02234,-0.59661,-0.55601,-0.01218,-0.13254,-0.13226,-0.64359,0.93717,6.0
-0.02923,0.06336,-0.51378,-0.12805,-0.29324,-0.43741,-0.38216,-0.26213,0.23908,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.34954,-0.58176,-0.12113,-0.10775,0.65109,8.0
-0.3666,-0.43846,-1.1149,0.12323,-0.51756,-0.67939,-0.49727,0.30858,1.2372,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.56778,-0.53806,-0.82323,-0.87181,-0.13703,-0.20525,0.98923,10.0
0.27065,1.23425,0.17916,-0.01749,-0.43656,-0.51807,-0.4589,1.30781,-0.64878,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,2.34393,3.0883,-0.43694,0.04128,-0.14021,-0.31282,0.17727,5.0
-0.04798,-0.13737,0.17733,-0.11298,-0.10006,-0.35675,-0.38216,1.1183,0.44643,0.21004,0.65876,1.03451,1.28579,0.0127,-0.07769,-0.06232,-0.41771,-0.14825,-0.14419,-0.54972,-0.65973,5.0
0.66425,1.30116,3.12906,11.52135,14.54983,-0.43741,-0.42053,-0.65682,-0.25068,0.17047,-0.10432,-0.15232,-0.18761,-0.12745,-0.33787,-0.09912,-0.67003,-0.60657,-0.12908,-0.64883,-0.84571,3.0
-0.32912,-0.43846,-0.01795,-0.01749,-0.36178,-0.27609,-0.22868,-0.46828,-0.30681,1.30293,0.50102,0.05192,-0.30259,0.92365,-0.29391,-0.35853,-0.33381,0.07583,-0.14021,-0.59766,-0.64289,6.0
-0.29163,-0.37155,-1.05185,-0.82159,-0.64842,-0.59873,-0.4589,-0.60656,-0.41446,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.34058,-0.0349,-0.70113,-0.14419,-0.41677,-0.68495,9.0
0.30814,1.13389,-1.17489,-0.85677,-0.67335,-0.43741,-0.42053,-0.81363,-0.60291,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.65543,-0.73464,-0.13226,-0.0856,0.92461,8.0
-0.32912,-0.405,-1.22753,-0.9221,-0.7045,-0.51807,-0.4589,-0.44647,-0.56989,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.5086,-0.62574,-0.14658,2.28497,1.29808,10.0
0.62677,-0.20428,2.0823,0.50518,0.11803,3.67633,4.79774,0.87018,-0.37588,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.09528,0.03642,3.18833,3.06535,-0.14817,-0.22419,-0.52176,1.0
-0.31038,-0.43846,-0.25546,0.32425,0.15542,-0.27609,-0.26705,3.37022,2.0296,1.15218,0.68505,0.02102,-0.30259,-0.12745,-0.04886,-0.13413,-0.17649,-0.33883,-0.14498,-0.58356,-0.72949,3.0
-0.3666,-0.43846,-1.28997,-0.97236,-0.80421,-0.67939,-0.49727,-0.76613,-0.51898,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14817,0.38014,1.05107,10.0
-0.34786,-0.43846,0.06714,-0.2939,0.18035,-0.67939,-0.49727,-0.43545,-0.5364,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.29708,0.51215,-0.84771,-0.86238,-0.13226,0.9055,0.93136,7.0
0.08322,-0.13737,-0.37237,0.24384,-0.26831,0.04656,-0.03683,2.56237,1.17069,2.09433,1.85498,2.74013,2.3822,0.29299,0.15294,0.21594,0.53143,0.9397,0.90955,-0.67824,-3.14703,1.0
-0.3666,-0.43846,-0.08161,-0.61051,-0.19353,-0.67939,-0.49727,0.80855,-0.59754,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,2.79078,3.64482,-0.82498,-0.28437,-0.1259,-0.4212,0.90115,4.0
-0.17918,-0.13737,-0.93309,-0.45974,-0.37424,-0.43741,-0.22868,-0.77057,-0.50518,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.12093,-0.2598,-0.30234,-0.32207,-0.13783,-0.28825,-0.73551,8.0
-0.31038,-0.405,-0.96737,-0.55021,-0.34932,-0.0341,-0.42053,-0.54602,-0.46953,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.1223,-0.27181,-0.14498,2.21729,1.27201,9.0
-0.32912,-0.405,-1.20488,-0.88692,-0.81667,-0.19542,0.88404,-0.40606,-0.43894,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.4842,-0.63795,-0.64668,-0.1418,1.01871,1.16938,9.0
-0.3666,-0.43846,-0.94656,-0.64569,-0.63596,-0.67939,-0.49727,-0.81508,-0.61391,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.84246,-0.88228,-0.14021,-0.44819,1.02447,6.0
-0.25415,-0.37155,-0.16302,-0.44969,-0.23715,-0.51807,-0.42053,-0.66112,-0.25144,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.23799,0.0979,-0.57581,-0.57835,-0.14817,-0.2266,-0.51394,7.0
-0.17918,-0.13737,-1.05736,-0.62056,-0.49264,-0.51807,-0.15194,-0.72797,-0.53637,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.49462,-0.62992,-0.13544,-0.37084,-0.757,9.0
-0.25415,-0.27119,-0.40665,-0.57031,-0.35555,-0.67939,-0.49727,-0.32572,-0.50683,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.41194,-0.77569,-0.74992,3.05681,-0.673,-3.14706,1.0
-0.14169,-0.405,0.02613,-0.20846,-0.27454,0.12722,-0.11357,-0.36875,-0.36776,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.49317,-0.07511,0.02777,-0.13067,-0.06424,0.49815,6.0
0.04574,-0.03701,-0.18751,0.47,-0.49887,0.61119,0.11664,0.00816,-0.56719,-0.16682,-0.2877,-0.31887,-0.30259,0.0127,-0.4813,-0.44829,1.01562,0.7418,-0.13862,-0.56583,0.9859,3.0
0.10197,0.73244,-0.84495,-0.64569,-0.63596,-0.67939,-0.49727,0.9493,0.99805,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.43932,-0.82323,-0.87809,-0.13703,-0.30114,1.02014,9.0
0.10197,0.36444,-0.28606,0.1182,0.15542,-0.59873,-0.4589,-0.39634,-0.45511,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.17859,-0.2957,-0.64494,-0.48647,-0.14021,-0.50016,-0.81185,7.0
2.05122,1.06698,-0.051,0.16343,0.08688,-0.51807,-0.42053,0.92037,0.19174,0.77533,0.84279,0.66372,0.23999,0.18788,1.47907,1.73291,-0.32856,0.25384,-0.14817,-0.61096,-0.83989,5.0
0.19568,-0.20428,3.29127,1.6661,0.56669,2.45834,1.991,1.997,0.53891,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.49672,0.49196,2.35665,2.16169,-0.10522,-0.35996,0.31918,1.0
0.34562,0.53171,-0.1012,0.01769,0.12426,1.82112,1.6898,0.3157,-0.06825,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.41239,2.8702,1.90934,-0.12113,-0.26045,1.09427,2.0
-0.3666,-0.43846,-1.31017,-1.00754,-0.84783,-0.67939,-0.49727,-0.8209,-0.61076,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14817,2.1911,1.29363,10.0
0.83294,-0.405,-0.2628,-0.07277,0.22397,0.36517,-0.11357,-0.60084,-0.46509,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.064,-0.15298,0.63316,0.25871,-0.12431,-0.32289,-0.48099,4.0
0.42059,0.49826,0.65173,0.0981,-0.3057,0.36921,0.11664,-0.14755,0.09283,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.23625,-0.25082,0.77964,0.44547,-0.12113,0.53686,0.04174,5.0
-0.34786,-0.405,-1.20978,-0.23862,-0.68581,-0.67939,-0.49727,0.37406,1.16629,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.51113,-0.8235,-0.86783,-0.13862,1.61095,1.19112,10.0
-0.2354,-0.43846,-0.48623,0.32928,-0.21223,0.93384,-0.03683,4.66085,-0.36767,-0.05376,-0.1431,-0.25089,-0.30259,0.15285,-0.49571,-0.47522,1.28655,0.64023,-0.1084,-0.57429,0.88272,4.0
-0.19792,-0.43846,0.91006,0.6861,0.90941,1.25648,-0.11357,-0.20159,-0.39446,-0.39293,-0.37972,-0.36213,-0.30259,-0.09241,2.96376,1.697,1.19041,1.72714,-0.14817,-0.37205,-0.8273,2.0
-0.02923,-0.03701,0.04816,0.62077,-0.16238,1.57913,2.53393,3.05504,-0.44483,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.07769,-0.14311,0.84607,1.11876,-0.13385,-0.43973,-0.54687,3.0
0.47682,0.89971,-0.62947,-0.16323,-0.43656,0.53053,0.38523,0.65396,-0.05509,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.40341,1.00688,0.87688,-0.13862,1.95743,1.21255,4.0
0.027,-0.13737,0.76131,1.12835,0.79102,0.69185,0.00154,0.39951,0.06344,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.55654,0.51215,1.2481,1.48944,-0.14817,0.34066,-0.78353,2.0
-0.2354,-0.33809,2.89522,0.76651,0.44206,-0.0341,-0.0752,0.13205,-0.02495,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.67186,0.31468,0.41432,0.64232,-0.12908,-0.09889,0.14622,3.0
-0.3666,-0.43846,-1.06776,-0.74621,-0.61727,-0.67939,-0.49727,-0.48059,0.01549,0.36078,-0.05108,-0.22617,-0.30259,-0.09241,-0.22184,-0.16106,-0.84596,-0.84039,-0.13862,-0.58517,0.98163,6.0
