@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.32912,-0.405,-0.72558,-0.82159,-0.56742,-0.51807,-0.42053,-0.66884,-0.19548,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.43932,-0.69738,-0.75244,-0.14021,1.17583,0.94114,8.0
-0.29163,-0.405,-0.11222,0.71123,0.29874,-0.59873,-0.42053,-0.73021,-0.44763,0.3231,-0.02479,0.07664,-0.10861,-0.05737,-0.43805,-0.44829,-0.66067,-0.65715,-0.14498,-0.60894,1.00182,8.0
-0.34786,-0.405,-1.18591,-0.13308,-0.61727,-0.67939,-0.49727,0.48014,1.44701,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13862,1.59161,1.1963,10.0
-0.31038,-0.405,-0.49603,-0.39944,-0.56742,0.04656,-0.15194,-0.14725,-0.12419,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.12093,-0.20594,0.60485,-0.0938,-0.14021,2.62501,1.27113,5.0
-0.25415,-0.43846,-0.4544,-0.51,-0.77305,0.76848,0.42168,-0.25435,-0.55124,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.40386,1.76357,0.82096,-0.14339,3.95855,1.31428,4.0
-0.1042,-0.43846,1.42548,2.88732,-0.16861,-0.67939,-0.49727,2.06078,-0.21873,3.60176,4.26057,4.71767,4.01838,-0.19752,0.52772,6.31073,-0.82149,-0.37547,-0.1418,-0.65729,-0.7416,4.0
-0.25415,-0.43846,-0.313,0.02272,-0.17484,-0.35675,-0.30542,-0.09275,-0.47299,-0.05376,-0.16939,-0.26325,-0.30259,0.50321,-0.22184,-0.16106,-0.26214,-0.26029,-0.1426,-0.62385,-0.53371,7.0
-0.12295,-0.13737,0.14794,-0.11298,-0.19977,-0.51807,-0.34379,-0.25371,-0.52506,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.50215,-0.50161,-0.2561,-0.1418,-0.28623,-0.84143,6.0
-0.31038,-0.37155,-0.72252,-0.37431,-0.27454,-0.67939,-0.49727,-0.77541,-0.48711,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.45727,-0.80899,-0.6471,-0.13226,-0.54045,-0.79202,9.0
-0.19792,-0.405,0.71111,0.64589,-0.07514,-0.51807,-0.15194,-0.47732,-0.48993,-0.09145,-0.26141,-0.30651,-0.30259,-0.02234,-0.28021,-0.18888,-0.60369,-0.70689,-0.14817,-0.6315,-0.79656,6.0
-0.17918,-0.33809,2.38776,0.21369,0.9468,0.28855,0.15501,-0.47491,2.86629,1.30293,0.80336,0.65136,0.62514,-0.19752,0.84483,0.61089,0.0018,0.44023,-0.13703,-0.62546,-0.74841,2.0
-0.34786,-0.43846,-1.09409,-0.88692,-0.75436,0.04656,-0.22868,-0.74338,-0.54758,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.28661,-0.41841,-0.14021,-0.31685,1.0359,5.0
-0.2354,-0.405,0.11366,0.22374,-0.16861,-0.0341,-0.22868,5.16136,-0.4168,3.71482,9.63698,10.90364,8.28313,0.08277,1.37817,1.16741,-0.09434,1.98159,-0.13624,-0.66937,-0.56043,1.0
-0.3666,-0.43846,-0.50031,-0.7261,-0.34309,-0.67939,-0.49727,-0.78723,-0.532,-0.35525,-0.35343,-0.34977,-0.30259,-0.19752,-0.52454,-0.51113,-0.82323,-0.84354,-0.14817,-0.61901,-0.61741,8.0
1.18905,1.80297,1.29325,0.54036,-0.06268,2.70839,4.29893,0.10563,-0.31941,-0.20451,-0.31399,-0.33123,-0.30259,-0.12745,2.66105,1.52645,1.62041,2.43394,-0.11954,-0.59847,-0.56071,1.0
-0.01049,-0.30464,0.59174,0.54036,0.65393,0.44987,-0.30542,-0.13497,-0.28091,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.42364,-0.44829,0.40383,0.36588,3.29539,-0.67582,-3.14704,1.0
-0.32912,-0.43846,0.32669,-0.0778,-0.00659,-0.59873,-0.4589,-0.57779,0.39755,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.03445,-0.08027,-0.62047,-0.70113,-0.13544,-0.50661,0.51295,7.0
-0.34786,-0.43846,-1.13388,-0.86682,-0.69204,-0.43741,-0.30542,-0.3958,-0.62297,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,-0.32681,-0.0739,-0.14339,-0.12467,1.00889,5.0
-0.21666,-0.405,0.24221,1.02282,1.18359,1.09516,0.19338,-0.09913,0.22381,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,1.11871,0.52113,1.85813,1.42766,-0.14021,-0.31242,-0.74148,3.0
-0.19792,-0.43846,0.16631,0.87707,0.09311,0.04656,0.30849,0.19618,0.38701,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.5822,-0.54703,1.35647,0.63814,-0.12272,0.17064,0.50049,4.0
-0.06672,0.06336,-1.03042,-0.40446,-0.55495,-0.67939,-0.49727,0.13238,0.27218,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82323,-0.86448,-0.11954,-0.4776,0.98122,8.0
-0.29163,-0.405,1.15369,0.94743,1.18982,0.04656,-0.30542,0.03829,0.44831,-0.35525,-0.36657,-0.35595,-0.30259,0.04774,0.98898,0.45829,0.15038,0.50306,-0.13703,-0.61539,-0.59372,3.0
-0.3666,-0.43846,-1.31629,-0.97738,-0.80421,-0.67939,-0.49727,-0.82085,-0.62727,-0.35525,-0.36657,-0.35595,-0.30259,-0.16248,-0.59661,-0.55601,-0.82175,-0.88034,-0.14817,-0.60733,1.01467,10.0
-0.3666,-0.43846,-1.16203,-0.74621,-0.65465,-0.67939,-0.49727,-0.81584,-0.55939,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13226,-0.45826,0.90806,10.0
-0.25415,-0.405,-0.74823,-0.65072,-0.39294,-0.43741,-0.03683,-0.66936,-0.02647,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.47522,-0.23242,-0.26134,-0.13385,-0.2959,0.51299,8.0
-0.1042,0.16372,-0.39625,-0.66579,-0.51133,-0.67939,-0.49727,-0.64232,-0.45894,0.5869,0.05408,-0.15819,-0.30259,0.15285,-0.39481,-0.30468,-0.82498,-0.88228,-0.14498,-0.59847,1.0018,9.0
-0.27289,-0.37155,-0.39564,-0.42959,-0.44279,-0.51807,-0.0752,-0.66941,-0.5033,0.28353,-0.07803,-0.22648,-0.30259,-0.05737,-0.49571,-0.47522,-0.51122,-0.60029,-0.14419,-0.62949,-0.77392,8.0
-0.3666,-0.43846,-0.85719,-0.7261,-0.44902,-0.67939,-0.49727,-0.73032,0.0875,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.45727,-0.82323,-0.88123,-0.13862,0.94176,1.06337,5.0
-0.31038,-0.43846,1.58769,0.57553,0.45453,0.44584,0.03799,0.15412,-0.44396,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.35229,-0.37693,0.31914,0.3517,-0.13226,-0.1283,-0.66537,3.0
0.19568,0.89971,-0.68334,-0.35421,-0.24962,-0.43741,-0.11357,-0.37115,-0.46859,-0.43062,-0.39286,-0.36831,-0.30259,-0.09241,-0.45247,-0.46625,-0.39324,-0.49799,-0.14658,-0.10211,-0.72105,7.0
-0.14169,-0.30464,-0.10916,0.2941,0.34859,0.44987,-0.30542,-0.42986,-0.52807,-0.05376,-0.06423,0.20023,0.07974,-0.16248,-0.52454,-0.51113,0.33566,0.35332,-0.13544,-0.64077,-0.8734,4.0
-0.34786,-0.405,-0.81618,-0.81154,-0.69204,-0.67939,-0.49727,-0.79866,-0.502,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.56778,-0.53806,-0.84071,-0.82155,-0.13226,-0.55375,-0.75738,9.0
-0.2354,-0.37155,-0.3987,-0.33913,-0.42409,-0.51807,-0.34379,-0.11554,-0.45175,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.33643,0.45111,-0.47093,-0.08574,-0.14021,-0.42402,-0.84553,6.0
-0.27289,-0.30464,1.91029,0.18354,0.44206,-0.59873,-0.4589,-0.77606,-0.56206,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.66067,-0.69484,-0.13862,-0.53763,0.11763,6.0
