@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.31038,-0.37155,-0.41645,-0.35923,-0.41163,-0.51807,-0.42053,-0.38161,-0.20348,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.56778,-0.53806,0.01928,-0.71893,-0.13862,-0.36721,0.92231,9.0
-0.32912,-0.405,-0.80822,-0.69092,-0.59857,-0.67939,-0.49727,-0.79944,-0.51164,-0.31756,-0.35343,-0.34977,-0.30259,-0.12745,-0.40922,-0.43932,-0.84771,-0.74092,-0.13783,-0.62304,-0.74485,9.0
-0.27289,-0.30464,1.06799,-0.00241,0.14296,-0.51807,-0.30542,-0.72308,-0.33255,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.43034,-0.38275,-0.58594,-0.14419,-0.42442,-0.79929,6.0
-0.25415,-0.43846,-0.76108,-0.7261,-0.63596,-0.19542,-0.26705,-0.16729,-0.39643,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.4813,-0.46625,1.57864,-0.10076,-0.14817,-0.41274,-0.68537,7.0
-0.16043,-0.33809,-0.91412,-0.89195,-0.66089,-0.51807,-0.42053,-0.79665,-0.57877,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.50432,-0.64547,-0.14419,-0.41636,-0.8023,9.0
-0.1042,-0.27119,-0.65396,-0.67082,-0.55495,-0.67939,-0.49727,-0.37364,-0.279,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,0.05348,0.07367,-0.81773,-0.84746,2.78641,-0.67219,-3.14706,1.0
0.10197,-0.20428,-0.05223,-0.0778,-0.41163,1.17582,0.61545,0.5477,0.50664,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.37649,1.25334,0.88944,-0.11954,-0.23224,0.55104,6.0
-0.2354,-0.37155,0.46625,1.1183,1.10259,1.33715,-0.26705,0.02902,-0.00507,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.49317,1.15021,0.88421,-0.10681,0.90389,0.65699,3.0
-0.31038,-0.405,-0.76476,-0.38436,-0.66712,-0.67939,-0.49727,-0.70945,-0.58272,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.4842,-0.79876,-0.83621,-0.14339,-0.51104,0.95773,9.0
-0.2354,-0.30464,-0.56704,-0.65072,-0.24962,-0.51807,-0.42053,-0.66813,-0.43347,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.20742,-0.27775,0.53843,-0.11265,-0.12431,-0.31282,0.01977,7.0
-0.32912,-0.43846,0.31322,0.00764,0.49814,-0.27609,0.07827,-0.67579,-0.40122,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.22501,0.03642,-0.24816,0.13238,-0.14817,-0.50943,-0.66956,5.0
-0.2354,-0.27119,-1.05613,-0.73113,-0.53003,-0.43741,-0.42053,0.0818,-0.50228,0.47384,0.06722,-0.04078,-0.0805,-0.19752,-0.13535,-0.25082,-0.53307,-0.56186,1.08452,-0.67219,-3.14706,1.0
-0.16043,-0.30464,0.8115,0.51523,-0.16238,2.22442,2.956,0.15339,-0.52528,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.16735,0.09027,1.54001,1.74494,-0.11317,-0.53803,-0.55316,2.0
-0.3666,-0.43846,-1.33343,-1.01759,-0.86652,-0.67939,-0.49727,-0.82087,-0.61749,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.5201,-0.82175,-0.88034,-0.14817,-0.46632,0.95114,10.0
-0.29163,-0.405,1.12675,0.79164,0.57292,-0.59873,-0.4589,-0.60352,0.09066,0.0593,-0.07738,-0.25707,-0.30259,-0.02234,-0.16418,-0.25082,-0.60824,-0.57861,-0.14817,-0.56301,-0.56245,4.0
-0.25415,-0.33809,0.12713,-0.24867,-0.06268,-0.0341,0.0399,0.08256,0.64436,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.49317,0.12066,0.20777,-0.11795,-0.07995,0.68097,5.0
-0.06672,0.33099,-1.3065,-0.94723,-0.87275,-0.67939,-0.49727,-0.38119,-0.6358,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13862,0.77537,1.17144,10.0
-0.16043,-0.33809,0.12774,0.02272,-0.06268,-0.19542,0.00154,0.54975,-0.53365,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.43805,-0.31365,-0.2132,0.235,-0.12272,-0.29671,-0.48834,4.0
0.55179,1.56879,0.87455,1.41481,0.77856,0.69589,-0.03492,1.48246,-0.04796,0.47572,0.21314,-0.08342,-0.30259,-0.16248,-0.45247,-0.46625,0.7113,0.83128,-0.14817,-0.63513,-0.61431,2.0
-0.29163,-0.43846,0.69213,0.31923,0.04949,0.61119,1.19099,0.7163,-0.10248,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.75835,0.92505,0.92997,0.75541,-0.1426,-0.39098,-0.54955,3.0
-0.19792,-0.405,0.89108,0.74641,0.64147,0.28855,0.19338,1.6842,0.14257,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,0.35664,0.23081,-0.12749,0.29916,0.75471,4.0
-0.06672,-0.405,-0.10059,0.02272,-0.01906,1.09516,1.34447,0.24847,-0.26726,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,2.57457,1.90345,1.20789,1.34913,-0.13624,-0.48727,-0.68157,2.0
0.32688,1.13389,-0.99002,-0.4899,-0.54872,0.04656,-0.15194,0.72809,-0.34914,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.40994,-0.39489,0.64182,-0.06317,-0.13862,0.40955,1.09806,3.0
-0.1042,-0.37155,-0.20893,0.22877,-0.25585,-0.19946,-0.19223,0.59099,-0.55466,-0.39293,-0.37972,-0.36213,-0.30259,0.49795,-0.05319,-0.03046,-0.08909,0.02285,-0.13385,-0.58759,-0.78601,6.0
