@relation computer2-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.06672,-0.10392,2.89032,2.88732,1.35807,-0.0341,-0.11357,0.72143,0.8514,0.24772,0.17239,0.18787,0.01227,0.74846,-0.30832,-0.2957,0.7342,0.69573,-0.10522,-0.62183,0.6147,1.0
-0.34786,-0.405,-1.3114,-0.98241,-0.82913,-0.67939,-0.49727,-0.79336,-0.63516,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82297,-0.88212,-0.14817,2.71807,1.28348,10.0
0.027,0.16372,-0.66559,1.46507,0.14919,-0.67939,-0.49727,2.43658,4.18533,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.32274,-0.38546,-0.82673,-0.79642,4.95752,-0.6726,-3.14706,1.0
-0.25415,-0.37155,0.50543,0.89215,0.03703,-0.35675,0.0399,0.96227,-0.19028,0.43615,0.09351,-0.17673,-0.30259,2.64043,-0.36598,-0.3316,-0.09259,0.29887,-0.14498,-0.36318,-0.73297,4.0
-0.29163,-0.43846,0.08367,0.16343,-0.43033,0.04656,-0.15194,-0.12005,-0.52202,-0.20451,-0.12996,1.2508,0.81631,-0.19752,0.34033,0.46727,0.39334,0.59311,-0.14817,-0.65004,-0.61908,4.0
-0.2354,-0.43846,1.10839,0.46497,0.60408,0.93384,0.19338,-0.03365,-0.02494,0.39847,-0.09052,-0.22617,-0.30259,-0.12745,0.25384,0.03642,0.70099,0.64756,-0.12749,-0.52111,-0.66072,2.0
-0.34786,-0.405,0.91006,0.08302,0.04326,-0.59873,-0.19031,0.09606,1.65042,0.96187,0.3551,0.20518,0.30057,0.32628,1.25925,1.19972,-0.78688,-0.686,-0.13783,-0.65688,-0.75781,5.0
-0.31038,-0.405,0.80048,0.11318,0.18658,-0.11476,0.08019,0.26816,-0.1124,0.40035,-0.07672,-0.19496,-0.28572,-0.09241,1.52664,1.15305,0.12984,0.34232,-0.14419,-0.53521,-0.49863,2.0
-0.2354,-0.20428,0.77477,0.15338,0.24266,-0.43741,-0.11357,1.04915,1.1575,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,1.82501,0.95198,-0.66592,-0.47809,-0.10681,0.11303,0.74089,3.0
-0.17918,-0.33809,0.44177,0.36446,0.15542,-0.19542,-0.30542,0.74035,-0.20924,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,1.92592,1.04174,-0.04714,0.26641,-0.12749,0.51631,0.21596,5.0
-0.2354,-0.405,-0.29708,0.03779,0.18035,-0.51807,-0.42053,0.03695,-0.1602,0.39658,0.01398,-0.13409,-0.20434,0.50146,-0.15048,0.55479,-0.33678,-0.14673,-0.13624,-0.60733,-0.54213,4.0
-0.34786,-0.43846,-0.83576,-0.61554,-0.49264,-0.43741,-0.34379,-0.06872,0.00487,3.30027,2.03901,1.63395,0.52955,1.34408,0.816,1.04174,-0.56803,-0.46134,-0.14817,-0.65688,-0.79945,6.0
-0.06672,-0.27119,-0.04978,-0.28385,-0.00659,0.53053,-0.34379,-0.41453,-0.61874,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.53806,0.27274,0.17531,-0.14817,1.02918,1.17481,5.0
-0.21666,-0.405,-0.40053,-0.59041,-0.37424,-0.0341,0.07827,-0.75341,-0.18011,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,0.26574,-0.1849,-0.13385,1.28824,0.8145,7.0
-0.02923,-0.30464,-0.35034,-0.16826,-0.23092,-0.43741,-0.11357,0.7709,-0.33682,0.6227,0.47275,0.14987,-0.20996,1.1654,-0.40994,-0.35898,1.12329,-0.30767,-0.14021,-0.62143,-0.75733,7.0
-0.34786,-0.43846,-0.52663,-0.68087,-0.64842,-0.51807,-0.42053,-0.77629,-0.16378,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.10652,-0.25082,-0.70612,-0.71683,-0.14021,1.23063,0.95579,9.0
-0.16043,-0.405,0.30343,1.11328,1.37676,2.46641,-0.03683,0.07744,-0.56405,-0.43062,-0.39286,-0.36831,-0.30259,-0.05737,-0.59661,-0.55601,2.54683,2.07269,-0.14658,-0.08519,1.06617,2.0
0.04574,0.0299,-0.27566,-0.50497,-0.36178,2.0631,3.18621,-0.40722,-0.4854,0.02161,-0.22197,-0.28797,-0.30259,-0.05737,0.42681,0.58396,1.74976,1.66536,-0.11476,-0.58678,-0.52482,2.0
-0.32912,-0.43846,0.39953,0.81174,0.62277,-0.19542,-0.26705,3.13156,0.45646,1.26524,2.07845,2.33844,2.91354,-0.19752,1.66646,1.67007,-0.24291,0.04966,-0.14817,-0.64923,-0.69542,3.0
-0.31038,-0.405,0.11489,-0.47985,-0.16238,-0.67939,-0.4589,-0.78983,-0.5356,-0.39293,-0.37972,-0.36213,-0.30259,-0.16248,-0.52454,-0.51113,-0.75681,-0.8006,-0.14021,-0.26931,0.92756,8.0
0.04574,0.0299,-0.78985,-0.56528,-0.49264,-0.35675,-0.26705,-0.7072,-0.38459,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.43932,-0.26913,-0.49694,-0.14021,0.35476,0.94729,8.0
-0.32912,-0.405,-1.2765,-0.86682,-0.77305,-0.67939,-0.49727,-0.45638,-0.63638,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.77988,-0.87306,-0.14658,2.25637,1.26442,10.0
0.64551,2.03715,0.9578,0.36446,0.74117,-0.36078,-0.38408,-0.63599,-0.08062,-0.28176,-0.31465,-0.33154,-0.30259,0.01095,-0.26796,-0.3334,-0.54339,-0.46537,-0.10522,-0.61096,-0.85409,5.0
-0.02923,0.0299,2.0823,0.22877,0.04326,-0.51807,-0.42053,-0.6906,-0.4932,0.09698,-0.05108,0.00248,-0.11705,-0.19752,-0.33715,-0.35853,-0.67116,-0.61945,-0.11476,-0.65286,0.4572,4.0
-0.21666,-0.405,0.59358,-0.08785,-0.03152,-0.0341,0.07827,-0.64946,0.04798,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.5133,0.36853,0.18883,0.0685,-0.14817,-0.23426,-0.51391,4.0
0.25191,1.13389,-0.15078,-0.33913,-0.23092,-0.67939,-0.49727,-0.43147,-0.47661,-0.24219,-0.31399,-0.33123,-0.30259,1.1689,-0.49571,-0.44829,-0.82149,-0.78699,-0.1418,-0.59444,-0.74873,7.0
0.027,-0.20428,0.03653,-0.26877,-0.14368,-0.51807,-0.38216,-0.68344,-0.35349,0.0593,-0.22197,-0.28797,-0.30259,-0.05737,1.27727,0.61089,-0.51385,-0.03097,-0.1418,-0.58114,-0.83424,6.0
-0.3666,-0.43846,-1.20121,-0.78641,-0.78551,-0.43741,-0.38216,0.60464,-0.54777,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.52908,-0.58726,-0.66762,-0.1418,2.25073,1.29701,9.0
-0.32912,-0.405,-1.11674,-0.706,-0.85406,-0.0341,-0.19031,0.65178,-0.56135,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.40296,0.52916,-0.16129,-0.14498,3.89208,1.31968,6.0
-0.02923,-0.33809,0.6199,1.25902,1.31445,3.19236,0.50034,-0.02709,-0.4793,-0.27988,-0.32714,-0.23853,-0.19576,-0.12745,-0.52454,-0.51113,3.12191,2.7397,-0.12908,-0.35553,0.50193,2.0
-0.1042,-0.00355,0.00715,-0.34415,-0.33062,-0.0341,-0.0752,-0.17468,-0.0646,0.73764,1.38175,1.47945,1.43761,0.08277,0.03762,0.13515,0.0053,0.11248,-0.14817,-0.63714,-0.6577,5.0
0.53305,-0.405,0.55746,-0.10292,-0.34309,3.99898,5.94883,0.21752,-0.44364,-0.12913,0.18553,0.0272,-0.1058,0.43314,0.5133,0.14413,2.73036,3.07478,-0.14658,-0.6311,-0.55213,1.0
-0.3666,-0.43846,-1.19448,-0.88692,-0.72943,-0.67939,-0.49727,-0.81966,-0.62448,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.8235,-0.88244,-0.13862,0.93733,1.05496,8.0
0.64551,-0.13737,1.02697,-0.23359,-0.31193,3.59567,3.4548,0.81185,2.96201,11.85495,8.53278,3.95755,0.87534,0.53825,0.48447,0.19799,3.17609,3.40985,-0.10681,-0.64359,0.46887,1.0
-0.02923,-0.03701,-0.06998,1.05297,0.01833,-0.59873,-0.4589,2.14347,3.2331,-0.43062,-0.39286,-0.36831,-0.30259,0.18788,-0.1058,-0.20504,-0.71608,-0.35647,2.4524,-0.67743,-3.14703,1.0
-0.31038,-0.43846,-0.68212,-0.38436,0.20527,-0.51807,-0.11357,-0.31842,-0.52481,-0.24219,-0.11681,0.29911,0.32995,-0.12745,0.54213,0.25184,-0.52433,-0.42678,-0.1426,-0.65406,-0.64104,7.0
0.04574,0.09681,-0.06202,-0.07277,-0.31193,-0.27609,-0.30542,0.44296,-0.15553,-0.43062,-0.39286,-0.36831,-0.30259,0.04774,-0.15048,-0.12605,-0.13445,0.06536,-0.13067,-0.49694,0.43684,5.0
-0.29163,-0.405,1.14818,2.81194,3.17139,0.20788,-0.22868,1.36119,2.69847,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,0.29546,0.07688,-0.14817,-0.37124,-0.46796,3.0
-0.32912,-0.43846,-0.45685,-0.49995,-0.04398,-0.43741,-0.30542,-0.22188,1.61431,0.47384,0.25126,0.07664,-0.08331,-0.16248,0.45564,0.75451,-0.48063,-0.47704,-0.13385,-0.61458,1.03962,4.0
-0.06672,0.06336,-1.03042,-0.40446,-0.55495,-0.67939,-0.49727,0.13238,0.27218,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82323,-0.86448,-0.11954,-0.4776,0.98122,8.0
0.34562,0.16372,0.48033,0.85697,0.23643,1.17179,0.72864,0.0416,-0.22338,0.3589,0.31567,0.68628,0.52506,0.2562,-0.0503,0.63557,0.88085,0.97457,-0.13544,-0.64399,-0.51829,3.0
-0.3666,-0.43846,-1.29242,-1.00754,-0.83536,-0.67939,-0.49727,-0.80861,-0.35017,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14658,2.07346,1.25681,10.0
-0.32912,-0.405,-1.25079,-1.00251,-0.87275,-0.67939,-0.49727,-0.77708,-0.65738,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.81974,-0.88228,-0.14658,0.63436,1.23184,10.0
-0.34786,-0.43846,-1.1804,-0.67082,-0.71697,-0.59873,-0.49727,0.29238,-0.497,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.56778,-0.53806,-0.66417,-0.72312,-0.14658,-0.24433,1.0332,8.0
-0.34786,-0.43846,0.85557,-0.05769,-0.33686,-0.67939,-0.49727,-0.01178,0.66247,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82323,-0.87495,-0.12908,0.64121,0.04266,9.0
-0.34786,-0.43846,0.57399,-0.22857,0.23643,-0.67939,-0.49727,-0.52658,0.42776,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82149,-0.87181,-0.13226,0.45467,0.76339,8.0
-0.12295,-0.03701,0.45707,0.71625,0.09934,-0.43741,-0.15194,0.7353,-0.40263,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.34956,-0.48763,-0.37862,-0.1418,-0.36882,-0.47674,5.0
7.52412,2.67277,0.05673,1.39471,1.72572,-0.27609,-0.26705,0.70031,1.94174,2.1697,5.15445,3.46317,1.387,-0.19752,3.4106,3.81537,-0.2534,-0.10741,-0.1418,-0.6033,-0.83372,3.0
-0.02923,-0.03701,-0.84678,0.00764,-0.206,0.04656,-0.42053,0.40561,0.99773,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.10482,-0.25296,-0.13544,1.44536,1.17999,7.0
-0.31038,-0.405,0.07204,-0.30898,0.06818,-0.11476,-0.11357,0.03181,1.01982,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.5201,0.31469,0.35437,-0.13703,2.62904,1.30197,4.0
-0.25415,-0.43846,-0.03692,-0.706,-0.53626,-0.19542,0.96078,-0.56013,-0.65936,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.49571,-0.47522,-0.65193,-0.55663,-0.11954,-0.33901,0.71991,9.0
0.21442,0.36444,-0.36503,-0.40446,-0.26208,-0.35675,-0.30542,0.14849,0.89572,2.91588,1.26016,0.34082,-0.30259,1.83109,-0.32346,-0.2782,-0.38563,-0.49579,-0.12272,-0.60491,0.49397,6.0
-0.12295,-0.23773,-0.31483,-0.36426,-0.38047,-0.0341,-0.15194,-0.46393,-0.55131,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.43805,-0.43932,-0.01917,-0.13359,-0.14817,-0.48808,-0.74122,6.0
