@relation housing
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.41194,-0.48724,-1.033,-0.27233,-0.38571,-0.37664,-0.75935,-0.11404,-0.52248,-0.66595,-0.85708,0.40042,-0.35612,4.0
-0.40492,-0.48724,-0.16424,-0.27233,-0.06641,-0.58728,0.16076,-0.6257,-0.40764,0.14099,-0.30279,-0.19765,0.38047,3.0
0.66562,-0.48724,1.01499,-0.27233,1.07273,0.13573,0.96008,-0.86757,1.6596,1.52941,0.80578,-3.24174,1.60017,1.0
-0.40998,-0.48724,0.24681,-0.27233,-1.01568,-0.20585,-0.80909,0.14031,-0.52248,-0.06074,0.11292,0.33174,-0.33371,3.0
0.13935,-0.48724,1.01499,-0.27233,1.36614,0.59259,0.76114,-0.56871,1.6596,1.52941,0.80578,-1.11117,0.5275,2.0
-0.00913,-0.48724,1.23073,3.66477,2.72965,-0.18877,0.49825,-0.97333,-0.52248,-0.03107,-1.7347,-2.94282,0.33145,2.0
-0.41138,0.92771,-1.30559,-0.27233,-0.71364,1.61591,0.11813,-0.33046,-0.29279,-1.10502,-0.02565,0.44062,-0.86585,5.0
-0.41386,-0.48724,0.4057,-0.27233,-1.01568,0.37626,-0.62436,1.02833,-0.63733,-0.70748,-1.13422,0.39625,-0.73701,4.0
-0.24614,-0.48724,1.23073,-0.27233,2.72965,-1.25336,1.11639,-1.04641,-0.52248,-0.03107,-1.7347,-0.16511,0.08779,2.0
-0.41354,1.22785,-0.689,3.66477,-0.92939,0.67372,-1.26737,0.13419,-0.63733,-0.91515,-0.39518,0.44062,-1.27755,5.0
-0.40678,0.3703,-0.60883,-0.27233,-0.78268,0.3606,-0.35081,0.05815,-0.75218,-1.09909,0.06673,0.41937,-0.6894,4.0
2.207,-0.48724,1.01499,-0.27233,1.25395,-1.82836,0.74337,-1.08118,1.6596,1.52941,0.80578,0.44062,2.70785,1.0
-0.41003,1.44223,-1.12192,-0.27233,-1.01568,1.27148,-1.50183,1.27499,-0.52248,-0.06074,-1.50375,0.3704,-1.36997,5.0
-0.41676,0.71332,0.56895,-0.27233,-0.78268,-0.1048,-1.40947,-0.06133,-0.63733,-0.82022,-0.11803,0.43437,-0.90226,4.0
-0.41663,-0.48724,-1.30559,-0.27233,-0.83446,0.20689,-0.35081,1.07667,-0.75218,-1.10502,0.11292,0.41017,-1.04229,5.0
0.83946,-0.48724,1.01499,-0.27233,1.07273,0.70788,0.78956,-0.93818,1.6596,1.52941,0.80578,-3.67057,1.83963,1.0
-0.41782,2.94293,-1.36681,-0.27233,-1.46443,-0.07776,-1.3171,2.51419,-0.98187,-0.99229,-0.11803,-0.16511,0.03878,3.0
-0.38709,-0.48724,-0.54761,-0.27233,-0.53242,-0.8207,0.20339,0.43978,-0.52248,-0.71935,0.52864,0.37741,-0.12786,2.0
-0.41757,3.05012,-1.32745,-0.27233,-1.20554,1.88633,-1.8784,1.17536,-0.86702,-0.35741,-1.7347,0.42397,-1.33636,5.0
-0.37721,0.45606,-0.76917,-0.27233,-1.06746,2.81002,-2.13774,2.42752,-0.29279,-0.46421,0.29768,0.44062,-1.27615,5.0
-0.35322,-0.48724,-0.71961,-0.27233,-0.4116,2.92103,0.16786,0.02059,-0.17794,-0.60068,-0.48756,0.32024,-1.42599,5.0
-0.40434,0.04872,-0.73856,-0.27233,-1.25732,-0.98295,-1.12882,1.28363,-0.63733,-0.37521,0.2053,0.44062,0.06119,2.0
-0.41058,-0.48724,-1.20209,-0.27233,-0.94665,2.18521,-1.12526,-0.1424,-0.86702,-0.78462,-0.21041,0.4037,-1.27195,5.0
-0.08016,-0.48724,1.23073,-0.27233,0.43412,-0.26136,0.86771,-0.71788,-0.52248,-0.03107,-1.7347,-1.27624,-0.39813,4.0
-0.40371,-0.48724,0.4057,-0.27233,-1.01568,-0.70399,-0.37568,1.1991,-0.63733,-0.70748,-1.13422,0.44062,0.44628,3.0
-0.38057,-0.48724,1.56744,-0.27233,0.59809,0.24674,1.07731,-0.79619,-0.63733,0.17066,1.26768,0.42024,-0.00743,2.0
-0.32416,0.3703,-1.04467,-0.27233,0.79657,1.48355,0.921,-0.81504,-0.52248,-0.85582,-2.51994,0.4025,-0.19648,5.0
-0.37507,-0.48724,2.11552,-0.27233,0.22701,-0.9559,0.96008,-0.96777,-0.86702,-1.30676,0.29768,0.02865,2.04549,2.0
-0.40736,-0.48724,0.11562,-0.27233,0.15797,0.72495,0.73627,-0.66778,-0.98187,-0.80242,1.1753,0.40283,-0.86445,3.0
1.91493,-0.48724,1.01499,-0.27233,1.25395,-2.72785,0.80377,-1.11865,1.6596,1.52941,0.80578,-0.77599,2.5174,1.0
-0.41593,2.94293,-1.13213,-0.27233,-1.35225,0.00764,-1.8038,1.33753,-0.63733,-0.42268,-1.08803,0.44062,-1.11791,4.0
0.60205,-0.48724,1.01499,-0.27233,0.2529,-1.02422,0.07194,-0.82231,1.6596,1.52941,0.80578,-3.86686,0.63113,1.0
0.19526,-0.48724,1.01499,-0.27233,1.25395,-0.33252,0.49469,-0.77278,1.6596,1.52941,0.80578,0.23776,0.85519,4.0
-0.2862,-0.48724,-0.43683,-0.27233,-0.14407,-0.83066,0.93876,-0.00372,-0.63733,-0.60068,1.1753,0.02296,0.79777,1.0
-0.41693,-0.48724,-0.59279,-0.27233,-0.73953,0.19408,0.3668,0.55661,-0.86702,-0.98635,-0.30279,0.44062,-0.49195,3.0
-0.32821,-0.48724,-0.18028,-0.27233,-0.0923,-0.23147,-0.56041,-0.54839,-0.63733,-0.61848,-0.02565,0.44062,-0.93446,3.0
-0.41511,0.71332,0.56895,-0.27233,-0.78268,-0.05072,0.30996,-0.0855,-0.63733,-0.82022,-0.11803,0.44062,-0.2889,3.0
-0.38344,-0.48724,-0.71961,-0.27233,-0.43749,2.81998,0.34549,-0.42771,-0.17794,-0.60068,-0.48756,0.31082,-1.19213,5.0
-0.41883,1.871,-1.29538,-0.27233,-1.42991,0.23963,-1.30289,1.66797,-0.98187,-0.64222,-1.45756,0.41674,-0.61938,3.0
-0.41294,-0.48724,-0.98344,-0.27233,-0.97253,-0.55028,-0.57817,2.00339,-0.75218,-0.33368,0.15911,0.08693,0.00237,2.0
0.49128,-0.48724,1.01499,-0.27233,0.86561,-0.10765,-0.11279,-0.39495,1.6596,1.52941,0.80578,0.44062,0.07939,3.0
1.13308,-0.48724,1.01499,-0.27233,1.19354,-0.56593,0.9281,-0.95594,1.6596,1.52941,0.80578,0.44062,0.5177,1.0
-0.4148,-0.48724,0.40132,3.66477,-0.04052,-0.56451,-0.44673,-0.32433,-0.52248,-0.78462,-0.94946,0.39571,0.12,4.0
-0.39059,-0.48724,-0.61612,-0.27233,-0.92076,-1.26048,0.94942,0.9854,-0.75218,-1.03975,-0.2566,0.44062,2.54261,1.0
-0.3831,-0.48724,-0.18028,-0.27233,-0.0923,-0.52751,0.51956,0.09667,-0.63733,-0.61848,-0.02565,0.3727,0.79497,2.0
1.15196,-0.48724,1.01499,-0.27233,0.6585,-3.44659,1.11639,-1.08488,1.6596,1.52941,0.80578,-2.46732,0.09479,4.0
-0.41579,0.3703,-1.13796,-0.27233,-0.96477,0.9726,-1.11461,0.68844,-0.52248,-1.14062,-1.64232,0.38946,-1.12911,5.0
-0.14911,-0.48724,1.23073,-0.27233,2.72965,-1.56363,0.89613,-1.07586,-0.52248,-0.03107,-1.7347,0.00346,2.19392,2.0
4.40801,-0.48724,1.01499,-0.27233,1.19354,-1.07261,0.59772,-1.03891,1.6596,1.52941,0.80578,-0.29809,2.06229,1.0
-0.41597,0.58469,-0.91494,-0.27233,-1.11061,-0.16742,-0.77711,0.76253,-0.63733,-0.75495,0.25149,0.37205,-0.72021,4.0
-0.41599,0.97058,-0.73564,-0.27233,-1.0502,0.43461,-1.00093,0.80574,-0.29279,-0.47015,-1.08803,0.42802,-0.44154,3.0
-0.38227,-0.48724,1.56744,-0.27233,0.59809,0.20831,1.07376,-0.94151,-0.63733,0.17066,1.26768,0.44062,0.38327,2.0
-0.40945,-0.48724,-0.04763,-0.27233,-1.2228,-0.31259,-2.15905,0.70867,-0.63733,-0.61255,0.34387,0.375,-0.99888,4.0
-0.41459,-0.48724,0.11562,-0.27233,0.15797,-0.36241,0.4343,-0.61264,-0.98187,-0.80242,1.1753,0.44062,-0.6684,1.0
-0.41858,3.3717,-1.44552,-0.27233,-1.3091,1.37253,-1.65815,2.32775,-0.52248,-1.08129,-0.2566,0.42999,-1.0983,5.0
-0.41258,2.51416,-1.29684,-0.27233,-1.33499,0.08592,-1.72209,1.91515,-0.52248,-0.29808,-1.68851,0.12669,-1.0759,3.0
-0.41852,2.72855,-1.04029,-0.27233,-1.24869,-0.56451,-0.74514,1.67386,-0.75218,0.36053,1.22149,0.44062,0.30065,2.0
1.98833,-0.48724,1.01499,-0.27233,0.90013,-3.0552,1.11639,-1.24278,1.6596,1.52941,0.80578,0.14838,1.49655,1.0
0.10793,-0.48724,1.01499,-0.27233,1.85804,0.16135,0.69008,-0.60637,1.6596,1.52941,0.80578,0.19591,-0.681,4.0
-0.41298,1.22785,-0.689,3.66477,-0.92939,0.7705,-1.45565,0.50708,-0.63733,-0.91515,-0.39518,0.40283,-1.18933,5.0
-0.41572,2.94293,-1.40179,-0.27233,-1.30047,1.40811,-1.07553,1.66878,-0.86702,-0.47015,-2.7047,0.38913,-0.84484,5.0
-0.40274,0.58469,-0.87558,-0.27233,-0.87761,-0.77373,-0.08437,1.62907,-0.17794,-0.73715,0.57483,0.42101,0.06959,2.0
-0.41035,-0.48724,0.24681,-0.27233,-1.01568,-0.58444,-1.13592,0.33602,-0.52248,-0.06074,0.11292,0.43141,-0.49755,3.0
-0.41037,1.44223,-1.12192,-0.27233,-1.01568,1.28145,-1.05421,0.36646,-0.52248,-0.06074,-1.50375,0.44062,-1.01708,5.0
-0.41307,-0.48724,-1.26477,-0.27233,-0.57556,-0.18735,0.008,-0.24474,-0.75218,-1.27709,-0.30279,0.33338,0.06959,5.0
-0.40377,-0.48724,-0.0797,-0.27233,-0.56693,0.12861,-1.28868,0.0714,-0.63733,-0.77868,0.06673,0.31914,-0.45834,4.0
-0.38176,-0.48724,1.56744,-0.27233,0.59809,-0.65844,0.95297,-0.62931,-0.63733,0.17066,1.26768,0.35069,0.33285,2.0
0.02596,-0.48724,1.01499,-0.27233,1.85804,-0.04787,0.80021,-0.71213,1.6596,1.52941,0.80578,-0.06598,0.21523,3.0
-0.37641,-0.48724,-0.0797,3.66477,-0.56693,-1.25336,0.7114,-0.06176,-0.63733,-0.77868,0.06673,0.42243,1.58617,2.0
-0.40605,-0.48724,-1.20209,-0.27233,-0.94665,2.5396,0.26378,-0.1424,-0.86702,-0.78462,-0.21041,0.44062,-1.18233,5.0
-0.34199,-0.48724,-0.43683,-0.27233,-0.14407,-0.67125,0.77179,0.42122,-0.63733,-0.60068,1.1753,0.22133,0.30205,2.0
-0.41394,-0.48724,-1.12629,-0.27233,-0.56693,1.13058,-0.1945,-0.18072,-0.86702,-0.82022,-0.30279,0.43141,-0.97367,5.0
-0.35286,0.3703,-1.04467,-0.27233,0.17523,2.8641,-0.05595,-0.65225,-0.52248,-0.85582,-2.51994,0.30523,-0.73001,5.0
4.03861,-0.48724,1.01499,-0.27233,1.19354,-1.18362,1.11639,-1.09485,1.6596,1.52941,0.80578,0.44062,2.5118,1.0
-0.15941,-0.48724,1.23073,-0.27233,0.43412,-0.6129,0.82508,-0.65206,-0.52248,-0.03107,-1.7347,0.42101,-0.14186,3.0
-0.41057,-0.48724,0.4057,-0.27233,-1.01568,-0.3923,-0.93343,0.81097,-0.63733,-0.70748,-1.13422,0.44062,-0.31551,3.0
1.17009,-0.48724,1.01499,-0.27233,1.59914,-0.49762,0.68653,-0.93766,1.6596,1.52941,0.80578,-3.15159,2.99212,1.0
-0.41371,-0.48724,-0.86683,-0.27233,-0.34256,-0.42645,-0.8233,0.48305,-0.52248,-1.09315,0.80578,0.44062,-0.40793,2.0
-0.00521,-0.48724,1.01499,-0.27233,0.21838,0.21685,0.22825,-0.42672,1.6596,1.52941,0.80578,0.40195,0.23903,4.0
-0.41511,1.76381,-0.84788,-0.27233,-1.29184,0.39903,-1.62262,1.67267,-0.40764,-0.68375,-0.85708,0.16481,-0.44014,4.0
0.35359,-0.48724,1.01499,-0.27233,1.36614,0.04606,0.51246,-0.5037,1.6596,1.52941,0.80578,0.44062,0.18722,2.0
-0.38482,-0.48724,-0.54761,-0.27233,-0.53242,0.03895,-1.40947,0.76974,-0.52248,-0.71935,0.52864,0.44062,-0.91066,4.0
-0.41648,-0.48724,-0.98344,-0.27233,-0.97253,-0.38518,-0.71317,2.00339,-0.75218,-0.33368,0.15911,0.31728,-0.2973,2.0
-0.40776,0.79907,-0.90473,-0.27233,-1.09335,-0.2699,-0.12345,1.20675,-0.40764,-0.64222,-0.85708,0.41564,-0.03544,3.0
-0.40847,-0.48724,-1.26477,-0.27233,-0.57556,0.39618,0.96008,-0.45022,-0.75218,-1.27709,-0.30279,0.44062,-0.97647,5.0
-0.3515,-0.48724,1.56744,-0.27233,0.59809,0.12434,1.04179,-0.69698,-0.63733,0.17066,1.26768,0.31859,-0.21468,4.0
-0.37567,-0.48724,-0.71961,-0.27233,-0.43749,2.49832,0.6368,-0.27513,-0.17794,-0.60068,-0.48756,0.33634,-1.33356,5.0
1.53441,-0.48724,1.01499,-0.27233,1.25395,-1.43412,1.04889,-1.12501,1.6596,1.52941,0.80578,0.44062,2.54261,1.0
0.44066,-0.48724,1.01499,-0.27233,0.36508,-0.95021,1.04179,-1.11143,1.6596,1.52941,0.80578,-0.46042,1.92506,2.0
-0.3889,-0.48724,-0.21089,-0.27233,0.26153,-0.6983,0.07194,-0.42852,-0.40764,-0.10228,0.34387,0.44062,0.20262,2.0
1.85962,-0.48724,1.01499,-0.27233,1.00369,1.46362,1.04179,-1.17715,1.6596,1.52941,0.80578,0.44062,0.1102,1.0
-0.41207,-0.48724,-1.30559,-0.27233,-0.83446,1.22736,-0.51067,1.07667,-0.75218,-1.10502,0.11292,0.44062,-1.02549,5.0
-0.39081,-0.48724,-0.0797,-0.27233,-0.56693,-0.71395,0.14655,0.26588,-0.63733,-0.77868,0.06673,0.35879,0.75716,3.0
-0.2435,-0.48724,1.23073,3.66477,0.43412,2.97511,0.89968,-0.77553,-0.52248,-0.03107,-1.7347,0.34806,-1.30696,5.0
-0.35958,-0.48724,-0.71961,3.66477,-0.4116,0.49296,0.28154,0.16762,-0.17794,-0.60068,-0.48756,0.34806,-0.43594,4.0
1.68238,-0.48724,1.01499,-0.27233,1.07273,0.21258,1.11639,-0.93097,1.6596,1.52941,0.80578,-3.60835,2.29615,1.0
-0.30356,-0.48724,-0.43683,-0.27233,-0.14407,0.55416,0.66522,0.21083,-0.63733,-0.60068,1.1753,0.25802,-0.09425,3.0
-0.41756,2.08539,-1.19626,-0.27233,-1.32636,0.73349,-2.08445,1.15142,-0.98187,-0.84988,-1.31899,0.40195,-1.0675,5.0
-0.40431,-0.48724,-0.0797,3.66477,-0.56693,-0.31402,-0.3366,0.21093,-0.63733,-0.77868,0.06673,0.26996,0.28104,4.0
-0.40673,-0.48724,-1.20209,-0.27233,-0.94665,-0.17312,0.03642,-0.1424,-0.86702,-0.78462,-0.21041,0.38508,-0.18388,3.0
-0.27682,-0.48724,-0.43683,-0.27233,-0.14407,-0.203,0.82153,0.08636,-0.63733,-0.60068,1.1753,0.44062,0.84958,1.0
-0.40723,-0.48724,0.40132,3.66477,-0.04052,-0.47485,0.89613,-0.43014,-0.52248,-0.78462,-0.94946,0.44062,0.73756,3.0
-0.2108,-0.48724,1.23073,-0.27233,0.43412,-0.58017,0.37746,-0.6502,-0.52248,-0.03107,-1.7347,-1.41371,-0.07185,4.0
0.43639,-0.48724,1.01499,-0.27233,1.07273,-0.13042,0.33838,-0.88305,1.6596,1.52941,0.80578,-2.8473,1.24168,1.0
0.87739,-0.48724,1.01499,-0.27233,1.59914,0.49012,0.92455,-0.79324,1.6596,1.52941,0.80578,-2.70359,1.48674,1.0
-0.13532,-0.48724,1.23073,-0.27233,0.43412,0.16704,0.94587,-0.7278,-0.52248,-0.03107,-1.7347,-0.29174,-0.18668,3.0
7.47625,-0.48724,1.01499,-0.27233,1.19354,-0.85628,1.11639,-1.12534,1.6596,1.52941,0.80578,0.30994,1.44613,1.0
-0.39943,-0.48724,-0.21089,-0.27233,0.26153,-1.01853,0.17497,-0.66255,-0.40764,-0.10228,0.34387,0.42824,0.34266,2.0
-0.41673,1.22785,-1.44115,-0.27233,-1.08472,0.93133,-1.21053,2.3731,-0.98187,-0.43455,0.57483,0.36339,-0.94707,4.0
-0.3982,-0.48724,-0.61612,-0.27233,-0.92076,-0.70968,-1.25316,0.61991,-0.75218,-1.03975,-0.2566,0.44062,0.20962,3.0
-0.36482,-0.48724,-0.18028,-0.27233,-0.0923,-0.24428,-0.34726,0.09824,-0.63733,-0.61848,-0.02565,0.43328,0.01077,3.0
0.01877,-0.48724,1.01499,-0.27233,0.86561,-0.47342,0.57285,-0.43859,1.6596,1.52941,0.80578,-3.66575,0.62973,2.0
-0.38968,-0.48724,-0.18028,-0.27233,-0.0923,-0.37237,0.77535,-0.4564,-0.63733,-0.61848,-0.02565,0.43404,-0.13066,2.0
-0.40728,0.58469,-0.87558,-0.27233,-0.87761,0.2439,-0.02753,1.62912,-0.17794,-0.73715,0.57483,0.44062,-0.82944,3.0
-0.39554,0.04872,-0.47618,-0.27233,-0.26489,-0.93029,1.11639,1.08612,-0.52248,-0.57695,-1.50375,0.32812,2.41938,2.0
-0.41693,-0.48724,-0.59279,-0.27233,-0.73953,1.28145,-0.26555,0.55661,-0.86702,-0.98635,-0.30279,0.39604,-1.20753,5.0
-0.36628,-0.48724,-0.71961,-0.27233,-0.43749,1.60452,0.29575,-0.05867,-0.17794,-0.60068,-0.48756,0.21322,-1.03669,5.0
-0.41078,-0.48724,-0.75459,-0.27233,-0.48064,-0.61859,-0.96185,0.06609,-0.52248,-0.76682,0.34387,0.44062,-0.54377,3.0
-0.41859,1.01346,-1.40179,-0.27233,-0.97253,1.36115,-0.68475,1.54003,-0.98187,-0.73715,-1.36518,0.41696,-1.00308,5.0
-0.034,-0.48724,1.23073,3.66477,2.72965,-1.25479,1.11639,-1.17464,-0.52248,-0.03107,-1.7347,0.44062,1.98387,1.0
5.52485,-0.48724,1.01499,-0.27233,0.36508,-0.75096,1.11639,-1.13123,1.6596,1.52941,0.80578,-3.87836,-0.35612,1.0
