@relation housing
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.40356,-0.48724,-0.16424,-0.27233,-0.06641,-0.0436,0.55509,-0.73065,-0.40764,0.14099,-0.30279,0.35124,-0.30851,2.0
-0.35801,0.3703,-1.04467,-0.27233,0.79657,1.75823,0.73982,-0.78607,-0.52248,-0.85582,-2.51994,0.34718,-0.75522,5.0
-0.41058,-0.48724,-1.20209,-0.27233,-0.94665,2.18521,-1.12526,-0.1424,-0.86702,-0.78462,-0.21041,0.4037,-1.27195,5.0
-0.37721,0.45606,-0.76917,-0.27233,-1.06746,2.81002,-2.13774,2.42752,-0.29279,-0.46421,0.29768,0.44062,-1.27615,5.0
-0.32893,-0.48724,-0.43683,-0.27233,-0.14407,-0.41934,0.46627,0.21981,-0.63733,-0.60068,1.1753,0.32944,0.28244,2.0
-0.41602,3.58609,-1.2327,-0.27233,-1.19605,2.23218,-1.25671,0.62827,-0.63733,-1.09315,-1.7347,0.39549,-1.23834,5.0
-0.40678,0.3703,-0.60883,-0.27233,-0.78268,0.3606,-0.35081,0.05815,-0.75218,-1.09909,0.06673,0.41937,-0.6894,4.0
-0.40371,-0.48724,0.4057,-0.27233,-1.01568,-0.70399,-0.37568,1.1991,-0.63733,-0.70748,-1.13422,0.44062,0.44628,3.0
0.09402,-0.48724,1.01499,-0.27233,0.2529,-0.40084,0.921,-0.59588,1.6596,1.52941,0.80578,-0.27804,1.21368,2.0
-0.32876,0.3703,-1.04467,-0.27233,0.79657,1.03807,0.5693,-0.78935,-0.52248,-0.85582,-2.51994,0.30008,0.29925,5.0
-0.37507,-0.48724,2.11552,-0.27233,0.22701,-0.9559,0.96008,-0.96777,-0.86702,-1.30676,0.29768,0.02865,2.04549,2.0
-0.01619,-0.48724,1.01499,3.66477,1.40929,3.55153,0.50891,-0.89772,1.6596,1.52941,0.80578,-0.02327,-1.03109,3.0
1.24631,-0.48724,1.01499,-0.27233,1.25395,-1.99915,1.11639,-1.04741,1.6596,1.52941,0.80578,0.17795,2.516,1.0
-0.25443,-0.48724,1.23073,-0.27233,2.72965,0.32075,1.11639,-0.96364,-0.52248,-0.03107,-1.7347,0.08364,-0.73701,4.0
0.45486,-0.48724,1.01499,-0.27233,1.36614,0.18839,1.056,-0.76461,1.6596,1.52941,0.80578,-0.57467,0.93221,1.0
-0.4156,1.76381,-0.84788,-0.27233,-1.29184,-0.10765,-1.32421,1.67267,-0.40764,-0.68375,-0.85708,0.44062,-0.77202,4.0
0.58492,-0.48724,1.01499,-0.27233,1.19354,-0.13042,0.8535,-0.95162,1.6596,1.52941,0.80578,0.44062,0.35246,1.0
-0.40904,-0.48724,0.24681,-0.27233,-1.01568,0.00194,-0.83751,0.33602,-0.52248,-0.06074,0.11292,0.29088,-0.51996,3.0
0.0097,-0.48724,1.01499,-0.27233,1.40929,-1.88102,0.81087,-0.9701,1.6596,1.52941,0.80578,-0.4452,0.18862,3.0
-0.39725,0.45606,-0.76917,-0.27233,-1.06746,-0.08345,0.37746,2.02329,-0.29279,-0.46421,0.29768,0.21322,-0.35052,3.0
-0.24997,-0.48724,1.23073,-0.27233,0.43412,1.71411,0.78956,-0.86628,-0.52248,-0.03107,-1.7347,0.19449,-1.52961,5.0
-0.3727,-0.48724,-0.71961,3.66477,-0.4116,-0.17169,0.80732,-0.35477,-0.17794,-0.60068,-0.48756,0.42243,1.23328,3.0
0.14624,-0.48724,1.01499,-0.27233,0.51179,0.28375,0.88903,-0.70748,1.6596,1.52941,0.80578,0.43306,0.84398,2.0
-0.38532,0.3703,-0.60883,-0.27233,-0.78268,-0.61005,-0.94053,0.30107,-0.75218,-1.09909,0.06673,0.35025,0.04858,3.0
0.53328,-0.48724,1.01499,-0.27233,1.36614,-0.49619,0.41654,-0.48242,1.6596,1.52941,0.80578,-3.8685,0.60032,1.0
-0.00521,-0.48724,1.01499,-0.27233,0.21838,0.21685,0.22825,-0.42672,1.6596,1.52941,0.80578,0.40195,0.23903,4.0
5.52485,-0.48724,1.01499,-0.27233,0.36508,-0.75096,1.11639,-1.13123,1.6596,1.52941,0.80578,-3.87836,-0.35612,1.0
-0.38227,-0.48724,1.56744,-0.27233,0.59809,0.20831,1.07376,-0.94151,-0.63733,0.17066,1.26768,0.44062,0.38327,2.0
-0.29757,-0.48724,-0.43683,-0.27233,-0.14407,-0.49762,-1.39526,0.33412,-0.63733,-0.60068,1.1753,0.33053,-0.85044,4.0
-0.41209,-0.48724,-1.26477,-0.27233,-0.57556,-0.20016,-0.22647,-0.56852,-0.75218,-1.27709,-0.30279,0.44062,-0.44854,5.0
1.76683,-0.48724,1.01499,-0.27233,0.36508,-2.35781,1.11639,-1.06432,1.6596,1.52941,0.80578,-3.59148,3.04114,2.0
1.25643,-0.48724,1.01499,-0.27233,1.59914,0.25101,0.87837,-0.85123,1.6596,1.52941,0.80578,-3.60572,0.75576,1.0
-0.33156,0.3703,-1.04467,-0.27233,0.79657,-1.03134,-0.20516,-0.85888,-0.52248,-0.85582,-2.51994,0.39133,-0.30851,4.0
0.02746,-0.48724,1.01499,3.66477,1.85804,0.15708,0.79666,-0.61255,1.6596,1.52941,0.80578,0.37971,0.08639,3.0
-0.35526,-0.48724,1.56744,-0.27233,0.59809,0.07168,1.05244,-0.79989,-0.63733,0.17066,1.26768,0.41619,0.60312,2.0
-0.40945,-0.48724,-0.04763,-0.27233,-1.2228,-0.31259,-2.15905,0.70867,-0.63733,-0.61255,0.34387,0.375,-0.99888,4.0
0.72196,-0.48724,1.01499,-0.27233,1.00369,0.72495,1.07376,-1.15735,1.6596,1.52941,0.80578,0.44062,1.20247,1.0
-0.34296,0.3703,-1.04467,-0.27233,0.79657,1.49209,1.11639,-0.90252,-0.52248,-0.85582,-2.51994,0.29154,-0.681,5.0
-0.39485,-0.48724,-0.0797,3.66477,-0.56693,-0.67979,-0.52488,-0.06765,-0.63733,-0.77868,0.06673,0.37533,0.47289,3.0
-0.40865,-0.48724,2.11552,-0.27233,0.22701,-0.57732,0.96718,-0.84947,-0.86702,-1.30676,0.29768,0.24871,0.68994,2.0
-0.25874,-0.48724,-0.43683,-0.27233,-0.14407,-0.47627,0.47693,0.09259,-0.63733,-0.60068,1.1753,-1.35905,2.1085,1.0
-0.3876,-0.48724,-0.21089,-0.27233,0.26153,-0.51043,-0.92277,-0.6712,-0.40764,-0.10228,0.34387,0.44062,0.1312,4.0
-0.41213,-0.48724,-1.20209,-0.27233,-0.94665,1.61022,-0.21581,-0.1424,-0.86702,-0.78462,-0.21041,0.44062,-0.90506,5.0
-0.41644,3.58609,-1.40908,-0.27233,-1.3091,0.98256,-1.89261,1.83233,-0.75218,-0.03701,-0.67232,0.44062,-1.13331,5.0
-0.38709,-0.48724,-0.54761,-0.27233,-0.53242,-0.8207,0.20339,0.43978,-0.52248,-0.71935,0.52864,0.37741,-0.12786,2.0
-0.41035,-0.48724,0.24681,-0.27233,-1.01568,-0.58444,-1.13592,0.33602,-0.52248,-0.06074,0.11292,0.43141,-0.49755,3.0
-0.41858,3.3717,-1.44552,-0.27233,-1.3091,1.37253,-1.65815,2.32775,-0.52248,-1.08129,-0.2566,0.42999,-1.0983,5.0
-0.41843,2.08539,-1.19626,-0.27233,-1.32636,0.45454,-1.76827,1.15142,-0.98187,-0.84988,-1.31899,0.21935,-1.15852,5.0
0.96931,-0.48724,1.01499,-0.27233,0.90013,-0.96302,1.11639,-1.19192,1.6596,1.52941,0.80578,-0.26928,-0.07325,4.0
-0.33024,-0.48724,-0.43683,-0.27233,-0.14407,0.2994,0.91745,0.31327,-0.63733,-0.60068,1.1753,0.34247,0.02058,2.0
-0.05231,-0.48724,1.01499,-0.27233,0.86561,-0.74811,-0.72383,-0.34598,1.6596,1.52941,0.80578,-0.24398,0.20682,3.0
-0.40327,-0.48724,-0.16424,-0.27233,-0.06641,-0.78796,-0.11989,-0.49192,-0.40764,0.14099,-0.30279,0.38147,0.134,2.0
-0.41757,3.05012,-1.32745,-0.27233,-1.20554,1.88633,-1.8784,1.17536,-0.86702,-0.35741,-1.7347,0.42397,-1.33636,5.0
0.13935,-0.48724,1.01499,-0.27233,1.36614,0.59259,0.76114,-0.56871,1.6596,1.52941,0.80578,-1.11117,0.5275,2.0
-0.41663,-0.48724,-1.30559,-0.27233,-0.83446,0.20689,-0.35081,1.07667,-0.75218,-1.10502,0.11292,0.41017,-1.04229,5.0
0.23908,-0.48724,1.01499,3.66477,0.6585,0.56697,1.00271,-1.15797,1.6596,1.52941,0.80578,0.20435,-1.24954,5.0
7.47625,-0.48724,1.01499,-0.27233,1.19354,-0.85628,1.11639,-1.12534,1.6596,1.52941,0.80578,0.30994,1.44613,1.0
-0.41228,-0.48724,-1.15107,-0.27233,-0.8172,0.06884,-1.82511,0.67415,-0.63733,0.12913,-0.71851,0.20303,-0.74402,3.0
-0.40723,-0.48724,0.40132,3.66477,-0.04052,-0.47485,0.89613,-0.43014,-0.52248,-0.78462,-0.94946,0.44062,0.73756,3.0
0.66562,-0.48724,1.01499,-0.27233,1.07273,0.13573,0.96008,-0.86757,1.6596,1.52941,0.80578,-3.24174,1.60017,1.0
-0.40033,0.04872,-0.47618,-0.27233,-0.26489,-0.39941,0.61548,1.32832,-0.52248,-0.57695,-1.50375,0.329,0.62273,2.0
0.19526,-0.48724,1.01499,-0.27233,1.25395,-0.33252,0.49469,-0.77278,1.6596,1.52941,0.80578,0.23776,0.85519,4.0
-0.35767,-0.48724,-0.71961,-0.27233,-0.43749,-0.43215,-0.01687,-0.05867,-0.17794,-0.60068,-0.48756,0.23743,-0.14046,4.0
-0.41607,1.01346,-0.74002,-0.27233,-1.00792,-0.36099,-1.60841,1.3514,-0.98187,-0.61848,-0.71851,0.06108,-0.6754,2.0
-0.41522,0.71332,0.56895,-0.27233,-0.78268,0.22397,-0.53199,-0.06133,-0.63733,-0.82022,-0.11803,0.41991,-0.62919,4.0
0.00925,-0.48724,1.01499,-0.27233,1.36614,0.13004,0.70429,-0.58315,1.6596,1.52941,0.80578,0.3807,0.27964,2.0
0.37059,-0.48724,1.01499,-0.27233,1.36614,-0.28982,0.56219,-0.51172,1.6596,1.52941,0.80578,0.44062,0.28664,3.0
-0.41783,0.26311,-1.4222,-0.27233,-1.19605,1.16616,-0.32239,2.57768,-0.75218,-1.14062,0.06673,0.40053,-0.64459,5.0
-0.36279,-0.48724,-0.18028,-0.27233,-0.0923,0.49866,0.49469,-0.22678,-0.63733,-0.61848,-0.02565,0.44062,-1.13611,4.0
-0.27785,-0.48724,1.23073,-0.27233,0.43412,0.93702,1.02402,-0.91073,-0.52248,-0.03107,-1.7347,0.074,-1.12911,5.0
2.207,-0.48724,1.01499,-0.27233,1.25395,-1.82836,0.74337,-1.08118,1.6596,1.52941,0.80578,0.44062,2.70785,1.0
-0.39402,-0.48724,-0.21089,-0.27233,0.26153,-0.36668,0.39522,-0.61587,-0.40764,-0.10228,0.34387,0.44062,0.23483,2.0
-0.3889,-0.48724,-0.21089,-0.27233,0.26153,-0.6983,0.07194,-0.42852,-0.40764,-0.10228,0.34387,0.44062,0.20262,2.0
0.21248,-0.48724,1.01499,-0.27233,1.36614,0.52712,1.05244,-0.68378,1.6596,1.52941,0.80578,-0.01516,0.71095,1.0
-0.41003,1.44223,-1.12192,-0.27233,-1.01568,1.27148,-1.50183,1.27499,-0.52248,-0.06074,-1.50375,0.3704,-1.36997,5.0
-0.39208,-0.48724,-0.54761,-0.27233,-0.53242,-0.28698,-0.88369,0.76974,-0.52248,-0.71935,0.52864,0.44062,0.01918,3.0
-0.35286,0.3703,-1.04467,-0.27233,0.17523,2.8641,-0.05595,-0.65225,-0.52248,-0.85582,-2.51994,0.30523,-0.73001,5.0
-0.41379,-0.48724,-1.033,-0.27233,-0.38571,0.04322,0.17141,-0.22678,-0.52248,-0.66595,-0.85708,0.42638,-0.89105,4.0
1.42379,-0.48724,1.01499,-0.27233,1.07273,-0.55312,0.95297,-0.8954,1.6596,1.52941,0.80578,-3.82271,1.64358,1.0
-0.41484,-0.48724,0.11562,-0.27233,0.15797,-0.23432,0.28865,-0.71593,-0.98187,-0.80242,1.1753,0.44062,-0.50035,3.0
-0.41689,2.72855,-1.19335,-0.27233,-1.09335,0.44173,-1.6617,0.76272,-0.75218,-0.92702,-0.07184,0.4267,-1.16692,5.0
-0.41491,0.58469,-0.91494,-0.27233,-1.11061,0.47589,0.06484,0.76253,-0.63733,-0.75495,0.25149,0.4267,-0.76082,4.0
-0.30356,-0.48724,-0.43683,-0.27233,-0.14407,0.55416,0.66522,0.21083,-0.63733,-0.60068,1.1753,0.25802,-0.09425,3.0
-0.28913,-0.48724,1.23073,3.66477,2.72965,-1.81128,0.69008,-1.03758,-0.52248,-0.03107,-1.7347,-0.14671,-0.07465,1.0
-0.3923,-0.48724,-0.21089,-0.27233,0.26153,-0.37806,-0.11634,-0.65818,-0.40764,-0.10228,0.34387,0.44062,0.03738,3.0
-0.41352,-0.48724,-1.12629,-0.27233,-0.56693,1.02811,0.62969,-0.1773,-0.86702,-0.82022,-0.30279,0.44062,-1.00168,4.0
-0.28864,-0.48724,-0.43683,-0.27233,-0.14407,-0.81358,0.90679,0.20799,-0.63733,-0.60068,1.1753,0.03829,1.39292,1.0
-0.30519,-0.48724,-0.43683,-0.27233,-0.14407,-0.67125,1.11639,0.14254,-0.63733,-0.60068,1.1753,0.41477,1.01203,1.0
-0.41179,-0.48724,-0.96887,-0.27233,-0.91213,-0.23289,-0.41831,-0.02253,-0.75218,-0.95669,0.02054,0.42145,-0.58998,3.0
0.73278,-0.48724,1.01499,-0.27233,1.19354,-0.61575,0.32773,-1.08972,1.6596,1.52941,0.80578,-0.20279,2.42498,1.0
0.62424,-0.48724,1.01499,3.66477,1.85804,-0.10338,1.02402,-0.79443,1.6596,1.52941,0.80578,0.23064,0.69275,2.0
-0.41044,-0.48724,-1.26477,-0.27233,-0.57556,-0.96871,0.75403,-0.38331,-0.75218,-1.27709,-0.30279,0.37599,0.18582,4.0
-0.4083,-0.48724,0.24681,-0.27233,-1.01568,-0.00802,0.21049,0.12212,-0.52248,-0.06074,0.11292,0.18606,-0.09565,3.0
0.00752,-0.48724,1.01499,-0.27233,1.85804,-1.31314,0.98139,-0.80326,1.6596,1.52941,0.80578,0.26415,-0.34492,3.0
-0.41264,-0.48724,-0.75459,-0.27233,-0.48064,-0.50046,-0.01332,-0.20646,-0.52248,-0.76682,0.34387,0.44062,-0.41633,2.0
-0.39455,-0.48724,-0.61612,-0.27233,-0.92076,-0.97156,-0.23358,1.08878,-0.75218,-1.03975,-0.2566,0.44062,0.4967,2.0
-0.41337,0.04872,-0.73856,-0.27233,-1.25732,-0.57874,-1.67591,1.28363,-0.63733,-0.37521,0.2053,0.43306,-0.63759,3.0
2.91137,-0.48724,1.01499,-0.27233,0.36508,-1.60775,1.11639,-1.04746,1.6596,1.52941,0.80578,-1.59597,1.04003,2.0
-0.39564,0.3703,-1.13796,-0.27233,-0.96477,0.75057,-1.29223,0.14516,-0.52248,-1.14062,-1.64232,0.44062,-1.0927,5.0
-0.41095,1.44223,-1.12192,-0.27233,-1.01568,0.70788,-0.97606,-0.00306,-0.52248,-0.06074,-1.50375,0.40743,-0.83644,5.0
-0.40998,-0.48724,0.24681,-0.27233,-1.01568,-0.20585,-0.80909,0.14031,-0.52248,-0.06074,0.11292,0.33174,-0.33371,3.0
-0.41298,1.22785,-0.689,3.66477,-0.92939,0.7705,-1.45565,0.50708,-0.63733,-0.91515,-0.39518,0.40283,-1.18933,5.0
0.22874,-0.48724,1.01499,-0.27233,1.36614,0.21543,0.68653,-0.70249,1.6596,1.52941,0.80578,-2.8094,0.4995,1.0
-0.40256,-0.48724,2.42017,-0.27233,0.46864,-1.1822,0.85705,-0.93752,-0.63733,1.79642,0.75959,0.42079,0.75716,1.0
