@relation computer1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.23317,-0.30464,0.57338,-0.14313,-0.06268,1.33715,0.53871,0.5867,-0.00758,-0.11158,-0.18672,0.49093,3.0
0.32688,0.93316,-0.27443,-0.63564,-0.5051,-0.59873,-0.38216,-0.79025,-0.24967,-0.14021,-0.37487,0.748,8.0
-0.02923,-0.37155,0.6352,-0.19339,-0.31193,0.69185,0.99915,0.71507,0.33745,-0.11476,0.32656,0.5299,4.0
-0.34786,-0.43846,0.06714,-0.2939,0.18035,-0.67939,-0.49727,-0.43545,-0.5364,-0.13226,0.9055,0.93136,7.0
-0.34786,-0.43846,-0.63988,-0.80651,-0.65465,-0.67939,-0.49727,-0.81289,-0.6112,-0.14021,0.48811,0.89789,10.0
-0.08546,-0.43846,-0.49909,-0.80651,-0.6235,0.68379,1.638,-0.63211,-0.46908,-0.14419,-0.43812,-0.64659,5.0
-0.32912,-0.43846,-0.93983,-0.2939,-0.66089,0.20788,0.11473,0.56014,-0.23455,-0.12113,-0.24715,1.00305,6.0
0.19568,0.89971,0.96821,-0.01749,-0.12499,-0.43741,-0.34379,-0.32166,-0.36078,-0.14021,-0.60129,-0.61184,5.0
0.27065,1.23425,0.17916,-0.01749,-0.43656,-0.51807,-0.4589,1.30781,-0.64878,-0.14021,-0.31282,0.17727,5.0
0.73922,-0.43846,2.33573,0.67605,-0.39294,5.35813,9.03758,1.16711,-0.43776,-0.13067,-0.63593,-0.57947,1.0
-0.3666,-0.43846,-1.1149,0.12323,-0.51756,-0.67939,-0.49727,0.30858,1.2372,-0.13703,-0.20525,0.98923,10.0
-0.27289,-0.30464,0.02001,-0.39441,-0.21223,-0.59873,-0.4589,-0.72826,-0.32477,-0.13703,-0.62345,0.90595,8.0
-0.34786,-0.43846,-0.07916,-0.16323,-0.09383,-0.67939,-0.49727,-0.69149,-0.40707,-0.14021,-0.00623,-0.6825,7.0
-0.25415,-0.43846,-0.52112,-0.05267,0.23643,0.93384,-0.30542,-0.27539,-0.31805,-0.13862,0.1368,1.04273,3.0
-0.27289,-0.405,-1.15897,-0.84672,-0.6235,-0.59873,-0.4589,-0.73731,-0.41436,-0.14817,-0.64117,0.97548,9.0
-0.32912,-0.405,0.98596,-0.314,-0.14992,-0.11476,-0.19031,-0.50403,0.14146,-0.14339,-0.61982,-0.73219,5.0
-0.2354,-0.43846,0.1608,-0.12805,-0.29947,0.28855,-0.0752,-0.41319,-0.33474,-0.14339,-0.66091,-0.52338,4.0
-0.19792,-0.43846,1.19103,2.05809,2.65419,1.40168,-0.07904,0.92137,1.35991,-0.14498,-0.62949,-0.62577,2.0
0.06448,0.19717,0.58317,0.44989,0.21773,-0.11476,-0.0752,0.89094,0.63644,-0.12749,-0.65568,0.47334,4.0
0.30814,1.46843,-1.13449,-0.84672,-0.7232,-0.51807,-0.42053,-0.7081,-0.54409,-0.13385,-0.29993,0.92243,8.0
-0.21666,-0.30464,0.03102,1.01779,0.90941,0.53053,-0.03683,3.46683,6.07334,-0.13703,0.81082,-0.68437,2.0
-0.17918,-0.43846,0.68785,0.78159,0.0121,2.14376,3.91524,0.32501,-0.48597,-0.14498,-0.65084,-0.57622,1.0
0.90791,0.23063,1.34406,1.69122,1.59486,1.25648,0.4236,-0.08373,0.51065,-0.14817,-0.59162,-0.57369,2.0
-0.34786,-0.43846,0.68234,0.21369,-0.13745,-0.43741,-0.15194,-0.46732,-0.51272,-0.13862,-0.64842,-0.54252,5.0
2.70722,5.68364,-0.24321,-0.18333,0.01833,-0.51807,-0.34379,-0.61858,-0.03594,-0.14578,-0.64399,-0.61751,4.0
-0.3666,-0.43846,-1.17244,-0.05267,-0.57365,-0.67939,-0.49727,0.441,1.41583,-0.13544,-0.17906,0.98976,9.0
1.47019,3.81021,-0.99553,-0.78641,-0.66089,-0.35675,-0.42053,-0.7719,-0.51911,-0.1418,-0.57026,-0.83659,7.0
-0.32912,-0.37155,1.54056,0.32928,0.7287,-0.43741,-0.26705,1.59414,0.14459,-0.14578,-0.64359,-0.73659,3.0
-0.32912,-0.37155,-1.241,-0.69092,-0.69204,-0.67939,-0.49727,0.29499,1.13481,-0.13226,0.92403,1.18235,7.0
