@relation computer1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.45808,1.53533,0.55808,0.48005,0.28628,-0.11476,-0.15194,0.1554,-0.46217,-0.14817,-0.49815,-0.82024,6.0
-0.2354,-0.33809,-1.16815,-0.91708,-0.79174,0.20788,-0.15194,-0.69801,-0.50462,-0.14817,0.37329,1.05948,7.0
-0.01049,-0.30464,0.59174,0.54036,0.65393,0.44987,-0.30542,-0.13497,-0.28091,3.29539,-0.67582,-3.14704,1.0
-0.3666,-0.43846,-0.85719,-0.7261,-0.44902,-0.67939,-0.49727,-0.73032,0.0875,-0.13862,0.94176,1.06337,5.0
-0.32912,-0.43846,0.32669,-0.0778,-0.00659,-0.59873,-0.4589,-0.57779,0.39755,-0.13544,-0.50661,0.51295,7.0
-0.32912,-0.405,-0.72558,-0.82159,-0.56742,-0.51807,-0.42053,-0.66884,-0.19548,-0.14021,1.17583,0.94114,8.0
0.19568,0.89971,-0.68334,-0.35421,-0.24962,-0.43741,-0.11357,-0.37115,-0.46859,-0.14658,-0.10211,-0.72105,7.0
0.027,-0.43846,1.98742,0.89215,0.4296,-0.59873,-0.42053,1.73199,1.17772,-0.13703,-0.65809,-0.76323,2.0
-0.34786,-0.405,-0.6509,-0.8819,-0.56742,-0.67939,-0.49727,-0.79549,-0.24665,-0.14817,2.6383,1.21097,9.0
-0.16043,-0.23773,1.35202,-0.12805,0.09311,0.76848,0.42168,-0.46509,-0.21938,-0.12113,-0.3519,0.49501,2.0
-0.32912,-0.43846,0.41055,-0.25872,-0.14368,0.12722,-0.0752,-0.60913,-0.20741,-0.13703,-0.6452,1.0242,3.0
-0.34786,-0.43846,-1.01451,-0.67082,-0.44902,-0.67939,-0.49727,-0.81059,-0.43651,-0.14817,-0.24997,-0.6215,9.0
-0.31038,-0.43846,-0.01244,-0.25369,-0.33062,-0.51807,-0.19031,-0.14291,-0.12442,-0.1418,-0.48244,-0.7442,6.0
-0.12295,-0.30464,0.22997,0.09307,0.56669,-0.27609,-0.03683,0.02752,2.36525,-0.12908,-0.56744,0.11018,3.0
1.28276,1.13389,0.65847,0.6861,0.43583,2.22039,3.02506,0.68118,0.33246,-0.14817,-0.51023,-0.53455,1.0
-0.3666,-0.43846,-1.09103,-0.83164,-0.06268,-0.51807,-0.38216,-0.43673,0.50582,-0.14658,-0.59081,1.01474,9.0
0.85168,1.56879,0.05184,-0.2738,-0.31193,-0.35675,-0.38216,-0.03541,-0.309,-0.14658,-0.41918,-0.76096,5.0
0.13945,-0.43846,1.9311,-0.17328,-0.21846,1.82112,2.99437,-0.37414,-0.05965,-0.12908,-0.65648,-0.52435,2.0
-0.3666,-0.43846,-1.31384,-1.01759,-0.8229,-0.59873,-0.26705,-0.81811,-0.58439,-0.14817,2.28336,1.29869,10.0
1.50768,0.59862,1.98436,2.42999,2.44856,2.46641,0.0399,0.78993,0.12014,-0.14817,-0.47236,-0.72908,1.0
1.18905,1.80297,1.29325,0.54036,-0.06268,2.70839,4.29893,0.10563,-0.31941,-0.11954,-0.59847,-0.56071,1.0
0.04574,-0.405,1.02759,-0.49995,-0.38047,1.25648,0.84567,-0.49889,-0.57921,-0.13226,0.07153,0.48564,3.0
-0.1042,-0.13737,3.11437,-0.12303,-0.08137,0.53053,1.15262,-0.19302,-0.53767,-0.12749,-0.60532,0.11672,1.0
-0.31038,-0.405,-0.77577,0.13328,-0.16861,-0.27609,-0.22868,1.23991,0.40168,-0.14658,0.68432,0.97864,5.0
0.19568,1.00007,0.92413,-0.35923,0.04326,-0.51807,0.07827,-0.62445,1.66231,-0.13703,0.13438,-0.79178,5.0
-0.31038,-0.43846,0.78151,0.0579,-0.21846,-0.43741,0.03799,0.04391,-0.28395,-0.13067,-0.30396,0.71425,7.0
