@relation computer1-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.3666,-0.43846,-1.33098,-1.02764,-0.87898,-0.67939,-0.49727,-0.82093,-0.64924,-0.14817,2.40745,1.30836,10.0
-0.31038,-0.37155,-1.02798,-0.62559,-0.58611,-0.67939,-0.49727,-0.07763,-0.53202,-0.14021,-0.62707,-0.71953,9.0
1.03911,1.83642,-0.05039,0.4901,0.71624,1.82112,0.57708,0.06095,0.44863,-0.14817,-0.63755,-0.87108,3.0
-0.32912,-0.405,-0.9031,-0.70097,-0.7045,-0.59873,-0.4589,-0.80665,-0.60326,-0.14817,-0.18672,0.99868,10.0
-0.08546,-0.23773,1.14206,0.55543,0.18035,-0.19542,-0.19031,0.08918,0.26428,-0.13226,-0.59202,0.46894,3.0
-0.31038,-0.43846,-0.67477,-0.69092,-0.36801,-0.35675,-0.22868,-0.36342,-0.53107,-0.14817,-0.37446,-0.6617,8.0
-0.16043,-0.07046,0.75824,1.65102,0.7474,-0.59873,-0.4589,1.94948,3.39856,-0.13544,-0.59444,-0.67294,4.0
-0.3666,-0.43846,-1.14612,-0.75123,-0.53626,-0.67939,-0.49727,-0.55842,-0.26833,-0.14021,-0.31846,1.02671,7.0
-0.3666,-0.43846,-1.30895,-0.99749,-0.84783,-0.67939,-0.49727,-0.81816,-0.60822,-0.14817,2.63629,1.26889,10.0
-0.2354,-0.33809,0.08979,0.6861,2.08091,0.04656,-0.26705,-0.21866,0.13274,-0.14578,-0.29792,-0.74159,5.0
-0.14169,-0.37155,-1.03165,-0.56528,-0.66089,-0.59873,-0.4589,0.84363,-0.59905,-0.13067,-0.60048,0.96677,6.0
-0.32912,-0.405,-0.00142,-0.39944,-0.29947,-0.11476,0.30657,-0.32399,-0.54895,-0.14817,-0.43731,-0.55555,5.0
-0.08546,-0.00355,-0.39013,-0.24867,-0.43033,-0.43741,-0.19031,-0.47956,-0.50857,-0.1426,-0.24755,-0.57866,5.0
0.70174,-0.405,0.74172,0.45492,-0.11253,3.51501,5.02796,1.63405,-0.14157,-0.13544,-0.64117,-0.55284,1.0
-0.3666,-0.43846,-1.30895,-0.96231,-0.80421,-0.67939,-0.49727,-0.81826,-0.63518,-0.14339,3.18502,1.29216,10.0
-0.02923,0.49826,-0.98145,-0.76128,-0.68581,-0.51807,-0.42053,-0.81594,-0.61945,-0.14817,-0.27455,0.98479,8.0
-0.29163,-0.37155,-0.16364,0.08302,-0.13122,-0.51807,-0.42053,-0.34144,-0.25887,-0.13862,-0.49855,0.71434,7.0
-0.25415,-0.43846,0.7711,0.34938,0.71624,-0.11476,0.30657,0.36359,1.71653,-0.13862,-0.57913,-0.6275,3.0
-0.34786,-0.43846,-1.19019,-0.87185,-0.42409,-0.67939,-0.49727,-0.44384,-0.06439,-0.13067,-0.31161,0.92027,9.0
-0.27289,-0.43846,-0.47032,0.41471,-0.16861,-0.27609,-0.15194,0.74738,-0.42445,-0.14817,-0.46068,-0.70852,5.0
-0.16043,-0.27119,1.79827,0.15841,0.2302,-0.11476,-0.22868,0.0357,-0.49657,-0.14817,-0.49815,-0.83284,4.0
-0.14169,-0.33809,0.59725,0.43482,0.16788,1.25648,0.73056,-0.16686,-0.19252,-0.14498,-0.63674,-0.52905,2.0
-0.31038,-0.43846,-0.85719,-0.76128,-0.67335,0.20788,-0.0752,-0.41098,-0.39936,-0.14817,0.82452,1.17848,4.0
-0.25415,-0.27119,-0.51623,-0.64067,-0.38047,-0.67939,-0.49727,-0.81,-0.30208,-0.14817,-0.64319,-0.47221,8.0
-0.02923,-0.33809,0.6199,1.25902,1.31445,3.19236,0.50034,-0.02709,-0.4793,-0.12908,-0.35553,0.50193,2.0
1.02036,1.80297,0.67928,1.57061,-0.01283,1.33311,0.49842,0.44081,-0.47677,-0.14817,-0.67622,-0.71464,1.0
-0.25415,-0.43846,1.49893,1.26405,0.80971,1.16372,0.07444,0.71144,1.11507,-0.13783,-0.62224,-0.4973,2.0
-0.31038,-0.43846,-0.76965,0.75646,-0.57365,-0.51807,-0.42053,-0.29001,-0.59274,-0.13862,0.16178,1.04189,5.0
0.17694,0.8328,1.19531,0.19359,0.15542,-0.35675,-0.03683,0.47722,0.92761,-0.11476,0.69963,0.01021,4.0
-0.27289,-0.43846,-1.02614,-0.52005,-0.66712,0.04656,-0.15194,-0.62678,-0.52708,-0.13862,-0.33981,0.93309,9.0
-0.19792,-0.405,-0.31055,-0.41954,-0.39294,-0.0341,0.2682,-0.38744,-0.41422,-0.12431,-0.38494,0.47721,7.0
-0.32912,-0.43846,-0.74088,-0.55523,-0.57365,0.28855,0.19338,0.64615,-0.22346,-0.14498,-0.6178,1.13321,3.0
0.51431,1.80297,-0.18873,-0.48487,-0.44279,-0.51807,-0.38216,0.2043,-0.41924,-0.13703,-0.48163,0.48755,7.0
