@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.32445,0.64754,-0.19303,-0.35151,-1.61642,-0.82746,0.74547,-1.07986,-0.8,-0.50583,1.24389,1.75227,-0.23395,0.73659,-0.80504,0.38642,-1.69677,0.34177,0.24334,-1.51183,1.22306,0.64034,1.2747,1.35695,1.42526,-0.60912,1.19261,-1.42956,-1.66321,-0.00664,-0.02597,-0.7057,5.0
0.18869,-1.5126,0.13897,-0.70874,0.65833,-0.94141,-0.43226,-1.43693,0.26353,-0.17167,0.07151,1.09043,0.28702,-0.5281,-0.21524,-0.61529,-0.65777,-0.68253,0.01824,0.12467,0.86685,-0.59947,0.16352,-0.02383,-0.52776,-0.60912,0.21528,0.20393,0.34324,-0.61743,0.7713,-0.7057,3.0
0.75474,1.45675,-0.39769,0.75551,-1.42498,-0.14089,-0.12453,0.76125,-0.50227,-0.41527,0.48732,4.04767,-0.71445,0.27069,-0.83856,-0.77567,-0.67851,-0.42667,-1.71812,-1.205,1.35357,-0.59947,-0.81284,-1.41704,0.25397,-0.60912,1.55759,0.44817,0.19431,-0.61743,-0.04941,-0.7057,5.0
-1.59371,-0.04978,-0.87892,1.10003,-0.80275,0.09632,-1.01163,-0.89509,-0.17687,-0.92936,-0.09096,-0.28671,-1.60441,0.59313,-0.24099,-0.82369,0.0838,-0.68786,0.87496,-0.60111,1.15775,1.88014,-0.35941,-0.15733,0.48569,-1.22154,-1.56496,-0.59497,1.15915,-0.00664,-1.01277,0.70158,2.0
-0.84784,-1.40684,-0.53159,-0.18897,-1.65328,-0.8203,-0.84872,0.27078,0.89471,-0.28602,0.58603,1.13882,-0.903,-1.37291,0.31584,-0.91906,-1.00274,0.36625,1.45029,-1.22654,-0.64031,0.02043,0.85372,1.52076,-1.05345,0.6157,-1.22646,-0.86352,-1.02713,-0.00664,-0.689,-0.00206,3.0
-0.80993,-1.14416,-0.44269,-0.98179,-0.89819,0.05784,1.29999,-0.09735,-0.07537,0.05863,1.65316,-0.47993,1.54398,-0.7916,-0.11071,0.45448,1.34903,-0.4974,-0.85068,0.18528,-0.28645,0.64034,-0.85133,0.13461,-0.68242,1.84053,1.29186,-0.40298,-0.90329,1.21494,-0.34822,0.70158,1.0
0.99352,-0.50561,-0.35339,0.00545,-0.65794,0.84664,0.77585,0.56018,-0.56495,0.88652,1.31366,-0.40393,0.84335,0.69287,0.15691,0.43953,0.49306,-0.82499,-1.82573,0.58806,-0.98833,-1.21938,-0.70901,-1.12617,-1.28455,-1.22154,-1.21494,-0.60394,-0.47442,-0.00664,0.91505,-0.7057,5.0
-0.2708,0.46242,-0.52371,-0.43171,-1.29255,0.01588,0.43723,0.1759,1.27502,0.1099,0.57912,-0.46203,-1.03788,0.24801,-0.92541,-0.05868,-1.41598,-0.25824,0.09865,-0.76477,0.59975,-0.59947,-0.87552,0.08788,0.02566,-0.60912,0.61991,1.5978,0.14082,0.60415,-0.09813,-0.7057,2.0
1.25823,1.07616,-0.59709,-0.17894,-1.191,1.01342,-0.34299,1.15569,0.60041,-0.86038,0.86231,-0.93201,-0.57274,-1.28668,-0.97442,-0.00214,-0.96377,-0.41092,-0.52111,-1.21531,-0.2322,0.02043,-1.209,-0.87518,-1.54574,-0.60912,-1.26045,-0.60536,-0.47547,-0.61743,0.89426,-1.40934,4.0
-0.59409,1.07086,1.48423,-0.79417,1.58407,0.05629,0.56363,1.57207,0.02017,-0.93874,1.4985,0.88053,-0.57969,1.35262,1.88042,1.76981,1.63687,0.43619,0.43367,-0.43955,1.32119,-0.59947,-1.56837,0.67902,0.81434,1.22812,-1.09166,-1.39804,-1.63935,-0.00664,-1.14268,-0.00206,5.0
-0.0622,1.54822,-0.08509,1.42186,-1.27559,0.57465,-0.68195,0.05931,0.13982,0.44131,-0.76795,-0.85595,-0.70999,0.48901,0.12181,-0.04408,1.43349,0.16554,0.54579,0.40584,-0.35734,0.02043,-1.17395,-1.45116,1.33312,0.00329,1.00481,0.74607,-0.79827,-1.22821,0.12585,0.70158,2.0
-1.10126,1.66017,-0.86115,-0.63946,-0.86174,-0.32919,0.22442,0.66633,-0.46722,0.54076,1.20463,0.14593,1.30034,1.66007,2.50669,0.86625,1.61718,0.95536,-0.50403,0.61859,0.85334,1.26024,-1.10302,-0.24078,1.58912,0.00329,0.43924,0.14134,-0.38095,1.82573,-0.63916,1.40521,4.0
0.13661,-1.6569,-0.39263,-0.46135,-0.41212,0.0209,-0.88536,1.66618,-0.65217,-0.64276,-1.26107,-0.55562,-0.29548,-0.63342,-0.90531,-0.97938,-0.58255,0.90249,-0.71033,-0.85666,-1.61301,1.88014,1.48252,-0.99775,-0.30452,0.6157,0.87701,1.15092,1.20188,0.60415,1.55782,0.70158,5.0
-1.55352,0.2052,-0.44832,-0.59276,0.91326,-0.91104,0.95627,-1.49798,-0.91102,-0.7372,-1.68012,2.22312,1.27112,-0.40366,-0.81065,-0.64898,-1.05695,-0.95656,0.32871,-0.72932,1.61816,0.02043,-0.636,1.38949,0.64423,1.22812,1.61153,-0.47054,-0.53039,-1.22821,1.08468,-0.00206,3.0
-0.45048,0.82464,-0.36498,-0.00697,-1.41857,2.56361,0.00597,-1.64022,-0.63167,2.49618,-1.08124,-0.63595,-1.24265,1.13079,-0.22087,-0.25151,-0.81668,-0.68194,0.00927,1.13394,-1.12985,0.64034,0.70283,-1.4364,-1.19365,0.00329,0.46455,-0.91211,0.06685,-1.22821,1.11094,-0.7057,5.0
0.92338,0.42707,-0.74514,-0.92942,0.72892,-0.05884,0.21988,-0.48374,-0.68874,-0.96266,-0.12003,-0.73994,-0.36555,0.07617,-0.53156,-0.77553,-0.62916,-0.8413,-1.91361,-1.0614,0.18438,-1.21938,1.5355,-0.70704,1.33828,-0.60912,-1.53016,-1.04238,0.93431,-1.22821,1.5584,-0.00206,2.0
-1.53672,-0.85234,-0.97374,-0.24039,0.66161,-0.75887,0.41505,0.52856,2.23111,2.76882,0.65358,-0.87775,1.27011,-0.23714,0.16459,0.63834,1.12098,-0.89749,-1.08278,-0.46197,0.88195,-1.21938,-1.41423,1.27715,0.26483,-1.22154,-0.81555,-0.39466,-0.45205,0.60415,0.34966,-0.00206,1.0
0.71999,0.28557,-0.32739,0.51914,1.01687,-0.59487,-0.61985,-1.72899,0.40063,-0.1378,1.13837,-0.87631,0.53212,0.85257,-0.68051,1.63653,0.76021,-0.67721,-0.09393,-1.02304,-0.53027,0.64034,1.13078,-0.15919,-1.47386,0.6157,0.42628,-1.41634,-1.21161,0.60415,-1.46579,-0.00206,1.0
-1.31726,-1.24603,0.07394,-0.98717,-0.67808,-0.21096,0.07649,-0.3696,-0.71077,-0.67167,1.65978,0.0745,1.37296,1.24526,-0.70621,-0.27331,-1.17858,0.14658,1.62262,-0.89921,-1.55329,0.64034,-0.33222,-0.61712,0.00444,0.6157,0.51691,0.33763,-0.60602,-0.00664,-0.65108,-0.00206,2.0
0.44492,-1.00504,-0.08477,-0.56382,-0.444,-0.68647,1.234,-1.42839,-0.60157,1.37778,0.16254,-0.65897,-1.45959,0.82573,-0.12913,-0.76401,0.13381,-0.62686,-0.31297,0.6879,1.39073,-1.21938,-1.39082,0.90471,0.03959,0.00329,0.03008,-1.4664,-0.89484,-1.22821,1.54575,-1.40934,3.0
1.2965,-1.17325,-0.78661,-0.35305,1.27268,0.03232,0.39814,0.5337,0.18355,-0.47211,1.02461,1.70273,0.35659,-0.05908,-0.92783,-0.00666,0.64517,-0.11588,0.13917,-1.11324,-1.33469,1.26024,0.43382,-0.21517,-1.06038,1.22812,-1.71306,-1.38584,0.33324,0.60415,0.15567,-0.00206,4.0
1.6968,-0.6405,-0.74171,0.20671,0.29751,-0.70696,-0.20247,0.75699,0.07063,-0.44627,0.436,1.58495,0.12624,0.58182,-0.09677,0.32268,1.49919,0.44229,0.62042,-0.99447,1.21119,2.50005,1.21047,0.444,0.41556,1.22812,0.1792,0.29399,1.42834,2.43652,0.30662,1.40521,4.0
-1.41013,-0.29095,0.0354,1.21247,-0.90449,-0.60655,1.4871,0.0287,-0.97962,-0.86978,-0.13238,-0.89564,-0.11575,-1.55743,-0.81029,0.15405,-0.2468,-0.91894,0.52069,-1.36835,-0.26763,-0.59947,1.60758,-1.04321,-0.23354,1.22812,1.06304,-1.02364,-1.42265,1.21494,0.89527,1.40521,1.0
