@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-1.32385,-1.71141,0.3728,-0.46401,1.38311,2.27885,-1.06274,0.6064,-0.65424,-0.3069,0.77072,0.70914,1.29728,-1.26376,0.09284,-0.44519,1.02112,-0.7912,-0.03333,0.51002,1.19013,-0.59947,-0.11062,-0.23729,-0.9862,-0.60912,-0.33168,-1.47929,1.71939,1.21494,-0.88948,-0.00206,3.0
1.01219,-0.62492,1.6664,-0.61735,-0.0158,-0.82615,-1.1357,1.65094,0.36425,-0.03476,-0.02088,1.86482,-0.55376,-0.63811,-0.99779,0.73357,1.32024,0.77302,-0.52453,0.03594,-0.80471,0.02043,-0.51384,0.25651,-0.67765,0.00329,-0.05056,0.25648,-1.00841,0.60415,0.56789,-0.7057,5.0
0.17566,0.63868,0.08194,-0.82858,0.57226,0.38035,1.09908,1.69829,-0.74306,-0.12861,-0.16713,-0.10756,0.28544,-1.03759,0.85414,-0.81005,1.64372,-0.81841,0.94815,-0.66349,1.41335,0.02043,0.34661,1.28663,-1.09614,-1.22154,1.70974,-0.65815,1.42377,1.21494,1.24558,0.70158,3.0
-0.19053,-0.6555,-0.97701,-0.10438,-1.59155,-0.00175,0.60733,-1.55284,2.35358,0.34032,0.13089,-0.73711,-0.19681,0.77283,-0.48621,-0.61367,-0.12719,-0.16121,-0.22255,-0.84989,-0.66093,0.02043,-0.95456,1.11771,1.33366,-0.60912,-1.12025,0.3137,-1.71747,-0.00664,-0.0418,-1.40934,5.0
0.9113,0.38572,0.75555,0.50934,1.72078,-0.79814,1.54959,0.31651,-0.64491,-0.92332,1.71351,0.63561,0.19838,1.17062,-0.58429,-0.9141,0.97312,-0.00102,0.86336,0.28208,-0.25383,1.26024,1.00126,1.29865,-1.66707,-0.60912,0.07455,0.79673,1.47107,1.82573,-1.29814,1.40521,2.0
-0.12737,0.4694,-0.75902,-0.85452,-0.78928,-0.02437,-0.14425,1.4512,-0.86482,0.49021,-0.31516,-0.67505,-1.19894,1.19287,1.62768,-0.9061,-0.31412,-0.952,0.39278,0.00248,1.26852,-0.59947,-1.06197,-0.48372,0.62168,-1.22154,-0.57577,-1.43547,1.42991,-0.00664,0.78069,-1.40934,3.0
-0.43035,-0.14963,-0.74098,-0.87073,-1.10235,0.18541,-0.81093,0.10708,1.48446,2.7888,0.78928,0.31746,-0.92272,-1.20984,-0.17737,1.26371,-0.467,0.44405,0.64773,-1.03472,0.2676,-0.59947,0.38949,-0.47022,0.6741,-0.60912,0.4748,0.62134,-0.75566,-1.22821,-1.39212,0.70158,1.0
-1.4434,-1.18422,1.78893,1.43523,-1.41746,-0.82653,-0.5168,0.02022,-0.22535,-0.4034,0.5955,0.94072,0.54529,1.25695,2.17427,-0.88202,1.70641,4.03201,1.07368,0.67888,0.76445,2.50005,0.0838,0.17687,1.60134,-0.60912,-0.62752,-0.97034,-1.62647,-1.22821,-1.32922,1.40521,5.0
0.36955,-0.06338,-0.79969,2.90171,-0.61793,-0.24636,-0.81222,-0.93143,-0.33803,3.05424,-1.0365,-0.42204,-1.62935,-1.37082,1.18892,1.04302,1.44164,0.25261,1.6533,1.21239,-0.15655,-0.59947,-1.50621,0.08652,-1.10447,0.00329,0.07434,1.65473,-0.30073,2.43652,0.92626,1.40521,2.0
0.19741,0.19147,-0.2149,-0.62977,0.21115,-0.09616,-1.23236,0.74346,-0.67674,-0.80301,0.41957,0.22015,1.46375,-0.21423,-0.76352,0.662,-0.9328,0.78161,0.76836,-1.25476,0.22908,0.64034,0.78128,0.81159,-1.09455,0.00329,0.10826,0.66529,0.04992,-0.61743,1.72791,-0.7057,4.0
-0.68704,-0.31883,0.35363,-0.07658,-1.16844,-0.32571,0.06741,-1.48042,0.35871,2.75071,0.20867,-0.96934,0.39688,1.07722,-0.41679,-0.53695,0.52156,3.98953,-0.61429,0.92886,-0.51824,-1.21938,-1.64844,0.42177,-0.87992,-1.22154,-0.41381,-0.4583,-0.25387,-1.22821,-0.53824,0.70158,5.0
-0.43755,-1.39723,1.12332,0.29701,0.36877,-0.81857,-1.36848,0.45813,-0.43932,-0.61682,1.12142,-0.80558,-0.36762,-0.30053,0.3623,0.52914,1.02702,-0.28477,0.43832,0.61396,1.41226,-0.59947,1.15404,1.41654,-0.78336,0.6157,1.5081,0.45888,0.64742,-0.00664,-0.18465,-0.7057,2.0
-0.05197,0.30342,-0.44692,-0.29606,-1.20033,0.27185,-0.81589,-1.33836,-0.13768,-0.36963,-0.74185,2.17367,0.40841,-0.02696,-0.59106,0.57397,1.73164,-0.85396,-0.02714,-1.59459,-0.30425,0.64034,-0.12023,-1.19374,-0.42043,-0.60912,1.26039,0.18399,-0.84863,0.60415,0.4119,-0.7057,4.0
1.65224,-1.56564,0.39671,-0.46183,-0.04334,0.12091,-0.65119,1.12465,-0.69828,0.20889,0.38813,0.38434,-1.07729,1.60695,-0.74812,-0.76661,1.05547,-0.42219,-0.29009,1.21206,1.63608,-0.59947,-1.20375,1.58161,-0.79958,1.84053,0.148,-0.16421,-1.61734,0.60415,1.73924,1.40521,5.0
-0.10662,-0.07295,-0.39817,-0.65683,-0.27389,0.45544,-1.09699,-1.28581,2.10509,0.68637,1.48462,-0.51449,0.08353,-0.06609,-0.47957,0.03331,-1.51346,-0.87345,0.50063,0.11117,-0.06447,1.88014,-0.68637,-0.63249,1.42939,0.00329,0.79079,-0.07221,-0.70833,1.21494,1.28228,0.70158,3.0
-0.97935,1.66909,0.13175,-0.91748,1.67285,-0.82416,1.3725,-1.31541,1.30627,-0.75356,-0.10318,2.45384,0.55511,0.56653,1.45775,0.93912,0.80713,1.74842,-1.1375,-0.38638,-0.58939,-0.59947,-1.55934,-0.40881,1.00659,-0.60912,0.79545,-1.69922,0.92751,0.60415,-0.20329,0.70158,5.0
1.22647,1.12605,-0.57807,-0.46282,-1.39262,0.47735,1.12148,1.62046,-0.19979,-0.69832,0.67676,-0.1411,-0.01185,1.37969,-0.22613,-0.75269,-0.09306,-0.08831,1.41998,-0.74431,-0.56583,-1.21938,0.42516,-1.58159,0.3757,1.22812,-0.64512,1.005,-1.08502,1.82573,0.76918,1.40521,2.0
0.50765,-0.13072,-0.43366,1.72052,1.12349,-0.93331,-1.61626,-1.23925,-0.56504,1.64767,-0.6661,0.42928,1.06343,0.12849,1.28327,-0.78313,-0.13531,-0.93338,0.3246,0.58267,-1.08187,0.64034,-0.44808,-0.3758,1.47167,1.22812,-1.12175,1.52121,-0.62002,1.21494,-0.6142,-0.00206,1.0
0.18879,-1.72101,-0.03459,0.55498,-0.60848,-0.86652,1.07099,-0.01182,-0.25979,-0.05099,-0.67216,0.32865,1.11378,-0.44798,-0.81061,-0.48585,0.99416,-0.50432,-1.80577,0.35142,1.59244,0.02043,0.71197,-1.16236,-0.50765,1.84053,0.82322,0.01302,-1.42889,-0.61743,1.16559,0.70158,1.0
0.40219,-0.74822,1.51147,1.61061,-0.46285,-0.61787,-0.3122,1.22912,-0.12101,-0.43543,0.8667,-0.40088,-1.13482,-0.79577,-0.61205,-0.31082,-0.66329,-0.65632,0.75227,-1.16261,-1.67472,-1.21938,-0.99596,1.4418,-0.50766,0.6157,-1.22896,-0.02266,-1.44771,-1.22821,1.19965,-0.00206,2.0
-0.95066,-0.8432,0.19349,0.62195,0.35762,-0.97234,0.37873,0.69963,-0.34802,0.40551,0.9219,-0.05235,-0.21565,0.93187,0.27447,0.57744,-0.4923,0.49548,-1.23295,-0.96638,-1.53818,-1.21938,-0.93482,-1.36102,0.97826,0.00329,1.33914,0.88523,-1.48016,1.82573,0.15549,0.70158,3.0
-0.3815,0.62624,-0.50478,-0.36466,0.44089,-0.41542,0.35257,-0.63419,-0.08487,-0.85547,0.14517,0.08223,0.44523,-0.45503,0.08003,-0.9034,1.64945,-0.83416,-0.66362,0.23972,-1.10388,-0.59947,-0.54569,-0.12969,1.11455,-0.60912,-0.23995,-1.48594,-0.51397,-1.22821,1.52294,-1.40934,4.0
-1.61566,-0.38149,-0.85411,0.42308,0.47902,-0.28195,-0.70486,1.45566,-0.21229,-0.8614,0.38105,-0.06908,-1.49359,-0.27904,0.87152,0.22356,1.6126,3.22659,1.33722,-0.05563,0.92423,0.64034,0.98999,0.24984,-1.71998,0.6157,1.60696,-1.11565,-0.23777,-0.61743,-0.90242,-0.7057,4.0
-0.32368,0.68766,-0.30097,0.26212,-0.74998,-0.49069,1.50347,0.15683,0.64412,3.40053,-0.48554,-0.9667,-0.3422,0.60677,1.15569,2.4827,1.49114,-0.08197,1.22596,0.25481,0.25481,2.50005,-0.55087,-1.39577,1.4151,2.45294,-0.41096,-0.961,-0.69559,1.82573,-0.18694,1.40521,1.0
