@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
1.04266,1.58396,2.57764,1.5588,0.68141,-0.52169,-1.60695,-1.61534,0.36533,-0.12582,-1.1793,0.50215,-0.74612,-0.7519,-0.83182,-0.1425,-0.60964,-0.82768,1.23688,-0.6764,1.17008,-0.59947,-0.09352,-1.68258,-0.1225,-1.22154,0.15387,0.41222,-1.56038,-0.00664,0.20009,-1.40934,4.0
1.31962,-0.38424,0.35507,0.03658,-1.17448,-0.57651,0.12752,0.34827,-0.38865,-0.43694,-1.10956,-0.75329,-1.54656,1.571,0.97321,-0.78716,-0.09431,-0.23412,0.18481,0.12955,-0.67577,1.88014,-0.77445,-1.68063,0.29083,1.22812,0.65328,-0.61291,-1.50267,1.21494,-1.28462,0.70158,2.0
0.94596,-1.66754,-0.83112,-0.7347,1.27341,-0.54249,-1.2492,-0.65047,-0.18896,0.73834,1.62871,0.84493,-1.3551,-0.24317,-0.89327,0.07931,0.0017,-0.44081,-0.58759,0.91095,-0.25717,0.02043,0.70922,-0.12653,-1.21111,0.00329,-0.61342,0.47121,-1.09815,-0.00664,0.13203,-0.7057,4.0
-0.28312,1.03425,-0.83816,-0.57136,-0.95733,-0.06847,-0.25098,1.01133,0.0425,-0.46955,-1.3468,-0.79038,-0.4968,1.09279,0.47967,-0.12712,0.96463,-0.94218,0.87845,0.70009,-1.71224,0.02043,0.36374,-1.09346,-1.54472,-0.60912,-1.07914,0.70995,1.71373,-1.22821,-1.42892,-0.00206,1.0
0.31442,-0.38769,0.8511,1.33804,1.20845,-0.94853,-1.67721,0.25512,-0.10258,-0.09429,1.47168,0.2459,-1.18767,-0.33965,-0.25689,-0.6883,1.20361,-0.64494,1.68454,-0.31554,1.12547,-0.59947,1.50981,-0.106,-0.43168,-0.60912,1.08835,1.56649,-1.22733,0.60415,-1.34715,-0.00206,1.0
-0.08009,-1.2261,-0.94901,-0.93358,1.04869,-0.42225,-0.56784,-0.7252,-0.68205,-0.76523,-0.27782,-0.61845,1.46401,-0.78859,0.36991,-0.51699,-0.9174,-0.586,0.43276,-0.40766,-0.4309,1.26024,-0.34048,-0.23441,1.05973,1.22812,-1.11176,0.55837,-1.08272,0.60415,-0.81182,-0.00206,2.0
1.54136,-0.31807,2.51736,1.45749,0.52318,-0.50148,-1.09201,1.56835,1.90461,2.40854,-0.95483,-0.85152,-0.37031,0.07545,-0.56812,0.54315,1.4436,0.76367,-1.98379,-0.85857,-0.81624,-0.59947,-1.34634,1.55376,0.04973,0.00329,-0.42846,-0.58425,-1.30692,1.21494,-1.07148,1.40521,2.0
-0.81808,-0.12107,-0.71685,-0.74794,-1.39115,-0.65504,1.61957,0.56952,0.34346,0.83205,-1.01522,-0.83153,-1.6464,0.6709,0.10431,-0.38895,1.24004,-0.84928,1.26856,0.78106,-0.57404,0.02043,-0.10709,-1.39018,-0.85286,-1.22154,0.00959,0.9784,0.18927,-0.61743,-0.4815,-0.00206,1.0
-0.1703,0.61779,-0.39587,-0.83404,1.34734,3.76057,1.65546,1.6423,-0.72467,-0.46428,0.37123,1.87866,-0.30207,-0.48105,-0.98747,1.51997,0.1405,1.71171,-0.22966,-0.65584,1.72477,-0.59947,-1.27019,1.16397,1.00042,0.6157,-1.4932,-0.45674,1.07702,0.60415,1.23191,-0.7057,5.0
0.21963,0.17229,-0.83874,0.89881,-0.72256,-0.94576,1.44818,-1.45049,-0.4198,-0.49373,-1.69472,-0.18472,0.82614,-1.64951,-0.88738,1.10321,0.13895,-0.00777,-0.09804,1.50678,-0.79869,0.64034,0.39766,-1.25935,-1.2046,-1.22154,-0.5066,-0.60419,-0.09922,0.60415,-0.41007,-0.00206,4.0
-0.33275,0.05056,0.16565,-0.90945,0.84927,1.1275,1.48972,-0.9086,-0.35104,-0.52792,0.225,-0.90504,-1.46851,-1.36229,-0.75382,0.7337,-1.4101,1.25411,-1.02311,-1.15063,-0.27541,0.64034,-1.47781,-1.61613,0.38705,0.00329,-1.37659,-1.1885,-1.1873,-1.22821,0.76217,-0.7057,5.0
-1.39838,1.60622,1.64242,-0.87419,0.00149,0.53051,0.14863,-0.34808,-0.33478,-0.49379,0.14814,-0.927,-1.16995,-0.04181,0.41178,0.6186,0.68641,2.43789,0.53373,-1.20361,-0.08119,-0.59947,-0.35982,1.41748,-0.12774,-0.60912,1.50727,1.26636,-1.55377,0.60415,-0.66741,0.70158,5.0
-1.65927,1.35767,-0.41839,-0.47258,-0.68498,-0.51002,0.23335,0.00237,0.98626,-0.85218,1.3026,-0.69673,0.40983,-1.60222,0.12104,-0.92362,-1.09022,0.95812,0.56115,-0.42293,-1.58163,1.26024,0.01167,0.93364,-1.53529,0.00329,-1.34242,-1.53068,1.06868,1.21494,0.61969,-0.00206,5.0
-0.41827,-0.54062,0.5973,-0.96444,1.40676,-0.17189,-1.6044,0.55522,-0.75777,0.54868,-0.76101,0.17324,-1.47279,1.69708,-0.95852,3.84471,-1.72245,-0.81817,0.90076,1.11846,0.0085,-0.59947,1.32836,0.5597,0.84225,0.6157,-0.33692,0.53271,1.02717,1.21494,-0.37606,-0.00206,3.0
1.47816,1.57754,-0.65126,1.21104,0.47669,1.00888,1.36241,1.33468,-0.10503,-0.08405,0.19358,-0.78922,1.41921,0.11361,0.39383,2.11571,-1.67001,1.61501,-1.49111,1.01841,1.48379,0.02043,0.66996,-0.80681,0.32959,-1.22154,0.67115,-0.67947,0.75571,-1.22821,1.50009,1.40521,4.0
0.78606,-1.51683,-0.49219,-0.95356,-0.81373,-0.38954,0.43201,0.09181,2.25295,-0.42675,-0.85304,-0.37305,-0.74449,-1.69082,-0.87479,-0.67096,-1.54062,-0.65319,-0.33868,0.44599,0.09966,0.02043,0.05633,1.70762,-1.06554,-1.22154,-0.7697,-1.17288,1.51389,-1.22821,-0.23497,-1.40934,2.0
0.4101,-1.22751,0.45375,-0.22964,-1.69141,-0.46359,-0.22287,-1.4338,-0.59915,-0.8531,0.1456,-0.09915,-0.15976,1.50631,-0.96643,-0.98069,-1.08486,0.7637,-0.42186,-0.66923,0.62986,0.02043,0.76561,1.61878,0.8676,1.22812,1.64951,-0.6008,-1.72126,-0.00664,0.158,1.40521,2.0
0.28529,0.32472,-0.03702,2.74246,1.29121,-0.0793,1.00257,-1.5158,-0.99961,-0.93817,-0.12914,-0.64213,-0.28654,0.48795,-0.20462,-0.9082,0.68008,-0.66124,-1.41242,-0.86859,-0.29678,-1.21938,-0.69163,0.37433,0.30302,1.22812,-1.23987,-0.33956,1.14189,0.60415,-0.44344,-0.00206,1.0
1.40171,-1.55942,-0.31316,0.04024,0.72038,0.13985,0.47185,0.6098,-0.67463,-0.57423,-1.00834,0.71515,1.27091,0.41687,-0.36822,-0.41104,-0.95388,-0.20036,1.85965,1.48253,1.45551,-0.59947,0.35655,-0.4146,1.52169,0.00329,0.52937,-0.28148,1.65503,2.43652,-1.60413,1.40521,3.0
-0.06773,-1.54306,1.51783,1.25047,-0.27096,-0.82499,-0.86044,-0.68651,-0.48,0.67334,-0.0352,1.20387,1.04609,-0.40943,2.24669,0.25256,-0.41002,1.22038,0.95532,-1.35978,-0.27029,0.64034,-1.35964,-0.11355,-1.08662,0.6157,-1.47303,1.12989,1.59604,-0.61743,0.06344,-0.7057,4.0
-1.48283,-1.185,1.82241,-0.15411,0.82222,0.49262,1.15629,-1.63431,0.79151,0.60808,0.93295,-0.86465,0.61001,-0.48212,-0.77199,1.70186,-0.05176,-0.2981,-1.23147,-0.19671,1.56293,0.02043,0.53705,0.6773,0.36232,-1.22154,1.59811,-1.23305,1.20771,-0.61743,-0.79339,-1.40934,3.0
0.36538,-0.48779,-0.92803,-0.94884,-1.35274,-0.93472,0.16064,-1.03859,-0.51,-0.25881,0.40081,0.18546,-0.26927,-0.72277,-0.89177,1.01984,-0.99011,-0.36879,-0.17995,0.9649,1.44539,0.02043,1.10725,-0.72812,0.66811,0.6157,-0.98044,0.87252,-1.67357,0.60415,1.28678,-0.7057,4.0
1.5526,0.62948,-0.9056,-0.87415,0.29143,-0.83887,1.20774,0.07162,0.6669,0.63439,-0.9675,-0.90575,0.81436,-0.16073,-0.32735,0.75031,-1.26952,-0.63702,-0.31556,0.53199,0.49803,0.64034,-1.49983,-0.59812,-1.22778,0.6157,-0.52642,0.10762,1.39327,-0.00664,-0.12622,1.40521,1.0
-0.50737,-1.27327,-0.33871,-0.65356,0.47484,-0.38959,-1.51104,-1.7157,1.1096,1.5734,1.62518,-0.97322,-1.58172,0.77406,0.0898,-0.485,-0.22427,-0.34758,0.49758,0.28632,-0.27664,-0.59947,0.69328,0.85413,0.19926,-1.22154,-1.33422,-1.42305,1.42092,-0.61743,-0.31848,-0.7057,1.0
0.81047,-0.81557,1.3985,-0.74668,-1.49781,-0.41797,1.32585,-1.49277,-0.45861,-0.23514,0.79322,-0.5798,1.19327,-0.16672,0.39596,1.03591,0.6272,1.39031,1.69567,0.92333,-0.55139,-1.21938,-1.58068,0.86713,0.80642,-0.60912,0.93865,-1.02154,-0.65869,0.60415,0.83896,-0.7057,5.0
-1.2227,0.01234,-0.39073,0.43132,-0.97353,-0.44269,-0.28338,1.28491,0.35695,-0.25894,-0.05148,0.6467,1.10699,1.52491,-0.27107,-0.98721,0.62556,-0.03423,0.52262,0.9451,-0.89098,-0.59947,0.94424,-0.64633,-1.11709,-1.22154,-0.80051,0.82362,-0.88428,-0.61743,-0.15906,-0.00206,3.0
0.95148,1.00591,-0.16312,-0.88317,-0.6954,0.78641,0.00342,0.08001,-0.65324,-0.58452,-0.02761,1.36251,-1.22715,-0.27335,-0.78975,-0.83631,0.38541,-0.41715,0.87719,-1.72746,1.71548,-0.59947,1.7191,0.92716,1.39626,0.00329,0.09039,-0.2719,0.60381,-0.00664,1.35589,0.70158,2.0
-0.15623,-0.79492,-0.5171,0.38987,-0.33848,-0.68605,-0.63822,1.61095,3.706,-0.5477,-0.99228,-0.64628,1.02445,1.42377,-0.01321,-0.66934,0.12583,-0.7034,-1.02072,0.71627,-0.75767,0.02043,1.28895,-0.67895,0.29823,-1.22154,-1.12405,0.71741,-0.05108,-1.22821,-0.79833,-1.40934,2.0
