@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.64092,0.70063,-0.24028,-0.41002,0.62685,0.89504,0.66829,-1.51853,-0.63388,0.10847,-0.71709,-0.43839,-0.47496,0.09868,-0.51084,0.27548,-0.15574,-0.82991,-0.59676,-1.43384,-0.02719,0.02043,-1.44923,0.85882,1.52751,0.00329,1.24545,-1.29449,0.38391,-1.22821,-1.12767,-0.7057,1.0
-0.71913,-1.1243,0.02297,-0.61323,0.64391,-0.85213,1.42075,1.31569,-0.51844,-0.95833,-1.27082,-0.9428,-0.84513,-0.52233,0.18703,-0.88142,-0.19768,0.0947,-1.43404,0.37833,1.13149,-0.59947,-0.53134,-0.88579,1.60396,0.6157,1.12964,-0.43277,-1.10171,-0.61743,-1.19538,-0.7057,1.0
-0.11289,-1.40356,-0.94698,-0.56264,0.87173,1.45419,-0.07041,1.53595,1.65727,-0.4707,-1.03252,-0.48563,0.80512,0.22749,2.07751,-0.59486,-0.94408,-0.91717,0.44564,-1.44807,-0.37297,-1.21938,-1.69316,-0.36592,-0.25579,0.00329,-1.14404,-0.26938,0.50681,-1.22821,-0.90289,-0.7057,2.0
-0.77434,0.85878,-0.40626,1.37375,1.57749,-0.18466,1.50946,-1.41856,1.04419,-0.3154,0.43715,-0.26355,1.7175,-0.53815,-0.26262,-0.90293,-0.20703,-0.84552,-1.49479,0.61185,1.16511,2.50005,-0.57044,-1.28954,-1.45047,1.22812,0.29959,0.46199,1.41396,-1.22821,1.26977,1.40521,2.0
0.27688,-1.54063,0.47867,-0.95821,0.72791,-0.34787,-0.28052,0.31281,-0.96351,-0.32675,1.49482,-0.7532,-0.70091,1.03269,-0.82346,-0.44417,0.81795,-0.12266,1.33957,-0.98407,0.97976,-0.59947,-1.5176,0.77462,0.54938,0.00329,-0.02113,0.33827,0.38694,-0.61743,-0.32288,-0.00206,1.0
1.15942,-0.43253,-0.77824,-0.8522,-1.66872,0.55947,1.10914,0.44707,-0.59764,-0.63117,-0.58846,1.83805,-1.17565,-0.5849,1.40953,-0.90088,0.23828,-0.92977,1.45744,0.52503,-0.42941,0.02043,0.39855,1.29931,-0.97588,-0.60912,1.26213,-1.7089,-0.72534,-0.00664,-0.87542,-1.40934,5.0
-1.42816,0.20911,-0.33343,-0.99572,-0.40915,0.39129,0.76139,1.04663,1.44836,-0.83652,-0.91485,0.55284,-1.59093,-0.72853,-0.95257,0.99758,0.94203,0.7073,0.93519,1.0319,0.36487,-1.21938,1.33696,1.27566,-1.25093,0.6157,1.69283,1.29585,1.16113,-1.22821,-0.69888,-0.00206,4.0
-0.82704,-0.9987,-0.6763,-0.45187,0.4652,1.9539,-0.09586,1.12088,-0.92605,-0.30777,0.45619,-0.58153,0.99579,-0.93192,-0.38569,0.02891,0.79268,1.87138,1.25007,-0.66836,-0.07119,0.64034,1.15447,0.5228,-1.61652,1.22812,1.34942,-0.56332,-0.88534,0.60415,-1.13131,-0.00206,5.0
1.4155,0.72407,0.41713,-0.88865,-1.44949,-0.8369,-0.29503,-0.79225,-0.02755,-0.48105,-1.38557,1.63176,0.64255,1.32066,-0.50986,-0.57188,-1.18705,-0.87315,1.4374,-0.23578,-1.57879,0.02043,-1.58332,1.18214,-1.48173,0.00329,-1.20731,-1.43996,-0.72124,1.82573,1.57357,1.40521,5.0
1.45582,1.2964,-0.54083,0.47341,0.30336,0.80133,0.46022,-0.1508,-0.63157,1.5683,1.25106,0.81359,1.64296,1.64806,-0.82816,-0.98506,-0.58709,-0.80141,1.4947,-1.49744,0.06944,-0.59947,-1.3693,-0.0824,-1.187,0.00329,-1.16487,0.76702,-0.13373,-0.61743,0.50572,-1.40934,5.0
-1.71709,0.57304,-0.69548,0.54882,-0.71234,-0.11568,-1.11961,-0.06084,0.31215,-0.2331,0.56583,-0.94927,1.30999,-0.71627,0.06817,-0.48647,0.64284,-0.76884,0.11352,-0.75172,1.08321,-1.21938,1.58193,1.16057,-0.98786,0.6157,-0.77295,0.1588,0.3974,-0.00664,1.41455,-0.7057,3.0
0.43428,-1.01175,0.646,-0.80731,1.62403,0.1745,0.48962,0.29381,-0.60338,-0.45762,1.20392,0.44529,0.67828,0.36977,-0.76924,-0.56234,-0.9957,-0.03015,-1.85127,-0.18921,0.8286,-0.59947,0.22473,1.10069,1.04966,-0.60912,-0.0988,-0.12255,0.23022,-0.61743,1.67119,-1.40934,4.0
0.30006,-1.07541,0.37206,-0.93722,0.21995,1.59525,1.29621,-1.69465,2.64501,-0.85212,0.28472,0.37342,-1.05691,-0.462,-0.81177,-0.89323,1.01686,-0.83235,1.40244,0.63511,-1.679,-1.21938,-0.01429,-0.55491,0.82773,0.6157,1.71133,-1.23248,-1.35446,-0.00664,1.62786,-0.7057,2.0
-0.93117,0.68628,-0.85088,-0.36483,-1.51867,-0.6441,-0.94268,0.83965,0.34081,-0.80619,0.03329,-0.70095,-0.86398,0.0258,-0.66194,-0.98746,0.47785,-0.29833,0.25738,-0.08851,0.73553,0.02043,0.75989,0.6798,0.76963,0.00329,-0.02427,1.30919,-0.2223,-1.22821,-0.4782,-0.7057,2.0
1.45853,-0.01561,0.5243,0.64071,1.54721,-0.74385,0.92319,0.81523,-0.53323,-0.67227,1.08608,-0.78104,0.01036,-1.10544,-0.04384,-0.9119,-1.48322,-0.88788,0.16385,-0.84472,-1.59508,0.64034,-1.72004,-0.53078,0.19305,-0.60912,0.17712,0.30472,0.41667,-1.22821,1.06323,1.40521,1.0
-1.35166,0.18257,-0.6682,2.19287,0.55802,0.21504,1.13377,-1.18996,-0.60187,-0.05678,1.00042,-0.37001,1.71957,-1.04427,-0.62823,0.55017,0.44069,0.07158,0.00022,0.71962,1.0018,-0.59947,0.96191,-0.65992,-1.27162,-1.22154,1.54586,-0.10082,-0.36045,1.21494,0.74886,-0.00206,3.0
-1.1838,-0.26035,-0.7145,-0.70564,0.90192,0.14925,-1.68425,-0.1254,-0.79782,-0.60058,1.72015,0.10115,0.09247,0.74808,-0.55692,-0.79776,0.52464,-0.6461,1.00551,-0.68326,-0.83106,1.26024,-1.50294,-1.28621,-1.52829,0.00329,-0.18021,-0.95677,0.28092,1.82573,1.30303,0.70158,4.0
-0.10726,-0.58222,-0.54168,-0.92042,0.48925,-0.60554,1.2752,-1.3439,-0.02332,-0.9034,-1.11662,-0.11028,0.93621,-0.0342,-0.93299,-0.51737,0.4506,-0.56215,-1.99338,1.01295,-0.24357,-0.59947,0.21962,1.11572,-0.0672,-0.60912,-1.13881,-0.6444,-0.9453,-1.22821,-1.66974,-1.40934,3.0
-1.14674,-0.52878,-0.95881,-0.66367,-0.87131,-0.85242,-0.69102,0.48076,0.00397,-0.65231,-0.68044,-0.34965,0.61373,1.07218,-0.16696,0.17286,-1.10533,1.12761,0.48844,1.39463,0.7919,-1.21938,1.67999,-0.18552,1.50652,-1.22154,-0.99337,0.23117,0.89527,-0.00664,-0.13378,-1.40934,4.0
-0.5329,-0.20481,-0.84638,1.1459,-1.13194,-0.53213,0.74129,-0.82608,-0.98407,0.11714,-0.72902,-0.23066,0.57561,0.18828,-0.48609,0.35489,-1.02611,-0.8972,1.21032,1.28181,0.39213,-0.59947,1.15973,0.4954,-0.80165,1.22812,-0.04467,-0.15499,0.47449,-0.00664,-1.46823,-0.00206,1.0
-0.8724,1.47362,-0.05156,0.0772,-1.62345,-0.62475,1.67524,-0.9084,0.75815,-0.34586,-0.30525,-0.19483,-0.17749,-0.2426,-0.02656,0.70755,-0.91936,-0.78795,-0.84744,1.2001,-0.60109,1.88014,-0.61663,0.81229,1.4039,0.00329,-0.27391,1.66912,-0.39847,-0.00664,0.97862,0.70158,1.0
-1.29632,-0.07178,-0.82244,-0.71215,-0.81984,-0.7377,0.15125,-0.29285,-0.67071,-0.78794,1.43195,0.88851,-1.31185,-1.3774,-0.58656,-0.11622,-0.36635,1.19684,0.3404,-1.24854,1.08158,0.64034,1.00376,-0.66153,-1.07982,0.6157,-1.22684,1.61049,0.8194,0.60415,-1.02338,-0.7057,5.0
-1.18357,-0.54298,-0.30728,0.342,-1.62155,-0.47429,-0.19806,-1.54699,-0.37772,-0.74571,0.0343,-0.94351,0.97841,0.27473,-0.19043,0.92276,1.02079,2.08102,1.40312,1.32905,0.04979,-1.21938,0.34731,-0.49738,0.91506,-0.60912,-1.63459,-1.18475,-0.26413,0.60415,-0.46826,0.70158,3.0
-0.88959,1.16407,3.36811,-0.12061,0.19977,-0.63026,1.37871,-0.69777,-0.01102,-0.25445,-0.02763,-0.2994,-1.40656,1.02589,-0.04465,0.39899,0.02018,-0.59037,0.2657,-1.23146,-0.93032,0.02043,-0.11854,-0.5427,-1.09037,0.00329,-0.49641,1.65456,-0.92354,-0.61743,0.34876,-0.7057,2.0
1.53277,-1.07664,-0.28305,0.14011,0.47044,0.76987,-1.73087,0.48351,-0.70497,-0.83166,-0.44504,-0.02541,-0.14582,0.66641,0.55656,-0.00791,0.16335,-0.65559,0.44995,1.58302,-1.59877,0.02043,1.21304,0.37685,-0.54414,-1.22154,-1.34229,-0.04197,0.72136,-0.61743,0.38815,-0.7057,2.0
