@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.18904,1.65516,-0.43039,0.35744,1.38616,-0.9695,1.09751,-0.70407,0.1205,1.76187,-1.48991,0.71736,0.49357,0.73304,-0.91558,2.18189,-1.441,1.84531,-1.50824,-1.30034,0.01504,-1.21938,1.19084,0.82223,-1.19962,0.00329,-0.61327,0.87223,-1.67996,-0.00664,0.64134,-1.40934,5.0
-1.03545,0.36945,0.81386,1.11921,-0.87791,-0.47179,1.3019,0.94125,-0.38484,0.65636,-1.36206,-0.76028,1.30792,-1.11999,-0.46027,-0.91759,-0.6532,-0.85788,-0.88553,1.68632,0.75831,0.02043,1.30176,-0.34153,-1.18624,1.22812,-1.21582,1.19404,1.06688,1.82573,-0.21249,1.40521,2.0
1.5607,-1.64101,-0.61791,0.16351,1.72093,-0.32687,1.4118,-1.00312,-0.63268,-0.77302,-0.37688,-0.87973,-0.12505,-0.88681,-0.92419,-0.61729,-0.25111,0.03951,0.68879,0.07233,0.43198,1.26024,0.91801,-0.44919,0.54771,0.6157,-0.99031,-0.14695,-0.30018,1.21494,1.05239,-0.00206,3.0
-0.91165,0.82666,-0.65066,0.59872,-1.23329,-0.57842,-1.40686,0.46355,0.34681,-0.9557,1.38892,-0.18258,-0.35428,0.42632,-0.50088,-0.57949,-1.18198,-0.91477,-0.08936,-0.80553,1.51276,1.88014,-0.9007,-1.52269,-0.85361,0.00329,0.28887,1.35331,-0.14219,-1.22821,0.51939,1.40521,1.0
-0.0999,0.59202,-0.86142,-0.22733,-0.47086,3.97049,0.28813,0.54092,-0.58218,-0.68957,0.78908,0.13762,1.719,1.50408,0.28565,0.13938,-0.01223,-0.82484,0.97266,-1.59637,-0.23605,0.02043,0.24356,-1.49134,1.0119,-1.22154,-1.02568,-0.88043,0.76699,0.60415,-1.16499,-0.00206,5.0
-0.01072,-1.50968,-0.76836,1.76478,-1.62822,0.32687,-1.28378,0.08819,5.47825,-0.78997,0.94586,-0.90671,1.31022,1.39724,0.58072,-0.75647,-0.78655,-0.87328,0.44085,-0.68329,-0.64924,0.02043,0.35495,-1.57697,0.58008,0.00329,-1.41025,0.30194,0.56461,-0.00664,0.11832,-0.00206,2.0
-1.61221,1.44365,-0.88194,-0.32863,0.9961,-0.53766,1.28543,-0.60873,1.67506,1.44904,-0.13033,0.40791,1.10922,0.96601,0.13445,-0.94273,-0.60062,-0.84026,-1.06722,0.68675,-0.24793,-1.21938,0.76104,-0.09048,-0.76847,-0.60912,-1.56831,1.42327,-1.34807,1.21494,1.4256,-0.00206,4.0
0.50781,-1.53664,-0.43468,-0.44733,0.26848,0.24163,0.9627,1.41962,-0.55324,1.81843,0.51949,0.43041,-0.46639,-0.51376,-0.39262,0.66252,0.47294,-0.34022,-0.82677,-1.69828,-0.4463,-1.21938,-0.66506,1.31917,1.27809,-1.22154,-0.23703,-0.52174,1.67492,-0.00664,1.1781,-1.40934,5.0
1.55249,-1.39062,0.14409,1.052,1.11995,-0.62329,0.2774,-0.68831,-0.14529,0.476,0.20635,-0.12262,-1.60022,-0.83402,-0.42334,0.92519,-0.98663,-0.00279,0.87656,-0.31143,-0.47264,0.02043,0.32449,0.6044,1.27226,-1.22154,1.67909,1.20169,-0.81539,0.60415,1.18614,1.40521,2.0
0.30752,-0.84407,-0.50154,-0.89084,0.3751,1.48903,-0.56035,0.57516,-0.47793,-0.8209,-0.76352,0.55587,0.72951,-0.75095,-0.02994,0.25661,0.53636,-0.94043,0.10335,-1.14007,-0.02764,1.26024,1.0367,-0.30188,-0.48604,-0.60912,1.50976,1.04308,-1.42589,0.60415,-0.39812,1.40521,4.0
1.72103,0.16633,-0.32442,1.35867,1.0669,0.66758,1.06206,1.31782,-0.9192,2.92789,0.97574,1.8731,-1.13479,-0.18142,-0.05907,-0.43545,-0.62505,-0.76505,1.21749,1.56043,1.15356,-0.59947,-0.63265,-1.05313,-1.26984,1.22812,-1.16153,-0.68942,1.30977,1.21494,0.09507,-0.00206,5.0
1.54643,0.70835,-0.62948,1.31839,1.28589,-0.29136,1.48414,1.5768,-0.82391,0.31024,1.73816,1.41356,-1.30642,0.73567,0.75982,-0.47195,-0.40108,0.21484,0.75694,-1.21702,-0.61738,1.26024,0.3639,1.27755,0.09052,-1.22154,1.55461,1.66471,0.2013,-0.00664,0.7715,-0.00206,3.0
1.44991,-0.65569,0.62645,0.2343,1.73523,0.40701,1.21352,-0.24945,-0.2196,-0.64521,0.00666,0.1984,-0.54305,-1.6917,-0.8137,0.0041,1.31652,0.28721,-1.00919,0.89759,-0.97663,-0.59947,-0.43501,0.56341,-1.04585,0.00329,-0.21127,-1.52916,1.27463,0.60415,-0.65526,0.70158,5.0
-1.15841,-0.76378,0.26162,0.85424,0.65405,-0.77344,-1.46099,-1.1814,0.70056,-0.08722,-0.18915,0.40504,-1.41773,0.54499,-0.46922,1.39047,-0.17186,0.95028,-0.22018,-1.16042,0.8665,-1.21938,0.58269,-1.08474,1.38405,-1.22154,-0.58502,0.27826,1.00278,-1.22821,0.39631,-0.7057,2.0
0.24603,0.45648,-0.90802,-0.34559,-0.84072,-0.92109,-0.69957,0.72121,0.39852,-0.13318,1.1741,-0.72518,1.23668,-1.37343,-0.54102,0.72627,-0.7014,-0.46168,-0.03658,-1.29569,-1.67361,-0.59947,-0.33247,0.95603,0.17017,0.00329,0.97461,1.45063,0.07995,-0.61743,0.58228,-0.7057,1.0
-0.27823,-1.03123,-0.84887,1.99382,0.41768,-0.40838,0.35941,-0.07659,1.28546,-0.89622,-1.42515,-0.68487,-0.08502,-1.48513,1.60734,2.66025,0.72511,0.58608,0.17032,0.62753,-1.24085,-0.59947,-1.55231,0.76359,0.16132,-1.22154,1.41964,-1.00608,0.72861,1.82573,1.50957,0.70158,1.0
-0.96663,0.54939,0.0431,0.11617,1.1069,0.10585,-1.63754,-1.62786,0.1651,0.26075,-0.23422,-0.67868,1.5766,1.04997,-0.66818,1.08673,1.32608,-0.46464,-0.26032,-1.30627,0.04542,0.02043,0.61448,-0.71636,1.3874,0.00329,-0.27742,1.34892,-0.38398,1.21494,0.60064,0.70158,2.0
0.61417,1.07664,-0.23799,-0.44078,0.04852,-0.46096,0.83036,1.28918,-0.45781,-0.94813,-0.57602,-0.06874,-1.11333,-1.33688,-0.8441,-0.7877,1.58692,-0.87177,0.34824,0.629,-1.29187,-1.21938,-1.73032,-1.03221,0.30059,-0.60912,-1.64256,-0.12315,0.98221,-0.61743,-0.71864,-1.40934,3.0
-0.14598,-1.2084,0.35529,-0.94952,1.04827,2.09195,-0.59742,-1.40156,0.82216,-0.69672,-0.77935,-0.47855,1.50141,1.01003,-0.32059,-0.04774,1.10152,1.20262,-1.43087,-0.02512,-1.6435,-0.59947,0.09304,1.50798,-0.87594,-0.60912,-0.03446,-0.20533,-0.82907,-0.61743,-1.71572,-1.40934,4.0
-0.63981,-1.28132,-0.26558,-0.89912,-0.57114,0.51048,-0.08243,0.08763,-0.32994,-0.88616,1.45278,-0.16371,1.08763,0.68402,0.11099,-0.95824,0.90574,-0.89067,0.01129,1.42692,0.31905,0.02043,0.95106,1.60643,-0.04404,0.6157,-1.33518,0.81942,1.27477,0.60415,-0.13104,-0.00206,4.0
1.25631,0.05666,-0.28589,-0.22379,0.87137,-0.67005,-0.80527,0.68278,-0.54464,2.45986,0.06301,-0.39846,-0.46647,-0.26689,0.81231,-0.77837,0.32176,-0.83023,0.69563,1.02384,0.80874,0.02043,-0.2207,0.48286,-1.33944,-0.60912,-1.45979,0.28264,0.81274,-1.22821,-1.3674,1.40521,1.0
