@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.31825,-1.35165,-0.42894,0.06159,-0.59139,0.79882,1.43112,0.00311,-0.45277,-0.82526,0.04536,0.49263,0.57413,-1.65063,-0.17555,-0.24819,0.58808,0.02999,1.07094,-1.48777,0.97356,0.64034,0.18789,0.63201,-0.78225,-1.22154,1.49688,-1.37601,0.38059,-0.00664,-1.66847,0.70158,4.0
-1.02444,0.2851,-0.80401,-0.37222,-0.54443,-0.65211,0.82262,1.04973,1.85959,0.86727,0.55992,-0.82959,1.64471,-1.61793,-0.547,-0.28029,-0.24744,-0.27597,-1.41405,1.10448,-0.00957,-1.21938,1.05506,1.1351,1.45582,-0.60912,-1.06048,0.65924,0.39891,-0.61743,-0.67055,-1.40934,2.0
1.34019,-1.31028,-0.2858,-0.36723,-0.24924,-0.72066,-0.60713,-0.5536,-0.66543,-0.22496,-0.43464,1.87579,1.18603,-1.05583,-0.12624,2.09891,-0.28128,-0.55028,-2.15047,0.65353,-0.2493,1.88014,0.93376,0.30136,0.33296,0.6157,0.29578,-1.20283,0.69288,1.21494,-1.55925,0.70158,4.0
0.76314,-1.36586,-0.72496,-0.91471,1.00953,1.1203,0.78829,1.11669,0.21104,-0.94807,-0.71551,0.4262,-0.57799,1.32003,1.00276,-0.68388,-0.21099,-0.74315,1.94258,0.9567,1.09859,2.50005,-0.51978,-0.87503,1.02916,-1.22154,1.12009,0.71227,0.84201,-0.61743,-0.64932,1.40521,1.0
1.69061,-0.99538,0.49831,0.35873,-0.16736,-0.83876,0.13534,-0.9449,-0.25789,1.61578,-1.20965,-0.68498,0.82644,-0.33591,0.61311,0.79717,0.97276,-0.85605,0.12626,0.18906,-0.80631,2.50005,1.49569,-0.0969,-0.77308,-0.60912,-0.12909,-0.8523,-1.42272,1.21494,-0.38468,1.40521,1.0
-0.30159,-1.49552,1.11869,-0.91294,-1.19301,0.26429,-1.58975,-0.20053,-0.06424,-0.77785,0.64408,-0.458,0.16902,0.30288,1.86253,0.40035,-0.63929,-0.38421,-0.36643,-0.48131,-0.81773,-1.21938,1.59402,0.28947,1.66691,-1.22154,0.76554,-0.99712,0.30557,-0.00664,-1.26903,-0.7057,2.0
0.17988,0.6496,-0.90538,4.30682,-1.26089,-0.90351,1.60497,0.44925,-0.21559,-0.96322,-0.7674,-0.61494,0.92555,0.90244,-0.29014,0.74624,1.09536,-0.64937,0.43626,-0.49205,-0.31562,0.64034,-1.71771,0.90285,0.31889,0.6157,0.78034,-0.48231,0.18389,-0.61743,-1.50796,-0.00206,2.0
-0.41942,-0.39219,0.87348,-0.27972,0.72447,-0.35422,0.18224,0.85498,-0.99313,1.04096,0.61146,-0.99057,0.93493,1.04035,-0.42529,0.47181,-1.2907,-0.79028,-1.362,-0.80052,0.18833,-0.59947,1.41693,-0.84531,-0.44143,-1.22154,-1.67821,1.44111,1.48464,-1.22821,-0.11384,-1.40934,1.0
1.6563,0.72461,-0.87706,-0.57092,0.5998,1.51664,-0.37431,-0.33642,-0.81273,-0.71748,-0.09278,-0.65545,-0.13678,1.15826,-0.67736,-0.15499,-1.71117,0.52429,1.21101,0.164,1.45515,-0.59947,-1.35082,-0.97415,-1.04741,-0.60912,-0.84941,-0.60514,-0.66116,-1.22821,0.22094,-0.00206,5.0
1.22305,-1.61204,-0.77211,-0.52711,1.0055,-0.16589,-0.18778,-1.64662,-0.97414,1.23386,0.61314,0.48372,-0.53456,1.14947,-0.4796,-0.91468,-1.26885,0.27179,0.04728,1.31632,-1.61486,-1.21938,1.40838,-0.37235,0.98387,-1.22154,1.24343,0.29445,-0.25199,-0.00664,-0.15449,-1.40934,4.0
-1.71863,-0.35403,1.52662,-0.89873,0.37512,3.85982,1.28131,0.52538,-0.55431,0.24052,0.82927,-0.93464,-0.85486,1.06868,0.04487,2.56834,-1.43026,-0.05215,0.344,-0.08997,-0.4598,1.88014,-1.15711,0.56665,0.87213,-0.60912,0.84927,0.21215,-1.18521,-0.61743,-0.21905,0.70158,5.0
-1.55226,-0.66256,0.43827,0.50441,1.57356,1.35334,1.31886,-1.63888,-0.19536,-0.62791,-1.57546,-0.71147,1.64201,-1.60499,0.24656,0.53818,1.63758,0.83038,0.68803,1.32214,0.18489,0.64034,-0.38126,-0.27839,1.11511,-1.22154,1.51017,1.60651,-0.43325,-0.00664,-0.54388,-0.7057,5.0
0.75706,0.25408,0.54347,-0.88255,-0.74551,1.81902,0.15308,0.17726,-0.61914,-0.15342,0.59241,2.86899,-0.32972,1.62769,0.16008,0.33819,-0.02299,-0.78849,-2.04358,-1.67578,0.93012,0.64034,1.35473,-0.73966,1.62778,0.6157,-1.72169,-1.30301,1.25107,-0.61743,0.80559,-0.7057,5.0
0.81866,0.84069,0.45043,-0.18153,0.36597,-0.13017,0.76034,0.71474,-0.59041,0.20281,1.68182,-0.27076,0.1093,-0.97424,-0.79451,3.45945,-1.55192,0.27397,-0.32533,0.25844,0.19019,0.64034,0.2106,1.32395,-0.74318,1.22812,0.68561,1.10222,1.53589,-0.00664,-0.38037,-0.00206,3.0
0.30593,1.64748,-0.82684,-0.83694,-0.0531,-0.83316,-0.72201,-1.38795,-1.00237,-0.69189,1.61129,-0.71834,1.23763,-0.80859,-0.64444,-0.58342,-1.69199,0.52832,-1.49896,1.46775,0.95601,-1.21938,1.05041,1.44133,-0.91838,0.6157,-0.47456,-0.77995,-0.64267,-0.61743,-0.00936,-0.00206,4.0
-1.17173,1.45632,0.38612,-0.40899,-1.17555,0.18292,0.05267,0.6707,-0.9636,-0.22991,0.79958,-0.57943,-1.59624,-1.09136,-0.17188,0.0217,-1.33165,-0.5549,1.17047,-0.43316,1.63427,0.64034,0.76437,-0.89725,-1.2723,-0.60912,0.91182,-1.43354,1.36125,-0.00664,-1.51268,-0.7057,2.0
-0.7863,0.65807,0.42182,-0.86863,-0.03364,-0.78766,0.8363,-1.21679,2.38746,1.90293,1.62662,-0.19911,1.47741,0.14707,3.81526,-0.94078,0.84649,1.1956,0.55975,-1.18852,0.64809,-1.21938,-1.18647,1.09631,0.26434,0.6157,0.85148,0.136,-1.1227,-1.22821,1.04327,-0.7057,2.0
0.31767,0.52409,0.04493,-0.57178,0.46581,-0.66202,-0.22626,-0.00524,-0.67597,0.0775,1.64235,-0.78813,1.14868,-0.65101,0.32223,0.3462,0.33662,-0.73954,-0.47159,-1.60698,0.12471,0.02043,0.6888,-0.75391,-0.89591,0.00329,-1.64362,-0.78284,-1.01337,1.21494,-0.97418,-0.00206,1.0
-0.77691,0.80276,0.14075,-0.42803,-0.77623,-0.27181,-1.63286,0.48704,-0.42152,1.37287,1.32029,-0.86283,1.13735,-1.6891,0.18007,0.5523,0.54809,0.71434,0.46482,0.66401,0.34129,-1.21938,1.11627,-0.86229,-0.35823,1.22812,1.73021,1.00099,0.90729,1.21494,1.18593,0.70158,3.0
-0.98838,0.81906,1.12294,-0.02571,-1.11816,-0.10644,-0.81505,-1.32418,-0.8816,0.85766,1.59298,-0.77269,-0.05628,-1.03372,0.0155,-0.38059,0.63078,-0.01241,-1.16912,0.40114,-1.52461,-0.59947,0.18582,-0.94284,1.52536,-0.60912,-1.55925,-0.70024,1.10473,-1.22821,-0.85256,-1.40934,4.0
-1.58931,1.71624,-0.68334,-0.34881,-1.17469,-0.15791,0.78594,1.56151,0.0062,2.56975,0.79478,0.24104,0.7768,0.30645,-0.91816,-0.09468,0.27943,-0.63061,-1.09274,-1.65744,0.65987,1.88014,0.79703,-1.35738,1.57101,0.00329,-1.18818,-1.62296,0.42231,1.21494,-0.69721,0.70158,3.0
0.77637,1.0134,0.34285,-0.36998,1.38611,-0.80208,0.8853,-1.41996,-0.5339,0.40634,-1.6899,-0.20749,-0.95899,0.54022,-0.89621,2.25953,1.24303,1.30156,0.52979,-0.7458,1.532,0.02043,1.69952,-1.35701,-1.20219,-1.22154,-1.25304,1.12388,0.0738,-1.22821,1.42162,-1.40934,4.0
1.18262,-0.01324,2.00679,0.19483,0.03026,-0.68369,-0.47366,-0.97,0.22874,-0.62394,-0.36615,-0.79734,1.63314,-0.85621,-0.49389,-0.56925,1.67949,-0.86292,-0.70921,-0.22869,-0.49965,-0.59947,0.50299,1.10231,1.31226,-0.60912,1.29893,0.96584,0.90663,-1.22821,0.42952,-1.40934,1.0
0.11455,0.22904,-0.9001,-0.99668,1.73265,-0.938,-1.1714,1.28582,1.20974,-0.6155,1.2662,-0.96519,0.38963,1.28579,-0.50838,1.1951,-0.88968,-0.75803,0.2558,-1.23283,0.07307,-1.21938,0.76063,-0.3131,0.22959,0.6157,1.68816,-1.02335,0.12103,-0.00664,1.37528,1.40521,1.0
1.67617,0.48426,-0.29006,-0.27399,1.68084,2.68688,1.31268,1.22802,-0.60596,-0.1631,-1.34847,-0.55582,0.74267,0.98186,0.9297,4.50341,1.28529,-0.44317,1.89152,-0.60261,-0.47646,0.02043,-1.38412,-1.32597,0.09077,-1.22154,1.44682,-0.50305,-0.73495,-0.61743,0.74803,-0.7057,5.0
0.305,-0.37289,2.31013,0.24818,-1.41014,-0.18062,1.481,1.46094,-0.50607,-0.83566,-1.68975,-0.62641,1.21134,-1.27555,1.90641,3.32747,-0.36766,-0.82945,0.92219,1.447,1.33386,-0.59947,0.54151,-1.435,-1.4269,-1.22154,0.0995,1.00075,0.52892,-0.61743,1.05423,-1.40934,3.0
1.28158,-0.02069,-0.30554,-0.41393,-1.24715,1.61206,0.94976,-0.88482,0.0128,-0.95649,0.63906,-0.29399,-0.95104,-0.42797,-0.82244,-0.83418,-1.20628,-0.59015,-0.80584,-0.22076,0.94301,-0.59947,0.88777,-1.31073,0.5693,0.00329,-1.14732,1.28659,-0.84162,1.21494,-0.38475,0.70158,2.0
-0.63108,0.51004,-0.7274,-0.02367,1.32141,-0.88941,-1.71219,-1.48677,-0.95047,-0.3498,0.96941,0.36829,1.54669,-1.69075,-0.89882,-0.67615,-1.49705,-0.96341,-0.43867,-0.2478,-0.96518,0.64034,1.11451,-0.50791,-0.62397,0.6157,0.70164,-1.34506,-0.17739,-1.22821,1.02048,-0.7057,2.0
