@relation bank2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att30 real
@attribute att31 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.00153,1.71963,-0.50689,0.41036,0.40391,-0.88036,-0.64045,-1.41524,-0.49104,-0.69742,0.78943,0.66777,0.10712,-0.64584,-0.98711,-0.75416,1.63474,-0.35434,0.82644,-0.11459,-0.05711,-0.59947,-0.54677,1.14771,-0.54563,-0.60912,1.16425,-0.25144,-0.67411,2.43652,0.99919,1.40521,3.0
-0.16335,1.15951,0.07514,0.73856,-1.29786,-0.77705,-1.09876,-0.35495,0.40868,-0.40337,-0.16829,0.82906,1.21386,-1.01607,1.37608,1.01828,0.89554,0.11692,1.54548,0.28843,-0.65121,-1.21938,-1.55931,0.87792,1.60806,-0.60912,-0.11402,-0.3731,-1.2295,1.21494,1.62873,-0.00206,4.0
-1.55138,-0.30189,-0.20213,0.86146,1.66546,0.30902,-0.06755,-0.25851,0.03101,-0.86518,-1.56353,-0.93484,0.31064,0.74632,-0.65182,1.03515,-1.14808,0.13872,-0.55102,0.33353,-0.92228,-1.21938,-1.66604,-0.84443,0.92219,-0.60912,0.73195,0.68464,1.13329,-1.22821,0.46805,-1.40934,3.0
0.83297,0.90752,0.78781,-0.2949,-0.0554,-0.79928,0.82257,-0.74072,-0.32305,-0.89607,-1.43139,0.24336,1.0461,-0.97343,-0.04175,-0.86629,1.35372,0.33088,-0.66135,0.2028,-0.67416,0.02043,0.22702,0.99578,1.67511,0.00329,1.59803,0.39767,-1.20148,0.60415,0.34978,-0.7057,4.0
-0.67319,0.22206,0.63724,-0.88883,-0.13057,-0.22367,0.9727,-0.02322,-0.51963,0.09824,-0.97416,-0.72031,-1.51873,0.29013,-1.0081,-0.97641,-0.3797,-0.45511,-0.27649,0.10401,0.8683,0.64034,0.16996,0.0494,0.24873,-1.22154,-0.51518,-0.05658,1.1045,-0.00664,1.2353,-0.00206,1.0
1.34385,1.62597,-0.91024,0.46723,1.20194,-0.72976,-0.30929,-1.61705,-0.16252,1.01101,0.16944,-0.07802,-1.68129,1.47649,-0.76624,0.8253,-0.26776,-0.87684,-0.50914,0.74088,-0.37396,1.26024,1.15362,-1.31236,1.08282,-1.22154,-0.1989,0.79842,1.44936,1.82573,0.93333,1.40521,1.0
-0.43193,-0.84466,-0.28646,1.11298,-0.24349,1.82401,-1.08335,1.51679,0.66601,0.78048,-0.29893,0.0846,-1.06587,1.0563,-0.30428,-0.44186,0.06726,-0.33366,1.42739,0.54315,-0.21627,-1.21938,-0.99846,0.04835,-1.3071,-0.60912,1.40915,-1.63597,0.27436,-0.00664,-0.92187,-0.7057,5.0
-0.83358,-1.35859,0.68895,0.91251,0.80731,0.58926,-1.11565,-0.47902,-0.31629,-0.84719,0.90552,-0.73396,-0.65447,1.11692,0.4745,-0.93284,-0.27096,-0.32328,1.83658,0.14576,-1.04253,1.88014,-1.20393,-0.82616,-0.35466,0.00329,-0.3367,-0.91622,1.55246,-0.00664,0.55268,1.40521,3.0
-1.54258,-1.32598,-0.71747,-0.26943,1.35732,-0.87728,0.62012,-0.74563,-0.10311,-0.95736,1.26403,-0.96045,-0.80112,0.46688,-0.3243,-0.06096,-0.40752,0.35999,0.95595,0.20654,0.08945,0.64034,1.56918,0.5496,0.1293,0.00329,1.09198,0.25241,0.065,-1.22821,-1.61191,-0.00206,2.0
-1.41529,1.27783,0.07006,-0.62624,0.60419,-0.95762,1.01846,0.03288,-0.07639,0.27684,0.60712,-0.5699,-1.33648,-0.83384,-0.48804,4.88918,-0.06957,1.06208,-0.836,-1.65914,0.01988,-0.59947,-0.33345,-0.4581,0.44323,0.00329,-0.1948,0.77373,-1.34614,-0.61743,1.70059,-1.40934,2.0
