@relation calhousing-10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
0.68365,-0.85295,1.14103,0.17292,0.0857,0.08788,0.07705,0.56812,6.0
0.34424,-0.66568,-0.20972,-0.47935,-0.81163,-0.68124,-0.78607,1.42878,9.0
1.20772,-1.26494,-1.00428,0.0377,-0.23715,0.07905,-0.17927,0.66987,6.0
-1.23297,1.06189,-0.68646,1.29777,1.20144,0.78106,1.2122,0.96216,8.0
-1.47255,1.06657,0.1081,0.70509,0.4774,0.34661,0.53739,0.90768,10.0
1.77671,-0.9934,-0.36864,0.16008,0.99728,2.31047,1.0605,-1.12446,1.0
0.73855,-0.70782,0.74375,0.00103,-0.25139,-0.12493,-0.17404,0.8332,9.0
-0.77378,1.67051,-1.56048,-0.55223,-0.67395,-0.6574,-0.72853,-0.4346,5.0
-1.65722,1.30534,-0.05081,-0.11357,-0.23952,-0.36246,-0.31005,0.67403,8.0
-1.5574,1.3147,0.50538,-0.58661,-0.70481,-0.71126,-0.74161,-0.16768,5.0
0.74853,-0.77336,0.26701,0.3063,0.41805,0.53558,0.49816,-0.34812,5.0
-1.43761,0.97761,1.77668,0.02486,0.03822,0.3263,0.10321,-0.11189,7.0
1.23767,-1.21813,-0.92483,0.06886,-0.33685,-0.17438,-0.27081,1.34246,7.0
0.60379,-0.67036,-1.1632,-0.34734,0.18066,0.39606,0.15552,-0.70742,7.0
0.60878,-0.82486,-0.05081,-0.1452,0.09757,-0.04987,0.1686,-0.13358,8.0
-1.21301,1.23979,-2.03721,2.01421,1.5504,1.60052,1.45283,0.57444,5.0
0.54389,-0.661,-0.52755,0.36406,1.605,1.93607,1.54961,-0.88075,2.0
0.57883,-0.64695,-0.76592,-1.07983,-1.07751,-0.83224,-1.07902,-1.01097,4.0
-0.68893,0.94952,-1.00428,0.84444,0.259,0.49849,0.45108,0.67197,6.0
-0.11994,0.55158,0.34647,0.6125,0.13318,-0.08961,0.16075,0.83199,4.0
-1.55241,1.56752,-0.13027,-0.15391,-0.07097,-0.79427,-0.64222,-0.88791,3.0
0.66368,-0.75932,1.14103,-0.54078,-0.2229,0.59386,-0.17404,-1.04103,2.0
-1.12316,0.81375,1.06158,0.12708,0.09282,0.39518,0.21045,-0.07857,5.0
-1.82193,1.64711,1.29994,-0.59028,-0.64783,-0.69448,-0.60037,-0.26527,3.0
0.72857,-0.80613,0.02865,-0.80067,-0.88285,-0.73157,-0.88023,0.57386,6.0
0.7086,-0.48777,0.34647,-0.24054,-0.25851,-0.31655,-0.2682,-0.07173,3.0
-0.90854,1.39429,0.50538,-0.28042,-0.42469,-0.56468,-0.35451,-0.74084,4.0
-1.19304,0.68735,-0.68646,-0.78555,-0.90896,-0.93997,-0.95347,1.31119,9.0
0.65869,-0.69845,-0.28918,1.53292,3.12904,3.34804,3.32817,-0.71832,6.0
-0.96345,1.39429,-1.8783,-0.56874,-0.39145,-0.69537,-0.46436,-0.62962,7.0
