@relation abalone
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.7594,-0.67475,1.45328,0.21656,0.22288,0.1311,-0.08002,0.06818,-0.08752,-0.11373,4.0
-0.7594,1.48167,-0.68794,0.46637,0.4748,0.48972,0.18915,-0.2134,0.14055,0.43943,5.0
1.31652,-0.67475,-0.68794,0.00839,-0.07942,0.37018,-0.24826,-0.34856,-0.18331,-0.09936,2.0
-0.7594,1.48167,-0.68794,0.84108,0.77709,1.20696,0.70507,0.35651,0.45529,1.30148,5.0
-0.7594,1.48167,-0.68794,-0.32468,-0.18018,-0.94476,-0.55516,-0.62113,-0.59384,-0.38671,3.0
-0.7594,-0.67475,1.45328,0.46637,0.37403,0.7288,0.71221,0.15378,0.32757,0.54718,5.0
1.31652,-0.67475,-0.68794,-0.24141,-0.07942,0.01156,-0.10449,-0.71123,-0.00542,0.08024,5.0
-0.7594,-0.67475,1.45328,-2.61458,-2.39703,-2.2597,-1.59311,-1.53344,-1.54719,-1.62232,1.0
1.31652,-0.67475,-0.68794,-0.03324,0.07173,0.84834,-0.15445,-0.45669,-0.08752,0.11616,2.0
1.31652,-0.67475,-0.68794,1.29906,1.07939,0.48972,0.82742,1.16521,0.74722,0.61902,4.0
-0.7594,1.48167,-0.68794,-0.53285,-0.58325,-0.58614,-0.75194,-0.70673,-0.63033,-0.8788,1.0
-0.7594,1.48167,-0.68794,0.29983,0.32365,0.01156,0.20343,0.10422,0.06757,0.43943,4.0
1.31652,-0.67475,-0.68794,1.13252,1.18016,0.96788,1.32396,1.00076,1.82829,0.95666,4.0
1.31652,-0.67475,-0.68794,1.54887,1.68399,1.80466,2.40678,2.83891,2.43496,1.89055,4.0
1.31652,-0.67475,-0.68794,1.25743,1.07939,0.25064,0.98546,0.88588,0.94793,1.24042,4.0
-0.7594,-0.67475,1.45328,-0.8243,-0.78478,-0.58614,-1.02417,-1.0266,-0.94507,-0.97578,1.0
1.31652,-0.67475,-0.68794,0.71618,0.67633,0.7288,0.40327,0.34074,0.48266,0.46457,3.0
-0.7594,1.48167,-0.68794,-1.24064,-1.13746,-0.70568,-1.07719,-1.05363,-1.12297,-0.97219,1.0
-0.7594,1.48167,-0.68794,0.21656,0.22288,0.01156,-0.235,-0.46344,0.04932,-0.09936,2.0
-0.7594,1.48167,-0.68794,1.04925,1.38169,2.16328,1.8827,0.90615,0.99354,4.13907,5.0
1.31652,-0.67475,-0.68794,0.54964,0.52518,-0.22752,0.55723,0.43085,0.22722,0.65494,4.0
1.31652,-0.67475,-0.68794,-0.90756,-0.98631,-1.18384,-1.02825,-1.03111,-0.977,-0.88957,2.0
1.31652,-0.67475,-0.68794,-0.03324,0.42441,0.25064,0.13511,0.00961,0.04932,-0.02752,5.0
-0.7594,-0.67475,1.45328,-1.74025,-1.79244,-1.42292,-1.40958,-1.37351,-1.36473,-1.39603,1.0
1.31652,-0.67475,-0.68794,0.79945,0.72671,0.25064,0.55621,0.61782,0.56933,0.47534,3.0
-0.7594,-0.67475,1.45328,0.2582,0.42441,0.84834,-0.18504,-0.24944,-0.04647,-0.13528,3.0
-0.7594,-0.67475,1.45328,-0.99083,-1.03669,-1.18384,-1.1139,-1.10544,-1.12297,-1.03325,1.0
1.31652,-0.67475,-0.68794,0.42474,0.32365,1.08742,0.40021,0.66737,0.40055,0.06946,3.0
-0.7594,1.48167,-0.68794,0.88272,0.72671,0.25064,0.45629,0.14702,1.41776,0.33167,4.0
1.31652,-0.67475,-0.68794,0.3831,0.67633,1.3265,0.40938,0.46914,0.09038,0.47534,5.0
-0.7594,1.48167,-0.68794,0.21656,0.57556,0.25064,0.51644,-0.00841,0.12231,-0.35079,5.0
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.65326,-1.58976,-1.59736,-1.67979,1.0
-0.7594,-0.67475,1.45328,-1.74025,-1.74205,-2.02062,-1.38205,-1.3262,-1.40122,-1.43554,1.0
-0.7594,-0.67475,1.45328,-0.57449,-0.73439,-0.82522,-0.86307,-0.83062,-0.80823,-0.86443,2.0
1.31652,-0.67475,-0.68794,-0.03324,-0.28095,-0.10798,-0.50214,-0.49048,-0.2198,-0.45855,2.0
-0.7594,-0.67475,1.45328,0.17493,0.22288,0.01156,-0.11571,-0.31702,0.08581,0.16285,2.0
-0.7594,1.48167,-0.68794,-0.15815,-0.07942,0.60926,-0.20339,-0.41389,-0.23349,0.08024,3.0
-0.7594,-0.67475,1.45328,-1.86516,-1.74205,-1.42292,-1.42283,-1.39378,-1.40578,-1.4068,1.0
1.31652,-0.67475,-0.68794,1.21579,1.12978,1.20696,1.65126,2.03697,1.71881,1.09315,3.0
1.31652,-0.67475,-0.68794,1.25743,1.38169,1.08742,1.85314,2.32756,1.21249,1.65348,5.0
-0.7594,-0.67475,1.45328,-1.82352,-1.64129,-1.54246,-1.37185,-1.31494,-1.30087,-1.39244,1.0
-0.7594,1.48167,-0.68794,1.29906,1.73437,1.44604,1.95408,1.01653,2.48514,2.59456,5.0
-0.7594,-0.67475,1.45328,-0.40795,-0.53286,-0.34706,-0.6979,-0.64816,-0.63946,-0.69561,3.0
1.31652,-0.67475,-0.68794,0.34147,0.42441,0.48972,0.13511,0.25064,0.13143,0.0515,3.0
-0.7594,1.48167,-0.68794,-0.07488,-0.02903,-0.4666,-0.37265,-0.31477,-0.36577,-0.44418,3.0
-0.7594,-0.67475,1.45328,-1.11574,-0.93593,-1.18384,-1.05884,-0.95677,-1.19139,-1.06917,1.0
-0.7594,1.48167,-0.68794,1.67377,1.68399,0.84834,2.64129,1.82748,2.47145,4.3905,5.0
1.31652,-0.67475,-0.68794,0.21656,0.52518,-0.22752,-0.2452,-0.24494,-0.32016,-0.24303,5.0
1.31652,-0.67475,-0.68794,0.96598,0.77709,0.25064,0.54907,0.72144,0.37775,0.56514,4.0
1.31652,-0.67475,-0.68794,0.71618,0.92824,2.40236,1.65839,0.77775,1.40407,3.2411,5.0
1.31652,-0.67475,-0.68794,-0.40795,-0.38171,-0.34706,-0.59492,-0.61888,-0.53911,-0.63814,2.0
-0.7594,-0.67475,1.45328,-2.2815,-2.29627,-1.78154,-1.52581,-1.46361,-1.47876,-1.56125,1.0
-0.7594,-0.67475,1.45328,-1.11574,-1.18784,-1.18384,-1.15468,-1.09193,-1.1549,-1.16256,1.0
-0.7594,-0.67475,1.45328,-0.24141,-0.33133,-0.4666,-0.48888,-0.23368,-0.53911,-0.70639,2.0
-0.7594,-0.67475,1.45328,-0.19978,-0.28095,-0.34706,-0.63163,-0.49949,-0.61209,-0.75308,2.0
-0.7594,1.48167,-0.68794,-0.03324,0.22288,0.25064,-0.20543,-0.25846,-0.21068,-0.02752,4.0
-0.7594,1.48167,-0.68794,0.29983,0.1725,-0.34706,0.21056,0.00735,0.29564,0.69086,3.0
-0.7594,-0.67475,1.45328,-0.53285,-0.63363,-0.4666,-0.84268,-0.727,-0.84016,-0.94704,1.0
-0.7594,-0.67475,1.45328,-0.8243,-0.68401,-0.82522,-0.89672,-0.71123,-0.82192,-1.08353,1.0
-0.7594,-0.67475,1.45328,0.71618,0.52518,0.7288,0.91613,0.22811,0.69705,0.94229,5.0
-0.7594,-0.67475,1.45328,-2.36477,-2.34665,-2.02062,-1.54621,-1.50641,-1.51982,-1.56485,1.0
1.31652,-0.67475,-0.68794,0.3831,0.42441,-0.10798,0.39001,0.84083,0.21353,0.08024,3.0
1.31652,-0.67475,-0.68794,1.7154,1.68399,1.68512,2.52913,2.56409,2.08373,2.90346,4.0
-0.7594,1.48167,-0.68794,-1.03247,-0.73439,-0.58614,-0.80598,-0.67069,-0.54823,-0.85365,4.0
-0.7594,-0.67475,1.45328,0.92435,0.92824,0.96788,0.99973,0.85209,1.01635,1.80434,5.0
-0.7594,1.48167,-0.68794,1.09089,1.07939,0.37018,0.97934,0.74171,1.50899,1.05005,4.0
1.31652,-0.67475,-0.68794,0.17493,0.12212,-0.34706,0.29723,-0.02869,-0.06015,0.47534,5.0
-0.7594,-0.67475,1.45328,-1.28227,-1.28861,-0.94476,-1.23931,-1.09418,-1.40578,-1.25954,1.0
-0.7594,1.48167,-0.68794,0.09166,-0.02903,-0.34706,0.20037,-0.44768,-0.34752,0.76269,5.0
-0.7594,-0.67475,1.45328,-1.90679,-1.84282,-1.42292,-1.43711,-1.40054,-1.3556,-1.42836,2.0
-0.7594,1.48167,-0.68794,0.84108,0.82748,0.84834,0.82436,0.88813,0.60582,0.90637,4.0
1.31652,-0.67475,-0.68794,0.92435,0.92824,0.96788,0.94365,1.05708,0.81108,0.94229,3.0
1.31652,-0.67475,-0.68794,-0.28305,-0.23057,-0.34706,-0.4481,-0.23818,-0.77174,-0.44059,2.0
-0.7594,1.48167,-0.68794,0.84108,1.12978,0.96788,1.0711,0.56375,1.5546,0.97821,4.0
-0.7594,1.48167,-0.68794,1.50723,1.28092,0.96788,1.74608,1.5031,2.18408,1.19013,4.0
-0.7594,-0.67475,1.45328,0.2582,0.22288,0.25064,-0.09328,-0.06473,-0.04647,0.05869,3.0
-0.7594,1.48167,-0.68794,-0.03324,0.1725,0.60926,0.32578,0.16504,0.40512,0.5831,5.0
-0.7594,-0.67475,1.45328,0.79945,0.42441,-0.10798,0.19425,-0.00616,0.4188,0.41428,3.0
-0.7594,-0.67475,1.45328,-0.07488,0.12212,-0.10798,-0.2401,-0.10077,-0.33384,-0.24303,5.0
-0.7594,-0.67475,1.45328,-1.0741,-1.13746,-0.94476,-1.09248,-0.98831,-1.08192,-1.12664,1.0
-0.7594,-0.67475,1.45328,-0.40795,-0.4321,0.01156,-0.76315,-0.84864,-0.57104,-0.58067,2.0
-0.7594,1.48167,-0.68794,0.84108,0.37403,0.48972,0.53276,0.45338,1.0574,0.46816,4.0
-0.7594,1.48167,-0.68794,0.59127,0.57556,0.1311,-0.06779,-0.07599,-0.00998,0.02636,4.0
-0.7594,1.48167,-0.68794,1.13252,1.58322,1.3265,1.90004,1.49859,1.33109,1.87618,5.0
-0.7594,-0.67475,1.45328,-0.57449,-0.53286,-1.42292,-0.76825,-0.64365,-0.73981,-0.81773,3.0
-0.7594,1.48167,-0.68794,0.54964,0.4748,0.1311,0.4777,0.70342,0.58301,0.08024,2.0
-0.7594,-0.67475,1.45328,-1.28227,-1.33899,-0.94476,-1.11593,-0.941,-1.18683,-1.22721,1.0
1.31652,-0.67475,-0.68794,0.67454,0.67633,0.96788,0.21974,0.15603,0.35038,0.40351,5.0
1.31652,-0.67475,-0.68794,-0.15815,-0.1298,-0.34706,-0.39508,-0.31252,-0.22893,-0.45855,3.0
-0.7594,1.48167,-0.68794,0.42474,0.22288,0.37018,-0.06779,-0.04896,0.10862,-0.13528,3.0
1.31652,-0.67475,-0.68794,0.75781,0.72671,1.08742,0.79887,0.62683,1.22618,0.65494,4.0
-0.7594,1.48167,-0.68794,0.67454,0.97863,0.96788,1.23424,1.66304,0.76091,1.3805,4.0
1.31652,-0.67475,-0.68794,0.88272,0.77709,0.84834,0.96099,0.33399,1.03916,1.58883,5.0
-0.7594,-0.67475,1.45328,0.05003,0.12212,-0.22752,-0.34818,-0.28549,-0.51174,-0.29332,2.0
-0.7594,-0.67475,1.45328,-0.9492,-1.08708,-0.58614,-1.1608,-1.18203,-1.17771,-1.141,4.0
1.31652,-0.67475,-0.68794,0.59127,0.62595,0.84834,0.33088,0.10197,0.5374,1.87618,5.0
-0.7594,-0.67475,1.45328,-0.03324,-0.28095,-0.10798,-0.58982,-0.58509,-0.43419,-0.58785,2.0
-0.7594,1.48167,-0.68794,-1.19901,-1.18784,-0.82522,-1.1659,-1.17302,-1.18227,-1.10509,3.0
-0.7594,-0.67475,1.45328,-0.32468,-0.38171,0.01156,-0.65712,-0.52652,-0.84472,-0.66328,2.0
-0.7594,1.48167,-0.68794,1.25743,1.63361,2.04374,1.54624,1.71034,1.08477,1.40923,3.0
-0.7594,-0.67475,1.45328,-0.15815,-0.02903,-0.22752,-0.46339,-0.26071,-0.64402,-0.42263,2.0
-0.7594,-0.67475,1.45328,-1.19901,-1.33899,-0.94476,-1.23013,-1.25862,-1.20052,-1.10509,3.0
-0.7594,1.48167,-0.68794,0.2582,0.27326,0.60926,0.28805,-0.10528,0.46441,0.40351,5.0
-0.7594,-0.67475,1.45328,0.17493,0.22288,0.25064,-0.17688,-0.03094,-0.20612,-0.22148,4.0
1.31652,-0.67475,-0.68794,0.84108,0.67633,0.48972,0.52154,0.63584,0.50091,0.51485,3.0
1.31652,-0.67475,-0.68794,0.92435,0.92824,0.60926,0.90593,1.32514,0.29564,0.90637,5.0
1.31652,-0.67475,-0.68794,0.3831,0.52518,0.25064,0.4257,0.82055,0.20897,0.08024,2.0
-0.7594,-0.67475,1.45328,-2.03169,-1.99397,-1.30338,-1.47279,-1.44334,-1.37841,-1.50019,1.0
-0.7594,-0.67475,1.45328,-0.03324,-0.02903,0.01156,-0.51233,-0.71799,-0.32472,-0.42981,4.0
-0.7594,1.48167,-0.68794,0.59127,0.57556,0.01156,0.57966,0.71243,0.57845,0.47534,4.0
-0.7594,1.48167,-0.68794,0.42474,0.52518,0.48972,0.55927,0.80479,0.36862,0.07305,2.0
-0.7594,-0.67475,1.45328,-1.15737,-1.18784,-1.42292,-1.18323,-1.0694,-1.19595,-1.24876,1.0
-0.7594,-0.67475,1.45328,-0.44959,-0.23057,-0.22752,-0.49296,-0.42965,-0.58016,-0.46573,2.0
-0.7594,1.48167,-0.68794,0.88272,0.72671,0.48972,0.75503,0.75297,1.40863,0.54718,4.0
-0.7594,-0.67475,1.45328,-0.40795,-0.48248,-0.10798,-0.8019,-0.73601,-0.80367,-0.81773,2.0
-0.7594,-0.67475,1.45328,-1.32391,-1.43976,-1.30338,-1.25562,-1.1933,-1.20052,-1.28468,1.0
-0.7594,-0.67475,1.45328,-1.57372,-1.69167,-1.0643,-1.34331,-1.33972,-1.29174,-1.3206,3.0
-0.7594,1.48167,-0.68794,0.42474,0.27326,0.37018,0.14021,0.23487,0.47354,-0.06344,3.0
-0.7594,-0.67475,1.45328,-1.11574,-1.08708,-0.82522,-1.16182,-1.18879,-1.30087,-1.10509,2.0
-0.7594,1.48167,-0.68794,1.63214,1.68399,1.3265,2.69533,3.22186,1.83741,2.4868,4.0
-0.7594,1.48167,-0.68794,1.17416,0.92824,0.84834,1.2373,1.27784,1.49986,0.94229,3.0
-0.7594,1.48167,-0.68794,0.21656,0.32365,0.37018,0.23911,-0.2089,0.01739,0.69086,5.0
1.31652,-0.67475,-0.68794,-0.19978,0.12212,-0.34706,-0.42567,-0.4702,-0.2791,-0.24303,4.0
-0.7594,-0.67475,1.45328,-0.11651,-0.33133,0.25064,0.02602,0.11323,-0.22437,0.11616,4.0
-0.7594,1.48167,-0.68794,0.21656,-0.02903,-0.34706,-0.36245,-0.28323,-0.3977,-0.27895,2.0
-0.7594,-0.67475,1.45328,-0.61612,-0.58325,0.01156,-0.72339,-0.67294,-0.65314,-0.79978,5.0
-0.7594,-0.67475,1.45328,-1.28227,-1.33899,0.01156,-1.23829,-1.18203,-1.23245,-1.2739,1.0
1.31652,-0.67475,-0.68794,-0.19978,-0.07942,-0.22752,-0.33492,-0.45669,-0.43419,0.0084,4.0
1.31652,-0.67475,-0.68794,1.4656,1.18016,0.84834,1.89596,2.3208,1.65039,1.66067,3.0
-0.7594,1.48167,-0.68794,-0.07488,0.12212,-0.10798,-0.40629,-0.35081,-0.48893,-0.1712,3.0
-0.7594,-0.67475,1.45328,-1.82352,-1.79244,-1.54246,-1.39327,-1.35098,-1.36929,-1.35652,1.0
1.31652,-0.67475,-0.68794,0.92435,0.87786,0.7288,1.10271,1.34091,1.13951,0.90637,4.0
1.31652,-0.67475,-0.68794,1.04925,1.38169,0.48972,0.84373,0.57502,1.05284,1.7325,5.0
-0.7594,-0.67475,1.45328,-1.32391,-1.33899,-1.30338,-1.23523,-1.17753,-1.30543,-1.17692,1.0
-0.7594,-0.67475,1.45328,-1.24064,-1.38937,-1.30338,-1.24542,-1.1933,-1.29174,-1.21284,1.0
1.31652,-0.67475,-0.68794,0.96598,1.18016,0.96788,0.98852,0.57276,1.08477,1.21168,3.0
-0.7594,-0.67475,1.45328,-1.82352,-1.8932,-1.662,-1.40244,-1.33972,-1.36473,-1.44991,1.0
-0.7594,1.48167,-0.68794,-0.90756,-0.68401,-0.22752,-0.94056,-0.96128,-0.84016,-0.85365,3.0
-0.7594,-0.67475,1.45328,-1.40718,-1.23822,-1.0643,-1.22605,-1.18879,-1.2142,-1.20207,1.0
-0.7594,-0.67475,1.45328,-2.07333,-2.09474,-1.662,-1.49421,-1.45235,-1.44227,-1.50019,1.0
1.31652,-0.67475,-0.68794,0.50801,0.42441,0.25064,0.34311,0.20784,0.93424,0.08742,4.0
1.31652,-0.67475,-0.68794,-0.90756,-0.93593,-0.34706,-0.89876,-1.31269,-0.82648,-0.81773,5.0
-0.7594,-0.67475,1.45328,0.05003,0.12212,-0.4666,-0.47359,-0.46795,-0.36121,-0.44418,1.0
-0.7594,-0.67475,1.45328,-0.57449,-0.83516,-0.10798,-0.01783,0.18531,-0.08296,-0.19993,2.0
-0.7594,1.48167,-0.68794,1.00762,1.02901,0.37018,0.61229,0.64034,0.54196,0.74114,4.0
-0.7594,-0.67475,1.45328,-0.65776,-0.68401,0.1311,-0.80496,-0.74277,-0.82192,-0.78182,1.0
-0.7594,-0.67475,1.45328,-1.11574,-1.08708,-0.94476,-1.14652,-1.12121,-1.10929,-1.11227,1.0
-0.7594,-0.67475,1.45328,-2.19823,-1.94359,-1.42292,-1.48809,-1.45235,-1.4149,-1.39244,1.0
1.31652,-0.67475,-0.68794,0.3831,0.22288,-0.4666,0.47464,-0.05121,-0.12401,0.51126,5.0
1.31652,-0.67475,-0.68794,0.96598,1.58322,2.16328,1.41165,1.28234,1.74618,1.2009,5.0
-0.7594,-0.67475,1.45328,-0.03324,-0.1298,-0.10798,-0.39916,-0.27422,-0.46612,-0.45855,3.0
1.31652,-0.67475,-0.68794,0.46637,0.62595,0.60926,0.43284,0.8138,-0.13314,0.28857,3.0
1.31652,-0.67475,-0.68794,1.04925,0.92824,0.37018,0.76115,0.92643,1.21249,0.39632,4.0
1.31652,-0.67475,-0.68794,0.42474,0.4748,0.1311,0.6857,0.99851,0.42792,0.43943,5.0
-0.7594,1.48167,-0.68794,0.71618,0.52518,0.37018,0.26154,0.29794,0.15424,0.18799,2.0
1.31652,-0.67475,-0.68794,0.50801,0.57556,0.37018,0.17488,0.4331,0.14511,-0.02752,2.0
-0.7594,1.48167,-0.68794,0.79945,0.77709,0.60926,0.68774,0.557,0.52371,0.83453,5.0
-0.7594,1.48167,-0.68794,0.2582,0.1725,0.01156,-0.08308,-0.34856,-0.19243,0.33167,4.0
1.31652,-0.67475,-0.68794,0.42474,0.42441,0.60926,0.27888,0.62458,0.08581,-0.06344,2.0
1.31652,-0.67475,-0.68794,1.00762,0.92824,0.48972,1.12718,1.40849,1.32653,0.54718,3.0
1.31652,-0.67475,-0.68794,-0.78266,-0.63363,-0.58614,-1.06903,-1.20231,-1.14578,-0.85365,4.0
-0.7594,-0.67475,1.45328,0.09166,-0.07942,0.1311,-0.25233,-0.23818,-0.40226,-0.13528,4.0
-0.7594,1.48167,-0.68794,0.29983,0.37403,0.96788,0.15143,-0.00841,0.2181,0.40351,3.0
1.31652,-0.67475,-0.68794,0.3831,0.62595,0.37018,0.72852,1.24405,0.46441,0.2742,4.0
-0.7594,1.48167,-0.68794,0.2582,0.12212,-0.70568,0.20852,0.38354,-0.08752,-0.09936,2.0
