@relation abalone
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.7594,1.48167,-0.68794,0.29983,0.4748,-0.34706,0.23299,-0.06923,-0.47068,0.97821,5.0
-0.7594,1.48167,-0.68794,-0.36632,-0.07942,-0.34706,-0.14222,-0.66168,-0.01454,0.0084,5.0
-0.7594,-0.67475,1.45328,-2.65621,-2.59857,-2.02062,-1.60432,-1.50416,-1.51069,-1.6295,1.0
-0.7594,-0.67475,1.45328,-1.24064,-1.18784,0.01156,-1.07821,-0.98831,-1.07736,-1.12304,2.0
-0.7594,1.48167,-0.68794,-0.24141,-0.33133,0.25064,-0.47257,-0.44092,-0.41595,-0.43699,4.0
1.31652,-0.67475,-0.68794,-1.57372,-1.74205,-1.30338,-1.37491,-1.3217,-1.3328,-1.39244,1.0
1.31652,-0.67475,-0.68794,0.46637,0.57556,0.1311,0.1188,0.36552,-0.1377,0.18799,4.0
1.31652,-0.67475,-0.68794,0.92435,0.87786,0.37018,1.09048,1.00752,1.07565,0.40351,4.0
-0.7594,1.48167,-0.68794,0.92435,0.87786,1.3265,0.95487,0.88588,1.07565,0.94229,4.0
-0.7594,1.48167,-0.68794,0.84108,0.92824,0.48972,0.79173,0.96022,0.2409,0.83453,4.0
-0.7594,-0.67475,1.45328,-0.69939,-0.63363,-0.58614,-0.57861,-0.40713,-0.6349,-0.77822,1.0
1.31652,-0.67475,-0.68794,0.42474,0.52518,0.37018,0.129,0.37003,-0.04191,-0.13528,3.0
1.31652,-0.67475,-0.68794,0.17493,0.22288,0.37018,-0.05147,0.22361,-0.33384,-0.07781,1.0
1.31652,-0.67475,-0.68794,-1.28227,-1.28861,-0.82522,-1.2128,-1.21132,-1.11385,-1.17692,2.0
1.31652,-0.67475,-0.68794,1.13252,1.28092,1.44604,1.96223,1.68331,1.25354,2.16353,5.0
-0.7594,1.48167,-0.68794,-0.69939,-0.63363,0.7288,-0.85696,-0.94325,-0.8949,-0.62736,4.0
-0.7594,-0.67475,1.45328,-1.11574,-0.98631,-0.82522,-1.14652,-1.08517,-1.16859,-1.13382,2.0
-0.7594,-0.67475,1.45328,-0.36632,-0.18018,0.25064,-0.41037,-0.37559,-0.42507,-0.38671,5.0
-0.7594,-0.67475,1.45328,-3.03092,-2.90086,-2.85739,-1.65326,-1.58525,-1.60648,-1.67979,1.0
-0.7594,1.48167,-0.68794,1.50723,1.53284,1.56558,3.16536,2.84792,2.91847,2.76697,3.0
-0.7594,-0.67475,1.45328,0.29983,0.37403,0.60926,0.00664,-0.06248,-0.01454,0.28857,3.0
-0.7594,-0.67475,1.45328,-0.07488,-0.07942,-0.34706,-0.54292,-0.49273,-0.51174,-0.49447,1.0
1.31652,-0.67475,-0.68794,0.21656,0.12212,0.48972,1.04358,1.23053,1.18968,0.75551,3.0
1.31652,-0.67475,-0.68794,-0.11651,-0.07942,-0.22752,-0.37775,-0.40262,-0.12857,-0.24303,4.0
-0.7594,1.48167,-0.68794,0.05003,0.22288,0.7288,-0.10959,-0.0422,-0.26086,-0.02752,5.0
-0.7594,1.48167,-0.68794,1.34069,1.33131,1.80466,1.78176,1.37245,1.68688,1.68581,5.0
-0.7594,-0.67475,1.45328,-2.36477,-2.34665,-1.78154,-1.55436,-1.47938,-1.52438,-1.59358,1.0
-0.7594,-0.67475,1.45328,-0.86593,-0.93593,-0.94476,-0.9895,-0.91172,-0.92227,-1.06917,1.0
-0.7594,-0.67475,1.45328,-0.74103,-0.68401,-0.4666,-0.88245,-0.81936,-0.90858,-0.81773,2.0
-0.7594,-0.67475,1.45328,-0.15815,-0.07942,0.1311,-0.25335,-0.11429,-0.34752,-0.22867,2.0
-0.7594,-0.67475,1.45328,-0.57449,-0.38171,-0.70568,-0.64182,-0.54454,-0.52086,-0.81055,2.0
1.31652,-0.67475,-0.68794,-0.19978,-0.53286,0.01156,-0.61327,-0.66168,-0.28823,-0.70998,3.0
-0.7594,-0.67475,1.45328,-2.78111,-2.64895,-2.37924,-1.61248,-1.54471,-1.58824,-1.60795,1.0
1.31652,-0.67475,-0.68794,1.00762,0.72671,0.25064,0.74075,1.10889,0.71986,0.33167,3.0
-0.7594,1.48167,-0.68794,-0.99083,-0.98631,-0.4666,-1.05884,-0.99732,-1.11841,-1.03325,5.0
-0.7594,-0.67475,1.45328,-1.03247,-0.93593,-1.18384,-1.01703,-0.93875,-1.02718,-1.141,1.0
1.31652,-0.67475,-0.68794,0.00839,0.1725,-0.4666,0.077,-0.34631,-0.04191,0.36759,5.0
1.31652,-0.67475,-0.68794,0.46637,0.42441,0.48972,0.07903,0.15378,0.36862,-0.1712,3.0
1.31652,-0.67475,-0.68794,0.34147,0.42441,0.48972,0.13511,0.25064,0.13143,0.0515,3.0
1.31652,-0.67475,-0.68794,-0.53285,-0.4321,-0.34706,-0.73766,-0.7653,-0.78542,-0.58067,3.0
-0.7594,-0.67475,1.45328,-0.90756,-0.88554,-0.58614,-1.06903,-1.07165,-0.977,-1.04043,1.0
-0.7594,1.48167,-0.68794,1.13252,1.12978,0.96788,1.39738,0.75072,1.06653,1.30148,5.0
-0.7594,1.48167,-0.68794,0.71618,0.72671,0.48972,0.8264,1.0751,0.52371,0.54718,5.0
1.31652,-0.67475,-0.68794,0.84108,0.67633,0.84834,1.04358,1.33641,0.93424,0.70522,4.0
1.31652,-0.67475,-0.68794,1.17416,1.33131,0.84834,1.05683,0.61331,0.66968,1.26556,5.0
1.31652,-0.67475,-0.68794,-0.36632,-0.33133,0.1311,-0.10551,-0.64591,-0.46156,-0.49447,2.0
-0.7594,-0.67475,1.45328,-2.2815,-2.34665,-1.90108,-1.56048,-1.49515,-1.57455,-1.57203,1.0
1.31652,-0.67475,-0.68794,0.17493,0.12212,0.1311,-0.10347,0.06818,-0.23805,-0.24303,1.0
-0.7594,-0.67475,1.45328,-0.44959,-0.38171,-0.70568,-0.55719,-0.49273,-0.5984,-0.54475,2.0
1.31652,-0.67475,-0.68794,-0.28305,-0.23057,-0.34706,-0.36653,-0.17736,-0.5163,-0.49806,2.0
-0.7594,-0.67475,1.45328,0.88272,0.57556,0.25064,0.41346,0.30245,0.54196,0.61902,4.0
1.31652,-0.67475,-0.68794,-0.53285,-0.33133,-0.22752,-0.52049,-0.49048,-0.56191,-0.31487,3.0
-0.7594,-0.67475,1.45328,-0.8243,-0.93593,-1.0643,-0.94056,-0.77881,-1.03174,-1.0081,1.0
-0.7594,-0.67475,1.45328,-1.32391,-1.38937,-1.30338,-1.30762,-1.25412,-1.26438,-1.29905,1.0
1.31652,-0.67475,-0.68794,0.05003,0.07173,0.84834,-0.18198,-0.44317,-0.37489,0.1844,5.0
-0.7594,-0.67475,1.45328,-2.19823,-2.04435,-1.662,-1.49217,-1.43207,-1.4742,-1.4966,1.0
-0.7594,1.48167,-0.68794,1.04925,0.82748,0.37018,0.59801,0.83632,0.43248,0.47894,3.0
-0.7594,1.48167,-0.68794,0.46637,0.57556,0.1311,0.3217,0.49843,0.31845,0.08024,4.0
1.31652,-0.67475,-0.68794,-1.61535,-1.74205,-1.18384,-1.35758,-1.34197,-1.33736,-1.3206,4.0
-0.7594,1.48167,-0.68794,1.04925,1.38169,2.16328,1.8827,0.90615,0.99354,4.13907,5.0
1.31652,-0.67475,-0.68794,-0.61612,-0.73439,0.01156,-0.71523,-0.77881,-0.5984,-0.5663,4.0
1.31652,-0.67475,-0.68794,1.04925,1.07939,0.96788,1.02522,0.93319,1.51811,1.19372,5.0
-0.7594,-0.67475,1.45328,-0.8243,-0.93593,-0.94476,-0.92119,-0.87793,-0.99069,-0.96141,1.0
-0.7594,-0.67475,1.45328,1.13252,1.18016,0.96788,1.76341,1.09537,2.00618,1.30148,5.0
1.31652,-0.67475,-0.68794,0.59127,0.67633,0.01156,0.23503,0.01411,0.07669,0.54718,2.0
-0.7594,1.48167,-0.68794,0.79945,0.97863,0.48972,1.10883,1.21251,0.86126,0.93151,4.0
-0.7594,1.48167,-0.68794,0.96598,0.82748,0.96788,1.08334,1.32289,1.51811,0.47534,3.0
-0.7594,-0.67475,1.45328,-1.57372,-1.49014,-0.94476,-1.29844,-1.26538,-1.11385,-1.21284,2.0
-0.7594,-0.67475,1.45328,0.71618,0.1725,0.37018,0.44813,0.66512,0.13599,0.25265,4.0
1.31652,-0.67475,-0.68794,-1.0741,-1.13746,-0.58614,-1.04558,-1.07616,-1.10473,-0.9219,4.0
-0.7594,1.48167,-0.68794,1.25743,1.23054,1.3265,1.36577,1.17422,1.77355,1.3374,3.0
-0.7594,1.48167,-0.68794,-0.03324,-0.07942,-0.22752,-0.41649,-0.65041,0.23634,-0.49447,5.0
1.31652,-0.67475,-0.68794,0.54964,0.82748,0.60926,0.77134,0.8994,0.49634,0.50408,3.0
-0.7594,-0.67475,1.45328,-0.53285,-0.53286,0.01156,-0.68362,-0.64591,-0.43419,-0.88957,5.0
-0.7594,-0.67475,1.45328,-0.19978,-0.33133,-0.34706,-0.52865,-0.45218,-0.5163,-0.58785,1.0
-0.7594,-0.67475,1.45328,-0.99083,-0.98631,-0.70568,0.1657,0.25514,0.24546,-1.00092,2.0
1.31652,-0.67475,-0.68794,0.63291,0.57556,0.60926,0.44609,0.4759,0.49178,0.54718,4.0
-0.7594,1.48167,-0.68794,0.59127,0.52518,0.37018,0.44201,0.43761,0.54196,0.50049,4.0
-0.7594,1.48167,-0.68794,1.38233,1.33131,1.08742,1.51463,1.50535,1.25354,1.66067,5.0
-0.7594,1.48167,-0.68794,-0.15815,-0.07942,0.60926,-0.20339,-0.41389,-0.23349,0.08024,3.0
1.31652,-0.67475,-0.68794,-0.28305,-0.23057,-0.34706,-0.4481,-0.23818,-0.77174,-0.44059,2.0
-0.7594,1.48167,-0.68794,-1.94843,-1.84282,-1.54246,-1.40448,-1.38702,-1.43315,-1.42836,1.0
1.31652,-0.67475,-0.68794,-0.24141,-0.23057,-0.10798,-0.39814,-0.71799,-0.52998,0.15207,5.0
-0.7594,-0.67475,1.45328,-0.86593,-0.83516,-0.34706,-0.89162,-0.90946,-0.71244,-0.88957,3.0
1.31652,-0.67475,-0.68794,1.09089,1.12978,0.7288,0.64389,0.76874,0.38687,0.78425,3.0
1.31652,-0.67475,-0.68794,0.29983,0.32365,-0.22752,-0.00661,-0.52652,0.19529,0.33167,4.0
1.31652,-0.67475,-0.68794,0.46637,0.62595,0.60926,0.20037,-0.1706,0.16336,0.54718,4.0
-0.7594,1.48167,-0.68794,1.4656,1.33131,1.80466,2.34356,1.38822,1.20337,3.38477,5.0
-0.7594,-0.67475,1.45328,0.59127,0.22288,0.60926,0.31762,0.41959,0.2409,0.24187,2.0
-0.7594,1.48167,-0.68794,-0.53285,-0.78478,0.25064,-0.6041,-0.6797,-0.00085,-0.81773,4.0
-0.7594,1.48167,-0.68794,0.96598,0.97863,1.20696,0.91307,0.55925,1.34477,1.1578,5.0
-0.7594,1.48167,-0.68794,0.3831,0.4748,0.25064,0.56742,0.8138,0.6788,0.22391,2.0
1.31652,-0.67475,-0.68794,-1.03247,-1.03669,-1.30338,-1.08433,-1.13247,-1.00437,-0.99733,3.0
-0.7594,-0.67475,1.45328,-0.44959,-0.33133,-0.34706,-0.62449,-0.5986,-0.69876,-0.55194,2.0
-0.7594,1.48167,-0.68794,1.25743,1.63361,2.04374,1.54624,1.71034,1.08477,1.40923,3.0
-0.7594,-0.67475,1.45328,-1.19901,-1.38937,-1.42292,-1.26072,-1.22934,-1.26438,-1.21284,2.0
-0.7594,1.48167,-0.68794,0.29983,0.32365,-0.10798,-0.05351,-0.0422,-0.17419,0.14489,3.0
1.31652,-0.67475,-0.68794,1.63214,1.68399,2.16328,2.93799,2.36135,1.98794,3.0615,5.0
-0.7594,-0.67475,1.45328,0.21656,-0.02903,0.25064,-0.31249,-0.26071,-0.31103,-0.20711,4.0
-0.7594,1.48167,-0.68794,0.84108,0.77709,0.84834,1.08742,1.42876,0.7381,0.94588,3.0
1.31652,-0.67475,-0.68794,0.79945,0.77709,0.37018,0.40938,0.29569,0.46441,0.69086,5.0
1.31652,-0.67475,-0.68794,0.67454,0.4748,0.48972,0.56029,0.27767,1.10302,0.61902,2.0
-0.7594,-0.67475,1.45328,-2.57294,-2.59857,-2.02062,-1.60636,-1.55146,-1.56543,-1.62591,1.0
1.31652,-0.67475,-0.68794,0.05003,0.02135,0.37018,-0.23092,-0.35532,-0.11033,-0.17838,4.0
-0.7594,1.48167,-0.68794,0.00839,-0.02903,0.48972,-0.34818,-0.4229,-0.62121,-0.09936,4.0
1.31652,-0.67475,-0.68794,-0.44959,-0.38171,0.96788,-0.64998,-0.75629,-0.47524,-0.54834,2.0
-0.7594,-0.67475,1.45328,-1.40718,-1.33899,-1.18384,-1.17813,-1.18203,-1.16402,-1.141,1.0
-0.7594,1.48167,-0.68794,0.05003,-0.02903,0.25064,0.12288,0.20784,0.42792,-0.1712,2.0
-0.7594,1.48167,-0.68794,-0.69939,-0.53286,-0.58614,-0.8437,-0.90496,-0.80367,-0.77463,4.0
-0.7594,1.48167,-0.68794,0.00839,0.02135,-0.10798,-0.07798,0.21234,0.1588,-0.44418,2.0
-0.7594,-0.67475,1.45328,-0.65776,-0.73439,-0.94476,-0.69178,-0.38235,-0.86297,-0.9219,1.0
1.31652,-0.67475,-0.68794,-0.07488,-0.1298,-0.4666,-0.37265,-0.33504,-0.40226,-0.4801,3.0
1.31652,-0.67475,-0.68794,0.63291,1.02901,1.08742,0.9304,1.12691,0.8567,0.54718,3.0
-0.7594,-0.67475,1.45328,-1.0741,-0.88554,-0.94476,-1.06292,-0.94776,-1.15946,-1.06917,2.0
1.31652,-0.67475,-0.68794,1.4656,1.38169,1.80466,2.21,2.35685,2.35285,1.91928,4.0
-0.7594,1.48167,-0.68794,0.88272,0.97863,1.3265,0.97322,0.70567,1.36758,0.97821,3.0
1.31652,-0.67475,-0.68794,-0.24141,-0.07942,-0.4666,-0.34308,-0.44542,-0.17875,-0.35079,5.0
-0.7594,1.48167,-0.68794,0.84108,0.82748,1.20696,1.77973,1.74413,2.09741,1.05364,4.0
1.31652,-0.67475,-0.68794,0.84108,0.92824,1.08742,0.84373,1.08186,0.61494,0.69086,4.0
-0.7594,-0.67475,1.45328,0.05003,0.07173,-0.70568,-0.51845,-0.48147,-0.52086,-0.35797,2.0
-0.7594,1.48167,-0.68794,1.54887,1.68399,0.84834,1.48098,1.29361,1.7325,2.01985,5.0
-0.7594,-0.67475,1.45328,-2.4064,-2.34665,-1.42292,-1.55844,-1.52218,-1.48789,-1.56125,1.0
-0.7594,1.48167,-0.68794,-0.90756,-0.83516,-0.82522,-0.91507,-0.90045,-0.93139,-0.85365,4.0
1.31652,-0.67475,-0.68794,1.4656,1.18016,0.84834,1.89596,2.3208,1.65039,1.66067,3.0
1.31652,-0.67475,-0.68794,0.00839,0.1725,1.20696,0.08821,0.46464,-0.07384,-0.28614,3.0
-0.7594,-0.67475,1.45328,-0.86593,-0.88554,-0.70568,-1.05986,-1.10094,-1.05911,-1.03684,1.0
-0.7594,1.48167,-0.68794,0.63291,0.92824,0.48972,0.59801,0.67639,0.68793,0.50408,4.0
1.31652,-0.67475,-0.68794,0.50801,-0.02903,0.25064,0.87228,0.34074,0.19529,0.61902,5.0
-0.7594,-0.67475,1.45328,-1.15737,-1.08708,-1.0643,-1.07413,-0.93424,-1.08648,-1.1877,1.0
-0.7594,-0.67475,1.45328,-1.49045,-1.43976,-0.94476,-1.18935,-1.11896,-1.15946,-1.24876,1.0
1.31652,-0.67475,-0.68794,0.79945,1.02901,0.84834,0.92326,0.95571,0.52827,1.08596,3.0
-0.7594,-0.67475,1.45328,-2.90602,-2.85048,-2.37924,-1.63287,-1.57624,-1.57455,-1.65105,1.0
1.31652,-0.67475,-0.68794,0.21656,0.42441,0.25064,0.3788,0.2146,0.19073,0.34963,3.0
-0.7594,-0.67475,1.45328,-0.8243,-0.98631,-0.82522,-0.94566,-0.90271,-0.8949,-0.96141,1.0
-0.7594,1.48167,-0.68794,-1.15737,-1.08708,-0.94476,-1.13429,-1.11671,-1.12753,-1.141,1.0
-0.7594,1.48167,-0.68794,-0.19978,-0.07942,0.1311,-0.40527,-0.56481,-0.31103,-0.06344,4.0
-0.7594,1.48167,-0.68794,-0.15815,-0.23057,-0.10798,-0.42873,-0.48822,-0.5756,-0.27895,5.0
-0.7594,-0.67475,1.45328,-0.99083,-1.08708,-0.70568,-1.03743,-0.84414,-1.24613,-1.04762,1.0
-0.7594,-0.67475,1.45328,-0.28305,-0.07942,-0.10798,-0.41751,-0.2517,-0.47524,-0.50165,2.0
-0.7594,1.48167,-0.68794,-0.03324,0.02135,0.48972,-0.23806,-0.3373,-0.25173,-0.09936,4.0
-0.7594,1.48167,-0.68794,-0.78266,-0.68401,-0.4666,-0.89264,-0.91848,-0.78086,-0.70639,1.0
-0.7594,-0.67475,1.45328,-1.61535,-1.84282,-1.54246,-1.30864,-1.1933,-1.28718,-1.4104,1.0
-0.7594,-0.67475,1.45328,-1.90679,-1.79244,-1.42292,-1.3586,-1.3262,-1.19139,-1.43913,1.0
1.31652,-0.67475,-0.68794,0.71618,0.67633,0.60926,0.58578,0.30921,0.36406,0.54718,5.0
1.31652,-0.67475,-0.68794,0.54964,0.92824,0.60926,0.56232,0.43761,0.56477,0.72678,5.0
1.31652,-0.67475,-0.68794,1.04925,1.12978,0.84834,0.89064,1.15169,0.88407,0.69804,3.0
-0.7594,-0.67475,1.45328,0.05003,0.1725,-0.22752,-0.09736,0.14026,0.1816,-0.1712,3.0
-0.7594,1.48167,-0.68794,1.17416,0.97863,0.48972,0.94365,1.22377,1.02091,0.5831,4.0
-0.7594,-0.67475,1.45328,0.75781,0.52518,1.20696,0.48382,0.33399,0.41424,0.65494,5.0
-0.7594,1.48167,-0.68794,0.46637,0.27326,0.25064,0.01072,0.30921,-0.26542,-0.06344,2.0
1.31652,-0.67475,-0.68794,0.3831,0.27326,-0.34706,0.13817,0.10647,0.02651,0.25983,2.0
1.31652,-0.67475,-0.68794,1.54887,1.53284,0.84834,1.82561,0.93093,2.52619,1.60679,5.0
1.31652,-0.67475,-0.68794,0.88272,0.82748,1.20696,0.71119,0.6043,1.42232,0.33167,4.0
1.31652,-0.67475,-0.68794,-0.28305,-0.28095,-0.70568,-0.56025,-0.29675,-0.73069,-0.63814,2.0
-0.7594,-0.67475,1.45328,-0.19978,-0.28095,-0.70568,-0.547,-0.35757,-0.68051,-0.63814,3.0
-0.7594,1.48167,-0.68794,1.09089,0.4748,0.7288,0.93958,1.02554,1.23986,0.73755,4.0
-0.7594,1.48167,-0.68794,1.04925,0.97863,0.84834,0.77236,0.68089,0.74266,1.08596,4.0
1.31652,-0.67475,-0.68794,-1.0741,-1.03669,-0.82522,-1.11492,-1.17978,-1.05455,-1.02606,3.0
-0.7594,-0.67475,1.45328,0.00839,-0.02903,-0.34706,-0.35022,-0.27422,-0.27454,-0.50883,4.0
1.31652,-0.67475,-0.68794,0.3831,0.12212,0.01156,0.09331,0.25514,-0.14226,0.08024,2.0
