@relation abalone10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.7594,-0.67475,1.45328,-1.0741,-0.83516,-0.82522,-1.06597,-1.11896,-0.977,-1.03325,3.0
-0.7594,-0.67475,1.45328,-0.44959,-0.38171,-0.70568,-0.55719,-0.49273,-0.5984,-0.54475,3.0
-0.7594,-0.67475,1.45328,-1.57372,-1.49014,-0.94476,-1.29844,-1.26538,-1.11385,-1.21284,3.0
1.31652,-0.67475,-0.68794,1.09089,0.82748,0.84834,1.08028,1.26207,1.0346,0.90637,6.0
-0.7594,1.48167,-0.68794,-0.53285,-0.58325,-0.58614,-0.75194,-0.70673,-0.63033,-0.8788,1.0
-0.7594,-0.67475,1.45328,1.13252,1.18016,0.96788,1.76341,1.09537,2.00618,1.30148,10.0
-0.7594,1.48167,-0.68794,0.29983,0.37403,0.96788,0.15143,-0.00841,0.2181,0.40351,5.0
1.31652,-0.67475,-0.68794,0.88272,0.62595,0.1311,0.55417,0.72369,0.72442,0.26701,4.0
-0.7594,1.48167,-0.68794,0.88272,0.92824,0.37018,0.35942,0.03439,0.16792,0.87045,10.0
-0.7594,-0.67475,1.45328,0.42474,0.42441,0.7288,0.20954,-0.00616,0.30932,0.15207,9.0
1.31652,-0.67475,-0.68794,0.2582,0.32365,0.01156,0.08515,0.2146,-0.22437,0.11616,4.0
-0.7594,1.48167,-0.68794,1.21579,1.38169,0.84834,1.79094,1.53238,1.88303,2.41496,9.0
-0.7594,-0.67475,1.45328,0.59127,0.22288,0.60926,0.31762,0.41959,0.2409,0.24187,3.0
-0.7594,1.48167,-0.68794,1.04925,1.28092,0.84834,0.93958,1.12691,0.87494,0.75551,6.0
-0.7594,-0.67475,1.45328,-0.74103,-0.93593,-0.70568,-0.93852,-0.89144,-0.99525,-0.85365,2.0
-0.7594,1.48167,-0.68794,-0.32468,-0.4321,-0.4666,-0.4899,-0.40262,-0.45244,-0.45855,4.0
1.31652,-0.67475,-0.68794,0.17493,0.02135,0.1311,0.09025,-0.2517,0.14055,0.51126,10.0
-0.7594,1.48167,-0.68794,0.00839,0.32365,0.25064,0.02805,0.04114,0.16336,0.0084,8.0
1.31652,-0.67475,-0.68794,-0.36632,-0.33133,0.1311,-0.10551,-0.64591,-0.46156,-0.49447,4.0
-0.7594,1.48167,-0.68794,1.54887,1.43207,0.7288,1.6013,1.72836,1.49986,1.51699,7.0
-0.7594,-0.67475,1.45328,0.3831,0.42441,0.1311,-0.15853,-0.34631,0.35494,-0.1245,6.0
-0.7594,1.48167,-0.68794,1.4656,1.48246,1.9242,1.70733,1.29586,2.26163,1.55291,8.0
1.31652,-0.67475,-0.68794,0.09166,0.12212,0.60926,0.18507,-0.10753,0.16336,0.15207,10.0
-0.7594,-0.67475,1.45328,0.88272,0.57556,0.25064,0.41346,0.30245,0.54196,0.61902,8.0
1.31652,-0.67475,-0.68794,-2.03169,-2.09474,-1.42292,-1.50338,-1.47037,-1.4514,-1.50019,1.0
-0.7594,1.48167,-0.68794,0.00839,0.22288,-0.34706,-0.0321,-0.12555,-0.13314,-0.44059,9.0
1.31652,-0.67475,-0.68794,1.04925,1.38169,0.48972,0.84373,0.57502,1.05284,1.7325,10.0
-0.7594,-0.67475,1.45328,-2.2815,-2.34665,-1.90108,-1.56048,-1.49515,-1.57455,-1.57203,1.0
-0.7594,-0.67475,1.45328,-0.19978,-0.23057,-0.4666,-0.54802,-0.3418,-0.70788,-0.7459,3.0
-0.7594,-0.67475,1.45328,-2.44804,-2.39703,-2.14016,-1.57373,-1.50191,-1.52894,-1.60077,1.0
-0.7594,1.48167,-0.68794,-0.57449,-0.58325,0.01156,-0.52253,-0.73376,-0.43875,-0.45855,6.0
-0.7594,-0.67475,1.45328,0.09166,-0.07942,-0.22752,-0.35022,-0.3418,-0.16963,-0.45855,2.0
-0.7594,-0.67475,1.45328,-1.11574,-1.13746,-0.94476,-1.12103,-1.09869,-1.10929,-1.141,2.0
-0.7594,1.48167,-0.68794,0.50801,0.42441,0.1311,0.31558,0.56375,0.5602,-0.13528,5.0
-0.7594,-0.67475,1.45328,-1.69862,-1.59091,-1.42292,-1.37083,-1.36224,-1.33736,-1.28468,5.0
-0.7594,-0.67475,1.45328,-0.69939,-0.83516,-0.94476,-0.84064,-0.78557,-0.85841,-0.92549,1.0
-0.7594,-0.67475,1.45328,-0.69939,-0.88554,-1.0643,-1.02213,-0.94551,-1.10929,-0.99733,4.0
1.31652,-0.67475,-0.68794,0.67454,0.82748,0.96788,0.81213,0.54348,0.97074,0.79861,10.0
1.31652,-0.67475,-0.68794,1.29906,1.07939,0.48972,0.82742,1.16521,0.74722,0.61902,8.0
1.31652,-0.67475,-0.68794,-0.28305,-0.18018,0.01156,-0.24826,-0.35982,0.34582,-0.42263,9.0
-0.7594,-0.67475,1.45328,-0.61612,-0.48248,-0.34706,-0.77233,-0.75854,-0.85841,-0.67406,9.0
1.31652,-0.67475,-0.68794,0.3831,0.12212,0.37018,0.36554,0.07944,0.11318,0.72678,9.0
-0.7594,-0.67475,1.45328,-0.11651,-0.07942,0.1311,-0.51233,-0.57833,-0.34296,-0.44418,5.0
-0.7594,1.48167,-0.68794,-0.32468,-0.28095,0.25064,-0.45625,-0.64816,-0.37033,-0.42263,10.0
1.31652,-0.67475,-0.68794,-1.78189,-1.8932,-1.30338,-1.39225,-1.34422,-1.31455,-1.39244,1.0
-0.7594,-0.67475,1.45328,-0.65776,-0.98631,-1.18384,-1.0048,-0.91848,-0.82648,-1.10149,2.0
-0.7594,-0.67475,1.45328,-1.11574,-0.98631,-0.82522,-1.14652,-1.08517,-1.16859,-1.13382,3.0
-0.7594,-0.67475,1.45328,-0.65776,-0.88554,-0.4666,-0.91915,-0.93424,-0.8949,-0.85365,3.0
1.31652,-0.67475,-0.68794,0.63291,0.62595,0.84834,0.56334,0.57276,0.60582,0.54718,10.0
-0.7594,1.48167,-0.68794,1.5905,1.58322,0.96788,1.96019,2.18339,1.57741,2.15275,5.0
-0.7594,-0.67475,1.45328,0.09166,0.12212,0.1311,-0.28598,-0.38911,-0.26542,-0.01315,5.0
-0.7594,1.48167,-0.68794,-0.40795,-0.4321,-0.22752,-0.71013,-0.76079,-0.60753,-0.6561,9.0
-0.7594,1.48167,-0.68794,-1.28227,-1.33899,-0.94476,-1.23625,-1.20005,-1.41034,-1.141,3.0
1.31652,-0.67475,-0.68794,-0.40795,-0.33133,-0.22752,-0.63468,-0.6842,-0.58472,-0.49447,6.0
1.31652,-0.67475,-0.68794,0.75781,0.4748,0.25064,0.21362,0.10197,0.60582,0.16285,7.0
-0.7594,1.48167,-0.68794,-0.69939,-0.78478,-0.58614,-0.87327,-0.97479,-0.61665,-0.85365,3.0
-0.7594,-0.67475,1.45328,0.1333,0.27326,0.1311,0.28805,0.31146,0.3595,0.18081,10.0
1.31652,-0.67475,-0.68794,-1.19901,-1.38937,-1.0643,-1.24338,-1.24285,-1.17771,-1.21284,2.0
1.31652,-0.67475,-0.68794,1.00762,0.72671,0.25064,0.74075,1.10889,0.71986,0.33167,5.0
-0.7594,-0.67475,1.45328,1.67377,1.43207,1.9242,2.48937,1.86577,2.3711,2.98966,7.0
1.31652,-0.67475,-0.68794,0.09166,0.02135,-0.4666,-0.29618,-0.21115,-0.1377,-0.57349,4.0
-0.7594,1.48167,-0.68794,1.34069,1.58322,0.84834,1.65024,1.88379,1.77355,1.43079,7.0
-0.7594,1.48167,-0.68794,1.42396,1.28092,1.44604,1.54318,1.38596,1.39951,1.66785,8.0
1.31652,-0.67475,-0.68794,0.54964,0.92824,0.60926,0.56232,0.43761,0.56477,0.72678,10.0
1.31652,-0.67475,-0.68794,0.75781,0.82748,0.7288,0.64491,0.59529,0.25003,0.74833,9.0
-0.7594,-0.67475,1.45328,0.3831,0.32365,0.25064,-0.15037,-0.07599,-0.18787,-0.10654,3.0
-0.7594,1.48167,-0.68794,0.88272,0.72671,0.84834,1.09863,0.64034,1.12126,1.98394,10.0
1.31652,-0.67475,-0.68794,0.3831,0.12212,0.01156,0.09331,0.25514,-0.14226,0.08024,3.0
1.31652,-0.67475,-0.68794,-0.49122,-0.58325,0.01156,-0.51641,-0.71123,-0.27454,-0.35079,10.0
1.31652,-0.67475,-0.68794,0.1333,0.07173,0.1311,-0.18096,-0.43191,-0.11489,0.04432,8.0
-0.7594,-0.67475,1.45328,-0.19978,-0.23057,-0.70568,-0.47461,-0.26071,-0.69876,-0.63096,4.0
-0.7594,-0.67475,1.45328,-2.2815,-2.29627,-1.78154,-1.52581,-1.46361,-1.47876,-1.56125,1.0
1.31652,-0.67475,-0.68794,-1.44881,-1.54052,-1.42292,-1.29946,-1.25862,-1.29631,-1.26313,4.0
1.31652,-0.67475,-0.68794,0.92435,1.18016,0.48972,0.74687,0.82956,0.5967,0.69086,9.0
-0.7594,1.48167,-0.68794,0.50801,0.27326,0.84834,0.31252,0.20784,0.62863,0.22391,6.0
-0.7594,1.48167,-0.68794,1.09089,0.92824,1.9242,1.0813,1.27333,1.32197,1.19372,9.0
-0.7594,1.48167,-0.68794,0.71618,0.42441,-0.22752,0.08923,0.1335,-0.08296,0.23828,8.0
1.31652,-0.67475,-0.68794,1.13252,1.28092,1.44604,1.96223,1.68331,1.25354,2.16353,10.0
1.31652,-0.67475,-0.68794,0.84108,0.72671,0.84834,0.48178,0.57276,0.71529,0.33167,7.0
-0.7594,1.48167,-0.68794,-1.15737,-1.03669,-0.82522,-1.01397,-1.00408,-0.96788,-0.99733,2.0
1.31652,-0.67475,-0.68794,1.63214,1.63361,1.44604,2.03666,2.52129,1.69144,1.76842,6.0
1.31652,-0.67475,-0.68794,1.04925,1.12978,1.3265,1.72773,1.5031,2.36654,1.66067,10.0
-0.7594,1.48167,-0.68794,0.00839,0.02135,-0.10798,-0.07798,0.21234,0.1588,-0.44418,3.0
1.31652,-0.67475,-0.68794,0.46637,0.57556,0.1311,0.1188,0.36552,-0.1377,0.18799,7.0
-0.7594,-0.67475,1.45328,-0.74103,-0.83516,-0.70568,-0.94158,-0.90045,-0.91771,-0.96141,1.0
-0.7594,1.48167,-0.68794,1.88194,2.03667,2.28282,3.42536,3.93143,3.08725,2.68076,9.0
-0.7594,1.48167,-0.68794,1.21579,0.97863,0.84834,0.3788,0.35201,0.82477,0.97462,6.0
-0.7594,-0.67475,1.45328,-1.0741,-1.03669,-0.82522,-1.11084,-1.1077,-1.10473,-1.03684,3.0
-0.7594,1.48167,-0.68794,0.79945,0.92824,0.84834,0.56742,0.58628,0.54196,0.74833,8.0
-0.7594,-0.67475,1.45328,-2.2815,-2.24588,-1.78154,-1.55028,-1.48614,-1.51982,-1.55407,1.0
-0.7594,-0.67475,1.45328,-1.53208,-1.64129,-1.30338,-1.27907,-1.16626,-1.30087,-1.33497,1.0
1.31652,-0.67475,-0.68794,0.88272,0.82748,0.37018,0.86413,1.21927,0.5967,0.3604,5.0
-0.7594,1.48167,-0.68794,-0.49122,-0.33133,-0.10798,-0.46645,-0.61662,-0.47068,-0.06344,10.0
-0.7594,1.48167,-0.68794,-0.03324,0.52518,0.25064,0.38797,0.73721,0.16336,0.10897,2.0
1.31652,-0.67475,-0.68794,0.05003,0.32365,1.56558,0.01276,-0.17736,0.33669,0.04432,9.0
-0.7594,-0.67475,1.45328,-1.24064,-1.23822,-1.18384,-1.20668,-1.14149,-1.28718,-1.141,3.0
1.31652,-0.67475,-0.68794,-0.86593,-0.83516,-0.58614,-1.10166,-1.16852,-1.12753,-0.90035,10.0
-0.7594,1.48167,-0.68794,1.17416,0.92824,0.84834,1.86231,1.06158,1.11214,3.49253,10.0
-0.7594,1.48167,-0.68794,-0.28305,-0.38171,-0.58614,-0.58676,-0.84864,-0.5756,-0.38671,8.0
-0.7594,-0.67475,1.45328,-2.07333,-2.04435,-1.54246,-1.46464,-1.41631,-1.38753,-1.46427,1.0
-0.7594,1.48167,-0.68794,1.25743,1.12978,0.84834,1.35659,1.69908,1.13951,0.94229,5.0
-0.7594,1.48167,-0.68794,-1.24064,-1.18784,-1.42292,-1.11492,-0.98605,-0.98613,-1.141,2.0
-0.7594,-0.67475,1.45328,0.29983,0.1725,0.01156,0.18099,0.18531,0.15424,0.15207,6.0
1.31652,-0.67475,-0.68794,1.25743,0.97863,0.48972,1.43408,1.71485,1.60934,1.0249,8.0
-0.7594,-0.67475,1.45328,0.05003,0.1725,-0.22752,-0.12488,0.26866,-0.54823,-0.20711,4.0
-0.7594,1.48167,-0.68794,-0.07488,0.07173,-0.22752,-0.13202,-0.37559,0.14055,0.08024,9.0
1.31652,-0.67475,-0.68794,0.71618,0.72671,0.01156,0.47668,0.70567,0.40512,0.37836,8.0
-0.7594,1.48167,-0.68794,-0.19978,-0.07942,0.1311,-0.40527,-0.56481,-0.31103,-0.06344,8.0
1.31652,-0.67475,-0.68794,1.67377,1.63361,1.20696,3.50998,3.20383,2.75882,3.49253,9.0
1.31652,-0.67475,-0.68794,-1.15737,-1.23822,-0.82522,-1.09758,-1.07165,-1.02262,-1.08713,8.0
-0.7594,1.48167,-0.68794,-0.90756,-1.03669,-0.82522,-0.95484,-1.07841,-0.89946,-0.99733,6.0
-0.7594,1.48167,-0.68794,0.05003,-0.07942,0.60926,-0.11571,-0.33279,0.15424,-0.06344,9.0
1.31652,-0.67475,-0.68794,0.42474,0.4748,1.08742,0.66734,0.87011,0.56933,0.40351,9.0
1.31652,-0.67475,-0.68794,0.29983,0.32365,0.01156,0.29009,0.37679,0.2181,0.18799,9.0
1.31652,-0.67475,-0.68794,0.00839,0.12212,0.37018,0.02704,0.30921,-0.35665,-0.24663,4.0
1.31652,-0.67475,-0.68794,0.42474,0.32365,0.1311,0.08413,0.15828,0.35494,-0.09936,4.0
1.31652,-0.67475,-0.68794,1.21579,1.28092,1.20696,1.71345,1.74413,1.03003,1.93365,8.0
1.31652,-0.67475,-0.68794,0.2582,0.27326,0.1311,0.28499,0.62683,-0.11489,-0.00238,4.0
1.31652,-0.67475,-0.68794,-1.15737,-1.33899,-0.58614,-1.14244,-1.17978,-0.8949,-1.10509,3.0
-0.7594,-0.67475,1.45328,-1.90679,-1.99397,-1.42292,-1.48605,-1.44784,-1.41034,-1.49301,4.0
-0.7594,-0.67475,1.45328,-0.69939,-0.58325,-0.10798,-0.80292,-0.80134,-0.89034,-0.81773,8.0
-0.7594,1.48167,-0.68794,-0.03324,0.02135,0.48972,-0.23806,-0.3373,-0.25173,-0.09936,7.0
-0.7594,1.48167,-0.68794,0.75781,1.07939,-0.10798,0.59699,0.83632,0.45529,0.36759,5.0
-0.7594,1.48167,-0.68794,0.34147,0.97863,1.68512,0.91307,0.63809,0.89775,0.83453,8.0
-0.7594,1.48167,-0.68794,1.21579,1.33131,1.3265,1.61149,1.71485,1.36758,1.62475,7.0
1.31652,-0.67475,-0.68794,-0.15815,-0.23057,-0.22752,-0.37775,-0.20664,-0.28823,-0.62736,2.0
1.31652,-0.67475,-0.68794,0.59127,0.57556,0.84834,0.58374,0.18982,0.66968,1.08596,9.0
-0.7594,-0.67475,1.45328,-2.4064,-2.8001,-1.54246,-1.36676,-1.31043,-1.30999,-1.38166,1.0
-0.7594,1.48167,-0.68794,0.50801,0.57556,0.1311,0.31966,0.32948,0.30932,0.32808,7.0
-0.7594,-0.67475,1.45328,-1.24064,-1.23822,-1.18384,-1.17099,-1.08292,-1.10473,-1.2308,1.0
-0.7594,1.48167,-0.68794,0.3831,0.57556,0.37018,0.28499,0.3903,0.73354,0.11616,5.0
1.31652,-0.67475,-0.68794,0.09166,0.12212,-0.34706,-0.18504,-0.01968,0.08125,-0.42622,3.0
1.31652,-0.67475,-0.68794,-0.24141,-0.07942,-0.4666,-0.34308,-0.44542,-0.17875,-0.35079,10.0
-0.7594,-0.67475,1.45328,-0.11651,-0.1298,-0.82522,-0.56331,-0.56481,-0.48893,-0.53038,4.0
-0.7594,1.48167,-0.68794,0.29983,0.32365,0.01156,0.20343,0.10422,0.06757,0.43943,7.0
-0.7594,-0.67475,1.45328,-0.57449,-0.48248,-0.58614,-0.75806,-0.6797,-0.86753,-0.65969,6.0
-0.7594,1.48167,-0.68794,0.00839,-0.28095,0.01156,-0.4532,-0.74502,-0.30191,-0.20711,9.0
-0.7594,-0.67475,1.45328,-0.40795,-0.58325,-0.34706,-0.82841,-0.76079,-0.92683,-0.74231,5.0
-0.7594,-0.67475,1.45328,-1.32391,-1.54052,-1.42292,-1.28519,-1.26538,-1.3328,-1.33497,1.0
1.31652,-0.67475,-0.68794,0.50801,0.4748,0.01156,0.28805,0.46239,0.0402,0.40351,5.0
-0.7594,-0.67475,1.45328,-0.40795,-0.4321,0.01156,-0.76315,-0.84864,-0.57104,-0.58067,4.0
-0.7594,1.48167,-0.68794,-0.99083,-0.98631,-0.4666,-1.05884,-0.99732,-1.11841,-1.03325,9.0
1.31652,-0.67475,-0.68794,0.88272,1.07939,0.37018,0.87738,0.23037,0.14967,1.22964,9.0
-0.7594,-0.67475,1.45328,0.2582,0.22288,0.37018,-0.18198,-0.20664,-0.3384,0.29575,6.0
1.31652,-0.67475,-0.68794,0.42474,0.4748,0.60926,0.07802,0.07719,-0.00085,0.20954,3.0
-0.7594,1.48167,-0.68794,-1.11574,-1.18784,-0.34706,-1.06699,-1.07391,-0.89946,-1.06917,2.0
1.31652,-0.67475,-0.68794,1.04925,0.92824,0.01156,0.83456,1.15845,0.50091,0.5831,3.0
1.31652,-0.67475,-0.68794,0.71618,0.77709,0.84834,0.84781,0.83182,1.06196,0.76269,8.0
1.31652,-0.67475,-0.68794,-1.65698,-1.69167,-1.30338,-1.33719,-1.26087,-1.30087,-1.35652,2.0
-0.7594,-0.67475,1.45328,-0.40795,-0.4321,-0.82522,-0.8386,-0.87793,-0.74437,-0.80337,2.0
-0.7594,-0.67475,1.45328,-0.78266,-0.93593,-0.58614,-0.90692,-0.7698,-0.99525,-0.92549,4.0
1.31652,-0.67475,-0.68794,0.29983,0.32365,-0.22752,-0.00661,-0.52652,0.19529,0.33167,7.0
-0.7594,-0.67475,1.45328,0.34147,0.57556,0.25064,0.71934,0.99851,0.37318,0.50767,5.0
1.31652,-0.67475,-0.68794,-0.65776,-0.63363,-1.18384,-0.91609,-0.97479,-0.97244,-0.81773,6.0
-0.7594,-0.67475,1.45328,0.00839,-0.33133,-0.4666,-0.40222,-0.24719,-0.60753,-0.35079,5.0
-0.7594,1.48167,-0.68794,-0.49122,-0.58325,-0.58614,-0.83147,-0.91397,-0.81735,-0.74949,4.0
1.31652,-0.67475,-0.68794,-0.90756,-0.93593,-0.34706,-0.89876,-1.31269,-0.82648,-0.81773,9.0
1.31652,-0.67475,-0.68794,1.4656,1.23054,1.20696,0.99871,0.84984,0.4781,1.30148,10.0
1.31652,-0.67475,-0.68794,0.79945,0.77709,0.37018,0.40938,0.29569,0.46441,0.69086,8.0
-0.7594,1.48167,-0.68794,0.96598,1.02901,0.60926,1.34028,1.8027,1.38127,0.59028,3.0
-0.7594,1.48167,-0.68794,0.42474,0.42441,0.7288,0.44609,0.08169,-0.09208,1.05005,10.0
-0.7594,1.48167,-0.68794,0.67454,0.92824,1.08742,0.59087,0.49392,0.71073,0.69086,4.0
-0.7594,1.48167,-0.68794,-0.07488,0.1725,-0.10798,-0.23806,-0.41839,-0.18331,0.08024,7.0
-0.7594,1.48167,-0.68794,-0.32468,-0.33133,-0.10798,-0.55618,-0.75178,-0.44788,-0.50524,6.0
1.31652,-0.67475,-0.68794,0.34147,0.1725,0.48972,0.23197,-0.04446,0.34582,0.25983,10.0
-0.7594,-0.67475,1.45328,-1.61535,-1.59091,-1.0643,-1.2648,-1.15951,-1.28718,-1.34215,2.0
-0.7594,1.48167,-0.68794,0.05003,0.22288,0.7288,-0.10959,-0.0422,-0.26086,-0.02752,10.0
-0.7594,1.48167,-0.68794,0.46637,0.57556,0.60926,0.55621,0.20108,0.26371,0.79861,7.0
1.31652,-0.67475,-0.68794,-0.40795,-0.53286,-0.4666,-0.71115,-0.56481,-0.72156,-0.7459,3.0
-0.7594,1.48167,-0.68794,0.88272,0.92824,1.08742,1.13024,0.8138,1.3767,1.01413,6.0
-0.7594,-0.67475,1.45328,0.46637,0.62595,0.25064,0.15958,0.38129,0.04476,0.04073,8.0
-0.7594,1.48167,-0.68794,1.4656,1.18016,1.20696,1.57581,1.56617,1.68232,1.37332,6.0
-0.7594,-0.67475,1.45328,-0.8243,-0.83516,-0.70568,-1.0099,-0.83963,-1.23701,-0.99733,2.0
1.31652,-0.67475,-0.68794,0.09166,0.12212,0.1311,-0.07696,-0.13231,0.07669,0.08024,6.0
1.31652,-0.67475,-0.68794,1.04925,1.18016,1.08742,1.34436,1.37695,1.42688,0.99976,7.0
-0.7594,-0.67475,1.45328,-0.61612,-0.73439,-0.82522,-0.77845,-0.56707,-0.25173,-0.86084,2.0
-0.7594,-0.67475,1.45328,-0.44959,-0.07942,0.48972,-0.64998,-0.89144,-0.98157,-0.29332,10.0
-0.7594,-0.67475,1.45328,-0.86593,-0.88554,-0.70568,-1.05986,-1.10094,-1.05911,-1.03684,1.0
-0.7594,-0.67475,1.45328,-0.53285,-0.63363,-0.82522,-0.8437,-0.77656,-0.85385,-0.92549,3.0
-0.7594,1.48167,-0.68794,0.84108,0.82748,-0.70568,0.62656,0.75297,0.0995,0.38555,5.0
1.31652,-0.67475,-0.68794,0.2582,0.27326,0.1311,0.18711,0.20108,0.42792,0.11616,4.0
-0.7594,1.48167,-0.68794,1.09089,0.97863,0.84834,0.94162,1.17647,1.0574,0.6262,7.0
-0.7594,-0.67475,1.45328,0.29983,0.32365,-0.22752,-0.21461,-0.04671,-0.28823,-0.27895,3.0
-0.7594,-0.67475,1.45328,-0.61612,-0.63363,-0.70568,-0.73155,-0.55805,-0.86753,-0.90035,2.0
-0.7594,-0.67475,1.45328,-0.15815,-0.23057,-0.34706,-0.47461,-0.51525,-0.76262,-0.20711,5.0
1.31652,-0.67475,-0.68794,0.05003,0.02135,0.60926,-0.19728,-0.76755,-0.09664,0.51126,7.0
-0.7594,-0.67475,1.45328,-1.65698,-1.69167,-1.662,-1.38001,-1.3645,-1.36929,-1.32778,3.0
-0.7594,1.48167,-0.68794,-0.03324,0.22288,0.25064,-0.20543,-0.25846,-0.21068,-0.02752,8.0
-0.7594,1.48167,-0.68794,1.04925,0.92824,1.08742,1.24953,1.71935,1.04828,0.73396,5.0
1.31652,-0.67475,-0.68794,-1.36554,-1.13746,-0.22752,-1.12613,-1.21582,-1.12753,-0.99374,6.0
-0.7594,1.48167,-0.68794,-0.57449,-0.4321,-0.58614,-0.81209,-0.79008,-0.66226,-0.82133,3.0
