@relation abalone10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
-0.7594,1.48167,-0.68794,-2.07333,-2.14512,-1.662,-1.52683,-1.47938,-1.4514,-1.53611,1.0
-0.7594,1.48167,-0.68794,1.50723,1.48246,1.3265,1.88372,1.58194,2.19777,1.99112,9.0
-0.7594,1.48167,-0.68794,-0.44959,-0.48248,0.1311,-0.59492,-0.84189,-0.39314,-0.31487,10.0
-0.7594,-0.67475,1.45328,-2.53131,-2.4978,-2.14016,-1.59005,-1.52218,-1.55631,-1.60795,1.0
1.31652,-0.67475,-0.68794,0.88272,0.77709,0.37018,0.91613,1.25081,0.86126,0.51126,3.0
1.31652,-0.67475,-0.68794,-2.90602,-2.74971,-2.37924,-1.62777,-1.56948,-1.57912,-1.64387,1.0
-0.7594,1.48167,-0.68794,1.50723,1.63361,1.08742,1.90106,1.74638,1.75074,1.78997,6.0
-0.7594,-0.67475,1.45328,-1.15737,-1.18784,-1.18384,-1.21688,-1.23384,-1.19595,-1.141,2.0
-0.7594,-0.67475,1.45328,-0.69939,-0.68401,-0.94476,-0.86002,-0.67744,-0.977,-0.97578,2.0
-0.7594,-0.67475,1.45328,-0.69939,-0.58325,-0.4666,-0.92527,-0.97704,-0.76718,-0.88957,5.0
-0.7594,1.48167,-0.68794,-0.78266,-0.58325,-1.18384,-0.88041,-0.90946,-0.8356,-0.85365,5.0
-0.7594,-0.67475,1.45328,-0.44959,-0.53286,-0.4666,-0.93852,-1.05138,-0.88578,-0.73512,1.0
-0.7594,1.48167,-0.68794,1.09089,0.4748,0.7288,0.91001,1.00752,1.1167,0.67649,4.0
1.31652,-0.67475,-0.68794,0.00839,0.1725,-0.4666,0.077,-0.34631,-0.04191,0.36759,10.0
1.31652,-0.67475,-0.68794,0.17493,0.42441,0.25064,0.10351,0.12449,-0.2791,0.17003,8.0
-0.7594,-0.67475,1.45328,-0.69939,-0.63363,-0.94476,-0.94362,-1.0694,-0.82192,-0.85365,9.0
1.31652,-0.67475,-0.68794,1.04925,1.02901,0.84834,0.99463,1.23954,0.72898,0.89919,9.0
-0.7594,1.48167,-0.68794,-0.28305,-0.07942,0.1311,-0.33696,-0.67294,-0.46612,0.09101,9.0
-0.7594,1.48167,-0.68794,1.00762,0.82748,0.48972,0.68875,0.6043,1.23074,0.43224,5.0
1.31652,-0.67475,-0.68794,0.63291,0.87786,0.60926,0.84169,0.56601,0.88407,0.72678,10.0
-0.7594,-0.67475,1.45328,-2.69785,-2.64895,-2.73785,-1.61962,-1.56948,-1.57912,-1.64387,1.0
-0.7594,-0.67475,1.45328,-1.28227,-1.38937,-1.18384,-1.3117,-1.30367,-1.25981,-1.24876,2.0
1.31652,-0.67475,-0.68794,-0.07488,-0.1298,-0.10798,0.3635,0.50744,0.62863,0.0946,3.0
-0.7594,-0.67475,1.45328,0.1333,-0.18018,-0.34706,-0.41445,-0.48147,-0.20612,-0.35079,3.0
1.31652,-0.67475,-0.68794,1.42396,1.53284,1.20696,1.35659,1.03005,1.47706,1.76842,10.0
1.31652,-0.67475,-0.68794,0.54964,0.42441,0.48972,0.34515,0.3858,0.30476,0.44661,5.0
-0.7594,-0.67475,1.45328,0.34147,0.32365,-0.10798,-0.12387,-0.13006,-0.38402,0.06228,5.0
-0.7594,1.48167,-0.68794,-0.61612,-0.63363,-0.58614,-0.67853,-0.76079,-0.58016,-0.70998,9.0
-0.7594,1.48167,-0.68794,-0.36632,-0.4321,-0.10798,-0.3859,-0.29224,-0.61665,-0.45855,3.0
-0.7594,1.48167,-0.68794,-0.44959,-0.48248,-0.4666,-0.71625,-0.67069,-0.68507,-0.63814,6.0
-0.7594,1.48167,-0.68794,1.63214,1.43207,0.96788,1.40961,1.25081,1.31741,1.40923,7.0
1.31652,-0.67475,-0.68794,-0.90756,-0.98631,-1.18384,-1.02825,-1.03111,-0.977,-0.88957,3.0
-0.7594,1.48167,-0.68794,0.46637,0.4748,0.37018,0.01582,-0.19989,-0.38402,0.5831,10.0
-0.7594,-0.67475,1.45328,-1.36554,-1.38937,-1.18384,-1.26684,-1.17753,-1.29174,-1.27031,2.0
-0.7594,1.48167,-0.68794,0.59127,0.62595,0.37018,0.71119,0.82281,0.80652,0.51126,5.0
-0.7594,-0.67475,1.45328,0.00839,-0.07942,0.01156,-0.27171,-0.53553,-0.18787,0.10179,7.0
-0.7594,-0.67475,1.45328,0.00839,-0.07942,-0.70568,-0.41037,-0.26071,-0.49805,-0.42263,4.0
-0.7594,1.48167,-0.68794,1.50723,1.38169,0.7288,1.53196,1.28009,2.51707,0.18799,7.0
-0.7594,1.48167,-0.68794,1.63214,1.58322,0.96788,1.81541,2.19466,2.06548,1.068,8.0
-0.7594,1.48167,-0.68794,1.29906,1.53284,0.60926,1.65228,1.10889,0.91144,1.58883,10.0
1.31652,-0.67475,-0.68794,0.21656,0.12212,0.7288,0.03621,-0.10528,0.54652,0.04432,9.0
1.31652,-0.67475,-0.68794,0.34147,0.27326,0.25064,0.32884,0.99175,0.01739,-0.23585,3.0
-0.7594,1.48167,-0.68794,0.88272,0.72671,0.84834,1.09863,0.64034,1.12126,1.98394,10.0
-0.7594,-0.67475,1.45328,0.21656,0.27326,0.60926,-0.05045,-0.08726,0.12231,0.03713,3.0
1.31652,-0.67475,-0.68794,0.34147,0.57556,0.84834,0.33903,0.13575,0.02195,0.94229,10.0
-0.7594,1.48167,-0.68794,0.59127,0.57556,0.01156,0.57966,0.71243,0.57845,0.47534,8.0
1.31652,-0.67475,-0.68794,-0.36632,-0.38171,-0.22752,-0.37876,-0.04671,-0.59384,-0.7459,4.0
1.31652,-0.67475,-0.68794,-2.98929,-2.85048,-2.37924,-1.64001,-1.57624,-1.60648,-1.65824,1.0
-0.7594,1.48167,-0.68794,-0.07488,-0.18018,-0.22752,-0.51641,-0.72925,-0.46156,-0.3903,4.0
-0.7594,1.48167,-0.68794,1.00762,1.02901,0.96788,1.61251,1.90182,1.29004,1.64271,9.0
-0.7594,1.48167,-0.68794,-0.9492,-0.83516,-0.82522,-0.94872,-0.90271,-0.94507,-0.85365,6.0
-0.7594,1.48167,-0.68794,0.05003,0.1725,-0.22752,-0.22786,-0.66618,-0.13314,0.11616,9.0
-0.7594,1.48167,-0.68794,-0.69939,-0.63363,-0.82522,-0.81617,-0.87568,-0.89034,-0.76745,8.0
-0.7594,1.48167,-0.68794,0.63291,0.62595,1.44604,0.41244,0.14702,0.20897,0.36759,10.0
-0.7594,1.48167,-0.68794,1.00762,1.18016,0.7288,1.10373,1.14493,0.93424,0.72678,7.0
-0.7594,-0.67475,1.45328,-0.69939,-0.73439,-0.70568,-0.89774,-0.83062,-0.88578,-0.91831,2.0
-0.7594,1.48167,-0.68794,1.21579,1.43207,0.37018,1.50341,2.24647,1.44513,0.82735,6.0
1.31652,-0.67475,-0.68794,1.04925,1.38169,0.48972,0.84373,0.57502,1.05284,1.7325,10.0
1.31652,-0.67475,-0.68794,-0.28305,-0.53286,0.37018,0.31048,0.4759,0.19073,0.08383,3.0
-0.7594,-0.67475,1.45328,-0.24141,-0.18018,-0.34706,-0.33288,-0.33955,-0.16963,-0.27895,7.0
-0.7594,-0.67475,1.45328,-0.8243,-0.93593,-0.94476,-0.92119,-0.87793,-0.99069,-0.96141,1.0
1.31652,-0.67475,-0.68794,0.96598,1.02901,1.20696,1.59926,1.18097,1.64583,1.66067,9.0
1.31652,-0.67475,-0.68794,1.21579,0.92824,1.20696,1.40757,1.1562,1.89215,1.26556,6.0
-0.7594,-0.67475,1.45328,-0.40795,-0.48248,-0.70568,-0.68668,-0.66843,-0.64402,-0.63814,3.0
-0.7594,-0.67475,1.45328,0.79945,0.62595,0.37018,0.2799,0.39481,-0.08752,0.32448,8.0
-0.7594,-0.67475,1.45328,-1.49045,-1.54052,-1.30338,-1.28111,-1.14599,-1.30999,-1.35652,1.0
-0.7594,-0.67475,1.45328,-0.99083,-1.08708,-1.18384,-1.14142,-1.155,-1.0363,-0.92549,1.0
1.31652,-0.67475,-0.68794,1.09089,1.12978,0.7288,0.64389,0.76874,0.38687,0.78425,5.0
1.31652,-0.67475,-0.68794,0.54964,0.92824,1.44604,0.73056,0.23712,0.82021,0.94229,10.0
-0.7594,-0.67475,1.45328,-0.8243,-0.88554,-0.94476,-1.06699,-1.05138,-1.10016,-0.95423,2.0
-0.7594,-0.67475,1.45328,0.21656,0.1725,0.25064,-0.04638,0.07493,-0.08752,0.04432,9.0
-0.7594,-0.67475,1.45328,-1.24064,-1.23822,-1.18384,-1.20668,-1.14149,-1.28718,-1.141,3.0
1.31652,-0.67475,-0.68794,0.21656,0.27326,0.1311,0.02907,-0.14132,0.0995,0.11616,10.0
1.31652,-0.67475,-0.68794,0.21656,0.32365,0.48972,0.33088,-0.05121,-0.11489,0.97821,10.0
-0.7594,1.48167,-0.68794,-0.28305,-0.38171,-0.58614,-0.58676,-0.84864,-0.5756,-0.38671,8.0
-0.7594,-0.67475,1.45328,-1.86516,-1.8932,-1.78154,-1.43813,-1.35323,-1.41034,-1.48942,1.0
-0.7594,1.48167,-0.68794,-0.07488,-0.07942,-0.58614,-0.51131,-0.75854,-0.32928,-0.49447,5.0
-0.7594,-0.67475,1.45328,-0.90756,-0.83516,-0.94476,-1.0099,-0.96803,-0.99525,-1.03325,2.0
-0.7594,1.48167,-0.68794,-0.44959,-0.33133,-0.34706,-0.54496,-0.48372,-0.3977,-0.42263,6.0
1.31652,-0.67475,-0.68794,0.96598,1.68399,0.84834,1.2842,1.19674,0.77915,1.44156,8.0
-0.7594,-0.67475,1.45328,-0.03324,-0.1298,-0.34706,-0.33798,-0.26521,-0.45244,-0.3472,4.0
1.31652,-0.67475,-0.68794,0.09166,0.27326,0.37018,0.12798,-0.0805,-0.03278,0.08024,9.0
1.31652,-0.67475,-0.68794,-0.19978,-0.18018,-0.22752,-0.24418,-0.3801,-0.11489,-0.42263,8.0
1.31652,-0.67475,-0.68794,0.67454,0.92824,0.84834,0.54907,0.52771,0.46898,0.97821,8.0
-0.7594,1.48167,-0.68794,0.75781,0.67633,0.7288,0.55825,0.49618,0.50091,0.76269,9.0
1.31652,-0.67475,-0.68794,0.75781,0.97863,0.60926,1.04256,0.7755,0.92056,1.22964,8.0
1.31652,-0.67475,-0.68794,0.50801,0.72671,1.08742,0.4308,0.33624,0.77003,0.33167,6.0
1.31652,-0.67475,-0.68794,1.63214,1.9359,2.28282,2.87477,2.81413,2.10197,2.74542,9.0
-0.7594,-0.67475,1.45328,-0.24141,-0.28095,0.1311,-0.63978,-0.83062,-0.75349,-0.19275,9.0
1.31652,-0.67475,-0.68794,0.63291,0.67633,1.20696,0.52766,0.19658,0.77459,0.61902,9.0
1.31652,-0.67475,-0.68794,1.4656,1.58322,0.96788,1.88067,2.41316,1.4132,1.48826,4.0
-0.7594,-0.67475,1.45328,-0.11651,-0.02903,-0.22752,-0.46849,-0.23818,-0.59384,-0.64892,4.0
1.31652,-0.67475,-0.68794,1.42396,1.43207,1.3265,1.70428,1.65628,1.63671,1.48107,8.0
1.31652,-0.67475,-0.68794,0.2582,0.27326,0.1311,0.28499,0.62683,-0.11489,-0.00238,4.0
-0.7594,1.48167,-0.68794,-0.44959,-0.4321,-0.4666,-0.50316,-0.31252,-0.80823,-0.66688,3.0
-0.7594,-0.67475,1.45328,-1.0741,-1.08708,-1.18384,-1.12103,-1.01534,-1.20052,-1.17692,4.0
1.31652,-0.67475,-0.68794,0.29983,0.52518,2.28282,0.02194,-0.12104,-0.21524,0.47534,8.0
1.31652,-0.67475,-0.68794,-0.40795,-0.38171,-0.34706,-0.35429,-0.42064,-0.07384,-0.38671,7.0
-0.7594,1.48167,-0.68794,0.46637,0.42441,0.25064,0.18609,0.15152,0.28652,0.364,5.0
-0.7594,-0.67475,1.45328,0.29983,0.32365,0.60926,-0.05861,-0.10978,-0.06471,0.08024,8.0
1.31652,-0.67475,-0.68794,1.34069,1.12978,0.25064,1.11087,1.61798,1.02547,0.5831,7.0
1.31652,-0.67475,-0.68794,-0.36632,-0.38171,-0.10798,-0.40222,-0.06698,-0.72156,-0.55912,2.0
1.31652,-0.67475,-0.68794,0.2582,0.37403,-0.10798,0.0148,-0.10528,-0.16507,0.25983,9.0
-0.7594,-0.67475,1.45328,-1.94843,-1.94359,-1.78154,-1.48911,-1.42757,-1.45596,-1.49301,1.0
-0.7594,1.48167,-0.68794,0.59127,0.57556,0.1311,-0.06779,-0.07599,-0.00998,0.02636,7.0
-0.7594,-0.67475,1.45328,0.21656,0.42441,-0.22752,-0.05045,-0.09852,-0.36577,-0.06344,1.0
1.31652,-0.67475,-0.68794,-0.07488,-0.38171,-0.58614,-0.43688,-0.0805,-0.23349,-0.66688,5.0
1.31652,-0.67475,-0.68794,0.2582,0.02135,-0.34706,-0.46849,-0.56256,-0.31103,-0.32205,3.0
-0.7594,1.48167,-0.68794,-0.49122,-0.18018,0.01156,-0.55719,-0.65942,-0.66683,-0.1712,10.0
-0.7594,-0.67475,1.45328,-0.32468,-0.38171,0.01156,-0.65712,-0.52652,-0.84472,-0.66328,4.0
1.31652,-0.67475,-0.68794,-0.28305,-0.1298,0.01156,-0.57045,-0.62113,-0.48437,-0.63814,7.0
-0.7594,-0.67475,1.45328,0.3831,0.22288,0.1311,0.00868,-0.02418,-0.33384,0.30653,6.0
1.31652,-0.67475,-0.68794,0.88272,1.23054,0.84834,1.19244,1.38596,1.03916,0.83812,9.0
-0.7594,1.48167,-0.68794,0.50801,0.52518,0.60926,0.4675,0.57051,0.63319,0.39632,5.0
-0.7594,-0.67475,1.45328,-2.82275,-2.74971,-2.37924,-1.63491,-1.57174,-1.59736,-1.65105,1.0
-0.7594,1.48167,-0.68794,-0.15815,-0.07942,0.60926,-0.20339,-0.41389,-0.23349,0.08024,5.0
-0.7594,-0.67475,1.45328,-0.40795,-0.4321,0.01156,-0.76315,-0.84864,-0.57104,-0.58067,4.0
-0.7594,1.48167,-0.68794,0.09166,-0.07942,0.25064,-0.04943,-0.11203,0.29108,-0.20711,9.0
1.31652,-0.67475,-0.68794,0.79945,0.67633,1.08742,1.01197,1.10438,1.31741,0.65494,9.0
1.31652,-0.67475,-0.68794,0.54964,0.4748,0.37018,0.11574,0.129,0.06757,0.25983,6.0
1.31652,-0.67475,-0.68794,0.00839,0.07173,0.1311,0.03315,-0.03094,-0.15594,0.34963,3.0
1.31652,-0.67475,-0.68794,-2.65621,-2.54818,-2.2597,-1.6033,-1.54245,-1.59736,-1.60436,2.0
1.31652,-0.67475,-0.68794,0.00839,-0.23057,-0.94476,-0.64692,-0.51075,-0.73069,-0.67047,3.0
1.31652,-0.67475,-0.68794,0.1333,0.12212,0.37018,-0.18402,-0.03545,-0.26086,-0.1712,8.0
-0.7594,-0.67475,1.45328,-1.32391,-1.33899,-0.10798,-1.20056,-1.13247,-1.24157,-1.1877,2.0
-0.7594,1.48167,-0.68794,-0.53285,-0.33133,-0.4666,-0.6877,-0.62563,-0.84472,-0.49447,2.0
-0.7594,1.48167,-0.68794,0.29983,0.22288,0.25064,0.10962,-0.05797,-0.0784,0.51126,4.0
-0.7594,1.48167,-0.68794,1.42396,1.28092,0.84834,1.08538,0.84308,0.92056,1.62475,7.0
-0.7594,1.48167,-0.68794,0.75781,0.4748,-0.10798,0.46954,0.5142,0.75179,0.25265,5.0
-0.7594,-0.67475,1.45328,-0.32468,-0.38171,-0.22752,-0.75602,-0.80359,-0.61665,-0.73871,6.0
-0.7594,1.48167,-0.68794,1.00762,1.12978,0.96788,0.9304,0.98274,1.56372,0.56155,5.0
-0.7594,-0.67475,1.45328,-0.32468,-0.18018,-0.34706,-0.4848,-0.32603,-0.36121,-0.85365,4.0
1.31652,-0.67475,-0.68794,0.3831,0.42441,0.48972,0.0668,0.05917,0.33669,0.11616,9.0
-0.7594,1.48167,-0.68794,1.29906,1.73437,1.44604,1.95408,1.01653,2.48514,2.59456,10.0
-0.7594,1.48167,-0.68794,0.75781,0.87786,0.48972,0.86922,1.00076,1.26723,0.60106,8.0
1.31652,-0.67475,-0.68794,-0.11651,-0.02903,0.25064,-0.25539,-0.05572,-0.42507,-0.36157,3.0
1.31652,-0.67475,-0.68794,1.4656,1.23054,1.20696,0.99871,0.84984,0.4781,1.30148,10.0
-0.7594,1.48167,-0.68794,-0.99083,-1.03669,-1.0643,-0.97931,-0.96353,-0.83104,-0.99733,4.0
-0.7594,1.48167,-0.68794,0.84108,0.82748,0.84834,0.82436,0.88813,0.60582,0.90637,7.0
-0.7594,1.48167,-0.68794,-0.90756,-0.68401,-0.22752,-0.94056,-0.96128,-0.84016,-0.85365,6.0
-0.7594,-0.67475,1.45328,0.92435,0.92824,0.96788,0.99973,0.85209,1.01635,1.80434,10.0
-0.7594,-0.67475,1.45328,-0.07488,-0.28095,-0.4666,-0.41547,-0.14808,-0.46612,-0.5663,2.0
1.31652,-0.67475,-0.68794,0.50801,0.57556,1.20696,0.69793,0.14026,0.50091,1.1578,10.0
-0.7594,-0.67475,1.45328,-0.03324,-0.02903,0.01156,-0.51233,-0.71799,-0.32472,-0.42981,7.0
-0.7594,-0.67475,1.45328,-0.03324,0.02135,-0.4666,-0.47665,-0.54454,-0.6349,-0.35079,3.0
-0.7594,1.48167,-0.68794,-0.40795,-0.18018,-0.4666,-0.60817,-0.65717,-0.59384,-0.49447,6.0
-0.7594,1.48167,-0.68794,-0.24141,-0.33133,0.25064,-0.47257,-0.44092,-0.41595,-0.43699,8.0
-0.7594,1.48167,-0.68794,-0.86593,-0.78478,-0.34706,-0.74582,-0.78106,-0.64402,-0.67406,6.0
-0.7594,-0.67475,1.45328,0.09166,-0.07942,-0.22752,-0.35022,-0.3418,-0.16963,-0.45855,2.0
-0.7594,1.48167,-0.68794,-0.11651,-0.07942,0.01156,-0.02904,0.44887,0.14511,-0.31487,6.0
1.31652,-0.67475,-0.68794,1.21579,1.12978,0.60926,1.14452,1.58419,0.96617,0.43943,7.0
1.31652,-0.67475,-0.68794,-0.78266,-0.73439,-0.4666,-0.88041,-0.72475,-0.85841,-0.97219,2.0
-0.7594,1.48167,-0.68794,0.3831,0.87786,0.48972,0.53582,0.41733,0.86126,0.54718,10.0
-0.7594,-0.67475,1.45328,-1.69862,-1.74205,-1.42292,-1.38715,-1.33071,-1.36473,-1.39244,1.0
-0.7594,-0.67475,1.45328,-0.44959,-0.23057,-0.22752,-0.49296,-0.42965,-0.58016,-0.46573,3.0
-0.7594,-0.67475,1.45328,-0.57449,-0.53286,-0.82522,-0.93139,-0.99732,-0.94964,-0.7459,5.0
-0.7594,1.48167,-0.68794,0.00839,0.1725,0.48972,0.01378,-0.02193,0.3002,0.04432,4.0
1.31652,-0.67475,-0.68794,0.59127,0.52518,0.7288,0.6133,0.94895,0.68336,0.18799,7.0
-0.7594,-0.67475,1.45328,-0.24141,-0.38171,-0.34706,-0.72849,-0.6842,-0.81735,-0.63814,3.0
-0.7594,-0.67475,1.45328,-1.15737,-1.18784,-1.42292,-1.18323,-1.0694,-1.19595,-1.24876,2.0
1.31652,-0.67475,-0.68794,0.79945,0.82748,0.37018,0.55315,0.65611,0.61038,0.51126,5.0
1.31652,-0.67475,-0.68794,0.92435,0.82748,0.84834,1.11393,1.18773,0.82021,1.12188,7.0
1.31652,-0.67475,-0.68794,-0.07488,-0.23057,-0.70568,-0.51029,-0.47921,-0.18787,-0.70998,3.0
1.31652,-0.67475,-0.68794,0.96598,0.97863,0.96788,0.95487,1.03906,1.20337,0.892,8.0
-0.7594,1.48167,-0.68794,0.34147,0.32365,0.25064,0.31456,0.39706,0.50091,0.06946,5.0
-0.7594,1.48167,-0.68794,-1.19901,-1.18784,-0.82522,-1.1659,-1.17302,-1.18227,-1.10509,6.0
-0.7594,-0.67475,1.45328,-0.15815,-0.02903,-0.22752,-0.46339,-0.26071,-0.64402,-0.42263,3.0
