@relation abalone10
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute label {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0}
@data
1.31652,-0.67475,-0.68794,0.54964,0.67633,0.60926,0.50625,0.4286,0.57845,0.50767,4.0
-0.7594,-0.67475,1.45328,-0.49122,-0.53286,-1.18384,-0.80802,-0.71574,-0.97244,-0.79978,5.0
1.31652,-0.67475,-0.68794,0.00839,0.07173,0.48972,-0.37571,-0.44768,-0.21068,-0.13528,9.0
-0.7594,1.48167,-0.68794,0.59127,0.67633,0.60926,0.65103,0.38129,0.30476,0.94229,7.0
-0.7594,-0.67475,1.45328,-0.19978,-0.1298,0.01156,-0.42261,-0.30126,-0.54823,-0.31487,4.0
-0.7594,-0.67475,1.45328,-2.48967,-2.44742,-2.02062,-1.56966,-1.4974,-1.5335,-1.60795,1.0
-0.7594,-0.67475,1.45328,-0.44959,-0.53286,-0.58614,-0.84268,-0.86666,-0.88121,-0.71716,2.0
-0.7594,1.48167,-0.68794,-0.28305,-0.38171,-0.58614,-0.58676,-0.84864,-0.5756,-0.38671,8.0
1.31652,-0.67475,-0.68794,-1.44881,-1.33899,-0.70568,-1.0935,-1.06715,-1.06823,-1.06557,3.0
-0.7594,-0.67475,1.45328,-0.69939,-0.63363,-0.94476,-0.94362,-1.0694,-0.82192,-0.85365,9.0
-0.7594,-0.67475,1.45328,0.75781,0.67633,-0.22752,0.02805,-0.02869,0.0995,0.08742,3.0
-0.7594,1.48167,-0.68794,0.50801,0.4748,0.60926,0.34515,-0.06473,0.62863,0.54718,9.0
-0.7594,-0.67475,1.45328,-0.65776,-0.78478,-0.4666,-0.98237,-1.07841,-0.88121,-0.96141,7.0
-0.7594,-0.67475,1.45328,0.1333,0.07173,0.37018,-0.25845,-0.16835,-0.12401,-0.35079,7.0
-0.7594,-0.67475,1.45328,-0.69939,-0.63363,-0.58614,-0.57861,-0.40713,-0.6349,-0.77822,1.0
-0.7594,-0.67475,1.45328,0.59127,0.67633,0.37018,0.3166,0.57276,0.03108,0.26342,7.0
1.31652,-0.67475,-0.68794,1.00762,1.23054,1.3265,1.14452,1.29361,1.03916,0.96743,6.0
-0.7594,1.48167,-0.68794,0.79945,0.87786,0.7288,0.47566,0.05691,0.29564,0.72678,8.0
-0.7594,-0.67475,1.45328,-1.61535,-1.43976,-1.18384,-1.32291,-1.31269,-1.31911,-1.28468,1.0
1.31652,-0.67475,-0.68794,0.96598,0.92824,0.7288,1.27604,1.27333,1.6139,0.82735,5.0
-0.7594,-0.67475,1.45328,-1.36554,-1.43976,-1.30338,-1.30966,-1.31494,-1.30999,-1.2739,2.0
-0.7594,1.48167,-0.68794,1.17416,1.28092,1.20696,1.36067,0.98274,0.92056,1.69658,10.0
-0.7594,1.48167,-0.68794,1.25743,1.02901,1.08742,1.31377,1.21702,1.11214,1.3338,8.0
-0.7594,1.48167,-0.68794,0.79945,0.72671,0.84834,0.43182,0.4714,0.38231,0.43943,5.0
-0.7594,-0.67475,1.45328,0.42474,0.42441,-0.10798,-0.00865,-0.09852,0.28196,0.00122,7.0
-0.7594,1.48167,-0.68794,0.05003,0.27326,0.7288,-0.027,-0.27422,-0.23349,0.25983,9.0
-0.7594,-0.67475,1.45328,-0.03324,-0.28095,-0.10798,-0.58982,-0.58509,-0.43419,-0.58785,3.0
-0.7594,-0.67475,1.45328,0.50801,0.67633,0.48972,0.45221,0.54348,0.48722,0.33167,6.0
-0.7594,1.48167,-0.68794,1.79867,1.58322,1.56558,2.63109,2.73078,3.08269,1.74687,8.0
-0.7594,-0.67475,1.45328,0.46637,0.32365,0.1311,-0.07798,-0.03094,-0.14682,0.02277,6.0
1.31652,-0.67475,-0.68794,-0.03324,-0.1298,-0.34706,-0.03516,0.19883,-0.13314,-0.27895,2.0
-0.7594,-0.67475,1.45328,-1.49045,-1.38937,-0.70568,-1.2546,-1.24961,-1.15034,-1.21284,2.0
1.31652,-0.67475,-0.68794,0.42474,0.62595,1.08742,0.31864,0.06818,0.33669,0.83453,6.0
1.31652,-0.67475,-0.68794,0.34147,0.42441,0.37018,0.47056,0.5142,0.54196,0.18799,6.0
1.31652,-0.67475,-0.68794,1.04925,0.87786,0.7288,0.91205,1.18097,0.45529,1.15062,8.0
1.31652,-0.67475,-0.68794,0.92435,1.02901,1.08742,0.9773,0.83182,1.25354,0.99258,3.0
-0.7594,1.48167,-0.68794,1.04925,1.12978,1.3265,1.62882,1.48508,1.91496,1.38768,8.0
-0.7594,1.48167,-0.68794,0.17493,0.22288,0.01156,0.00664,0.343,-0.09664,-0.27177,5.0
-0.7594,1.48167,-0.68794,1.88194,2.08705,1.56558,2.92575,2.07977,2.21145,3.49971,9.0
-0.7594,1.48167,-0.68794,-0.03324,0.1725,0.1311,-0.26253,-0.68645,0.09038,0.0084,9.0
1.31652,-0.67475,-0.68794,0.46637,0.42441,0.01156,-0.00967,-0.05797,-0.03735,0.17363,7.0
-0.7594,1.48167,-0.68794,0.05003,0.07173,0.25064,-0.10449,-0.5513,-0.35665,0.65494,10.0
-0.7594,-0.67475,1.45328,-0.86593,-0.93593,-0.58614,-0.96605,-0.7653,-1.05455,-1.09072,1.0
1.31652,-0.67475,-0.68794,0.88272,0.77709,0.84834,0.96099,0.33399,1.03916,1.58883,10.0
1.31652,-0.67475,-0.68794,0.3831,0.27326,-0.22752,-0.15343,-0.04671,-0.04647,-0.32205,6.0
1.31652,-0.67475,-0.68794,0.63291,0.92824,0.48972,0.37982,0.18081,-0.06471,0.65494,10.0
-0.7594,-0.67475,1.45328,0.29983,0.37403,0.37018,0.09127,-0.26521,0.25915,0.25983,10.0
1.31652,-0.67475,-0.68794,1.63214,1.78475,1.9242,2.21305,2.50552,2.43952,1.72532,8.0
1.31652,-0.67475,-0.68794,1.25743,1.48246,1.44604,1.24342,0.83632,0.78372,1.62475,10.0
-0.7594,1.48167,-0.68794,1.21579,1.28092,1.08742,1.56663,1.20801,1.54548,1.66067,10.0
1.31652,-0.67475,-0.68794,0.79945,0.62595,-0.10798,0.38899,0.7755,0.1816,0.06228,3.0
1.31652,-0.67475,-0.68794,-0.78266,-0.98631,-0.22752,-0.36755,-0.38686,-0.1605,-0.39389,5.0
-0.7594,1.48167,-0.68794,1.4656,1.18016,1.20696,1.66757,2.2307,1.15319,1.15421,4.0
-0.7594,-0.67475,1.45328,-1.11574,-0.98631,-0.82522,-1.14652,-1.08517,-1.16859,-1.13382,3.0
-0.7594,-0.67475,1.45328,-3.07256,-3.05201,-2.14016,-1.65428,-1.59652,-1.61561,-1.67979,1.0
-0.7594,1.48167,-0.68794,0.67454,0.42441,0.60926,0.80295,-0.01067,0.19529,1.05005,9.0
1.31652,-0.67475,-0.68794,1.21579,1.33131,1.3265,0.79173,0.77775,0.84758,0.66571,8.0
1.31652,-0.67475,-0.68794,-0.53285,-0.33133,-0.22752,-0.52049,-0.49048,-0.56191,-0.31487,5.0
-0.7594,1.48167,-0.68794,-0.57449,-0.53286,-0.4666,-0.77335,-0.82161,-0.69876,-0.63814,4.0
-0.7594,-0.67475,1.45328,0.71618,0.52518,0.7288,0.91613,0.22811,0.69705,0.94229,10.0
-0.7594,1.48167,-0.68794,0.67454,0.52518,0.7288,0.59801,-0.05572,1.13039,0.54718,9.0
-0.7594,-0.67475,1.45328,-0.19978,-0.28095,-0.70568,-0.547,-0.35757,-0.68051,-0.63814,5.0
1.31652,-0.67475,-0.68794,1.00762,1.12978,0.84834,1.64616,1.89055,1.47249,1.38768,7.0
1.31652,-0.67475,-0.68794,-0.49122,-0.68401,-0.82522,-0.69892,-0.57833,-0.70332,-0.83569,5.0
1.31652,-0.67475,-0.68794,-1.61535,-1.74205,-1.18384,-1.35758,-1.34197,-1.33736,-1.3206,7.0
-0.7594,1.48167,-0.68794,0.75781,0.62595,0.37018,0.52052,1.0323,0.25915,0.0515,5.0
1.31652,-0.67475,-0.68794,0.42474,-0.07942,0.37018,0.21158,0.0051,0.58301,0.43943,10.0
1.31652,-0.67475,-0.68794,0.54964,0.42441,1.08742,0.92632,0.51194,0.87038,1.3374,10.0
-0.7594,1.48167,-0.68794,0.21656,0.42441,0.1311,-0.17892,-0.28999,-0.3384,0.19877,6.0
1.31652,-0.67475,-0.68794,-0.44959,-0.4321,-0.4666,-0.44198,-0.14582,-0.2791,-0.70998,3.0
-0.7594,1.48167,-0.68794,0.96598,1.07939,1.56558,1.43714,1.37019,1.40407,1.17576,4.0
-0.7594,1.48167,-0.68794,1.04925,0.67633,0.60926,1.13942,0.99401,1.53179,0.50767,5.0
-0.7594,-0.67475,1.45328,0.17493,-0.07942,-0.22752,-0.29108,-0.13907,-0.32016,-0.42263,4.0
1.31652,-0.67475,-0.68794,0.63291,0.72671,0.37018,0.37778,0.41283,0.07213,0.61902,7.0
-0.7594,1.48167,-0.68794,1.13252,1.23054,1.08742,1.05989,0.60205,0.58757,1.80434,8.0
-0.7594,1.48167,-0.68794,0.34147,0.42441,0.84834,0.3686,0.39481,0.51915,0.1844,4.0
-0.7594,-0.67475,1.45328,-0.9492,-0.93593,-0.94476,-1.07821,-1.06039,-1.12297,-0.99733,3.0
1.31652,-0.67475,-0.68794,-0.40795,-0.48248,-0.94476,-0.81617,-0.73376,-0.74437,-0.91112,2.0
1.31652,-0.67475,-0.68794,0.21656,0.12212,0.1311,-0.18402,-0.17286,-0.29279,0.0946,8.0
1.31652,-0.67475,-0.68794,0.84108,0.72671,0.48972,0.84169,1.34316,0.74722,0.28497,5.0
1.31652,-0.67475,-0.68794,-0.49122,-0.33133,-0.70568,-0.67037,-0.67294,-0.61665,-0.63455,3.0
1.31652,-0.67475,-0.68794,-2.23987,-2.29627,-1.78154,-1.52887,-1.46586,-1.51982,-1.53611,1.0
1.31652,-0.67475,-0.68794,0.09166,0.02135,-0.10798,0.06782,-0.33279,-0.2563,0.5831,9.0
1.31652,-0.67475,-0.68794,-0.49122,-0.48248,-0.82522,-0.81107,-0.84414,-0.67139,-0.45855,4.0
-0.7594,-0.67475,1.45328,-1.32391,-1.38937,-1.18384,-1.25052,-1.16626,-1.20052,-1.24517,2.0
-0.7594,1.48167,-0.68794,1.09089,1.02901,0.25064,0.43691,0.54123,0.38687,0.47534,5.0
1.31652,-0.67475,-0.68794,1.38233,1.23054,1.68512,1.53808,1.69457,2.04724,1.06082,8.0
-0.7594,-0.67475,1.45328,-0.07488,-0.07942,-0.34706,-0.48174,-0.42515,-0.5756,-0.50883,5.0
1.31652,-0.67475,-0.68794,0.75781,1.02901,0.25064,0.95283,0.83632,1.3767,0.5831,4.0
-0.7594,1.48167,-0.68794,1.04925,1.38169,0.84834,1.41879,1.03906,1.32653,1.84026,6.0
-0.7594,1.48167,-0.68794,1.4656,1.68399,1.56558,1.97549,1.66754,1.94232,1.99471,9.0
-0.7594,1.48167,-0.68794,-0.24141,-0.33133,0.25064,-0.47257,-0.44092,-0.41595,-0.43699,8.0
1.31652,-0.67475,-0.68794,1.29906,1.33131,1.20696,1.61965,1.60897,1.58197,1.67144,9.0
1.31652,-0.67475,-0.68794,1.17416,1.18016,0.48972,1.08946,1.21476,0.89775,0.72678,3.0
1.31652,-0.67475,-0.68794,-0.61612,-0.73439,0.01156,-0.71523,-0.77881,-0.5984,-0.5663,8.0
-0.7594,-0.67475,1.45328,-0.49122,-0.53286,-0.70568,-0.72339,-0.58283,-0.73069,-0.85365,2.0
-0.7594,-0.67475,1.45328,-0.32468,-0.33133,-0.34706,-0.54394,-0.49048,-0.42051,-0.62018,4.0
1.31652,-0.67475,-0.68794,0.67454,0.67633,1.20696,0.60515,1.03906,0.60582,0.15207,7.0
-0.7594,-0.67475,1.45328,-1.61535,-1.59091,-0.82522,-1.34025,-1.32395,-1.32824,-1.28468,2.0
-0.7594,1.48167,-0.68794,0.00839,-0.28095,0.01156,-0.4532,-0.74502,-0.30191,-0.20711,9.0
1.31652,-0.67475,-0.68794,0.59127,0.57556,0.84834,0.58374,0.18982,0.66968,1.08596,9.0
-0.7594,-0.67475,1.45328,-0.90756,-0.98631,-0.94476,-1.11797,-1.10544,-1.13209,-1.01529,1.0
-0.7594,-0.67475,1.45328,-1.28227,-1.38937,-1.18384,-1.3117,-1.30367,-1.25981,-1.24876,2.0
-0.7594,1.48167,-0.68794,0.84108,0.77709,0.84834,1.11291,1.68556,0.82933,0.66931,4.0
1.31652,-0.67475,-0.68794,-0.19978,-0.18018,-0.10798,-0.34512,-0.20214,-0.24717,-0.59145,1.0
-0.7594,-0.67475,1.45328,-0.57449,0.27326,-0.70568,-0.82025,-0.74052,-0.82648,-0.85006,4.0
-0.7594,-0.67475,1.45328,-1.36554,-1.43976,-1.30338,-1.30354,-1.29241,-1.17771,-1.3206,1.0
-0.7594,-0.67475,1.45328,-2.69785,-2.59857,-2.37924,-1.59617,-1.52443,-1.58368,-1.66901,1.0
1.31652,-0.67475,-0.68794,1.13252,1.02901,0.84834,0.79377,0.65836,1.1167,0.94229,8.0
1.31652,-0.67475,-0.68794,0.84108,0.87786,0.84834,0.86718,1.00076,0.96161,0.57232,5.0
-0.7594,-0.67475,1.45328,-0.69939,-0.83516,-1.18384,-0.97625,-0.95226,-1.0363,-0.96141,2.0
1.31652,-0.67475,-0.68794,-0.28305,-0.28095,-0.10798,-0.58574,-0.63915,-0.78086,-0.35079,7.0
-0.7594,-0.67475,1.45328,-1.61535,-1.84282,-1.54246,-1.30864,-1.1933,-1.28718,-1.4104,2.0
-0.7594,-0.67475,1.45328,-2.69785,-2.54818,-2.37924,-1.60126,-1.54921,-1.56543,-1.66542,1.0
-0.7594,-0.67475,1.45328,-1.74025,-1.69167,-1.30338,-1.34025,-1.29917,-1.3328,-1.33137,2.0
-0.7594,-0.67475,1.45328,-1.69862,-1.64129,-1.42292,-1.36676,-1.33296,-1.35104,-1.35652,9.0
-0.7594,1.48167,-0.68794,-1.0741,-0.93593,-0.82522,-0.97319,-1.08517,-0.81735,-0.85725,10.0
1.31652,-0.67475,-0.68794,1.09089,1.12978,0.7288,0.64389,0.76874,0.38687,0.78425,5.0
1.31652,-0.67475,-0.68794,0.88272,0.82748,0.37018,0.86413,1.21927,0.5967,0.3604,5.0
-0.7594,1.48167,-0.68794,-0.57449,-0.33133,-0.34706,-0.75602,-0.72475,-0.6349,-0.85365,7.0
-0.7594,1.48167,-0.68794,0.59127,0.87786,2.28282,1.09557,0.66287,0.35038,2.01985,9.0
1.31652,-0.67475,-0.68794,0.09166,0.22288,0.01156,-0.22888,-0.33279,-0.19243,-0.1676,3.0
-0.7594,-0.67475,1.45328,-0.15815,-0.07942,0.1311,-0.25335,-0.11429,-0.34752,-0.22867,3.0
-0.7594,-0.67475,1.45328,0.21656,0.07173,-0.10798,-0.03924,-0.27422,0.19073,0.29575,9.0
1.31652,-0.67475,-0.68794,-0.28305,-0.1298,0.01156,-0.57045,-0.62113,-0.48437,-0.63814,7.0
1.31652,-0.67475,-0.68794,-0.53285,-0.63363,-0.4666,-0.68362,-0.52201,-0.5756,-0.76745,3.0
1.31652,-0.67475,-0.68794,0.84108,0.62595,0.96788,0.62656,0.41283,1.31284,0.47534,7.0
1.31652,-0.67475,-0.68794,1.63214,1.53284,0.96788,1.54522,1.49409,1.77355,1.46311,7.0
-0.7594,1.48167,-0.68794,1.75704,1.58322,1.56558,2.64842,2.65645,2.549,2.34312,8.0
1.31652,-0.67475,-0.68794,0.88272,1.02901,0.84834,1.04561,1.34316,0.74266,0.97821,6.0
-0.7594,1.48167,-0.68794,-1.03247,-0.88554,-0.70568,-0.97013,-0.98605,-0.74893,-0.99733,3.0
-0.7594,1.48167,-0.68794,-0.61612,-0.58325,0.1311,-0.5837,-0.82386,-0.52542,-0.45855,9.0
-0.7594,1.48167,-0.68794,0.50801,0.27326,0.01156,-0.27171,-0.22917,-0.47068,-0.10295,3.0
1.31652,-0.67475,-0.68794,0.09166,0.27326,0.25064,-0.22786,-0.05347,-0.32928,-0.32205,4.0
1.31652,-0.67475,-0.68794,1.00762,0.82748,0.48972,0.86107,0.79352,1.40407,0.55796,5.0
-0.7594,1.48167,-0.68794,1.00762,1.18016,1.20696,1.2944,1.36118,1.48618,1.40923,10.0
-0.7594,1.48167,-0.68794,0.88272,1.02901,1.08742,0.82844,0.6854,1.53635,0.48612,8.0
1.31652,-0.67475,-0.68794,0.42474,0.27326,0.25064,-0.04841,-0.299,-0.16507,0.22391,10.0
1.31652,-0.67475,-0.68794,-0.44959,-0.38171,-0.4666,-0.50825,-0.299,0.42336,-0.70998,4.0
-0.7594,-0.67475,1.45328,-2.32314,-2.14512,-1.90108,-1.49625,-1.41856,-1.42403,-1.52893,1.0
-0.7594,-0.67475,1.45328,-2.44804,-2.44742,-1.90108,-1.58495,-1.53344,-1.51526,-1.45709,1.0
-0.7594,1.48167,-0.68794,0.34147,0.32365,-0.10798,0.00256,0.15152,-0.06471,-0.00597,5.0
-0.7594,1.48167,-0.68794,0.84108,0.77709,0.48972,0.86718,1.04356,0.71529,0.78784,5.0
-0.7594,-0.67475,1.45328,-0.36632,-0.53286,-0.58614,-0.72645,-0.68871,-0.62577,-0.76745,3.0
1.31652,-0.67475,-0.68794,0.84108,0.82748,0.60926,0.76726,0.71243,1.18512,0.77347,6.0
-0.7594,-0.67475,1.45328,-1.36554,-1.33899,-1.54246,-1.24033,-1.17527,-1.24613,-1.24158,2.0
-0.7594,1.48167,-0.68794,-0.99083,-0.83516,-0.70568,-0.96503,-0.93875,-1.07279,-0.8752,4.0
1.31652,-0.67475,-0.68794,0.84108,0.72671,0.48972,0.63777,0.99175,0.30932,0.36759,5.0
-0.7594,1.48167,-0.68794,1.63214,1.68399,0.7288,2.25282,2.49426,1.90127,1.94802,9.0
1.31652,-0.67475,-0.68794,-0.15815,-0.02903,0.01156,0.09433,-0.41839,-0.06015,0.33167,8.0
-0.7594,1.48167,-0.68794,1.7154,1.63361,0.60926,2.42207,3.19482,2.16584,1.40923,6.0
-0.7594,-0.67475,1.45328,0.84108,0.52518,0.48972,0.83762,0.85885,0.84301,1.01413,10.0
-0.7594,1.48167,-0.68794,-0.19978,-0.1298,0.25064,-0.23296,-0.16159,-0.06928,-0.31487,5.0
1.31652,-0.67475,-0.68794,0.42474,0.52518,0.60926,0.17692,0.18531,0.60126,-0.00238,3.0
-0.7594,1.48167,-0.68794,1.63214,1.43207,0.96788,1.40961,1.25081,1.31741,1.40923,7.0
1.31652,-0.67475,-0.68794,0.88272,0.4748,0.25064,0.61738,0.54799,0.8567,0.47534,4.0
-0.7594,-0.67475,1.45328,-3.03092,-3.00163,-2.73785,-1.65326,-1.58976,-1.59736,-1.67979,1.0
1.31652,-0.67475,-0.68794,0.75781,0.62595,0.84834,0.84271,0.93769,0.97074,0.56155,8.0
-0.7594,1.48167,-0.68794,0.05003,0.12212,0.7288,-0.00151,0.22811,0.25003,-0.63455,1.0
