@relation census2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
0.16388,-0.15118,-0.33134,-0.10368,-0.1297,-0.93995,0.9553,-0.63495,0.10752,0.22131,-0.47151,-0.34347,0.25691,-0.27562,-0.40765,-0.30693,3.0
-0.0887,-0.11483,-0.42057,-0.49453,-0.07876,0.18427,0.68556,1.16945,0.56944,0.35745,-0.63298,-0.41082,0.28098,0.09948,0.27928,-0.8793,4.0
-0.11197,0.08443,-0.42394,0.48885,0.38739,0.39194,-0.35527,-0.06765,-0.7037,-1.12498,0.44718,-0.41082,0.27286,0.18769,0.19567,0.24062,2.0
-0.03342,-0.39299,1.67009,-0.79573,-0.22745,0.03371,0.20143,0.16229,0.26837,0.09909,-0.37781,1.69202,0.27018,0.34792,-0.06973,-0.47728,4.0
-0.11429,-0.67708,-0.42394,0.93692,-0.50846,-0.01354,-0.35527,0.16392,1.00122,0.93371,-0.96206,-0.41082,0.32971,-2.0831,-1.19221,1.53284,5.0
-0.1162,-2.50027,0.09237,2.48239,3.99191,-1.80333,-0.35527,-2.406,-0.7037,0.5452,1.31672,0.119,0.32971,-0.4795,-0.452,-1.48234,3.0
-0.09673,0.89374,-0.41933,0.82575,-0.43766,0.18396,-0.25873,0.22017,-0.37529,0.23467,0.36862,-0.39884,0.14536,1.64666,-0.0026,0.1623,3.0
-0.09908,-0.57028,1.9794,-0.36956,0.47513,0.39192,-0.35527,-0.23572,-0.7037,-0.62445,0.43744,1.85742,0.22395,1.72801,0.77019,0.9298,1.0
-0.0919,-0.13284,-0.34088,-0.85437,-1.06555,0.89902,-0.35527,1.271,0.83768,-0.16777,-0.82592,-0.33209,0.25105,-1.00364,-0.55165,-1.48234,4.0
-0.11256,-0.32048,-0.42394,0.99122,0.56994,0.2452,-0.35527,-0.22577,-0.7037,-1.12498,-0.03912,-0.41082,0.27015,0.02625,-0.76517,1.53284,1.0
-0.11557,-1.20526,-0.42394,2.65533,1.74019,-0.75841,-0.35527,-1.49284,-0.7037,-1.12498,0.67304,-0.41082,0.32971,-0.11744,-0.02347,1.53284,1.0
0.59754,0.61455,0.73747,-1.80436,-1.70481,1.0624,-0.35049,1.60249,0.3544,0.49402,-0.43843,0.79731,-0.11065,-1.46153,1.13913,-0.55625,5.0
-0.03731,0.85729,-0.39918,-0.35776,-0.9003,-0.60943,-0.32934,-0.75934,0.8565,1.65608,5.90366,-0.37603,-0.18336,1.49626,-0.0689,-0.7587,5.0
-0.06826,-0.00348,-0.41594,3.11896,0.81839,-0.2423,-0.35527,-0.38216,0.33505,0.12932,-0.4406,-0.40134,-0.36599,0.80988,1.03929,0.52778,4.0
-0.11015,1.60485,-0.42394,-1.27288,-1.32353,-2.47266,-0.35527,-2.12011,0.10985,5.75154,6.30411,-0.41082,0.12214,3.33988,-0.65712,1.03031,5.0
0.12985,-0.85387,0.44308,0.40734,0.6121,-0.84328,0.36543,-0.8893,0.02694,0.16447,-0.42748,0.39905,0.25944,0.70642,-0.53511,-0.42703,4.0
-0.02586,0.00296,-0.41418,-0.75651,-0.62558,0.24983,-0.3297,0.08804,0.96381,0.6009,-0.58508,-0.40762,0.21327,0.57489,-0.49061,0.40215,5.0
0.89041,-0.04268,-0.35426,-0.24069,-0.40951,-0.49448,0.09769,-0.44011,0.81345,1.10213,-0.65075,-0.34999,0.03575,0.62485,-0.11902,-0.62294,5.0
-0.11074,0.31123,-0.42394,-0.34443,0.62713,0.38069,-0.35527,-0.24,-0.7037,-0.58239,0.29903,-0.41082,0.27621,-0.25635,1.30598,0.52778,1.0
-0.09911,-1.82198,-0.41877,1.83714,1.87722,-1.23278,0.56598,-1.45721,0.34291,-0.34264,-0.09183,-0.39809,0.3119,0.38663,-0.56492,0.02525,1.0
-0.09667,0.41385,-0.41475,-0.89854,-1.36754,1.10573,-0.35527,1.37738,-0.7037,-0.78744,-0.54375,-0.39654,0.16995,-1.02055,1.58355,0.67136,4.0
-0.0074,0.59178,0.00234,-1.75351,-1.60302,0.54372,-0.34106,0.89423,0.01129,1.46506,-0.66523,0.00071,0.1108,-1.77394,0.80892,-1.40085,5.0
-0.06178,-0.09488,-0.42394,-0.23542,-0.38629,0.99578,-0.35527,1.21464,-0.56192,-0.80706,-0.54555,-0.41082,0.32247,-1.28447,0.21324,-0.19012,4.0
-0.11549,0.0091,-0.42394,-1.48052,-1.46554,1.18555,-0.35527,1.70441,-0.7037,-0.66794,-0.44594,-0.41082,0.32971,-0.57572,-0.60784,-1.48234,5.0
-0.02213,-0.60296,-0.21946,0.49915,0.58228,-0.66819,0.42838,-0.82038,0.06638,-0.14196,0.06876,-0.24226,0.27469,-0.0626,-0.07912,0.67779,1.0
-0.11403,1.13631,-0.26777,-0.61424,-0.78704,0.89967,-0.35527,1.50678,3.03085,-0.15866,-0.14821,-0.13834,0.32971,-0.92508,0.39394,0.52778,3.0
-0.0747,-0.47658,0.70486,0.66555,0.69868,-2.61436,3.34355,-0.96951,0.06897,-0.12534,-0.00829,0.91398,0.30014,0.10021,-0.55294,0.82339,2.0
-0.04018,-0.3927,-0.41881,1.61782,0.24074,-0.46387,-0.11003,-0.51532,0.23441,0.2873,0.47891,-0.40771,0.17304,1.44033,-0.47331,-0.79136,4.0
-0.08255,0.54874,-0.39879,-1.58097,-1.4152,1.72039,-0.35527,2.70123,-0.34061,-1.06235,0.60217,-0.39757,-9.5083,1.77481,3.66538,0.77905,1.0
-0.1069,0.61671,-0.40667,-0.17357,0.07262,0.46314,-0.35527,0.23734,-0.05874,-0.56871,-0.35267,-0.41082,0.32971,-0.72894,-0.47588,1.53284,2.0
-0.08136,-0.64235,-0.42394,0.59177,1.04149,-0.40232,-0.35527,-0.93694,0.19239,-0.19752,0.03439,-0.41082,0.28398,0.59421,-0.71741,1.15594,2.0
0.03556,-0.07973,-0.03164,-0.02663,0.05731,0.1968,-0.34502,-0.16552,-0.10227,-0.027,-0.72627,-0.01407,0.24275,-0.29057,-0.3812,0.52778,5.0
-0.11479,0.87288,-0.42394,-0.27591,-0.68611,0.80428,-0.35527,1.20234,-0.7037,-0.05694,-0.57141,-0.41082,0.32971,-0.9328,0.04146,-1.48234,2.0
-0.03643,-0.04492,-0.40802,0.00106,-0.4478,0.63181,-0.35527,0.56241,-0.23777,-0.57844,-0.32234,-0.40062,0.26314,-1.16225,-0.72667,-1.16495,4.0
-0.06793,0.20721,0.40878,0.01698,-0.60149,-0.22456,-0.35527,-0.21038,0.38858,1.20671,1.12816,0.21179,0.29487,0.47293,-0.61593,0.26559,5.0
-0.10945,-0.41353,-0.42394,0.80553,0.68516,0.00432,-0.35527,-0.66,0.0933,-0.71253,-0.01729,-0.41082,0.28904,-0.30224,-0.33813,0.02525,1.0
-0.11382,0.6058,-0.42394,-1.07791,-0.55067,0.17464,-0.35527,-0.00612,4.69255,0.11617,-0.62938,-0.41082,0.32971,-0.96684,-0.49827,-1.48234,3.0
0.27199,0.18769,0.18598,-0.86012,-0.68468,0.56462,-0.3492,0.6193,-0.05212,0.15706,-0.43443,0.23765,0.21334,-0.64549,-0.18239,-0.39113,4.0
-0.11051,0.88153,-0.42394,-1.09725,-1.05425,0.70854,-0.35527,0.68449,2.67672,0.23565,-0.77974,-0.41082,0.27221,-0.44167,-0.02347,-1.48234,3.0
-0.10562,-0.08976,-0.42394,1.67251,1.36024,-0.37366,-0.35527,-1.02204,-0.19575,-0.42402,-0.57839,-0.41082,0.32971,-0.5115,-0.66971,0.77905,2.0
-0.10854,-1.325,-0.42394,1.05593,1.15466,-0.85673,-0.11844,-1.45688,-0.06919,-0.3588,0.06246,-0.41082,0.29733,0.90092,-0.6122,-1.48234,2.0
0.04064,0.22627,-0.17687,-0.82807,-0.6248,0.32001,0.01682,0.55076,-0.09933,-0.07377,-0.03226,-0.19218,0.02646,-0.41554,-0.27296,0.07517,5.0
-0.0015,-0.24621,0.13037,-0.12198,0.11985,0.16358,-0.35527,-0.03954,0.36632,0.10192,-0.55761,0.10811,0.29117,0.79856,-0.29713,-0.15566,3.0
0.39352,0.23589,-0.01044,-1.37306,-1.2153,0.65496,-0.24011,0.85636,-0.24591,0.13852,-0.47245,0.03651,0.2054,-0.83488,-0.39657,-0.8793,5.0
-0.11013,1.34813,-0.36414,-1.07236,-1.20498,-0.39747,-0.35527,-0.53272,-0.7037,2.34774,-0.26962,-0.37889,0.19571,0.01779,-0.63706,-0.8793,5.0
-0.11479,-0.14319,1.77578,-0.17527,-0.22952,0.24378,-0.35527,-0.44746,-0.7037,-0.77267,-0.48811,2.12236,0.32971,0.06517,-0.60784,-1.48234,1.0
-0.10055,0.01265,-0.42394,0.02914,-0.21591,0.30243,-0.35527,-0.05171,-0.29692,-0.56363,-0.33676,-0.41082,0.22592,-0.60019,-0.29196,-0.35165,2.0
-0.10162,0.82265,-0.42394,0.14771,-0.21255,0.802,-0.35527,0.51341,1.01116,-0.53335,0.17857,-0.41082,-0.45784,-0.51458,0.19567,1.1021,3.0
-0.11646,1.12783,-0.42394,-0.31337,1.06339,0.49632,-0.22869,0.21272,-0.7037,-0.43475,0.28156,-0.41082,0.32971,-0.18128,0.19567,0.52778,2.0
-0.10189,-0.8888,-0.42394,0.818,0.83047,-0.03017,-0.35527,-0.66985,-0.7037,-1.05481,0.22774,-0.41082,0.32971,0.93947,-0.02755,0.64602,1.0
-0.11327,0.51016,0.91271,1.04322,0.28919,0.13336,-0.35527,-0.11744,-0.7037,-0.46182,-0.25201,0.85139,0.00275,0.18171,-1.19221,-1.48234,3.0
-0.10697,-0.02101,-0.42394,-0.04717,0.08899,0.71815,-0.35527,0.5963,-0.02528,-0.89092,0.60193,-0.41082,0.26047,0.04803,0.39394,0.32677,1.0
-0.11132,0.02812,-0.42394,-0.80984,-0.78153,0.9489,-0.35527,1.04924,-0.7037,-0.04096,-0.42161,-0.41082,0.32971,-1.38235,1.10497,-0.47728,2.0
-0.10679,-1.39013,1.63919,0.46793,0.20808,0.41086,-0.35527,-0.04889,-0.7037,-0.55174,-0.14571,1.5046,0.32971,0.0131,0.24044,1.53284,2.0
-0.11373,-0.58271,-0.42394,1.64837,0.96906,-0.34903,-0.35527,-0.74628,0.61217,-0.671,0.02425,-0.41082,0.32971,-0.18829,-0.22673,1.53284,1.0
-0.01613,-0.02128,-0.27858,0.04482,0.13611,-0.40365,-0.06222,-0.6177,1.25477,0.4641,-0.69691,-0.26528,0.2964,-0.31599,-0.28991,0.02525,3.0
-0.11567,-0.35755,-0.42394,-0.72184,0.14928,0.74227,-0.35527,0.05937,-0.7037,-1.12498,-0.32824,-0.41082,0.32971,-1.14537,1.89197,-1.48234,2.0
-0.08766,-1.06409,1.20812,0.82872,1.61369,-0.51412,0.30973,-0.79958,-0.7037,-0.76131,-0.44152,1.08463,0.32971,0.57045,-0.43899,0.52778,2.0
0.64062,0.20092,-0.21711,-0.54038,-0.52683,-0.22213,-0.16351,-0.50475,0.35203,0.3503,-0.34551,-0.1967,-0.63553,0.14242,-0.48489,-0.01431,4.0
-0.0549,-0.57466,-0.4192,0.51566,0.54095,-0.32638,0.13287,-0.55304,-0.34978,-0.14819,-0.48748,-0.41082,0.31767,-0.14206,-0.70947,-0.14226,3.0
-0.09626,-0.64136,-0.39235,-0.5639,-0.60325,-0.39763,0.80239,0.08569,0.80158,-0.08632,-0.54566,-0.41082,0.2721,-0.7564,-0.04078,0.40215,3.0
-0.08747,0.36379,-0.42394,-0.74378,-1.12236,0.42945,-0.35527,0.29618,-0.45201,0.26434,-0.71589,-0.41082,0.27833,0.48893,-0.69166,-0.47728,4.0
-0.11047,1.73472,-0.42394,-1.33616,-1.64206,0.64414,-0.35527,0.53504,1.80994,1.69346,0.34944,-0.41082,0.26557,0.90477,-0.0819,-1.48234,4.0
-0.11611,-1.01319,-0.21688,-0.0174,0.462,0.53709,-0.35527,0.47494,-0.7037,-0.61254,0.08943,-0.30245,0.17812,-0.68404,-0.26695,0.02525,1.0
-0.04892,-0.04661,-0.38493,-0.44078,-0.55851,0.52958,-0.35527,0.52944,-0.26408,-0.02541,-0.72143,-0.36672,0.29606,-0.62758,-0.51416,-0.09072,4.0
-0.07655,0.5667,-0.40717,-0.54076,-1.23774,0.08611,-0.35527,-0.06559,-0.1714,0.89511,-0.70569,-0.40434,0.10336,0.13987,-0.2503,0.52778,5.0
0.11546,1.38573,0.17228,-0.22605,0.08675,-0.99491,1.64504,-0.05704,0.03131,-0.20575,0.32446,0.01552,0.1028,-0.00341,0.4041,0.87406,2.0
-0.08735,-1.2231,0.53368,0.09788,0.70873,0.10436,-0.35527,-0.31218,0.21357,-0.3734,-0.32902,0.59304,0.31801,0.30563,-0.30551,0.77905,3.0
-0.06996,7.34916,0.48299,-0.4757,0.77342,-5.14224,7.62169,-0.78789,0.61571,0.83237,-0.61874,-0.40119,0.28931,-0.27131,-0.99155,-0.97981,5.0
-0.0958,1.24645,-0.41067,-0.50213,-0.88749,0.30321,-0.05429,0.4208,-0.7037,0.35389,0.2699,-0.39722,-2.04785,1.51027,1.28052,-0.14226,2.0
-0.0452,-1.01936,-0.38005,0.67196,1.13459,-0.62146,0.35906,-0.75696,0.08489,-0.29178,-0.36911,-0.37845,0.30959,0.15227,-0.48316,0.1046,3.0
-0.1093,-0.2946,-0.42394,-0.22072,-0.22058,0.32436,-0.35527,-0.0723,1.04688,-0.06807,-0.41407,-0.41082,0.24038,-0.72135,-0.52603,1.53284,3.0
-0.11692,-1.64355,-0.42394,1.33142,2.19388,-0.83103,-0.35527,-2.01836,-0.7037,-1.12498,-0.1852,-0.41082,0.12961,-0.91923,-1.19221,-1.48234,1.0
-0.02963,0.14026,-0.41263,-1.26462,-0.806,1.61217,-0.35527,2.17952,-0.7037,-0.98959,-0.0919,-0.38218,0.17751,0.29209,0.77076,-0.47728,2.0
0.3949,0.48672,1.06985,-0.30515,-0.03772,-0.85292,0.80861,-0.65775,0.27958,0.52274,-0.07678,0.83327,0.1975,0.28349,-0.10544,-0.51078,3.0
-0.11103,0.52367,-0.42394,-0.60587,-0.72138,1.08613,-0.35527,1.38599,-0.7037,-0.74496,-0.58908,-0.41082,0.21729,-0.32061,0.32184,1.53284,2.0
-0.0904,0.53844,-0.30243,0.66452,-0.73733,0.66598,-0.35527,0.91975,-0.19838,-0.38405,2.73136,-0.32786,0.31681,0.16533,-0.24439,0.40215,4.0
-0.11203,-0.43184,-0.42394,-0.70437,-0.90608,0.02607,-0.35527,-0.18485,1.60294,0.46661,0.25045,-0.41082,0.27086,0.75448,-0.82211,0.9298,4.0
-0.102,-0.27928,-0.29021,0.80213,0.62195,-0.71211,0.85384,-0.59411,-0.7037,-0.56129,-0.20382,-0.3427,0.0915,0.29784,-0.10695,0.32677,2.0
-0.11323,0.01757,-0.42394,0.48417,-0.87701,0.79555,-0.35527,0.7618,-0.7037,-1.12498,0.09905,-0.41082,0.32971,-0.18461,-0.1513,1.53284,1.0
-0.06501,-0.10302,-0.36757,-0.64825,-0.58833,1.11404,-0.35527,1.41947,-0.7037,-0.53311,-0.85078,-0.35121,0.29636,-1.41103,-0.37313,0.24062,3.0
-0.08197,-0.36272,-0.40744,0.48581,0.56781,-0.59163,-0.1969,-0.96198,0.23531,0.68919,-0.10671,-0.41082,-0.02487,0.95628,-0.32828,-1.12761,5.0
0.10919,0.5585,0.08755,-1.33279,-1.31833,0.6645,-0.33215,0.8643,0.67004,0.67864,-0.67444,0.09312,-0.05195,-0.19372,0.43624,-0.95336,4.0
-0.08918,0.23094,-0.39311,-0.15412,-0.33884,0.26694,-0.35527,0.18701,0.07536,0.3085,-0.85954,-0.39187,0.3032,-1.05492,-0.37979,-0.19012,4.0
0.08212,0.79507,-0.34324,-1.31395,-1.49077,0.83837,-0.35527,1.27196,0.68683,0.54659,-0.88302,-0.33314,0.21219,-1.48267,0.0441,-1.18082,5.0
-0.11619,0.45416,-0.42394,-0.1928,0.11761,0.98114,-0.35527,1.15208,-0.7037,-1.12498,-0.1852,-0.41082,0.32971,-0.35386,-1.19221,1.53284,2.0
-0.1166,1.78079,-0.42394,0.29331,1.14494,-0.4855,-0.35527,-1.07133,-0.7037,0.15129,0.32697,-0.41082,-0.04783,-0.71132,-1.19221,0.02525,1.0
0.01683,0.72951,-0.35186,-0.85787,-0.99172,-0.42349,-0.27748,-0.59939,0.6892,1.99861,-0.38927,-0.34984,0.19893,0.36085,-0.67355,-1.41222,5.0
-0.05358,-1.14919,3.54949,0.28659,0.71926,-0.0728,-0.00674,-0.42321,-0.347,-0.40712,-0.36835,3.50592,0.2751,-0.18769,0.17825,0.12576,3.0
-0.09334,1.179,-0.40798,-0.57705,-0.59465,0.21392,-0.35527,0.00552,0.25427,0.74786,1.15151,-0.41082,0.24824,-0.28913,0.11403,0.77905,4.0
