@relation census2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.06975,0.4968,-0.29612,-1.12828,-1.01755,0.37845,-0.35527,0.53379,0.34572,1.53003,-0.70251,-0.30873,-0.91977,-0.31254,0.03805,-0.64479,5.0
0.3439,-0.09241,1.84889,-0.44828,-0.51454,0.42206,-0.35527,0.21994,0.07083,0.36956,-0.66146,1.87325,0.21482,-0.95051,0.11151,-0.99237,4.0
1.28683,0.37423,-0.31293,-0.48681,-0.63434,-0.57363,0.05103,-0.55723,0.60864,1.80076,-0.55426,-0.31628,-0.89291,0.75235,-0.12709,-0.89158,5.0
-0.10901,5.55076,-0.21292,-1.83911,-1.89673,-3.27622,5.94059,0.96109,-0.7037,-0.62392,1.27716,-0.35784,0.18149,0.39216,1.0284,1.53284,4.0
-0.03515,-1.04089,-0.18269,-0.15681,0.49685,-2.15825,2.97849,-0.54049,-0.39166,0.04127,-0.35187,-0.25904,0.31378,0.79121,-0.45512,-0.06343,3.0
-0.04407,0.71522,-0.36452,-0.7729,-1.41747,1.27659,-0.35527,1.90481,-0.47069,-0.5623,-0.60995,-0.35982,0.27621,-2.10688,0.78505,1.08615,5.0
0.08096,-0.79812,-0.33369,0.59865,0.6956,-1.11075,1.03419,-0.78766,-0.34155,-0.30662,-0.1044,-0.40685,0.26133,0.03647,-0.46892,0.48103,2.0
-0.09076,0.28108,-0.40222,-0.75343,-0.98819,0.86334,-0.35527,1.18625,-0.12872,-0.18275,-0.5701,-0.38984,0.2857,-0.38442,-0.47006,0.9298,4.0
-0.11118,-0.25317,-0.42394,3.83123,1.24578,-0.35738,-0.28376,-0.31939,0.09009,-0.30341,0.15749,-0.41082,0.2892,0.44004,-1.19221,0.19276,4.0
1.10221,-0.32475,2.33138,-0.44015,-0.12998,-1.44952,0.85323,-1.26625,-0.23191,1.80591,-0.06175,2.20686,0.25911,0.69537,-0.29266,0.18032,4.0
-0.11514,0.27526,-0.42394,-0.7054,-0.59659,1.31246,-0.35527,1.74516,-0.7037,-1.12498,-0.46069,-0.41082,0.32971,-1.53904,-0.18284,1.53284,2.0
-0.10363,-0.81832,-0.42394,-0.23983,0.10237,0.4517,-0.35527,0.28633,-0.20607,-0.43825,-0.37547,-0.41082,0.32971,-0.02318,0.00167,0.02525,2.0
-0.11332,-0.53898,-0.40468,1.68427,0.92394,-0.02817,-0.35527,-0.51556,-0.7037,-0.44402,0.07379,-0.41082,-2.69186,-0.02401,0.73876,1.53284,1.0
-0.08745,-0.6088,-0.39806,0.08091,0.79076,-0.03075,-0.35527,-0.43466,0.20086,-0.26677,-0.39446,-0.36957,0.32971,-0.38435,-0.59096,0.67136,3.0
-0.08281,0.3288,-0.41831,-0.3,-0.45973,0.90126,-0.35527,1.15253,-0.24879,-0.3795,-0.6549,-0.41082,0.30649,-1.5871,-0.4681,-0.14226,5.0
-0.10458,0.45306,-0.30151,-0.71312,-0.73429,0.65679,-0.35527,0.49996,-0.7037,-0.31246,-0.3354,-0.30342,0.26962,-0.63843,0.39394,-0.47728,2.0
-0.09996,-0.16228,0.29062,1.14116,1.24632,-0.11019,0.21144,-0.26218,-0.7037,-0.91749,0.34053,0.15963,-0.44776,0.01614,-0.19293,1.23132,1.0
-0.08036,-0.67329,0.68785,0.12745,0.52291,0.29798,-0.35527,-0.0179,-0.31506,-0.38755,-0.60621,0.63122,0.29996,0.10099,-0.15556,0.1623,3.0
-0.11165,-1.03392,2.02797,0.45414,0.60794,0.21101,-0.35527,-0.382,-0.7037,-0.94315,0.11437,2.16562,0.32971,0.15283,0.48372,1.53284,1.0
-0.0143,0.44343,-0.28596,-0.87146,-0.77174,0.99825,-0.12799,1.6675,-0.43511,-0.22926,-0.89494,-0.29651,-0.12256,-1.72604,0.22289,-0.07526,5.0
-0.11365,-0.32147,-0.42394,-1.26506,-1.62518,-0.15816,-0.35527,-0.72085,2.45862,0.51153,1.6305,-0.41082,0.08766,1.30432,-0.0026,-0.47728,3.0
-0.10309,-0.24587,-0.26773,-0.73069,-0.75914,0.39074,-0.35527,0.33811,-0.7037,0.39318,-0.53133,-0.28596,0.25486,0.20563,-0.68088,0.02525,4.0
-0.11569,-0.11211,-0.42394,0.4751,0.91611,-0.20099,-0.35527,-0.70325,1.6304,-0.31971,1.44094,-0.41082,0.32971,0.73521,-1.19221,0.02525,1.0
-0.0497,0.28212,-0.33336,-1.2724,-1.21114,0.78088,-0.28262,1.0075,0.06468,0.28884,-0.92772,-0.30337,0.21208,-0.81724,-0.31742,0.02525,5.0
-0.08876,-0.49994,-0.38679,0.70584,0.93932,-0.18481,0.0955,-0.39454,0.5596,-0.55839,0.58703,-0.33708,-0.23757,-0.19956,0.4426,0.9298,2.0
-0.08774,-0.7202,-0.39782,0.17424,0.30028,0.3422,-0.35527,-0.09823,-0.46073,-0.70588,-0.75977,-0.38423,0.31731,-0.77816,-0.6249,0.02525,4.0
-0.11708,-0.75177,-0.35492,0.16384,0.56994,0.0389,-0.35527,-1.00338,-0.7037,-0.15866,1.05448,-0.20646,0.32971,0.70902,2.50881,1.53284,1.0
0.14384,0.17057,-0.41321,-0.23431,-0.10579,0.18569,-0.35527,-0.20059,-0.21654,-0.04737,-0.74934,-0.39932,0.27414,-0.5948,-0.52306,-0.94115,4.0
-0.10146,-0.51823,-0.42394,1.47607,1.08474,-0.7547,0.23048,-0.80509,0.47978,-0.10422,-0.13371,-0.41082,0.28945,-0.05083,-1.04986,-0.38591,3.0
-0.11674,0.42355,-0.42394,1.82727,0.20808,-1.29856,-0.35527,-1.29441,-0.7037,1.55925,5.36271,-0.41082,0.32971,3.1687,-1.19221,0.98463,2.0
-0.10622,-0.95138,-0.25258,1.74354,1.8202,-0.82262,0.19999,-1.01383,-0.7037,-0.40538,-0.54407,-0.29668,0.3031,0.35562,-0.24323,0.32677,4.0
-0.07522,-0.75269,2.15309,0.84146,1.108,0.07951,-0.12438,-0.35934,-0.35453,-0.70334,-0.03034,2.00307,0.3208,-0.14048,0.45778,0.67136,2.0
-0.10905,0.58046,-0.42394,0.21004,0.34378,-0.11926,-0.35527,-0.7349,0.08056,0.22787,-0.34414,-0.41082,0.28969,0.6261,-0.12753,0.77905,2.0
-0.10881,-0.69263,-0.41361,0.32845,1.06803,-0.30511,-0.35527,-1.09658,-0.7037,-0.5078,1.17168,-0.38471,0.25668,1.20515,-0.39913,0.02525,1.0
-0.11434,-0.40729,-0.42394,1.82161,1.33613,-0.48834,-0.35527,-1.15449,-0.7037,-0.60465,0.77432,-0.41082,0.32971,-0.37564,-0.13478,1.13082,1.0
-0.05714,-0.7592,-0.3961,0.69139,1.01072,-0.88241,0.97372,-0.54756,-0.2092,-0.29331,1.09337,-0.37925,-0.14341,1.03302,-0.50766,0.20146,4.0
-0.10694,-0.96392,-0.42394,0.95621,1.51886,-0.62965,1.16549,-0.16323,0.03617,-0.48684,-0.70015,-0.41082,0.2542,0.24768,0.34514,1.53284,2.0
0.33638,0.6993,-0.2727,-1.28842,-1.43583,0.19858,-0.26037,0.28979,0.12805,1.75759,-0.82907,-0.18532,-0.16899,1.61809,-0.19263,-0.63809,5.0
0.51726,-0.75994,2.25512,-0.45327,0.01745,-2.00009,1.44667,-1.58978,-0.27241,1.87219,-0.10125,2.00227,0.2335,1.0088,-0.42773,0.27098,3.0
-0.11268,-0.90754,-0.42394,1.15057,1.45102,-0.50588,-0.35527,-1.14424,0.43622,-0.1418,0.35863,-0.41082,0.32971,-0.02248,-0.23505,-0.47728,1.0
-0.11447,0.67242,-0.39922,-0.13566,0.50872,0.32459,-0.35527,0.05756,1.18154,-0.14937,0.21531,-0.41082,0.32971,-0.47259,-0.22673,1.53284,1.0
-0.11689,2.71392,-0.42394,-1.92299,-2.14403,-0.08859,-0.35527,-0.48887,-0.7037,-0.43475,7.94634,-0.41082,0.12553,4.00837,-0.24052,1.53284,5.0
-0.02738,-0.68015,-0.41291,1.83534,1.67933,-0.71618,-0.18489,-1.12832,-0.35308,0.03627,-0.89064,-0.4057,0.12217,0.37606,-1.08899,-1.0516,5.0
-0.10802,0.98541,-0.1371,-0.53054,-0.73067,-0.99516,-0.35527,-1.6582,1.25043,1.45937,-0.56694,-0.19696,0.0638,0.85498,-0.32478,0.32677,4.0
-0.11343,0.04337,3.3511,0.17575,0.69472,0.26843,-0.35527,-0.29399,0.85236,-0.05129,-0.41407,3.33573,0.32971,0.26678,-0.20527,1.53284,2.0
-0.10036,0.24113,0.33379,-0.98921,-0.38284,0.65567,-0.35527,0.38108,-0.22197,-0.0447,-0.29588,0.46787,0.15764,1.20204,0.78167,-1.48234,2.0
-0.07265,-1.04796,-0.42175,0.59831,0.57727,-0.35722,0.40194,-0.19222,0.24196,-0.49967,-0.52016,-0.40507,0.29754,-0.39482,-0.63706,0.67136,3.0
-0.0905,-0.54017,-0.42394,-0.32786,-0.51922,0.51831,-0.35527,0.39235,1.03394,-0.12583,-0.21643,-0.41082,0.28537,-0.09358,0.79048,0.64602,2.0
-0.11159,0.34987,-0.42394,-0.78875,-0.92742,0.72017,-0.35527,0.68969,0.58619,0.65509,-0.74279,-0.41082,0.26389,-1.13529,0.11403,-1.48234,2.0
-0.03749,-0.90479,6.12387,-0.54952,0.17745,0.52122,-0.28706,0.2961,-0.38882,-0.02054,0.13332,6.66127,0.32435,0.32924,0.65595,0.71052,3.0
-0.10732,-1.24879,-0.42394,1.20883,1.40983,-0.79951,-0.35527,-1.54324,-0.15295,-0.45996,0.59936,-0.41082,0.2735,0.21727,-0.32984,-0.19012,1.0
-0.11394,1.02127,-0.42394,-0.23223,-1.18399,0.58667,-0.35527,0.83066,-0.7037,0.24987,2.1542,-0.41082,0.24837,-1.95512,-0.0819,1.53284,5.0
-0.0325,-0.57373,0.98122,0.55479,0.9916,-0.07305,0.06694,-0.20041,-0.18842,-0.66573,0.06915,0.87995,0.27274,0.00484,-0.05746,0.72389,2.0
-0.10849,0.50797,-0.42394,0.23464,-0.23117,0.29635,-0.35527,-0.25226,-0.7037,-0.46182,0.73044,-0.41082,-2.22052,1.1701,-0.18284,0.71052,2.0
-0.09749,-0.85826,4.24339,-0.16425,0.81944,0.6221,-0.35527,0.21468,-0.7037,-0.34829,-0.38352,4.02403,0.30882,0.2598,0.40663,-0.72854,3.0
-0.09478,-1.92025,2.76416,0.0913,0.91293,0.37851,-0.32203,-0.12311,-0.37362,-0.72641,-0.28352,2.5152,0.29602,-0.34686,0.61671,1.53284,2.0
-0.10444,-0.10313,-0.42394,-0.41825,-0.54032,0.77697,-0.35527,0.76039,-0.7037,-0.83836,-0.61085,-0.41082,0.32971,-1.2301,-0.61791,-1.48234,3.0
-0.10304,-0.44323,1.06869,-0.63715,-0.22726,0.37044,-0.35527,0.199,-0.22432,-0.21536,-0.16427,0.88328,0.32971,0.17289,0.15947,0.24062,3.0
-0.09876,-0.5401,-0.42394,1.16785,1.52587,-0.9268,0.2037,-1.1668,-0.01936,0.29162,-0.21664,-0.41082,0.32971,0.26696,-0.68464,-0.62086,2.0
-0.11182,0.37832,-0.42394,-0.10122,-0.3327,0.34017,-0.35527,-0.07825,-0.7037,-0.33844,1.36781,-0.41082,0.32971,0.34073,0.12958,1.53284,1.0
-0.01675,-0.64942,-0.41604,0.02048,0.25532,-0.01401,0.10768,-0.00794,0.04923,-0.30673,-0.4585,-0.40258,0.30666,-0.2948,-0.50295,1.03031,4.0
-0.01645,1.00085,-0.37961,-1.36246,-1.43127,-0.35836,-0.35527,-0.4932,0.99316,2.3077,0.29247,-0.36861,-0.05206,1.0155,-0.14367,0.24062,5.0
-0.07683,0.47545,-0.40224,-1.42645,-1.70972,0.50033,-0.34265,0.61114,0.66601,0.69772,-0.37787,-0.3894,0.29975,0.04304,-0.7503,-1.20823,4.0
0.01289,0.19665,-0.39486,-0.43789,-0.26362,0.01655,-0.06485,-0.15692,-0.08304,0.30967,-0.12366,-0.38138,-0.16435,0.65785,-0.09422,-0.8793,4.0
0.53824,-0.24226,0.08437,-0.25767,0.37653,-0.73976,0.08484,-1.23842,0.19065,0.62281,-0.15553,0.08559,0.27772,1.41217,-0.27922,-0.10156,3.0
-0.00633,0.00789,-0.40602,-0.73735,-0.60824,0.49861,-0.31304,0.4838,-0.04157,0.38524,-0.75164,-0.39203,0.13825,-0.19737,-0.65323,-0.37148,5.0
-0.11523,0.69927,-0.42394,-1.92299,-1.81735,1.75886,-0.35527,2.85089,-0.7037,-1.12498,-1.04345,-0.41082,0.32971,-2.2761,-1.19221,-1.48234,5.0
-0.01929,1.75493,-0.17565,-0.96868,-1.15068,-6.50335,8.53814,-1.71419,-0.55792,4.25624,-0.12472,-0.32041,0.18838,-0.42793,-0.30483,-0.77289,5.0
-0.10155,0.62545,-0.42394,-1.15959,-1.25724,0.88456,-0.35527,1.32297,1.36013,0.38807,-0.73116,-0.41082,0.32971,-1.17472,0.30243,-1.48234,3.0
-0.07128,-0.48766,-0.05359,0.77364,1.23536,-0.32909,-0.02103,-0.74593,0.20051,-0.57906,1.12528,-0.10295,0.09901,0.41475,0.25996,0.85839,1.0
-0.06501,-0.10302,-0.36757,-0.64825,-0.58833,1.11404,-0.35527,1.41947,-0.7037,-0.53311,-0.85078,-0.35121,0.29636,-1.41103,-0.37313,0.24062,3.0
-0.09465,0.47564,-0.41552,-0.62362,-0.6275,-0.40454,-0.35527,-0.75009,1.64789,0.85258,0.94524,-0.40009,-0.00028,1.28308,-0.55775,1.19782,2.0
-0.0098,0.02324,-0.42024,-0.01218,-0.12889,-0.22184,-0.13496,-0.505,0.4691,0.62439,-0.75366,-0.4083,0.15369,0.59245,-0.39016,-0.55459,4.0
-0.11719,-0.67833,-0.42394,0.75588,1.53114,0.46019,-0.35527,-0.11744,-0.7037,-1.12498,1.26427,-0.41082,0.32971,-1.28106,1.58355,0.52778,1.0
-0.11091,0.52418,-0.41077,-0.01092,-0.32395,0.02274,-0.35527,-0.16685,2.37584,0.82284,-0.35602,-0.37337,0.17256,-0.21115,0.47325,-0.47728,2.0
-0.10526,0.57329,-0.42394,-1.39784,-1.49814,1.25583,-0.35527,1.76168,-0.7037,-0.54585,-0.85336,-0.41082,0.26118,-1.80029,0.51595,-1.48234,4.0
-0.11813,-2.34937,-0.42394,3.0264,1.16362,1.40819,-0.35527,2.21121,-0.7037,-1.12498,0.97955,-0.41082,0.32971,-0.67693,-1.19221,1.53284,1.0
