@relation census2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.10866,-0.14338,0.35978,-0.05153,-0.37995,1.12034,-0.35527,1.36725,-0.7037,-1.12498,-0.81034,0.40402,0.28749,-0.8941,0.86391,-1.48234,3.0
-0.11701,1.02127,-0.42394,0.42405,-1.06398,-0.49329,-0.35527,-0.3805,8.86039,1.34974,0.49789,-0.41082,-0.15833,-1.05769,-1.19221,-1.48234,1.0
-0.10735,-1.25369,-0.42394,2.4318,2.62028,-1.35323,1.48003,-0.73985,0.66259,-0.41792,-0.69496,-0.41082,0.32971,-0.74848,-0.81583,0.02525,1.0
-0.05565,-0.26621,-0.42074,0.02988,0.24315,-0.04559,-0.11669,-0.32765,-0.46299,0.07922,-0.46667,-0.41082,0.26215,0.05952,-0.74897,-0.62086,4.0
-0.11004,0.83546,-0.24646,-0.30592,-0.54032,0.88545,-0.35527,0.85847,-0.7037,-0.78845,0.71473,-0.26848,-0.91466,0.56399,1.27514,1.53284,1.0
3.35085,0.1207,1.54364,-0.66185,-0.27728,-0.31216,-0.04849,-0.75527,-0.22056,1.00863,-0.17537,1.46506,-1.69211,1.98361,0.22657,-0.28912,5.0
-0.08296,-0.02013,0.17816,0.61409,-0.03875,0.24204,-0.35527,0.32294,0.78325,0.78044,-0.03815,0.09288,0.23215,-0.32551,0.01629,-0.83623,4.0
-0.01682,-0.11176,-0.4012,-0.32327,-0.61883,0.87888,-0.35527,1.04151,-0.45801,-0.36209,-0.22581,-0.39588,0.24613,-1.57282,-0.34125,0.45193,5.0
-0.07415,0.61973,-0.39448,-1.02965,-1.0536,1.05221,-0.20107,1.63371,-0.31622,-0.55684,-0.58206,-0.38255,0.32971,-1.37131,-0.0929,0.2137,4.0
-0.11663,-0.44055,-0.42394,-0.16289,-0.03766,0.37602,-0.35527,-0.3805,4.07834,-0.30007,-0.60434,-0.41082,0.32971,-0.88767,-0.26695,-1.48234,3.0
-0.06529,0.23342,-0.40317,-1.16547,-1.12894,1.53708,-0.35527,2.24309,-0.46371,-0.50402,-0.87324,-0.38455,-0.91936,1.16827,2.2708,-1.48234,5.0
-0.11449,-0.20836,-0.42394,-0.59402,-0.00193,0.69588,-0.35527,0.56352,-0.7037,-0.43475,-0.49879,-0.41082,0.22762,-0.84095,-1.19221,-1.48234,2.0
0.80667,0.11732,-0.13605,-0.91237,-0.84986,-0.25827,-0.21784,-0.40526,0.21867,1.4264,-0.02049,-0.13419,-1.17017,0.36534,-0.45643,-0.53379,4.0
-0.09632,0.10536,0.65323,-0.78908,-0.64468,0.33549,0.28437,0.78308,-0.323,-0.40258,0.01456,0.76969,0.27143,-0.4104,-0.09873,-0.19012,4.0
-0.04359,0.07561,-0.39039,-0.46364,-0.2163,-0.57553,-0.32014,-1.05983,1.22796,1.29082,-0.26277,-0.37558,0.27057,0.44531,-0.40152,1.12168,4.0
-0.11153,0.62326,0.35052,-0.50364,0.00355,0.02188,-0.35527,-0.30128,0.34477,-0.0398,0.18604,0.20116,0.32971,1.22968,0.24466,-1.48234,2.0
-0.11379,-0.19634,-0.42394,1.09986,0.22242,0.42676,-0.35527,0.3235,-0.7037,-0.61639,3.03137,-0.41082,0.32971,-0.6177,-0.60784,1.53284,2.0
-0.10365,-0.45197,0.35956,-0.83345,-0.69086,0.6042,-0.35527,0.64705,0.43953,0.55129,-0.12422,0.38159,0.30054,1.16072,0.16483,-0.27627,1.0
-0.07461,0.50116,3.36757,-0.73148,-0.62536,0.81319,-0.35527,0.72649,0.61958,0.13048,-0.37264,3.47518,-0.23299,-0.17841,1.0284,0.32677,3.0
0.01648,0.24497,-0.3636,-1.13011,-1.0743,1.07905,-0.35527,1.41212,-0.23561,-0.27138,-0.92579,-0.34495,0.09767,-1.57733,0.29794,-1.14732,5.0
-0.09727,-1.00088,-0.39557,-0.40474,0.00952,0.55376,-0.35527,0.47835,0.84011,-0.05974,-0.70308,-0.39674,0.17215,-0.61927,0.28302,-1.48234,2.0
-0.11722,3.98094,-0.34778,1.3915,-0.06864,-0.87429,-0.35527,-0.96891,-0.7037,1.54512,-0.35267,-0.41082,0.32971,-1.18398,-1.19221,-1.48234,1.0
-0.11305,1.42196,-0.38734,0.12593,-1.1124,-0.03788,-0.35527,0.02083,3.06677,0.82625,4.58182,-0.41082,0.32971,1.5713,-0.452,1.53284,3.0
-0.11542,-0.35836,-0.42394,0.91925,1.25466,-0.26403,-0.35527,-0.56683,1.40452,-0.03397,-0.56178,-0.41082,0.32971,-0.44848,-0.18284,-1.48234,1.0
-0.06801,-0.04304,-0.412,-0.2338,-0.43916,-0.0538,-0.18858,-0.30371,0.56739,0.87579,-0.57105,-0.40502,-0.57023,0.77451,0.24216,-0.8793,5.0
-0.0578,-0.27968,-0.41732,0.16226,0.0998,-0.38425,-0.22524,-0.84519,0.85713,0.38693,-0.49869,-0.41082,0.14591,0.60481,-0.04904,0.2913,3.0
-0.11737,-0.46318,3.70655,0.86832,2.15861,0.56671,-0.35527,-0.41404,-0.7037,-1.12498,0.25871,2.73628,0.32971,-0.2174,7.13508,-1.48234,4.0
-0.11569,-0.77958,5.99058,-0.45041,-0.06864,0.87014,-0.35527,0.38812,-0.7037,-0.52103,-0.56341,6.48623,0.32971,-0.50527,-1.19221,-1.48234,1.0
0.35676,-0.60444,4.15133,-0.79175,-0.66976,-0.38403,-0.09163,-0.56584,0.32778,1.59939,-0.65467,4.52036,-0.32692,1.34823,-0.21655,-0.66743,5.0
-0.11437,0.27017,-0.35166,-0.72639,-0.88397,0.31827,-0.35527,0.07611,1.23753,0.54934,-0.19294,-0.34,0.32971,-0.99869,1.10497,-1.48234,2.0
0.07459,0.1978,-0.40519,0.08095,-0.16195,-0.1745,0.13817,-0.18811,0.01331,0.18059,-0.093,-0.38757,-0.22318,0.5983,-0.17895,-0.75646,4.0
-0.11309,-0.62433,-0.42394,1.97884,2.24333,-0.50961,-0.35527,-0.96891,0.44288,-0.33384,0.44474,-0.41082,0.32971,0.77519,-0.72958,0.77905,1.0
-0.10656,0.13787,-0.40715,0.19978,0.12096,0.31107,-0.35527,0.13405,-0.10411,-0.29755,-0.68248,-0.38894,0.26852,-0.4543,-0.53355,-1.0516,4.0
0.00819,-0.45552,-0.41839,0.02793,0.22634,-0.4203,-0.00213,-0.7294,-0.01312,0.17545,-0.64787,-0.40242,0.10359,-0.104,-0.47933,-0.1632,3.0
-0.08593,-1.43089,0.92717,1.00065,1.52993,-0.5983,0.4359,-0.71571,-0.26702,-0.67303,-0.64086,0.71224,0.30742,0.04707,-0.415,1.1021,2.0
-0.09463,-0.58993,-0.26828,0.81954,0.00627,-0.65881,1.3183,0.52362,-0.7037,0.01763,0.16618,-0.33833,0.14381,-0.2318,-0.17254,0.02525,4.0
-0.08126,0.21048,0.25053,-0.66564,-0.37292,0.93142,-0.34115,0.91948,0.05921,-0.24765,0.15401,0.2664,0.0572,0.67352,2.6986,0.72879,2.0
-0.11431,-0.28795,-0.42394,1.70486,0.85611,0.02481,-0.35527,-0.35629,-0.7037,-0.85867,0.07108,-0.41082,0.32971,0.36698,-0.53909,1.53284,2.0
-0.10452,-0.36133,-0.42394,1.36599,1.42743,-0.31865,-0.35527,-1.20811,-0.22665,-1.04269,-0.34177,-0.41082,0.28102,-0.22551,-0.4835,0.8628,1.0
-0.11334,0.50963,-0.42394,1.87629,1.54824,-0.36396,-0.35527,-1.0443,-0.7037,-0.9136,0.23232,-0.41082,0.32971,-0.5415,-0.76517,-0.47728,1.0
-0.105,-0.46455,-0.40909,0.16442,0.60422,0.53391,-0.35527,0.39643,-0.7037,-0.34072,0.02439,-0.36935,0.27171,-0.37683,0.08891,0.02525,4.0
-0.06845,-0.52837,-0.3878,0.95709,1.07612,-0.52841,0.07038,-0.9759,-0.27808,-0.21949,0.50907,-0.37976,-4.5496,1.06727,-0.26265,1.36986,2.0
0.01666,0.41094,-0.36145,0.11904,-0.51106,1.02642,-0.29686,1.50005,-0.33066,0.2778,-0.86718,-0.33189,-0.09287,-0.33098,0.78308,0.02525,5.0
-0.06433,-1.18846,3.25552,0.39924,0.57678,0.31652,-0.33585,-0.06207,-0.28355,-0.54519,-0.27531,3.19608,0.27254,-0.09211,0.00924,0.19276,3.0
-0.11242,-1.11828,-0.39106,0.12176,-0.00815,0.59389,0.5914,1.19893,-0.7037,-1.12498,1.39924,-0.34334,-0.14222,1.84671,3.37964,1.53284,1.0
-0.11595,0.28018,-0.38519,-0.07464,-0.11635,0.0343,-0.35527,-0.46359,-0.7037,-0.66794,-0.44594,-0.41082,0.32971,-0.85911,-1.19221,1.53284,1.0
0.0705,0.57929,-0.38617,-1.21863,-1.3552,0.62212,-0.35527,0.82138,0.76735,0.92888,-0.7289,-0.38398,0.15377,-0.66074,0.48805,-1.00937,5.0
-0.0812,-0.06951,-0.37007,0.21121,0.2421,-0.33074,0.60343,0.00464,-0.26261,0.28265,-0.80536,-0.37059,0.27344,0.02329,-0.70947,-1.48234,5.0
-0.06195,0.03363,-0.41506,0.84672,-0.08319,0.25384,-0.25759,0.20455,-0.323,-0.24935,-0.44804,-0.40156,0.01888,0.05461,-0.3236,0.67136,4.0
-0.06946,-0.55568,-0.41779,0.84231,1.05598,0.08748,-0.2909,-0.32702,-0.7037,-0.41721,-0.38693,-0.40547,0.30727,-1.39385,-0.63706,1.13956,2.0
-0.11759,1.80024,-0.42394,-0.45881,-0.31912,0.87546,-0.35527,0.52454,-0.7037,-1.12498,0.77207,-0.41082,0.32971,-0.26688,2.50881,1.53284,2.0
-0.09096,0.1151,-0.4203,0.2202,0.51909,0.17729,0.38915,0.6823,0.22551,-0.21667,-0.62988,-0.41082,0.32971,-0.74296,-0.26098,-1.48234,3.0
-0.10233,-1.32456,3.21167,0.2904,0.42244,-0.11724,-0.25785,-0.80724,-0.24667,-0.41544,-0.27526,3.00704,0.32971,0.55241,-0.42354,1.53284,2.0
-0.0791,-0.1933,-0.41119,1.3308,1.45931,-1.76867,1.73395,-1.30412,-0.13319,-0.43609,0.03526,-0.41082,0.32971,0.38461,-0.43125,0.75751,2.0
-0.05009,0.3362,-0.41513,-0.83249,-0.76271,0.54848,-0.35527,0.54465,0.91563,0.59402,0.97113,-0.39264,0.25979,-0.2435,0.49575,0.43641,3.0
-0.11841,-1.18748,-0.42394,-0.65608,1.38413,1.87433,-0.35527,3.25298,-0.7037,-1.12498,-1.04345,-0.41082,0.32971,-2.2761,-1.19221,-1.48234,1.0
0.05576,0.85863,-0.39682,-1.44818,-1.48602,0.74202,-0.35527,1.00574,-0.10058,0.68703,-0.41964,-0.39065,0.28354,-0.81463,-0.19436,0.1046,5.0
-0.11038,0.43874,-0.42394,-0.25823,0.06921,0.63446,-0.35527,0.38812,0.29662,-0.77986,0.48965,-0.41082,0.27866,0.59421,-0.0819,0.9298,2.0
-0.09211,-0.62489,1.2925,0.0903,0.36262,0.29839,-0.35527,-0.05977,0.16385,-0.1273,-0.10314,1.1294,0.28544,0.51873,0.19567,-0.72854,2.0
-0.01132,-0.77934,-0.41362,0.2646,0.42936,-0.28003,-0.35527,-0.81687,0.28352,0.26011,-0.44672,-0.39401,0.28269,1.58438,-0.31348,0.06832,3.0
-0.04082,-1.97516,-0.38771,1.07979,1.85527,-2.07102,1.35514,-1.92989,-0.05845,0.13119,-0.00106,-0.38055,0.31089,0.67968,-0.53243,0.73937,2.0
-0.07634,-0.34741,-0.41679,0.08207,0.13608,-0.04523,-0.24299,-0.29423,-0.0041,0.41372,-0.71034,-0.40444,0.30293,-0.44572,-0.87994,-0.47728,3.0
-0.08882,-0.91866,-0.42056,1.18116,0.93611,-1.30747,0.44183,-1.56102,-0.47987,0.1105,1.7706,-0.41082,0.23834,1.37756,-0.55369,0.42198,3.0
-0.11623,0.55536,-0.42394,-0.4017,-0.2871,0.54951,-0.35527,0.63942,-0.7037,0.65509,-0.57141,-0.41082,0.32971,-1.28106,-1.19221,1.53284,2.0
-0.11148,-0.28795,-0.42394,0.44866,1.16812,-0.07444,-0.35527,-0.85189,-0.7037,-1.12498,0.77644,-0.41082,0.18038,1.17058,0.24708,0.52778,1.0
-0.10442,0.92642,-0.39544,-1.302,-1.3669,1.333,-0.35527,1.69777,-0.7037,-0.8834,-0.59389,-0.38527,0.18678,-1.36229,0.86391,0.32677,4.0
0.52444,0.88903,-0.38906,-1.51206,-1.36612,1.1888,-0.13049,1.82737,0.33558,-0.04932,-0.74478,-0.3729,-7.65872,3.74121,4.24615,-0.41244,5.0
-0.05088,0.41811,-0.41948,-1.06382,-0.84137,0.6855,-0.35527,0.78939,1.0845,0.32922,-0.42288,-0.41082,0.25801,-0.38201,-0.39546,-1.48234,4.0
-0.10368,-0.26176,-0.42394,0.15922,-0.19155,0.08738,-0.07186,-0.15388,-0.7037,-0.11948,-0.65212,-0.41082,0.27563,-0.42007,-0.55318,1.53284,4.0
-0.0951,-0.5215,-0.29949,-0.07294,0.12255,-0.38361,-0.23172,-0.82148,1.16358,0.64661,-0.53314,-0.27458,0.20266,-0.0014,-0.25462,0.8628,3.0
0.14948,-0.071,-0.41456,0.17975,0.04282,0.7708,-0.20793,0.97361,-0.39782,-0.59735,-0.75226,-0.40077,0.23918,-0.97175,-0.64856,-0.17139,5.0
-0.01838,0.78834,-0.38879,-1.35701,-1.49811,0.80803,-0.29482,0.92291,0.25694,0.3664,0.04507,-0.37227,-0.01833,0.44117,0.92584,-0.03505,5.0
0.40315,0.87715,-0.35453,-1.23232,-1.00152,0.79392,-0.20035,0.78513,0.60152,0.31973,-0.65381,-0.34416,-7.2263,3.50617,2.50527,-0.99991,5.0
-0.10237,-0.3136,0.17333,0.0869,0.77518,0.17259,-0.35527,-0.34698,-0.7037,-0.0706,-0.6528,0.13806,0.30571,-0.8007,0.21028,-0.35165,3.0
-0.10172,0.10235,-0.42394,-1.29669,-1.06082,1.41997,-0.35527,1.57167,-0.7037,-0.86381,0.32748,-0.41082,0.21382,1.73854,2.26207,-1.48234,1.0
-0.05648,0.04121,-0.41098,-0.47435,-0.48106,0.98458,-0.35527,1.31369,0.08319,-0.62728,-0.44047,-0.40603,0.29625,-0.77139,0.06211,-0.59552,3.0
0.00204,-0.50114,-0.41977,0.71998,0.99794,-0.15385,-0.34217,-0.78145,-0.05914,-0.32645,-0.392,-0.40868,0.3028,-0.69799,-0.55928,0.62127,2.0
-0.04261,0.5679,-0.41335,-1.19222,-1.29693,0.96348,0.12662,1.80844,0.04982,-0.13712,-0.79612,-0.40532,0.13746,-1.10306,1.60902,-0.09072,4.0
-0.1179,-0.9385,-0.42394,2.6976,3.22492,-1.72161,-0.35527,-2.72585,-0.7037,-1.12498,3.22733,-0.41082,0.32971,-0.67693,-1.19221,-1.48234,1.0
-0.11203,-0.06621,-0.42394,-0.35672,-0.40368,0.40745,-0.35527,0.15964,0.49916,-0.29501,-0.49774,-0.41082,0.32971,-0.85256,-0.59204,-1.48234,2.0
-0.11344,-0.3783,-0.42394,-1.48217,-1.94582,1.31246,-0.35527,1.83664,1.49928,0.01506,0.15978,-0.41082,0.21729,-1.91028,3.85463,-1.48234,4.0
-0.11221,-0.23456,-0.42394,-0.24876,0.43362,0.78779,-0.35527,0.57415,-0.7037,-1.12498,0.45261,-0.41082,0.32971,-0.60411,0.51595,0.52778,1.0
