@relation census2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.06892,1.37586,-0.37327,-1.37168,-1.66571,-0.12769,-0.35527,-0.34494,-0.41536,0.98885,-0.43919,-0.36348,0.10166,0.13788,-0.93723,-0.1118,5.0
-0.0555,-0.47574,-0.40958,0.55161,0.35103,-1.75321,0.25854,-1.92111,0.40287,1.30446,-0.43189,-0.40348,-0.39922,1.78117,-0.80213,0.1623,5.0
-0.04851,-0.35252,-0.36936,-0.33428,-0.21366,-0.9986,-0.35527,-1.63308,0.3307,1.06489,0.14406,-0.36279,-1.15301,1.68529,-0.61135,-0.40549,4.0
-0.10067,-0.25757,-0.42394,-0.67485,-0.2061,0.69809,-0.35527,0.59499,-0.27467,-0.90296,-0.09566,-0.41082,0.30781,0.66201,-0.20839,0.32677,3.0
-0.10802,-0.55372,-0.41438,2.24925,3.13395,-1.48551,0.8959,-1.62579,-0.7037,-0.79012,0.12982,-0.41082,0.32971,0.29059,0.30483,0.02525,1.0
-0.11464,-0.23807,0.91672,-0.77967,-0.44528,0.55209,-0.35527,0.0698,-0.7037,-0.3734,0.67304,1.09915,-0.11495,-0.44432,1.58355,-1.48234,1.0
0.54834,0.54001,-0.38533,-0.76133,-0.81692,0.11119,-0.16026,-0.09177,0.07974,0.41225,-0.5794,-0.37063,0.00677,0.27087,-0.20129,-0.32603,4.0
-0.11173,0.45056,-0.40919,0.42652,1.13435,-0.256,-0.35527,-1.00681,-0.7037,-0.41668,0.45375,-0.41082,0.32971,0.18958,-0.01103,0.52778,1.0
-0.06193,0.3156,-0.41684,-0.33057,-0.215,-0.11699,-0.27621,-0.42817,0.23633,0.84407,3.70101,-0.40592,0.27489,1.07771,-0.23543,-0.35165,5.0
0.1457,0.34089,0.19503,-1.32655,-1.12221,0.79623,-0.23871,1.10849,0.78809,0.29649,0.05121,0.21632,-0.72333,0.45014,0.75168,0.30501,4.0
0.24483,-0.38567,-0.21771,-0.52345,-0.59632,-1.13488,-0.16763,-1.6838,-0.24381,1.77389,-0.61452,-0.17734,-0.72142,1.42989,-0.74723,-0.8123,5.0
-0.06336,-0.73487,0.97599,-0.33089,0.02632,0.32318,-0.35527,0.11801,0.41667,0.08292,-0.44354,0.92261,0.25824,0.04511,0.00297,-0.27627,4.0
-0.03515,-1.04089,-0.18269,-0.15681,0.49685,-2.15825,2.97849,-0.54049,-0.39166,0.04127,-0.35187,-0.25904,0.31378,0.79121,-0.45512,-0.06343,3.0
-0.06344,0.40844,-0.36006,-1.00988,-1.09444,0.33144,-0.26928,0.40366,0.05566,0.97084,0.10613,-0.32771,0.08172,-0.06772,-0.69996,-0.17139,5.0
-0.09876,-1.31053,0.8321,0.35709,1.26798,0.10672,-0.35527,-0.30482,-0.34978,-0.51449,-0.46741,0.68659,0.29359,-0.25229,-0.37979,1.1021,2.0
-0.04753,-0.11525,-0.36729,-0.25963,-0.08268,0.13094,-0.26259,-0.03128,1.06264,0.49372,-0.67072,-0.37054,0.22831,-0.22978,-0.46992,0.52778,4.0
-0.10568,0.38869,-0.41612,0.17867,0.08168,0.23981,-0.35527,0.10082,0.41989,0.03793,-0.83189,-0.41082,0.32971,-1.33541,0.29722,-1.48234,4.0
-0.04479,0.25831,-0.35438,-0.20525,-0.78979,0.60746,-0.35527,0.93064,0.70761,0.59792,-0.23561,-0.34349,0.22445,-1.13118,-0.07533,-0.79966,4.0
-0.09817,-0.8706,-0.41407,1.63963,2.41077,-1.07048,0.84647,-1.09583,-0.35106,-0.57751,0.53942,-0.41082,-0.15614,0.55038,-0.30122,1.1021,2.0
-0.10078,-0.11496,2.419,-0.15682,0.11168,0.0026,0.37099,0.13988,-0.24453,-0.72895,-0.34717,2.28603,0.30628,0.05501,0.11403,-1.48234,2.0
-0.1099,-0.74028,4.78136,-0.79199,-0.13939,0.59142,-0.35527,0.0664,0.34477,-0.22067,0.14767,4.75275,0.32971,0.75784,1.62056,0.02525,1.0
-0.06169,-1.16607,-0.41156,1.12235,1.03947,-0.72348,0.57546,-0.74658,-0.57555,-0.52813,-0.3888,-0.40614,0.25778,-0.33777,-0.75248,0.36567,3.0
-0.11762,-0.21606,-0.42394,-0.40706,-2.14403,0.43006,-0.35527,2.25651,7.82082,1.816,-1.04345,-0.41082,0.32971,-1.95163,1.58355,-1.48234,5.0
-0.10291,-0.17562,-0.39178,-0.25119,-0.47486,0.44468,-0.35527,0.29189,0.30956,0.18592,-0.44912,-0.39233,-0.21319,-0.14387,0.20818,0.32677,2.0
-0.10025,-0.55109,-0.41844,1.04687,1.63029,-0.7055,0.39307,-0.79152,2.08017,-0.23314,-0.00395,-0.41082,0.28912,-0.5249,-0.35948,1.1021,1.0
-0.10228,-0.57236,0.75772,0.16783,0.37609,-0.55822,0.30859,-0.66455,-0.7037,0.21214,-0.29547,0.63711,0.23664,0.00908,0.15896,1.53284,3.0
-0.11699,1.47804,-0.42394,0.03438,-0.30644,0.76382,-0.35527,0.67461,-0.7037,-1.12498,0.18795,-0.41082,0.07959,-0.97822,0.04146,-1.48234,1.0
-0.10764,-0.05633,-0.40549,1.07873,-0.91438,0.91024,-0.35527,1.53406,-0.7037,-0.59652,6.9185,-0.38847,0.32971,-1.04509,-0.99742,-0.25393,5.0
0.50117,0.10119,1.24173,-0.6274,-0.48679,0.3371,-0.20531,0.18449,0.02296,-0.08192,-0.1569,1.29187,-0.9674,0.45241,-0.01231,0.61393,3.0
-0.11198,-0.0982,-0.42394,-0.10946,-1.04638,0.44677,-0.35527,0.33844,-0.7037,-0.14749,6.50031,-0.41082,0.27188,1.39029,-0.18284,-1.48234,4.0
-0.11507,-0.74606,-0.42394,0.07961,-0.43685,0.06066,-0.35527,-0.44361,1.40452,-0.76131,0.03549,-0.41082,0.22213,-0.64139,-0.74809,1.53284,1.0
-0.0277,-0.45644,-0.17259,-0.30277,0.06038,-0.04172,-0.09446,-0.2578,0.4231,0.47488,-0.44534,-0.15469,0.02895,0.34747,-0.57313,1.25873,5.0
-0.11532,0.55536,-0.42394,-0.10241,0.35231,0.50889,-0.35527,0.35664,-0.7037,-1.12498,0.21531,-0.41082,0.32971,-0.00172,0.04146,0.32677,2.0
-0.11126,0.22858,-0.42394,-0.48347,-0.05593,0.43221,-0.35527,0.10982,1.53704,-0.54519,-0.83248,-0.41082,0.32971,-1.15043,-0.49827,1.53284,4.0
-0.11812,-1.68543,-0.42394,2.40169,1.16362,-1.72161,-0.35527,-2.47673,-0.7037,-1.12498,0.44718,-0.41082,0.32971,-1.09777,-1.19221,-1.48234,1.0
-0.07443,-0.6861,-0.41938,0.22541,0.51109,-0.13524,-0.28963,-0.56683,0.28903,0.15937,-0.68329,-0.41082,0.29594,-0.02272,-0.58707,-0.72854,4.0
-0.10886,-0.37889,-0.42394,-0.16691,-0.05636,0.37508,-0.35527,-0.02756,-0.7037,-0.72708,-0.5855,-0.41082,0.29047,-0.54963,-0.67976,-1.48234,3.0
-0.10858,-0.64019,-0.41384,0.0849,0.80444,0.53133,-0.35527,0.1851,-0.7037,-0.85867,0.1285,-0.41082,0.32971,-1.14382,-0.18284,1.53284,2.0
0.22688,-0.3863,0.9846,-0.311,-0.06984,0.19947,-0.09539,0.17347,0.23049,0.16422,-0.07919,0.95578,-0.21016,0.48394,0.44423,-0.48274,4.0
-0.11452,-0.92441,-0.42394,0.12036,0.41085,0.35454,-0.35527,-0.02114,-0.7037,-0.48077,-0.14821,-0.41082,0.32971,-0.92508,1.42027,-1.48234,2.0
-0.11362,-0.31606,-0.42394,0.57141,0.64136,0.43706,-0.35527,0.1913,-0.7037,-0.60862,-0.25122,-0.41082,0.32971,-0.55392,-0.78099,0.02525,2.0
-0.11519,0.91024,-0.42394,0.60612,0.46942,0.3367,-0.35527,0.12768,1.52429,-0.74065,0.00552,-0.41082,0.21602,-1.52228,-0.0819,1.53284,1.0
-0.11311,1.60691,-0.40543,-0.09291,0.17991,0.85481,-0.35527,0.64433,-0.7037,-0.85001,0.21974,-0.41082,0.24837,0.19398,0.39394,1.53284,1.0
-0.08458,0.26787,-0.39136,-1.19808,-1.05987,0.75472,-0.35527,1.05206,1.0536,0.30409,-0.61642,-0.3925,0.09912,-0.37847,0.09718,-0.2408,4.0
-0.09492,-0.27126,-0.42394,0.07964,0.37609,0.42648,-0.35527,0.21688,-0.38695,-0.41468,-0.36406,-0.41082,0.29738,-0.07195,-0.17358,1.53284,2.0
-0.0098,0.35609,-0.37122,0.2585,-0.9135,-0.00572,0.82615,1.23101,-0.45893,0.26841,-0.61228,-0.37212,0.11737,-1.95009,-0.43362,-0.72854,5.0
-0.10758,-0.3571,-0.42394,-0.12628,0.30352,0.28803,-0.35527,0.05597,0.71706,0.22297,-0.65008,-0.41082,0.32971,-0.22901,-0.88379,0.02525,3.0
-0.10719,-0.19956,-0.28221,-0.12623,0.24108,0.57873,-0.35527,0.4458,-0.7037,-0.671,-0.31274,-0.33881,0.29613,0.31162,-0.452,0.52778,1.0
-0.11715,-1.49058,-0.42394,0.52971,0.2307,-0.58811,-0.35527,-1.38536,-0.7037,-0.31971,-0.22252,-0.41082,0.32971,-0.65375,1.0284,0.02525,1.0
-0.11359,-0.02202,-0.42394,2.3091,-0.05636,-0.67371,-0.35527,-0.86962,-0.7037,0.11238,7.64781,-0.41082,0.2687,-1.5067,-0.33813,0.35299,5.0
0.19751,0.23817,-0.3501,-1.20782,-1.10419,0.67191,-0.27114,0.8648,-0.29455,0.37129,-0.77546,-0.32226,0.11814,-1.0555,-0.50448,-0.79136,5.0
0.29269,-0.30914,0.55128,0.32029,0.24577,0.27143,-0.21379,0.08266,-0.40638,-0.30117,-0.83348,0.49011,0.27376,-0.93928,-0.56876,-0.15005,4.0
-0.09756,-0.28453,-0.41915,0.10333,0.61841,-0.07455,-0.35527,-0.67063,0.00668,-0.02211,-0.2022,-0.41082,0.29346,0.44548,-0.20398,-0.47728,2.0
-0.1088,1.48379,-0.4033,-1.47561,-1.151,1.10977,-0.35527,0.7618,-0.7037,-0.2847,-0.43968,-0.32197,0.26757,3.19084,1.95016,-1.48234,2.0
-0.09626,-0.64136,-0.39235,-0.5639,-0.60325,-0.39763,0.80239,0.08569,0.80158,-0.08632,-0.54566,-0.41082,0.2721,-0.7564,-0.04078,0.40215,3.0
-0.11683,-0.41631,-0.42394,0.38267,1.67815,0.42641,-0.35527,0.38812,-0.7037,-0.42037,0.44718,-0.41082,0.12128,-0.96684,-1.19221,-1.48234,2.0
-0.107,-0.72425,2.50544,0.23607,0.43127,0.69855,-0.35527,0.55664,-0.7037,-0.75195,-0.24878,2.19248,0.32971,-0.51719,1.55371,1.53284,2.0
0.0969,-0.53219,0.62187,0.14005,0.35051,-0.16891,-0.10722,-0.38644,-0.14152,-0.12672,-0.43423,0.59287,0.29596,0.34848,-0.37484,-0.21279,3.0
-0.11725,0.37082,-0.42394,1.03352,0.31748,-0.34669,-0.35527,-0.86066,-0.7037,-0.25777,-0.16524,-0.41082,0.32971,-0.0199,-1.19221,-1.48234,1.0
0.05382,0.43932,-0.21152,-0.33706,-0.25317,-1.14076,-0.35527,-1.37308,0.35324,3.00538,3.22074,-0.21506,-0.00012,0.01382,-0.43065,0.26687,5.0
-0.11548,0.24475,-0.42394,0.79321,0.76756,-0.24407,-0.35527,-0.91408,-0.7037,-0.35631,0.00552,-0.41082,0.32971,-0.46694,-1.19221,1.53284,2.0
-0.1043,-0.78243,-0.41688,1.24895,1.49504,-0.80921,1.19768,-0.12487,0.37654,-0.65912,0.25717,-0.41082,0.24702,0.56012,-0.62573,0.77905,2.0
-0.10799,-0.14428,-0.42394,0.44866,0.28583,0.13586,-0.35527,-0.2134,-0.7037,0.07862,-0.53486,-0.41082,0.32971,-0.31617,-0.57537,1.53284,3.0
-0.0834,-0.82009,-0.20355,0.5453,1.26083,-0.54497,0.41628,-0.66029,-0.49512,-0.44136,-0.0064,-0.16733,0.29778,0.93941,-0.56373,0.9298,2.0
-0.11015,0.01644,-0.42394,0.23291,0.56994,0.41775,-0.35527,0.24553,0.18347,-0.51283,-0.51896,-0.41082,0.32971,-0.74527,-0.26695,-1.48234,3.0
-0.11446,0.96354,-0.37468,-0.46614,-0.7974,0.5175,-0.35527,0.64341,3.17876,-0.45525,-0.43155,-0.26918,0.32971,-0.5486,0.32184,1.53284,3.0
-0.11658,0.19058,-0.42394,0.94965,2.39982,-1.15016,-0.35527,-2.47673,-0.7037,-0.56129,0.84469,-0.41082,0.16296,0.112,-1.19221,0.52778,2.0
-0.11605,-0.20979,-0.42394,0.61538,-0.50302,0.10925,-0.35527,-0.21957,-0.7037,-0.10009,0.60867,-0.41082,0.32971,-0.4104,1.58355,1.53284,1.0
0.20363,0.14737,2.01545,-1.0426,-0.67113,0.28376,-0.15997,0.10939,0.26849,0.28915,0.90772,1.90977,-0.06716,1.39818,0.31171,-0.16663,4.0
-0.07869,-0.34693,-0.38356,0.78008,-0.02154,-0.05309,0.39784,0.44283,-0.50665,0.23467,4.0057,-0.37487,0.26938,-1.4911,0.25316,0.68482,5.0
-0.06807,-1.41182,-0.41398,3.16608,2.20253,-2.32345,1.91343,-1.1986,1.20381,1.22535,1.34001,-0.40585,0.21151,1.17424,-0.9745,-0.5097,4.0
-0.0716,0.50463,-0.20536,-0.48146,-0.54032,0.87707,-0.22067,1.15563,-0.7037,-0.70633,-0.74438,-0.2211,0.30317,-1.20269,-0.24222,-0.19012,4.0
-0.00875,-0.90649,-0.40562,0.48234,0.39968,-0.87185,0.44561,-1.00925,0.64801,0.25072,-0.58814,-0.40095,0.29522,0.48817,-0.62033,0.37316,3.0
-0.05038,0.73702,-0.38557,-1.07651,-1.30134,0.28499,-0.35527,0.47695,0.94283,1.8027,-0.27587,-0.35075,-0.13563,0.1864,0.29885,-0.47728,5.0
-0.10196,0.84264,-0.42394,-1.66143,-1.58453,-0.30398,-0.35527,-0.32152,-0.7037,2.52089,0.04807,-0.41082,0.30676,0.84223,-0.83691,-1.20823,5.0
-0.02768,0.23824,-0.39627,-0.66439,-0.69948,0.36866,-0.22488,0.33362,-0.61272,0.47584,-0.79602,-0.37431,0.274,-0.65742,-0.52524,-1.16495,5.0
0.1012,-0.46,1.88543,-0.20474,0.27798,-0.2646,0.10716,-0.39366,-0.1567,-0.00449,-0.30312,1.77048,0.21108,0.32623,-0.01143,0.31047,3.0
-0.11579,0.81534,-0.42394,0.91558,0.23451,-0.21171,-0.35527,-1.00758,-0.7037,-0.69137,-0.06683,-0.41082,0.32971,-0.30318,-0.49827,-1.48234,1.0
-0.05396,-0.49182,-0.42239,0.3207,0.5227,-0.43632,-0.01692,-0.65304,0.99825,0.47996,-0.70628,-0.41082,0.28339,0.01022,-0.49827,1.23132,3.0
-0.11375,-0.8345,-0.42394,-0.4638,-0.2979,0.16171,0.41301,0.5857,-0.7037,-0.54185,0.2247,-0.41082,0.15721,-0.54963,0.49007,0.02525,2.0
-0.07286,0.04971,-0.2742,-0.95898,-1.06491,1.06706,-0.35527,1.38396,0.09575,-0.29755,-0.52503,-0.265,0.11554,-0.29896,0.74371,0.96749,4.0
-0.11646,-1.39102,3.73544,0.86596,2.89621,-0.51421,-0.35527,-1.68643,-0.7037,-0.54185,0.68513,4.02866,0.32971,0.35165,-0.33813,-1.48234,1.0
-0.09392,-0.08289,-0.24011,-0.07545,0.99119,0.3302,-0.14144,0.28001,-0.08713,-0.5932,-0.31724,-0.23088,0.32971,0.19345,-0.24052,1.53284,2.0
-0.00739,0.06693,-0.25653,0.27654,0.58504,-0.8209,-0.35527,-1.29223,0.94549,1.7199,-0.27473,-0.309,-0.45358,0.31869,0.03219,0.06202,4.0
-0.11525,0.48308,-0.42394,0.82667,0.60729,-0.03964,-0.35527,-0.86726,-0.7037,-0.74496,1.33655,-0.41082,0.32971,-1.08456,0.04146,1.53284,1.0
