@relation census2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
1.54516,0.3859,0.17492,-1.14326,-1.18886,-3.39669,1.66174,-2.36628,-0.21891,4.82623,-0.5387,0.18481,0.11451,1.16059,-0.56904,-0.22441,5.0
-0.10022,0.20448,-0.41296,-0.44099,-0.51433,0.48749,-0.35527,0.1785,0.16577,-0.30007,0.55608,-0.41082,-4.83904,0.37642,0.15147,0.14122,3.0
0.12291,-0.77108,2.75845,-0.01472,0.14877,-0.03114,-0.34109,-0.58776,-0.33539,0.0451,-0.32522,2.56864,0.24983,0.30253,-0.47794,0.56292,3.0
-0.11034,-0.37415,-0.42394,0.12644,0.56994,0.14961,-0.35527,-0.42665,0.19569,-0.65955,-0.21393,-0.41082,0.32971,-0.5275,-0.99034,0.02525,1.0
-0.11267,1.24439,-0.3897,-1.1378,-0.80905,-0.66234,-0.35527,-0.85893,1.60294,1.2624,2.84388,-0.36874,0.15315,0.6677,-0.69506,0.52778,4.0
-0.08892,0.14533,-0.42394,-1.25984,-1.4391,1.55178,-0.3286,2.1148,-0.26112,-0.89594,-0.03467,-0.41082,-9.38145,2.34301,4.35932,1.53284,1.0
-0.11347,-0.38389,-0.42394,0.93984,0.34761,-0.00977,-0.35527,-0.28483,0.61217,-0.44402,1.25682,-0.41082,0.32971,0.64083,-1.19221,1.03031,1.0
-0.09283,0.14794,-0.36918,-0.29822,-0.80422,0.83418,-0.31432,1.10667,-0.38437,-0.13348,-0.81831,-0.38752,0.29712,-1.24389,-0.01461,0.67136,5.0
-0.03052,-0.10474,-0.41137,0.34663,0.31436,-0.27902,0.03953,-0.23489,-0.44685,0.64731,-0.72093,-0.40145,0.0501,0.09399,-0.61431,0.02525,5.0
0.00078,0.53141,-0.41888,-1.04559,-1.16697,1.21461,-0.35527,1.70251,-0.40309,-0.50274,-0.90089,-0.40808,0.25685,-1.66195,0.13636,-0.38591,4.0
-0.08615,-0.42958,0.20947,0.9041,0.64054,-1.06864,-0.34714,-1.59658,0.09413,1.24905,3.06072,0.26587,0.1974,-0.58957,-0.72141,0.41292,5.0
0.44406,-0.45197,-0.41554,0.11531,0.13711,-0.59324,0.08645,-0.7498,0.02897,0.88113,-0.67366,-0.40547,0.29368,0.14719,-0.22992,-0.13822,4.0
-0.11121,0.52288,-0.42394,-0.02995,-0.61321,0.85809,-0.35527,1.0096,-0.7037,-0.76708,-0.80013,-0.41082,0.22384,-2.23764,-1.19221,-1.48234,5.0
-0.02735,-0.12617,-0.32798,-0.58666,-0.55107,-4.35465,5.58873,-1.54093,0.08281,1.80167,-0.31455,-0.37393,0.26091,0.66798,-0.7436,-0.43862,5.0
-0.11596,-0.92093,-0.42394,0.08312,-0.43685,0.17155,-0.35527,-0.4493,-0.7037,-0.08433,-0.1256,-0.41082,0.32971,-0.4104,-1.19221,1.53284,1.0
-0.11742,2.2511,-0.42394,2.49766,0.52882,-0.33669,-0.35527,-0.79152,-0.7037,-0.13024,0.1669,-0.41082,0.03545,0.40285,-1.19221,-1.48234,1.0
-0.07298,-0.44295,-0.38199,0.28218,0.39819,-0.2897,0.66752,0.19138,0.03407,0.46586,-0.68462,-0.34353,0.30147,-0.48638,-0.51519,0.02525,4.0
0.28074,0.22617,-0.24206,-1.04093,-1.22304,0.57087,-0.05396,1.01804,-0.47948,0.02478,-0.31188,-0.24277,0.19553,-1.37573,-0.74524,-0.48274,5.0
-0.11,0.41606,-0.41217,-1.44098,-0.52903,1.06955,-0.35527,1.30562,0.57776,0.64345,-0.86189,-0.36407,0.32971,0.45069,2.35132,-1.48234,4.0
0.13331,-0.14808,0.42717,-0.47579,-0.46075,-0.90531,-0.02705,-1.06007,0.66718,2.03979,-0.5902,0.50426,-1.4206,2.41022,-0.39697,-0.0541,5.0
-0.11472,0.80434,-0.42394,1.16872,0.559,-0.57291,-0.35527,-0.80991,1.0787,1.64221,1.13517,-0.41082,-0.48886,0.90733,0.76715,0.96749,1.0
0.23283,-0.74578,2.07433,0.3417,0.62321,-0.23708,0.15794,-0.41209,0.10985,-0.38267,-0.02206,1.86739,0.29366,0.31978,0.09594,0.71976,3.0
-0.11531,0.48172,-0.42394,-0.63663,-0.33049,0.92892,-0.35527,1.02062,-0.7037,-0.68574,-0.15491,-0.41082,0.06984,-0.95914,1.27514,1.53284,2.0
-0.033,-0.51632,-0.41571,0.31192,0.14166,-0.16039,-0.00444,-0.34656,0.67508,0.23865,-0.65309,-0.40746,-0.0127,0.18914,0.24449,0.83703,4.0
-0.11426,0.11038,1.80822,-0.23005,1.01915,0.26763,-0.35527,-0.49337,-0.7037,-0.79977,-0.61039,1.44608,0.13731,-0.29059,1.72965,1.53284,1.0
-0.11129,-0.49472,-0.42394,0.12105,-0.13782,0.84745,-0.35527,1.0641,0.39779,-0.36495,-0.35506,-0.41082,0.2735,-0.06058,0.07671,1.53284,2.0
0.03239,-0.78254,0.02725,0.33565,0.44569,-0.34103,-0.09887,-0.74899,-0.18426,-0.1312,0.11894,0.03708,0.08152,-0.26816,-0.36946,0.01356,2.0
-0.04863,0.14321,-0.1707,-0.1397,0.22251,-0.70842,-0.03895,-1.06738,-0.17721,1.18184,-0.14433,-0.16113,0.03956,1.11081,-0.37098,0.71052,5.0
-0.11715,-2.51355,-0.42394,0.52971,-0.21958,0.2327,-0.35527,-0.02114,-0.7037,-0.15866,-0.29813,-0.41082,0.32971,-0.11582,-1.19221,-1.48234,2.0
0.07752,-0.11384,-0.11509,-1.13917,-1.10911,-6.76079,5.42917,-4.05018,-0.12319,9.5396,-0.04191,-0.18669,0.26306,2.47745,-1.08833,0.52778,4.0
-0.0137,0.42817,-0.41723,-1.26856,-1.29265,0.66423,-0.35527,0.8096,0.46682,0.72113,-0.72072,-0.39862,0.28278,-0.02927,-0.39458,-1.48234,5.0
-0.11409,0.07355,-0.42394,0.29596,0.54298,0.45682,-0.35527,0.12768,-0.7037,-0.20258,0.08943,-0.41082,0.1478,1.30605,2.50881,1.53284,1.0
-0.08733,-1.24512,1.89,0.52604,0.82689,0.11134,-0.23719,-0.22769,-0.7037,-0.61134,-0.32037,1.85358,0.30633,-0.59355,-0.25043,1.53284,3.0
-0.0781,0.13143,-0.41151,-0.17556,-0.22263,-0.11464,0.07436,-0.07131,0.89846,0.77509,-0.85444,-0.40351,0.26839,0.08451,-0.52536,0.02525,4.0
-0.0991,0.27373,-0.4136,0.30119,0.5075,0.18443,0.28098,0.5946,1.06264,0.01763,-0.69531,-0.41082,0.26211,-0.12306,0.69942,0.02525,3.0
-0.10095,-0.56794,-0.42394,0.11838,0.12854,0.38662,-0.35527,0.18215,0.57776,-0.5355,0.09595,-0.41082,0.30791,-0.47474,0.0727,0.32677,2.0
-0.11555,0.47574,-0.42394,1.30666,-0.00575,-0.55338,-0.35527,-1.16367,-0.7037,-0.77267,4.88441,-0.41082,0.32971,0.93464,-1.19221,0.02525,2.0
0.28756,0.78932,-0.35162,-1.40331,-1.43577,-0.4903,-0.07134,-0.53597,1.21694,2.09251,-0.39028,-0.33642,0.14279,0.98318,-0.22089,-0.10876,5.0
-0.10578,-0.54505,-0.40819,0.47526,-0.22314,0.73697,-0.35527,0.61661,-0.7037,-1.02123,-0.84499,-0.41082,0.32971,-0.59529,-0.06309,-1.48234,3.0
-0.10268,0.09005,-0.39858,-0.15789,-0.30781,0.42907,-0.35527,0.32844,0.31746,0.10809,-0.64322,-0.39219,0.19944,-0.63838,0.31046,-0.72854,5.0
0.08792,0.35237,-0.40689,1.4676,0.10717,-0.1977,-0.27494,-0.0543,0.12358,0.89573,2.05024,-0.39633,-0.07217,1.51161,-0.08889,-0.86908,5.0
-0.11217,-0.56504,-0.37661,1.75068,2.08977,-1.09232,-0.35527,-1.85969,2.31267,0.436,-0.1256,-0.41082,0.17579,0.45335,-0.28584,1.53284,1.0
-0.08609,-1.99776,0.84671,0.63119,1.37562,-0.43915,0.89382,-0.10206,-0.20669,-0.82492,-0.23393,0.60449,0.24094,0.3441,-0.00843,0.26329,2.0
-0.11537,-1.0207,-0.42394,1.05521,1.84433,-0.05268,-0.35527,0.24488,-0.7037,0.56608,0.27622,-0.41082,0.20465,-0.43046,-0.70947,-1.48234,3.0
-0.11713,-2.31189,-0.42394,-0.96791,-0.54032,1.06234,-0.35527,0.23734,-0.7037,0.65509,3.54931,-0.41082,0.32971,-1.26762,-1.19221,1.53284,2.0
-0.11047,0.73226,-0.42394,-0.4017,-0.19884,0.14733,-0.35527,0.00974,2.07078,-0.00824,0.2943,-0.41082,0.28251,0.20143,-0.14475,1.53284,1.0
-0.1166,-0.91516,-0.42394,-0.19218,-1.13598,1.48102,-0.35527,2.13498,-0.7037,-1.12498,0.49789,-0.41082,0.08569,-1.05769,-1.19221,-1.48234,3.0
-0.10603,-0.24414,-0.39178,0.693,0.58561,0.04145,-0.35527,-0.45547,-0.13207,-0.53335,-0.5233,-0.38996,0.32971,-0.32303,-0.88802,1.53284,1.0
-0.10676,0.75749,-0.40687,-0.85183,-0.99254,0.69036,-0.35527,0.84269,0.74327,0.12304,-0.42492,-0.38442,0.14512,-0.83501,1.06952,0.52778,2.0
0.09056,6.13993,2.3445,-2.02618,-2.08437,-3.32939,6.77812,3.10599,-0.7037,-1.09285,-0.90208,2.79676,-0.65413,-0.13888,1.77442,-1.48234,2.0
0.03161,0.22075,-0.41992,-0.87346,-0.68415,1.06887,-0.03267,1.51554,-0.41227,-0.73536,-0.1913,-0.41082,-9.19916,1.52342,2.04371,0.46866,1.0
-0.07664,0.56673,0.34909,-0.9788,-0.87757,0.38775,-0.35527,0.30114,0.06442,0.59755,-0.3894,0.38079,0.26111,0.26139,0.36772,-0.55459,3.0
-0.10951,-0.36732,-0.39053,1.17974,1.38413,0.13982,-0.35527,-0.19812,-0.7037,-0.60264,-0.46196,-0.35559,0.29108,-0.59967,-0.87498,1.53284,2.0
-0.11491,0.62099,-0.42394,0.45906,0.0796,1.03176,-0.35527,1.26003,-0.7037,-1.12498,-0.11789,-0.41082,0.22096,-0.44698,-1.19221,0.9298,2.0
0.11529,-1.19925,-0.40114,0.83548,0.55473,-0.58596,0.65798,-0.4356,-0.44211,-0.30145,-0.57792,-0.40127,0.29133,-0.37106,-0.70645,0.26841,4.0
-0.11636,-0.0982,0.81843,1.2427,1.85456,-0.66031,-0.35527,-1.8401,-0.7037,-0.58813,-0.34928,1.06509,0.32971,-0.84939,-0.18284,-1.48234,3.0
-0.1088,-0.07988,0.17467,-0.48831,-0.45389,0.63928,-0.35527,0.89073,1.87609,0.06173,-0.17836,0.18522,0.32971,0.13221,-0.01103,-1.48234,3.0
-0.02471,-1.20834,-0.38857,1.21435,1.56578,-0.85622,0.29843,-1.12958,-0.33433,-0.16922,-0.77727,-0.40273,0.30332,-0.26762,-0.7439,0.1623,4.0
-0.10192,0.59834,-0.41184,-0.75445,-0.36702,0.0583,-0.35527,-0.21878,0.18953,0.41585,-0.2191,-0.41082,-0.21725,0.65627,-0.81455,0.9298,4.0
-0.1086,-0.2349,-0.42394,1.15072,1.24055,-0.41225,-0.35527,-1.0443,-0.7037,-0.7822,0.2974,-0.41082,0.32971,-0.28602,-0.34894,1.17811,1.0
0.12918,-1.17487,-0.15798,0.33015,0.28234,-1.15912,0.57885,-1.23837,-0.39419,0.20981,-0.31339,-0.1932,0.28376,0.59755,-0.76945,0.60031,4.0
0.32806,-0.41769,-0.3861,0.37017,0.1946,-1.08056,-0.03048,-1.32102,0.52002,1.14556,-0.38066,-0.38033,-0.22087,0.75708,-0.67579,0.45987,5.0
-0.10119,-0.11707,-0.42394,0.23554,0.01667,0.07951,-0.12769,-0.03856,0.13061,-0.5493,-0.21853,-0.41082,0.30842,-0.31983,-0.47006,0.40215,2.0
0.38753,0.27304,-0.41738,0.08173,0.20143,-0.39961,0.00679,-0.7697,-0.28718,-0.04972,-0.09254,-0.40505,0.14648,0.60725,-0.53029,0.54256,3.0
-0.10218,0.38075,-0.41165,-0.25,-0.9464,0.07636,-0.35527,-0.00536,0.24119,1.07544,-0.69298,-0.39358,0.3056,0.73672,0.24044,-1.48234,5.0
-0.06477,-0.66689,-0.41833,0.21918,0.29556,-0.2612,0.1588,-0.37813,-0.42697,-0.21799,0.01538,-0.40577,0.32265,0.46868,-0.27784,0.8628,2.0
-0.05244,-1.19548,-0.42394,0.75751,0.97592,-0.36301,0.32181,-0.42536,-0.59366,-0.65049,-0.53233,-0.41082,0.30725,0.12436,-0.20812,0.69529,3.0
-0.07203,0.3813,-0.40448,-0.04134,-0.16243,-0.52863,0.48236,-0.45732,0.78413,0.10125,-0.63961,-0.39876,0.27066,0.06694,-0.62573,-0.72854,3.0
-0.10077,-0.85112,-0.42394,2.79211,2.0588,-1.16732,1.05158,-0.94503,-0.31545,-0.99103,0.01842,-0.41082,0.29008,0.36014,-0.67976,0.77905,1.0
-0.10817,-0.84554,-0.29783,0.31037,0.51158,0.17903,-0.35527,-0.22729,-0.7037,-0.12287,-0.1564,-0.30485,0.32971,0.15307,0.12958,0.77905,2.0
-0.10927,2.01866,-0.4131,-0.83689,-0.93401,-0.96828,-0.32689,-1.08186,0.76494,2.42182,5.49323,-0.38403,-0.11994,2.36666,-0.49827,0.67136,3.0
-0.11245,-0.42254,3.3765,0.28749,0.50623,0.74443,-0.35527,0.6409,0.73794,-0.62761,-0.21976,3.16543,0.32971,-0.57318,1.71573,0.52778,2.0
-0.08527,0.69847,-0.35442,-1.73084,-1.85164,0.74321,-0.35527,1.00951,1.50547,1.01862,-0.66072,-0.3403,0.20289,-0.39023,-0.19955,-1.48234,4.0
0.25181,-0.11717,-0.39081,-0.68088,-0.64218,-2.11457,1.35213,-1.39694,-0.11374,3.16817,-0.64152,-0.38531,0.10002,0.64388,-0.64843,-0.37382,4.0
-0.1156,0.55536,0.9764,0.33335,-0.50725,0.05782,-0.35527,-0.11744,3.90957,-0.32919,2.97521,0.68309,0.32971,1.95955,0.19567,0.32677,2.0
-0.10155,-0.74827,-0.42394,1.82811,1.49475,-0.81379,0.49707,-0.95275,-0.7037,-0.70657,0.43422,-0.41082,0.26782,-0.14758,-0.28847,1.13082,1.0
-0.00151,-0.20765,-0.21766,0.05238,0.43968,-0.18113,0.22959,-0.12054,0.00411,-0.29249,-0.24113,-0.21364,0.27389,-0.0283,-0.23774,-0.21791,3.0
0.4007,-0.09308,-0.37842,-0.43132,-0.42244,0.43118,-0.21686,0.3467,-0.42487,-0.11224,-0.73744,-0.35487,0.23722,-0.84755,-0.75442,-0.1118,5.0
0.17413,-0.31764,-0.22838,-0.07016,-0.2319,-0.49542,0.02881,-0.62767,0.66738,0.88976,-0.62404,-0.21816,0.04597,0.65601,-0.48122,-0.66002,4.0
-0.00109,0.41142,-0.38969,2.97803,-0.36368,0.31595,-0.30372,0.70155,-0.43489,-0.10487,3.44823,-0.39317,-0.04887,2.65512,-0.36167,-1.003,4.0
0.08898,0.00459,-0.24363,-0.54779,-0.50337,-0.3169,-0.25759,-0.40142,1.06978,1.94731,-0.61172,-0.24976,-0.40005,1.40116,-0.03712,-0.94231,5.0
-0.11567,1.30229,-0.42394,-0.52457,-1.94802,1.275,-0.35527,1.26962,-0.7037,-1.12498,2.10344,-0.41082,0.32971,-0.36256,0.6583,1.53284,2.0
-0.1154,-0.12662,-0.42394,0.12444,0.46942,-0.0713,-0.35527,-0.30339,1.54992,0.43002,0.01622,-0.41082,0.32971,-0.22002,-1.19221,-1.48234,1.0
-0.05638,0.43662,-0.39482,-1.63943,-1.76778,1.40716,-0.35527,2.17673,-0.25089,-0.52614,-0.67336,-0.38329,0.08325,-2.11051,0.63295,-0.76822,5.0
-0.01086,-0.98157,1.29304,0.28991,1.06339,0.04315,-0.06189,-0.20632,-0.49579,-0.4794,-0.4493,1.18958,0.28373,-0.39495,0.23743,0.52778,3.0
0.33025,-0.08293,-0.35939,-0.44873,-0.35621,-0.07337,0.49176,0.21658,0.58485,0.23337,-0.58702,-0.35411,-2.29411,0.98225,1.09241,-0.71251,4.0
