@relation census2-5
@attribute att0 real
@attribute att1 real
@attribute att2 real
@attribute att3 real
@attribute att4 real
@attribute att5 real
@attribute att6 real
@attribute att7 real
@attribute att8 real
@attribute att9 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute label {1.0,2.0,3.0,4.0,5.0}
@data
-0.10265,0.45049,-0.41761,-1.26543,-1.27371,0.94873,-0.35527,1.12848,-0.7037,-0.07994,-0.58908,-0.41082,0.2735,-0.93918,0.82653,-1.48234,4.0
0.01596,-0.39002,-0.20482,-0.3467,-0.13845,-0.20673,-0.33765,-0.59694,0.04241,0.44703,-0.60076,-0.18724,0.26444,-0.6076,-0.81543,-0.18167,5.0
0.05604,0.3344,-0.41876,-1.42424,-1.59342,1.36214,-0.35527,1.71467,-0.44375,-0.53084,-0.82638,-0.40608,0.22028,-1.15717,1.16154,-0.62086,5.0
-0.11681,0.00499,-0.42394,0.47046,1.44393,0.43911,-0.35527,-0.13276,-0.7037,-1.12498,0.55969,-0.41082,0.32971,-1.29045,0.39394,1.53284,1.0
-0.10974,1.90756,-0.42394,-1.47988,-1.41177,0.59405,-0.35527,0.0108,-0.7037,-0.96,1.28201,-0.41082,0.32971,4.55566,0.06474,1.53284,1.0
-0.05519,0.15317,0.18102,-0.63424,-0.46238,0.18838,-0.268,0.111,1.68273,0.695,-0.23093,0.18484,0.25921,0.53774,-0.13751,0.20616,4.0
4.34071,1.5724,-0.25059,-1.33796,-1.15248,0.4083,0.08827,0.49482,0.68989,1.40036,-0.6201,-0.16282,-4.45311,2.23186,3.15103,-0.81748,5.0
-0.0926,0.17905,-0.3968,0.06468,-0.08762,-0.21716,-0.35527,-0.80591,0.13299,0.36643,-0.57141,-0.38029,-0.60957,0.85021,-0.3075,-0.47728,4.0
0.02473,-0.02965,0.89101,-0.87951,-0.67366,0.37412,0.34845,0.87229,0.45388,0.44752,-0.42188,0.85605,-3.97861,1.08615,1.5263,1.13082,5.0
-0.11047,-0.50607,-0.38658,0.22906,0.27848,0.57317,-0.35527,0.4021,-0.7037,-0.46505,-0.43993,-0.37593,0.2809,-0.87896,-0.20527,0.77905,1.0
-0.10414,0.43966,-0.42394,1.38111,0.84531,-0.38024,0.64975,0.02322,-0.17236,-0.39173,-0.58114,-0.41082,0.32971,-0.12189,-0.29196,-1.48234,3.0
-0.11426,1.00034,-0.42394,-1.68443,-1.5002,0.8032,-0.35527,0.55664,-0.7037,0.06871,-1.04345,-0.41082,0.0943,-0.16896,1.82148,-1.48234,2.0
-0.11346,0.97676,-0.40416,-0.62723,-0.30419,-2.0329,-0.25174,-2.68383,0.47741,1.93116,2.82017,-0.41082,0.1489,0.45937,-0.36362,0.62829,4.0
-0.09478,-0.6173,-0.42394,1.51281,1.96727,-0.74737,0.42038,-1.01383,-0.7037,-0.55958,-0.03149,-0.41082,-0.02,-0.26104,-0.56766,1.13082,1.0
-0.10011,-0.06483,-0.42394,-0.6959,-0.04726,0.58879,-0.35527,0.36208,-0.2581,-0.20258,-0.57447,-0.41082,0.07959,-0.8738,0.2882,0.52778,2.0
-0.11797,3.85758,-0.42394,-1.70995,-2.14403,-0.77531,-0.35527,-0.96891,-0.7037,0.65509,5.0755,-0.41082,0.32971,4.08111,-1.19221,-1.48234,2.0
-0.08161,1.24519,-0.34769,0.02672,-0.62719,-1.14667,-0.35527,-1.24193,1.59462,2.65665,1.94639,-0.35277,-0.86112,2.00478,-0.6414,-0.71251,5.0
-0.08613,0.48924,-0.36187,0.45448,0.93324,-0.24197,0.48133,-0.13173,-0.18432,-0.04987,-0.51241,-0.3445,-0.10759,-0.48503,0.80235,-0.09072,2.0
0.01068,0.86863,-0.03706,-1.26608,-1.01478,0.26858,0.63688,1.16218,0.16002,-0.24344,-0.47049,-0.17713,0.01752,-0.03211,0.62583,-0.27627,4.0
-0.11236,1.44177,-0.40766,-0.41858,-0.58208,-1.06338,-0.35527,-1.33079,3.77775,2.16051,-0.03195,-0.36995,-1.15671,1.98836,0.03015,1.53284,5.0
-0.11766,1.63712,-0.42394,2.67719,3.73624,-1.8146,-0.35527,-2.47673,-0.7037,-0.06807,1.53128,-0.41082,0.32971,0.26804,-1.19221,1.53284,1.0
-0.11039,-0.17488,-0.42394,-0.06977,-0.07233,0.25716,-0.35527,-0.03735,-0.7037,0.54934,-0.35055,-0.41082,0.32971,-0.15365,0.08191,-1.48234,3.0
-0.08472,0.35823,0.43851,-0.59782,-0.26735,0.38302,-0.02059,0.69885,-0.00263,0.04405,-0.6966,0.40759,0.28201,0.02015,-0.05924,-0.47728,4.0
-0.03065,1.05925,-0.3816,-0.84999,-0.87228,0.83312,-0.17557,1.13869,1.58733,0.28944,-0.60074,-0.37123,-3.16519,1.49905,2.56054,-0.47728,3.0
-0.10611,-1.64713,-0.36731,1.52912,1.89787,-0.61517,0.4705,-0.75615,-0.7037,-0.82917,0.30185,-0.38996,0.32971,1.23142,-0.26695,1.1021,2.0
-0.09055,-1.23095,-0.42035,1.51491,1.20549,-0.53499,0.10553,-0.82727,0.78164,-0.56983,-0.56802,-0.41082,0.32971,-0.07484,-0.4487,0.24062,2.0
-0.09248,-0.05671,-0.41623,-0.48075,-0.18614,0.05646,-0.29467,-0.25962,0.48637,0.46601,0.09095,-0.39996,0.28416,1.16137,-0.16299,0.9298,5.0
-0.10978,-0.34173,0.72441,-0.5077,0.34304,0.74008,-0.35527,0.79739,-0.7037,-0.48077,-0.41407,0.81533,0.28207,-0.94938,0.60829,0.52778,3.0
-0.09536,0.17529,-0.41526,-0.42548,-0.31678,0.76988,-0.35527,0.83824,0.02113,-0.31227,-0.43911,-0.3976,0.25573,-1.16572,0.16389,-0.72854,5.0
-0.11033,-0.57539,-0.35046,-0.35999,-0.56244,0.43196,-0.35527,0.2903,0.2527,-0.13509,-0.64641,-0.30615,0.32971,-1.36941,0.71117,-1.48234,5.0
-0.10433,0.48833,-0.40978,0.36634,0.671,0.34144,-0.35527,-0.0868,-0.7037,-0.67282,0.29903,-0.39169,0.32971,0.13733,-0.5974,0.77905,1.0
-0.11132,0.81898,-0.42394,-0.13098,-0.18394,0.52585,-0.35527,0.27733,0.37954,-0.75126,-0.23288,-0.41082,0.27443,-0.91923,-0.70947,1.53284,2.0
-0.11188,0.09087,-0.42394,-0.64979,-0.89512,0.52688,-0.35527,0.45633,-0.7037,0.08292,-0.66582,-0.41082,0.0915,-0.01594,0.07671,-1.48234,3.0
-0.08522,-0.5094,-0.42092,0.85633,1.24265,-0.32747,0.41106,-0.40037,-0.47885,-0.77591,0.01406,-0.41082,0.31823,0.32296,-0.58878,0.32677,2.0
-0.11693,0.55536,-0.1114,0.77696,2.18296,-0.02541,-0.35527,-0.83967,-0.7037,-0.31971,1.18798,-0.24052,0.32971,-0.51217,2.97144,-1.48234,1.0
-0.02005,0.15887,1.5757,0.37472,0.58218,-0.69792,0.64971,-0.54425,0.3722,0.45972,0.50835,1.48222,-0.09261,0.83011,0.57766,0.50494,3.0
-0.10561,-0.91746,5.75099,-0.76792,-0.51623,1.10618,-0.35527,1.27127,-0.7037,-0.48924,0.21736,6.2039,0.21687,0.37356,1.80385,0.02525,1.0
0.02431,-0.5448,-0.40141,1.17508,1.31757,-1.43729,0.26209,-1.82161,-0.07094,0.24721,-0.3052,-0.39928,0.30434,0.69094,-0.92517,0.76301,2.0
-0.1108,-1.10546,-0.42394,-0.11183,0.29566,0.04816,-0.35527,-0.83096,0.33919,-0.22548,-0.61215,-0.41082,0.32971,0.45142,-0.73902,0.52778,2.0
-0.08054,-1.69438,3.32452,0.52016,1.11046,-0.45376,-0.18207,-1.10543,0.20569,-0.43475,-0.18376,3.41756,0.25546,1.36721,-0.23155,1.53284,1.0
-0.11384,-0.45661,-0.42394,-0.91445,-1.07489,0.98114,-0.35527,1.36162,3.10337,-0.1399,-0.28482,-0.41082,0.23257,-0.67693,-0.0819,1.53284,3.0
-0.00514,-0.51974,-0.40709,0.37213,0.77327,-0.412,0.32724,-0.52821,-0.10896,-0.37264,-0.35058,-0.40841,0.28924,0.26666,-0.27016,0.44738,2.0
-0.09167,0.18316,-0.41646,-0.30266,-0.19692,0.33844,-0.35527,0.16377,0.77268,0.04654,-0.64838,-0.41082,0.26944,-0.37002,0.18972,-1.48234,2.0
-0.08677,0.02327,-0.41128,0.23133,0.54611,-0.42875,0.40698,-0.2807,0.03062,0.22618,-0.68078,-0.40189,0.30473,-0.24242,-0.55165,1.53284,4.0
-0.04578,-0.06971,-0.42394,0.28893,0.21327,-0.03993,-0.17437,-0.42687,-0.10503,-0.53978,-0.26738,-0.41082,0.31952,-0.81212,-0.65377,0.65747,3.0
-0.11528,-1.56037,2.22645,-0.24502,0.74791,0.29379,-0.35527,0.06175,4.25995,-0.26874,0.11041,1.85263,0.32971,-0.78354,0.6583,0.02525,3.0
-0.06846,0.87392,-0.42394,-0.77496,-1.06331,0.74126,-0.35527,0.92468,-0.04796,0.17584,0.6103,-0.41082,0.31298,-0.39753,0.04146,0.14122,4.0
-0.11147,1.16124,0.47185,0.92339,1.55739,-2.14988,2.54734,-0.90264,-0.7037,-0.19583,0.01575,-0.33222,0.27474,-0.63793,-0.92785,1.53284,4.0
-0.11689,0.98707,-0.42394,-0.44071,0.51874,0.02687,-0.35527,-0.48379,-0.7037,-0.38974,1.81736,-0.41082,0.11221,-0.12772,-1.19221,1.53284,1.0
-0.0887,0.18835,-0.40035,-0.88647,-0.58336,0.60039,-0.35527,0.36715,0.73161,-0.13461,-0.78793,-0.41082,0.25647,-0.83032,0.04146,-1.48234,4.0
-0.10001,-0.33105,-0.42394,0.4568,-0.14747,-1.72308,0.36906,-1.59524,-0.34461,1.84832,4.62647,-0.41082,0.12815,0.83022,-0.60219,-0.67829,5.0
-0.10274,0.29921,-0.42394,1.05515,0.15695,-0.35025,-0.222,-0.79756,-0.7037,0.08562,-0.7172,-0.41082,0.32971,-0.30966,-0.75393,-1.48234,2.0
0.0518,-0.75165,-0.13755,0.58689,0.57843,0.00906,-0.32436,-0.41355,-0.49665,-0.35355,-0.26755,-0.13892,0.30224,-0.20029,-0.47942,0.49637,3.0
-0.01677,0.09677,0.95779,0.54543,0.21319,-1.13319,-0.18713,-1.36914,0.09985,2.28256,0.17769,0.66157,-0.02224,1.69607,-0.41133,-0.33865,5.0
-0.07437,-0.37176,-0.42167,0.65794,0.76367,-0.04598,-0.35527,-0.43544,0.09919,0.0384,-0.39534,-0.41082,0.32151,-0.60821,-0.54148,0.71052,2.0
-0.07358,-0.68381,-0.39039,1.19805,1.56518,-0.74735,0.52292,-0.72139,-0.05608,-0.14749,0.44131,-0.37538,-0.22382,0.78277,-0.30396,0.32677,3.0
-0.11757,1.53571,-0.42394,-0.28927,-0.37995,1.08772,-0.35527,0.96109,-0.7037,-1.12498,-1.04345,-0.41082,-0.17053,-1.15668,-1.19221,-1.48234,3.0
-0.11323,0.01757,-0.42394,0.48417,-0.87701,0.79555,-0.35527,0.7618,-0.7037,-1.12498,0.09905,-0.41082,0.32971,-0.18461,-0.1513,1.53284,1.0
-0.10776,0.1577,-0.42394,0.9738,0.71533,-0.05785,-0.35527,-0.67918,-0.06296,-0.90393,0.25963,-0.41082,0.23162,-0.3631,1.18702,0.52778,2.0
0.95151,-0.5139,0.72759,-0.12869,0.09024,-0.669,0.40001,-0.663,0.25335,0.46386,-0.30415,0.7933,0.28491,-0.00358,-0.12099,-0.1632,3.0
-0.10998,0.27725,-0.42394,-0.53856,-0.60737,0.75857,-0.35527,0.74971,0.24808,-0.79662,-0.20799,-0.41082,0.32971,0.20049,-0.32138,1.53284,2.0
0.00398,-0.14234,-0.27289,3.52965,-0.2816,0.474,-0.32734,0.96051,-0.50255,-0.2749,0.2518,-0.29708,0.23477,0.18122,-0.15776,0.04146,4.0
-0.10368,-0.26176,-0.42394,0.15922,-0.19155,0.08738,-0.07186,-0.15388,-0.7037,-0.11948,-0.65212,-0.41082,0.27563,-0.42007,-0.55318,1.53284,4.0
-0.11321,-0.29371,-0.42394,0.05209,1.19342,0.11734,-0.35527,-0.18485,2.09721,-0.40024,-0.29813,-0.41082,0.25824,-0.4595,-1.19221,0.77905,2.0
-0.11555,-0.16124,-0.42394,1.11739,1.28137,-0.17006,-0.35527,-0.77671,-0.7037,-1.12498,-0.02534,-0.41082,0.32971,0.72365,-0.18284,-1.48234,1.0
-0.10111,0.00883,-0.42394,-0.83532,-0.62941,0.64645,-0.35527,0.51928,-0.7037,-0.14701,-0.71412,-0.41082,0.32971,-0.10668,-0.13089,-1.48234,3.0
-0.07642,0.09751,-0.37141,-0.568,-0.76044,0.16901,-0.35527,0.16195,-0.51944,1.25904,-0.86072,-0.39065,0.24508,-1.97346,-0.06581,-1.0516,5.0
-0.0936,-1.72635,0.52378,1.193,2.09277,-1.38127,0.85851,-1.44749,-0.42638,-0.21606,0.20759,0.40863,0.28725,0.22371,-0.24353,0.64199,4.0
-0.02532,1.21691,-0.28799,-1.357,-1.29228,0.68564,-0.25643,0.99431,0.52762,0.4272,-0.2383,-0.28297,-1.13476,-0.19852,0.82515,0.79837,4.0
-0.10578,0.05178,-0.41606,-0.20453,-0.92462,0.84172,-0.35527,1.09821,-0.7037,0.89852,-0.80743,-0.41082,-0.35438,0.67793,2.445,-1.48234,5.0
-0.11619,0.45416,-0.42394,-0.1928,0.11761,0.98114,-0.35527,1.15208,-0.7037,-1.12498,-0.1852,-0.41082,0.32971,-0.35386,-1.19221,1.53284,2.0
-0.11109,-0.05162,-0.42394,1.12703,1.1766,-0.30447,-0.35527,-0.99125,0.204,-0.49866,-0.09938,-0.41082,0.28339,-0.00617,-0.22673,0.52778,1.0
-0.0911,0.65947,0.07081,-1.5352,-1.63327,1.47754,-0.35527,2.3763,-0.7037,-0.44732,-0.79236,0.08426,0.1657,-2.0247,-0.39913,-1.48234,5.0
-0.03361,-1.22486,2.84228,0.03105,0.74986,0.09725,0.28011,0.09399,0.00084,-0.41314,-0.38102,2.50085,0.27835,0.37417,0.91924,0.77905,3.0
-0.04185,-0.33883,-0.4082,0.06882,0.00326,-0.12614,-0.12529,-0.33521,1.03864,0.44851,-0.5968,-0.3996,-1.08759,0.79004,0.02061,-0.38591,4.0
